season,series_id,race_num,race_date,race_track_name,race_track_id,race_car_count,race_winner_name,race_winner_real_id,race_winner_starting_pos,race_winner_make,race_lap_len,race_track_surface,race_miles_completed,race_purse_completed,race_pole_time,race_cautions,race_speed,race_lead_changes,race_url,race_track_url,race_winner_url
2008,US,1,03/15/08,Lakeland,USA_International_Speedway,32,Benny Gordon,gordobe01,5,Ford ,0.750,P,150,85000,125.956,12,69.624,5,https://www.racing-reference.info/race-results/2008_Sears_Auto_Center_200/US, https://www.racing-reference.info/tracks/USA_International_Speedway,https://www.racing-reference.info/driver/gordobe01/
2008,US,2,03/29/08,South Georgia,South_Georgia_Motorsports_Park,28,Michael Ritch,ritchmi01,12,Ford ,0.500,P,125,81100,97.360,14,46.130,2,https://www.racing-reference.info/race-results/2008_BFGoodrich_Tires.com_250/US, https://www.racing-reference.info/tracks/South_Georgia_Motorsports_Park,https://www.racing-reference.info/driver/ritchmi01/
2008,US,3,04/19/08,South Boston,South_Boston_Speedway,32,Danny Abold,aboldda01,9,Chevrolet ,0.400,P,64,85400,92.987,6,14.805,1,https://www.racing-reference.info/race-results/2008_Miller_Lite_250_%28April%29/US, https://www.racing-reference.info/tracks/South_Boston_Speedway,https://www.racing-reference.info/driver/aboldda01/
2008,US,4,04/26/08,Concord,Concord_Speedway_new,30,Michael Ritch,ritchmi01,9,Ford ,0.500,P,103,83500,112.444,10,46.899,3,https://www.racing-reference.info/race-results/2008_Racing_Electronics_250/US, https://www.racing-reference.info/tracks/Concord_Speedway_new,https://www.racing-reference.info/driver/ritchmi01/
2008,US,5,05/31/08,Milwaukee,Milwaukee_Mile,40,Mark McFarland,mcfarma01,10,Chevrolet ,1.000,P,150,102500,120.385,4,87.506,6,https://www.racing-reference.info/race-results/2008_Sears_Auto_Center_150/US, https://www.racing-reference.info/tracks/Milwaukee_Mile,https://www.racing-reference.info/driver/mcfarma01/
2008,US,6,06/14/08,Mansfield,Mansfield_Motorsports_Speedway,32,Derek Kale,kalede01,6,Chevrolet ,0.500,P,125,85400,107.405,16,61.475,6,https://www.racing-reference.info/race-results/2008_Greased_Lightning_250_%28Mansfield%29/US, https://www.racing-reference.info/tracks/Mansfield_Motorsports_Speedway,https://www.racing-reference.info/driver/kalede01/
2008,US,7,06/21/08,Myrtle Beach,Myrtle_Beach_Speedway,30,Mark McFarland,mcfarma01,4,Chevrolet ,0.500,P,125,82200,92.696,4,67.740,11,https://www.racing-reference.info/race-results/2008_Greased_Lightning_250_%28Myrtle%29/US, https://www.racing-reference.info/tracks/Myrtle_Beach_Speedway,https://www.racing-reference.info/driver/mcfarma01/
2008,US,8,06/28/08,Salem,Salem_Speedway_(IN),24,Mikey Kile,kilemi01,6,Chevrolet ,0.555,P,111,76000,114.028,8,65.018,7,https://www.racing-reference.info/race-results/2008_Lucas_Oil_200/US, https://www.racing-reference.info/tracks/Salem_Speedway_(IN),https://www.racing-reference.info/driver/kilemi01/
2008,US,9,07/12/08,Radford,Motor_Mile_Speedway,32,Benny Gordon,gordobe01,3,Ford ,0.400,P,100,85800,92.330,10,60.160,5,https://www.racing-reference.info/race-results/2008_Kmart_250/US, https://www.racing-reference.info/tracks/Motor_Mile_Speedway,https://www.racing-reference.info/driver/gordobe01/
2008,US,10,07/19/08,Kenly,Southern_National_Motorsports_Park,31,Mark McFarland,mcfarma01,3,Chevrolet ,0.400,P,100,84700,97.212,18,52.856,4,https://www.racing-reference.info/race-results/2008_Crane_Cams_250/US, https://www.racing-reference.info/tracks/Southern_National_Motorsports_Park,https://www.racing-reference.info/driver/mcfarma01/
2008,US,11,07/26/08,Jennerstown,Jennerstown_Speedway,28,Benny Gordon,gordobe01,1,Ford ,0.522,P,131,81500,100.027,10,63.128,3,https://www.racing-reference.info/race-results/2008_Hooters_250/US, https://www.racing-reference.info/tracks/Jennerstown_Speedway,https://www.racing-reference.info/driver/gordobe01/
2008,US,12,08/02/08,Hickory,Hickory_Motor_Speedway,27,Hunter Robbins,robbihu01,2,Ford ,0.363,P,91,79500,84.676,12,44.042,5,https://www.racing-reference.info/race-results/2008_4_Brothers_250/US, https://www.racing-reference.info/tracks/Hickory_Motor_Speedway,https://www.racing-reference.info/driver/robbihu01/
2008,US,13,08/09/08,South Boston,South_Boston_Speedway,26,Benny Gordon,gordobe01,3,Ford ,0.400,P,101,76498,91.087,9,47.376,4,https://www.racing-reference.info/race-results/2008_Miller_Lite_250_%28August%29/US, https://www.racing-reference.info/tracks/South_Boston_Speedway,https://www.racing-reference.info/driver/gordobe01/
2008,US,14,08/20/08,Bristol,Bristol_Motor_Speedway,40,Caleb Holman,holmaca01,3,Chevrolet ,0.533,P,80,100800,121.605,6,61.883,2,https://www.racing-reference.info/race-results/2008_Aarons_150/US, https://www.racing-reference.info/tracks/Bristol_Motor_Speedway,https://www.racing-reference.info/driver/holmaca01/
2008,US,15,08/30/08,Mansfield,Mansfield_Motorsports_Speedway,36,Benny Gordon,gordobe01,5,Ford ,0.500,P,125,93800,108.853,15,54.818,4,https://www.racing-reference.info/race-results/2008_Charlie_Campbell_Memorial_Sears_Auto_Centers_250/US, https://www.racing-reference.info/tracks/Mansfield_Motorsports_Speedway,https://www.racing-reference.info/driver/gordobe01/
2008,US,16,09/20/08,Iowa,Iowa_Speedway,33,Benny Gordon,gordobe01,1,Ford ,0.875,P,197,90600,134.869,10,77.223,10,https://www.racing-reference.info/race-results/2008_Alan_Kulwicki_Memorial_Race_2_Recover_225/US, https://www.racing-reference.info/tracks/Iowa_Speedway,https://www.racing-reference.info/driver/gordobe01/
2008,US,17,10/19/08,Kenly,Southern_National_Motorsports_Park,34,Jay Fogleman,fogleja01,3,Ford ,0.400,P,100,86800,,10,42.110,3,https://www.racing-reference.info/race-results/2008_Dan_Duncan_Memorial_Aarons_250/US, https://www.racing-reference.info/tracks/Southern_National_Motorsports_Park,https://www.racing-reference.info/driver/fogleja01/
2008,US,18,11/01/08,Rockingham,Rockingham_Speedway,35,Clay Rogers,rogercl01,8,Chevrolet ,1.000,P,200,92300,150.088,8,76.637,11,https://www.racing-reference.info/race-results/2008_Mark_Brooks_Memorial_American_200/US, https://www.racing-reference.info/tracks/Rockingham_Speedway,https://www.racing-reference.info/driver/rogercl01/
