season,series_id,race_num,race_date,race_short_id,race_track_name,race_track_id,race_car_count,race_winner_name,race_winner_real_id,race_winner_starting_pos,race_winner_make,race_lap_len,race_track_surface,race_miles_completed,race_purse_completed,race_pole_time,race_cautions,race_speed,race_lead_changes,race_url,race_track_url,race_winner_url
2005,US,1,02/26/05,2005_01,Lakeland,USA_International_Speedway,36,Shane Huffman,huffmsh01,9,Ford ,0.750,P,188,84800,123.978,12,79.328,5,https://www.racing-reference.info/race-results/2005_Naturally_Fresh_250_%28February%29/US, https://www.racing-reference.info/tracks/USA_International_Speedway,https://www.racing-reference.info/driver/huffmsh01/
2005,US,2,03/12/05,2005_02,South Georgia,South_Georgia_Motorsports_Park,35,Shane Huffman,huffmsh01,8,Ford ,0.500,P,128,87898,97.508,12,61.440,5,https://www.racing-reference.info/race-results/2005_Hooters_Pro_Cup_250/US, https://www.racing-reference.info/tracks/South_Georgia_Motorsports_Park,https://www.racing-reference.info/driver/huffmsh01/
2005,US,3,04/02/05,2005_03,Greenville,Greenville-Pickens_Speedway,32,Mike Garvey,garvemi01,4,Ford ,0.500,P,125,84700,87.775,8,62.078,5,https://www.racing-reference.info/race-results/2005_BFGoodrich_Tires_250_%28April%29/US, https://www.racing-reference.info/tracks/Greenville-Pickens_Speedway,https://www.racing-reference.info/driver/garvemi01/
2005,US,4,04/09/05,2005_04,South Boston,South_Boston_Speedway,32,Benny Gordon,gordobe01,7,Ford ,0.400,P,100,86500,89.720,11,41.997,2,https://www.racing-reference.info/race-results/2005_Greased_Lightning_250_%28April%29/US, https://www.racing-reference.info/tracks/South_Boston_Speedway,https://www.racing-reference.info/driver/gordobe01/
2005,US,5,04/16/05,2005_05,Jefferson,Peach_State_Speedway,32,Shane Huffman,huffmsh01,5,Ford ,0.500,P,125,83900,96.149,8,69.061,10,https://www.racing-reference.info/race-results/2005_Aarons_250_%28April%29/US, https://www.racing-reference.info/tracks/Peach_State_Speedway,https://www.racing-reference.info/driver/huffmsh01/
2005,US,6,04/23/05,2005_06,Concord,Concord_Speedway_new,32,Bobby Gill,gillbo01,7,Ford ,0.500,P,125,84700,109.917,11,53.191,9,https://www.racing-reference.info/race-results/2005_Turn_4_Pizza_250/US, https://www.racing-reference.info/tracks/Concord_Speedway_new,https://www.racing-reference.info/driver/gillbo01/
2005,US,7,04/30/05,2005_07,Lonesome Pine,Lonesome_Pine_Speedway,29,Joel Kauffman,kauffjo01,4,Pontiac ,0.375,P,94,82900,80.650,10,54.727,3,https://www.racing-reference.info/race-results/2005_Food_City_250/US, https://www.racing-reference.info/tracks/Lonesome_Pine_Speedway,https://www.racing-reference.info/driver/kauffjo01/
2005,US,8,05/06/05,2005_08,Altamahaw,Ace_Speedway,28,Jody Lavender,lavenjo01,19,Ford ,0.400,P,100,79500,91.866,15,50.470,6,https://www.racing-reference.info/race-results/2005_BFGoodrich_Tires_250_%28May%29/US, https://www.racing-reference.info/tracks/Ace_Speedway,https://www.racing-reference.info/driver/lavenjo01/
2005,US,9,05/15/05,2005_09,IRP,O'Reilly_Raceway_Park,36,Jeff Agnew,agnewje01,9,Ford ,0.686,P,137,91300,107.843,7,76.140,5,https://www.racing-reference.info/race-results/2005_Lucas_Oil_250_%28May%29/US, https://www.racing-reference.info/tracks/O'Reilly_Raceway_Park,https://www.racing-reference.info/driver/agnewje01/
2005,US,10,05/28/05,2005_10,Jennerstown,Jennerstown_Speedway,36,Benny Gordon,gordobe01,2,Ford ,0.522,P,131,91300,NTT,10,56.507,7,https://www.racing-reference.info/race-results/2005_Naturally_Fresh_250_%28May%29/US, https://www.racing-reference.info/tracks/Jennerstown_Speedway,https://www.racing-reference.info/driver/gordobe01/
2005,US,11,06/05/05,2005_11,Lakeland,USA_International_Speedway,35,Shane Huffman,huffmsh01,3,Ford ,0.750,P,188,87500,NTT,15,77.720,5,https://www.racing-reference.info/race-results/2005_Naturally_Fresh_250_%28June%29/US, https://www.racing-reference.info/tracks/USA_International_Speedway,https://www.racing-reference.info/driver/huffmsh01/
2005,US,12,06/11/05,2005_12,Mansfield,Mansfield_Motorsports_Speedway,36,Joey Logano,loganjo01,6,Ford ,0.500,P,128,91000,106.540,16,70.496,5,https://www.racing-reference.info/race-results/2005_Mansfield_250/US, https://www.racing-reference.info/tracks/Mansfield_Motorsports_Speedway,https://www.racing-reference.info/driver/loganjo01/
2005,US,13,06/18/05,2005_13,Lake Erie,Lake_Erie_Speedway,29,Benny Gordon,gordobe01,3,Ford ,0.375,P,95,82900,87.052,9,64.152,3,https://www.racing-reference.info/race-results/2005_Miller_Lite_250_%28June%29/US, https://www.racing-reference.info/tracks/Lake_Erie_Speedway,https://www.racing-reference.info/driver/gordobe01/
2005,US,14,06/26/05,2005_14,Myrtle Beach,Myrtle_Beach_Speedway,35,Shane Huffman,huffmsh01,1,Ford ,0.500,P,125,88900,NTT,12,57.648,9,https://www.racing-reference.info/race-results/2005_Grouchos_Deli_250/US, https://www.racing-reference.info/tracks/Myrtle_Beach_Speedway,https://www.racing-reference.info/driver/huffmsh01/
2005,US,15,07/01/05,2005_15,Kil-Kare,Kil-Kare_Speedway,28,Woody Howard,howarwo01,8,Chevrolet ,0.375,P,95,81700,96.948,7,66.044,2,https://www.racing-reference.info/race-results/2005_BFGoodrich_Tires_250_%28July%29/US, https://www.racing-reference.info/tracks/Kil-Kare_Speedway,https://www.racing-reference.info/driver/howarwo01/
2005,US,16,07/09/05,2005_16,Hickory,Hickory_Motor_Speedway,32,Shane Huffman,huffmsh01,6,Ford ,0.363,P,91,83000,83.844,11,53.929,8,https://www.racing-reference.info/race-results/2005_Aarons_250_%28July%29/US, https://www.racing-reference.info/tracks/Hickory_Motor_Speedway,https://www.racing-reference.info/driver/huffmsh01/
2005,US,17,07/16/05,2005_17,Radford,Motor_Mile_Speedway,32,Benny Gordon,gordobe01,3,Ford ,0.400,P,100,86200,90.923,13,54.678,4,https://www.racing-reference.info/race-results/2005_Greased_Lightning_250_%28July%29/US, https://www.racing-reference.info/tracks/Motor_Mile_Speedway,https://www.racing-reference.info/driver/gordobe01/
2005,US,18,07/23/05,2005_18,Kenly,Southern_National_Motorsports_Park,32,Mark McFarland,mcfarma01,4,Chevrolet ,0.400,P,100,82500,90.726,7,57.766,5,https://www.racing-reference.info/race-results/2005_Merchants_Tire_And_Auto_Centers_250/US, https://www.racing-reference.info/tracks/Southern_National_Motorsports_Park,https://www.racing-reference.info/driver/mcfarma01/
2005,US,19,07/30/05,2005_19,Salem,Salem_Speedway_(IN),29,Woody Howard,howarwo01,10,Chevrolet ,0.555,P,139,82400,111.664,9,60.685,4,https://www.racing-reference.info/race-results/2005_Lucas_Oil_250_%28July%29/US, https://www.racing-reference.info/tracks/Salem_Speedway_(IN),https://www.racing-reference.info/driver/howarwo01/
2005,US,20,08/06/05,2005_20,South Boston,South_Boston_Speedway,32,Woody Howard,howarwo01,1,Chevrolet ,0.400,P,102,86200,89.647,9,46.277,3,https://www.racing-reference.info/race-results/2005_Lucas_Oil_250_%28August%29/US, https://www.racing-reference.info/tracks/South_Boston_Speedway,https://www.racing-reference.info/driver/howarwo01/
2005,US,21,08/13/05,2005_21,Jefferson,Peach_State_Speedway,32,Shane Huffman,huffmsh01,6,Ford ,0.500,P,125,83900,94.617,9,64.295,18,https://www.racing-reference.info/race-results/2005_Up_The_Creek_Fish_Camp_And_Grill_250/US, https://www.racing-reference.info/tracks/Peach_State_Speedway,https://www.racing-reference.info/driver/huffmsh01/
2005,US,22,08/20/05,2005_22,Illiana,Illiana_Motor_Speedway,33,Jeff Agnew,agnewje01,1,Pontiac ,0.500,P,125,86900,88.279,12,57.013,3,https://www.racing-reference.info/race-results/2005_The_Bakker_Produce_250/US, https://www.racing-reference.info/tracks/Illiana_Motor_Speedway,https://www.racing-reference.info/driver/agnewje01/
2005,US,23,08/24/05,2005_23,Bristol,Bristol_Motor_Speedway,36,Clay Rogers,rogercl01,2,Ford ,0.533,P,83,88100,123.213,10,52.023,8,https://www.racing-reference.info/race-results/2005_Food_City_150/US, https://www.racing-reference.info/tracks/Bristol_Motor_Speedway,https://www.racing-reference.info/driver/rogercl01/
2005,US,24,09/03/05,2005_24,Lakeland,USA_International_Speedway,30,Bobby Gill,gillbo01,14,Ford ,0.750,P,188,81500,123.097,9,77.882,6,https://www.racing-reference.info/race-results/2005_Lucas_Oil_250_%28September%29/US, https://www.racing-reference.info/tracks/USA_International_Speedway,https://www.racing-reference.info/driver/gillbo01/
2005,US,25,09/09/05,2005_25,Madison,Madison_International_Speedway,28,Benny Gordon,gordobe01,1,Ford ,0.500,P,125,81400,95.995,7,70.323,9,https://www.racing-reference.info/race-results/2005_Miller_Lite_250_%28September%29/US, https://www.racing-reference.info/tracks/Madison_International_Speedway,https://www.racing-reference.info/driver/gordobe01/
2005,US,26,09/24/05,2005_26,Jennerstown,Jennerstown_Speedway,38,Joe Gaita,gaitajo01,16,Ford ,0.522,P,131,95100,100.117,8,67.802,6,https://www.racing-reference.info/race-results/2005_Charlie_Campbell_Memorial/US, https://www.racing-reference.info/tracks/Jennerstown_Speedway,https://www.racing-reference.info/driver/gaitajo01/
2005,US,27,10/08/05,2005_27,Mansfield,Mansfield_Motorsports_Speedway,37,Michael Ritch,ritchmi01,21,Ford ,0.500,P,127,95300,107.688,11,79.145,6,https://www.racing-reference.info/race-results/2005_Alan_Kulwicki_Memorial/US, https://www.racing-reference.info/tracks/Mansfield_Motorsports_Speedway,https://www.racing-reference.info/driver/ritchmi01/
