season,series_id,race_id,race_id_short,finish_position,starting_position,driver_number,driver_nationality,driver_id,driver_name,sponsor,owner_id,car,race_laps_run,race_status,race_laps_lead,points_earned,playoff_points_earned
1998,SE,1998_Volusia_Speedway_Park_150,1998_01_SE,1,2,67,usa,Wayne_Anderson_(1),Wayne Anderson,Porter-Cable,,Chevrolet,150,8600,running,68,
1998,SE,1998_Volusia_Speedway_Park_150,1998_01_SE,2,1,8,usa,Freddie_Query,Freddie Query,W.J. Plemons Insurance,,Chevrolet,150,,running,50,
1998,SE,1998_Volusia_Speedway_Park_150,1998_01_SE,3,7,9,usa,Jimmy_Cope,Jimmy Cope,Eagle Creek Aviation,,Chevrolet,150,,running,0,
1998,SE,1998_Volusia_Speedway_Park_150,1998_01_SE,4,23,50,usa,Hal_Goodson,Hal Goodson,Nortel,,Chevrolet,150,,running,0,
1998,SE,1998_Volusia_Speedway_Park_150,1998_01_SE,5,28,0,usa,Steven_Christian,Steven Christian,BellSouth,,Chevrolet,150,,running,0,
1998,SE,1998_Volusia_Speedway_Park_150,1998_01_SE,6,15,18,usa,Robert_Powell,Robert Powell,Southern Insurance Agency,,Chevrolet,150,,running,0,
1998,SE,1998_Volusia_Speedway_Park_150,1998_01_SE,7,4,31,usa,Ronnie_Burkett,Ronnie Burkett,Burkett Racing,,Chevrolet,150,,running,0,
1998,SE,1998_Volusia_Speedway_Park_150,1998_01_SE,8,18,00,usa,David_Reutimann,David Reutimann,Jiffy Lube,,Pontiac,150,,running,0,
1998,SE,1998_Volusia_Speedway_Park_150,1998_01_SE,9,21,08,usa,Nevin_Jenkins,Nevin Jenkins,Futronix,,Chevrolet,150,,running,0,
1998,SE,1998_Volusia_Speedway_Park_150,1998_01_SE,10,8,27,usa,Derrick_Gilchrist,Derrick Gilchrist,Hamke Race Cars,,Chevrolet,150,,running,0,
1998,SE,1998_Volusia_Speedway_Park_150,1998_01_SE,11,12,45,usa,Scott_Kilby,Scott Kilby,Arndt & Herman Windows,,Pontiac,150,,running,0,
1998,SE,1998_Volusia_Speedway_Park_150,1998_01_SE,12,3,25,usa,David_Moyer,David Moyer,Austin Cracker Sandwiches,,Chevrolet,149,,running,0,
1998,SE,1998_Volusia_Speedway_Park_150,1998_01_SE,13,25,22,usa,Scott_Bramlett,Scott Bramlett,RaceCar Engineering,,Chevrolet,149,,running,0,
1998,SE,1998_Volusia_Speedway_Park_150,1998_01_SE,14,9,30,usa,Jeff_Fultz,Jeff Fultz,Jani-King,,Chevrolet,149,,running,0,
1998,SE,1998_Volusia_Speedway_Park_150,1998_01_SE,15,24,84,usa,Josh_Clemons,Josh Clemons,E.T. Sharp Trucking,,Chevrolet,148,,running,0,
1998,SE,1998_Volusia_Speedway_Park_150,1998_01_SE,16,6,21,usa,Steve_Mendenhall,Steve Mendenhall,John Boy & Billy,,Chevrolet,148,,running,0,
1998,SE,1998_Volusia_Speedway_Park_150,1998_01_SE,17,16,09,usa,Randy_Gentry,Randy Gentry,Quality Lift,,Chevrolet,146,,running,0,
1998,SE,1998_Volusia_Speedway_Park_150,1998_01_SE,18,19,06,usa,Bobby_Hamilton_Jr,"Bobby Hamilton, Jr.",Cunningham Motors,,Chevrolet,144,,running,0,
1998,SE,1998_Volusia_Speedway_Park_150,1998_01_SE,19,27,4,usa,Ron_Young,Ron Young,Young Racing,,Chevrolet,143,,running,0,
1998,SE,1998_Volusia_Speedway_Park_150,1998_01_SE,20,26,54,usa,Brian_Sockwell,Brian Sockwell,C&C Boilers,,Chevrolet,142,,running,0,
1998,SE,1998_Volusia_Speedway_Park_150,1998_01_SE,21,29,98,usa,Sean_Studer,Sean Studer,Old El Paso / Hi-C,,Chevrolet,131,,running,0,
1998,SE,1998_Volusia_Speedway_Park_150,1998_01_SE,22,22,14,usa,Larry_Raines,Larry Raines,Jani-King / Schaeffer,,Chevrolet,127,,running,0,
1998,SE,1998_Volusia_Speedway_Park_150,1998_01_SE,23,14,03,usa,Ken_Alexander,Ken Alexander,Greased Lightning,,Chevrolet,113,,handling,0,
1998,SE,1998_Volusia_Speedway_Park_150,1998_01_SE,24,10,92,usa,David_Jude,David Jude,Cline Resources,,Chevrolet,101,,handling,0,
1998,SE,1998_Volusia_Speedway_Park_150,1998_01_SE,25,11,66,usa,Gary_McCoy,Gary McCoy,Catalina Carpentry,,Chevrolet,98,,crash,0,
1998,SE,1998_Volusia_Speedway_Park_150,1998_01_SE,26,20,53,usa,Robert_Burroughs,Robert Burroughs,Burroughs Motorsports,,Chevrolet,97,,handling,0,
1998,SE,1998_Volusia_Speedway_Park_150,1998_01_SE,27,5,24,usa,Mike_Harmon,Mike Harmon,Lonesome Pine Timber,,Chevrolet,81,,handling,32,
1998,SE,1998_Volusia_Speedway_Park_150,1998_01_SE,28,30,33,usa,Conrad_Burr,Conrad Burr,Burr Construction,,Chevrolet,77,,handling,0,
1998,SE,1998_Volusia_Speedway_Park_150,1998_01_SE,29,13,04,usa,Bobby_Gill,Bobby Gill,Drinkard Litho,,Chevrolet,61,,crash,0,
1998,SE,1998_Volusia_Speedway_Park_150,1998_01_SE,30,17,80,usa,Toby_Porter,Toby Porter,Jimmy Watkins Trans.,,Chevrolet,10,,handling,0,
1998,SE,1998_Albertson%27s_-_Greased_Lightning_75,1998_02_SE,1,4,8,usa,Freddie_Query,Freddie Query,W.J. Plemons Insurance,,Chevrolet,50,9000,running,50,
1998,SE,1998_Albertson%27s_-_Greased_Lightning_75,1998_02_SE,2,1,86,usa,Mardy_Lindley,Mardy Lindley,Grand American Race Cars,,Chevrolet,50,,running,0,
1998,SE,1998_Albertson%27s_-_Greased_Lightning_75,1998_02_SE,3,2,40,usa,Bobby_Newling,Bobby Newling,NewFab Stock Car Bodies,,Chevrolet,50,,running,0,
1998,SE,1998_Albertson%27s_-_Greased_Lightning_75,1998_02_SE,4,3,2,usa,Jim_Inglebright,Jim Inglebright,Wunder Bar / Sunny Delight,,Chevrolet,50,,running,0,
1998,SE,1998_Albertson%27s_-_Greased_Lightning_75,1998_02_SE,5,8,31,usa,Ronnie_Burkett,Ronnie Burkett,Big Daddy's BBQ,,Chevrolet,50,,running,0,
1998,SE,1998_Albertson%27s_-_Greased_Lightning_75,1998_02_SE,6,29,27,usa,Derrick_Gilchrist,Derrick Gilchrist,Hamke Race Cars,,Chevrolet,50,,running,0,
1998,SE,1998_Albertson%27s_-_Greased_Lightning_75,1998_02_SE,7,5,94,usa,Scott_Riggs,Scott Riggs,Horizon Motorsports,,Chevrolet,50,,running,0,
1998,SE,1998_Albertson%27s_-_Greased_Lightning_75,1998_02_SE,8,16,92,usa,David_Jude,David Jude,Cline Resources,,Chevrolet,50,,running,0,
1998,SE,1998_Albertson%27s_-_Greased_Lightning_75,1998_02_SE,9,9,68,usa,Mike_Garvey,Mike Garvey,Wisconsin Aviation,,Chevrolet,50,,running,0,
1998,SE,1998_Albertson%27s_-_Greased_Lightning_75,1998_02_SE,10,10,28,usa,Billy_Bigley_Jr,"Billy Bigley, Jr.",Bilstein Shocks / ASE,,Chevrolet,50,,running,0,
1998,SE,1998_Albertson%27s_-_Greased_Lightning_75,1998_02_SE,11,14,74,usa,A_J_Alsup,A.J. Alsup,Track Scan,,Chevrolet,50,,running,0,
1998,SE,1998_Albertson%27s_-_Greased_Lightning_75,1998_02_SE,12,6,98,usa,Sean_Studer,Sean Studer,Old El Paso,,Chevrolet,50,,running,0,
1998,SE,1998_Albertson%27s_-_Greased_Lightning_75,1998_02_SE,13,17,0,usa,Steven_Christian,Steven Christian,BellSouth,,Chevrolet,50,,running,0,
1998,SE,1998_Albertson%27s_-_Greased_Lightning_75,1998_02_SE,14,12,72,usa,Mike_Franklin_Jr,"Mike Franklin, Jr.",Spitzer Dodge / Popeye's,,Chevrolet,50,,running,0,
1998,SE,1998_Albertson%27s_-_Greased_Lightning_75,1998_02_SE,15,31,06,usa,Bobby_Hamilton_Jr,"Bobby Hamilton, Jr.",Cunningham Motors,,Chevrolet,50,,running,0,
1998,SE,1998_Albertson%27s_-_Greased_Lightning_75,1998_02_SE,16,26,4,usa,Ron_Young,Ron Young,Cofer Bros.,,Chevrolet,50,,running,0,
1998,SE,1998_Albertson%27s_-_Greased_Lightning_75,1998_02_SE,17,24,53,usa,Robert_Burroughs,Robert Burroughs,Burroughs Motorsports,,Chevrolet,50,,running,0,
