season,series_id,race_id,race_id_short,finish_position,starting_position,driver_number,driver_nationality,driver_id,driver_name,sponsor,owner_id,car,race_laps_run,race_status,race_laps_lead,points_earned,playoff_points_earned
1992,SE,1992_Sunoco_250,1992_01_SE,1,1,98,usa,Jody_Ridley,Jody Ridley,Ford Motorsport Sportswear,,Ford,250,,running,157,180
1992,SE,1992_Sunoco_250,1992_01_SE,2,24,28,usa,Billy_Bigley_Jr,"Billy Bigley, Jr.",Hawk Brake / Pen Air,,Chevrolet,250,,running,36,170
1992,SE,1992_Sunoco_250,1992_01_SE,3,5,14,usa,Rick_Crawford,Rick Crawford,Holliday Racing / Big-10 Tires,,Ford,250,,running,0,165
1992,SE,1992_Sunoco_250,1992_01_SE,4,11,78,usa,Gary_Bradberry,Gary Bradberry,Bradberry Racing,,Buick,250,,running,0,160
1992,SE,1992_Sunoco_250,1992_01_SE,5,15,25,usa,Mike_Cope,Mike Cope,Gulfwind Engines,,Chevrolet,250,,running,0,155
1992,SE,1992_Sunoco_250,1992_01_SE,6,4,15,usa,Clay_Brown,Clay Brown,Popie's Hot Sauce,,Chevrolet,249,,running,0,150
1992,SE,1992_Sunoco_250,1992_01_SE,7,16,52,usa,Tammy_Jo_Kirk,Tammy Jo Kirk,Southern Trailer Leasing,,Chevrolet,248,,running,0,146
1992,SE,1992_Sunoco_250,1992_01_SE,8,21,36,usa,Pete_Orr,Pete Orr,Horsen Around Farms,,Chevrolet,248,,running,0,142
1992,SE,1992_Sunoco_250,1992_01_SE,9,2,71,usa,Bobby_Gill,Bobby Gill,Italiano's Subs & Pizza,,Chevrolet,248,,running,0,138
1992,SE,1992_Sunoco_250,1992_01_SE,10,6,99,usa,Charlie_Stokes,Charlie Stokes,Stokes Leasing,,Chevrolet,247,,running,0,134
1992,SE,1992_Sunoco_250,1992_01_SE,11,30,21,usa,Sammy_Pegram,Sammy Pegram,Fast Track Communication,,Buick,245,,running,0,130
1992,SE,1992_Sunoco_250,1992_01_SE,12,13,07,usa,Eddie_Hanks,Eddie Hanks,E.S.R. Racing,,Buick,245,,running,0,127
1992,SE,1992_Sunoco_250,1992_01_SE,13,3,79,usa,Steve_Holzhausen,Steve Holzhausen,Day's Inn,,Oldsmobile,243,,running,57,124
1992,SE,1992_Sunoco_250,1992_01_SE,14,18,30,usa,Sidney_Minton,Sidney Minton,Dr. Dent / Sportsman Covers,,Chevrolet,239,,running,0,121
1992,SE,1992_Sunoco_250,1992_01_SE,15,25,1,usa,Mark_Bearden,Mark Bearden,Bearden Electric,,Chevrolet,238,,running,0,118
1992,SE,1992_Sunoco_250,1992_01_SE,16,26,17,usa,George_Ingole,George Ingole,Ingole Racing,,Chevrolet,237,,running,0,115
