season,series_id,race_num,race_date,race_short_id,race_track_name,race_track_id,race_car_count,race_winner_name,race_winner_real_id,race_winner_starting_pos,race_winner_make,race_lap_len,race_track_surface,race_miles_completed,race_purse_completed,race_pole_time,race_cautions,race_speed,race_lead_changes,race_url,race_track_url,race_winner_url
1922,UO,1,03/05/22,1922_01,Beverly Hills,Los_Angeles_Motor_Speedway,13,Tommy Milton,miltoto01,,Miller / Miller ,1.250,W,250,,,,110.702,4,https://www.racing-reference.info/race-results/1922_Beverly_Hills_Race_1/UO, https://www.racing-reference.info/tracks/Los_Angeles_Motor_Speedway,https://www.racing-reference.info/driver/miltoto01/
1922,UO,2,04/02/22,1922_02,Beverly Hills,Los_Angeles_Motor_Speedway,10,Pietro Bordino,bordipi01,,Fiat / Fiat ,1.250,W,25,,,,114.843,2,https://www.racing-reference.info/race-results/1922_Beverly_Hills_Heat_1/UO, https://www.racing-reference.info/tracks/Los_Angeles_Motor_Speedway,https://www.racing-reference.info/driver/bordipi01/
1922,UO,3,04/02/22,1922_03,Beverly Hills,Los_Angeles_Motor_Speedway,9,Tommy Milton,miltoto01,,Miller / Miller ,1.250,W,25,,,,115.168,4,https://www.racing-reference.info/race-results/1922_Beverly_Hills_Heat_2/UO, https://www.racing-reference.info/tracks/Los_Angeles_Motor_Speedway,https://www.racing-reference.info/driver/miltoto01/
1922,UO,4,04/02/22,1922_04,Beverly Hills,Los_Angeles_Motor_Speedway,8,Jimmy Murphy,murphji01,7,Duesenberg / Duesenberg ,1.250,W,25,,,,114.220,1,https://www.racing-reference.info/race-results/1922_Beverly_Hills_Heat_3/UO, https://www.racing-reference.info/tracks/Los_Angeles_Motor_Speedway,https://www.racing-reference.info/driver/murphji01/
1922,UO,5,04/02/22,1922_05,Beverly Hills,Los_Angeles_Motor_Speedway,7,Frank Elliott,elliofr01,,Miller / Miller ,1.250,W,25,,,,114.518,1,https://www.racing-reference.info/race-results/1922_Beverly_Hills_Heat_4/UO, https://www.racing-reference.info/tracks/Los_Angeles_Motor_Speedway,https://www.racing-reference.info/driver/elliofr01/
1922,UO,6,04/02/22,1922_06,Beverly Hills,Los_Angeles_Motor_Speedway,7,Tommy Milton,miltoto01,3,Miller / Miller ,1.250,W,50,,,,115.243,4,https://www.racing-reference.info/race-results/1922_Beverly_Hills_Main/UO, https://www.racing-reference.info/tracks/Los_Angeles_Motor_Speedway,https://www.racing-reference.info/driver/miltoto01/
1922,UO,7,04/16/22,1922_07,San Francisco,San_Francisco_Speedway,10,Harry Hartz,hartzha01,,Duesenberg / Duesenberg ,1.250,W,150,,,,109.783,4,https://www.racing-reference.info/race-results/1922_Golden_State_Motor_Derby/UO, https://www.racing-reference.info/tracks/San_Francisco_Speedway,https://www.racing-reference.info/driver/hartzha01/
1922,UO,8,04/27/22,1922_08,Fresno,Fresno_Speedway,11,Jimmy Murphy,murphji01,,Duesenberg / Duesenberg ,1.000,W,150,,,,102.849,1,https://www.racing-reference.info/race-results/1922_Raisin_Day_Classic/UO, https://www.racing-reference.info/tracks/Fresno_Speedway,https://www.racing-reference.info/driver/murphji01/
1922,UO,9,05/07/22,1922_09,Santa Rosa,Cotati_Speedway,10,Jimmy Murphy,murphji01,,Duesenberg / Miller ,1.250,W,100,,,,115.339,2,https://www.racing-reference.info/race-results/1922_Cotati_Race_1/UO, https://www.racing-reference.info/tracks/Cotati_Speedway,https://www.racing-reference.info/driver/murphji01/
1922,UO,10,05/07/22,1922_10,Santa Rosa,Cotati_Speedway,12,Pietro Bordino,bordipi01,,Fiat / Fiat ,1.250,W,50,,,,114.405,2,https://www.racing-reference.info/race-results/1922_Cotati_Race_2/UO, https://www.racing-reference.info/tracks/Cotati_Speedway,https://www.racing-reference.info/driver/bordipi01/
