season,series_id,race_id,race_id_short,finish_position,starting_position,driver_number,driver_nationality,driver_id,driver_name,sponsor,owner_id,car,race_laps_run,race_status,race_laps_lead,points_earned,playoff_points_earned
1997,NA,1997_Toyota_Grand_Prix_of_Long_Beach_Race_1,1997_01_NA,1,2,4,australia,Neil_Crompton,Neil Crompton,LCI / McCormick Lines,,Honda Accord,23,,running,23,22
1997,NA,1997_Toyota_Grand_Prix_of_Long_Beach_Race_1,1997_01_NA,2,8,7,usa,Dominic_Dobson,Dominic Dobson,PPG,,Dodge Stratus,23,,running,0,17
1997,NA,1997_Toyota_Grand_Prix_of_Long_Beach_Race_1,1997_01_NA,3,4,1,usa,Randy_Pobst,Randy Pobst,Antera Wheels,,BMW 320i,23,,running,0,15
1997,NA,1997_Toyota_Grand_Prix_of_Long_Beach_Race_1,1997_01_NA,4,3,8,usa,David_Donohue,David Donohue,Dodge Stratus,,Dodge Stratus,23,,running,0,13
1997,NA,1997_Toyota_Grand_Prix_of_Long_Beach_Race_1,1997_01_NA,5,7,5,usa,Bob_Schader,Bob Schader,Mazda,,Mazda Xedos 6,23,,running,0,12
1997,NA,1997_Toyota_Grand_Prix_of_Long_Beach_Race_1,1997_01_NA,6,10,6,south_africa,Desire_Wilson,Desire Wilson,Mazda,,Mazda Xedos 6,22,,running,0,11
1997,NA,1997_Toyota_Grand_Prix_of_Long_Beach_Race_1,1997_01_NA,7,9,99,canada,Mark_Jonak,Mark Jonak,Jonak Brothers Racing,,BMW 318is,21,,running,0,10
1997,NA,1997_Toyota_Grand_Prix_of_Long_Beach_Race_1,1997_01_NA,8,6,27,usa,David_Welch,David Welch,LCC Advanced Polarized Sunglasses,,Ford Mondeo,19,,mechanical,0,9
1997,NA,1997_Toyota_Grand_Prix_of_Long_Beach_Race_1,1997_01_NA,9,5,18,usa,Darren_Law,Darren Law,INTRAX,,BMW 318is,18,,running,0,8
1997,NA,1997_Toyota_Grand_Prix_of_Long_Beach_Race_1,1997_01_NA,10,1,42,usa,Peter_Cunningham,Peter Cunningham,Hart Honda / Honda Accord,,Honda Accord,10,,mechanical,0,1
1997,NA,1997_Toyota_Grand_Prix_of_Long_Beach_Race_1,1997_01_NA,11,11,62,usa,Forrest_Granlund,Forrest Granlund,Hart Honda / Honda Accord,,Honda Accord,4,,mechanical,0,0
1997,NA,1997_Toyota_Grand_Prix_of_Long_Beach_Race_1,1997_01_NA,12,12,11,usa,Tommy_Constantine,Tommy Constantine,Motorsports Marketing,,BMW 318is,0,,did not start,0,0
1997,NA,1997_Toyota_Grand_Prix_of_Long_Beach_Race_2,1997_02_NA,1,2,4,australia,Neil_Crompton,Neil Crompton,LCI / McCormick Lines,,Honda Accord,21,,running,21,22
1997,NA,1997_Toyota_Grand_Prix_of_Long_Beach_Race_2,1997_02_NA,2,3,1,usa,Randy_Pobst,Randy Pobst,Antera Wheels,,BMW 320i,21,,running,0,17
1997,NA,1997_Toyota_Grand_Prix_of_Long_Beach_Race_2,1997_02_NA,3,10,7,usa,Dominic_Dobson,Dominic Dobson,PPG,,Dodge Stratus,21,,running,0,15
1997,NA,1997_Toyota_Grand_Prix_of_Long_Beach_Race_2,1997_02_NA,4,6,8,usa,David_Donohue,David Donohue,Dodge Stratus,,Dodge Stratus,21,,running,0,13
1997,NA,1997_Toyota_Grand_Prix_of_Long_Beach_Race_2,1997_02_NA,5,5,27,usa,David_Welch,David Welch,LCC Advanced Polarized Sunglasses,,Ford Mondeo,21,,running,0,12
1997,NA,1997_Toyota_Grand_Prix_of_Long_Beach_Race_2,1997_02_NA,6,4,18,usa,Darren_Law,Darren Law,INTRAX,,BMW 318is,21,,running,0,11
1997,NA,1997_Toyota_Grand_Prix_of_Long_Beach_Race_2,1997_02_NA,7,7,5,usa,Bob_Schader,Bob Schader,Mazda,,Mazda Xedos 6,21,,running,0,10
1997,NA,1997_Toyota_Grand_Prix_of_Long_Beach_Race_2,1997_02_NA,8,1,42,usa,Peter_Cunningham,Peter Cunningham,Hart Honda / Honda Accord,,Honda Accord,21,,running,0,10
1997,NA,1997_Toyota_Grand_Prix_of_Long_Beach_Race_2,1997_02_NA,9,9,99,canada,Mark_Jonak,Mark Jonak,Jonak Brothers Racing,,BMW 318is,20,,running,0,8
1997,NA,1997_Toyota_Grand_Prix_of_Long_Beach_Race_2,1997_02_NA,10,8,6,south_africa,Desire_Wilson,Desire Wilson,Mazda,,Mazda Xedos 6,17,,running,0,7
1997,NA,1997_Toyota_Grand_Prix_of_Long_Beach_Race_2,1997_02_NA,11,11,62,usa,Forrest_Granlund,Forrest Granlund,Hart Honda / Honda Accord,,Honda Accord,0,,did not start,0,0
1997,NA,1997_Toyota_Grand_Prix_of_Long_Beach_Race_2,1997_02_NA,12,12,11,usa,Tommy_Constantine,Tommy Constantine,Motorsports Marketing,,BMW 318is,0,,did not start,0,0
1997,NA,1997_Dixie_Crystals_Grand_Prix_Race_1,1997_03_NA,1,1,42,usa,Peter_Cunningham,Peter Cunningham,Hart Honda / Honda Accord,,Honda Accord,19,,running,19,23
1997,NA,1997_Dixie_Crystals_Grand_Prix_Race_1,1997_03_NA,2,4,8,usa,David_Donohue,David Donohue,Dodge Stratus,,Dodge Stratus,19,,running,0,17
1997,NA,1997_Dixie_Crystals_Grand_Prix_Race_1,1997_03_NA,3,3,4,australia,Neil_Crompton,Neil Crompton,LCI / McCormick Lines,,Honda Accord,19,,running,0,15
1997,NA,1997_Dixie_Crystals_Grand_Prix_Race_1,1997_03_NA,4,2,7,usa,Dominic_Dobson,Dominic Dobson,PPG,,Dodge Stratus,19,,running,0,13
1997,NA,1997_Dixie_Crystals_Grand_Prix_Race_1,1997_03_NA,5,5,18,usa,Darren_Law,Darren Law,INTRAX,,BMW 318is,19,,running,0,12
1997,NA,1997_Dixie_Crystals_Grand_Prix_Race_1,1997_03_NA,6,10,1,usa,Randy_Pobst,Randy Pobst,Antera Wheels,,BMW 320i,19,,running,0,11
1997,NA,1997_Dixie_Crystals_Grand_Prix_Race_1,1997_03_NA,7,8,5,usa,Bob_Schader,Bob Schader,Mazda,,Mazda Xedos 6,19,,running,0,10
1997,NA,1997_Dixie_Crystals_Grand_Prix_Race_1,1997_03_NA,8,9,99,canada,Mark_Jonak,Mark Jonak,Jonak Brothers Racing,,BMW 318is,18,,running,0,9
1997,NA,1997_Dixie_Crystals_Grand_Prix_Race_1,1997_03_NA,9,6,27,usa,David_Welch,David Welch,LCC Advanced Polarized Sunglasses,,Ford Mondeo,12,,fuel pump,0,8
1997,NA,1997_Dixie_Crystals_Grand_Prix_Race_1,1997_03_NA,10,7,62,usa,Forrest_Granlund,Forrest Granlund,Hart Honda / Honda Accord,,Honda Accord,12,,fuel,0,7
1997,NA,1997_Dixie_Crystals_Grand_Prix_Race_1,1997_03_NA,11,11,6,south_africa,Desire_Wilson,Desire Wilson,Mazda,,Mazda Xedos 6,0,,did not start,0,0
1997,NA,1997_Dixie_Crystals_Grand_Prix_Race_1,1997_03_NA,12,12,12,usa,Brian_Battaglia,Brian Battaglia,Antera Wheels,,BMW 318is,0,,did not start,0,0
1997,NA,1997_Dixie_Crystals_Grand_Prix_Race_2,1997_04_NA,1,1,42,usa,Peter_Cunningham,Peter Cunningham,Hart Honda / Honda Accord,,Honda Accord,20,,running,20,23
