season,series_id,race_id,race_id_short,finish_position,starting_position,driver_number,driver_nationality,driver_id,driver_name,sponsor,owner_id,car,race_laps_run,race_status,race_laps_lead,points_earned,playoff_points_earned
1996,NA,1996_Dodge_Dealers_Grand_Prix_Race_1,1996_01_NA,1,8,8,usa,David_Donohue,David Donohue,Dodge Stratus,,Dodge Stratus,25,,running,15,22
1996,NA,1996_Dodge_Dealers_Grand_Prix_Race_1,1996_01_NA,2,2,12,usa,Randy_Pobst,Randy Pobst,Neuspeed / H&R,,Honda Accord,25,,running,5,18
1996,NA,1996_Dodge_Dealers_Grand_Prix_Race_1,1996_01_NA,3,1,7,usa,Dominic_Dobson,Dominic Dobson,Dodge Stratus,,Dodge Stratus,25,,running,0,16
1996,NA,1996_Dodge_Dealers_Grand_Prix_Race_1,1996_01_NA,4,6,62,usa,Forrest_Granlund,Forrest Granlund,Hart Honda / Honda Accord,,Honda Accord,25,,running,0,13
1996,NA,1996_Dodge_Dealers_Grand_Prix_Race_1,1996_01_NA,5,7,3,usa,Steve_Petty,Steve Petty,Advanced Turbine Technology,,BMW 318is,25,,running,0,12
1996,NA,1996_Dodge_Dealers_Grand_Prix_Race_1,1996_01_NA,6,10,6,uk,Martin_Stretton,Martin Stretton,Ecurie Atlanta,,Mercedes-Benz 190E,21,,running,0,11
1996,NA,1996_Dodge_Dealers_Grand_Prix_Race_1,1996_01_NA,7,9,10,canada,Ed_Delong,Ed Delong,Armadillo Products,,BMW 318is,16,,running,0,10
1996,NA,1996_Dodge_Dealers_Grand_Prix_Race_1,1996_01_NA,8,3,2,new_zealand,Rod_Millen,Rod Millen,Toyota,,Toyota Carina,11,,crash,5,1
1996,NA,1996_Dodge_Dealers_Grand_Prix_Race_1,1996_01_NA,9,5,18,usa,Darren_Law,Darren Law,Concord Transport,,BMW 318is,11,,crash,0,0
1996,NA,1996_Dodge_Dealers_Grand_Prix_Race_1,1996_01_NA,10,4,21,uk,Peter_Hardman,Peter Hardman,TC Kline Racing,,Honda Accord,1,,mechanical,0,0
1996,NA,1996_Dodge_Dealers_Grand_Prix_Race_2,1996_02_NA,1,1,7,usa,Dominic_Dobson,Dominic Dobson,Dodge Stratus,,Dodge Stratus,27,,running,27,23
1996,NA,1996_Dodge_Dealers_Grand_Prix_Race_2,1996_02_NA,2,4,8,usa,David_Donohue,David Donohue,Dodge Stratus,,Dodge Stratus,27,,running,0,17
1996,NA,1996_Dodge_Dealers_Grand_Prix_Race_2,1996_02_NA,3,2,12,usa,Randy_Pobst,Randy Pobst,Neuspeed / H&R,,Honda Accord,27,,running,0,15
1996,NA,1996_Dodge_Dealers_Grand_Prix_Race_2,1996_02_NA,4,7,62,usa,Forrest_Granlund,Forrest Granlund,Hart Honda / Honda Accord,,Honda Accord,27,,running,0,13
1996,NA,1996_Dodge_Dealers_Grand_Prix_Race_2,1996_02_NA,5,6,2,new_zealand,Rod_Millen,Rod Millen,Toyota,,Toyota Carina,27,,running,0,12
1996,NA,1996_Dodge_Dealers_Grand_Prix_Race_2,1996_02_NA,6,8,3,usa,Steve_Petty,Steve Petty,Advanced Turbine Technology,,BMW 318is,27,,running,0,11
1996,NA,1996_Dodge_Dealers_Grand_Prix_Race_2,1996_02_NA,7,3,21,uk,Peter_Hardman,Peter Hardman,TC Kline Racing,,Honda Accord,27,,running,0,10
1996,NA,1996_Dodge_Dealers_Grand_Prix_Race_2,1996_02_NA,8,5,18,usa,Darren_Law,Darren Law,Concord Transport,,BMW 318is,21,,tire,0,9
