season,series_id,race_num,race_date,race_track_name,race_track_id,race_car_count,race_winner_name,race_winner_real_id,race_winner_starting_pos,race_winner_make,race_lap_len,race_track_surface,race_miles_completed,race_purse_completed,race_pole_time,race_cautions,race_speed,race_lead_changes,race_url,race_track_url,race_winner_url
2022,T,1,05/14/22,Sunset,Sunset_Speedway,20,Treyten Lapcevich,lapcetr01,2,Chevrolet ,0.333,P,84,,81.038,5,57.951,5,https://www.racing-reference.info/race-results/2022_NTN_Ultimate_Bearing_250/T, https://www.racing-reference.info/tracks/Sunset_Speedway,https://www.racing-reference.info/driver/lapcetr01/
2022,T,2,05/22/22,Bowmanville,Canadian_Tire_Motorsports_Park,25,Kevin Lacroix,lacroke01,8,Dodge ,2.459,R,140,,NTT,2,83.224,6,https://www.racing-reference.info/race-results/2022_Ebay_Motors_200/T, https://www.racing-reference.info/tracks/Canadian_Tire_Motorsports_Park,https://www.racing-reference.info/driver/lacroke01/
2022,T,3,06/11/22,Chaudiere,Autodrome_Chaudiere,23,Andrew Ranger,rangean01,8,Chevrolet ,0.250,P,63,,68.451,11,43.411,4,https://www.racing-reference.info/race-results/2022-03/T, https://www.racing-reference.info/tracks/Autodrome_Chaudiere,https://www.racing-reference.info/driver/rangean01/
2022,T,4,06/26/22,Avondale,Eastbound_Speedway,22,Marc-Antoine Camirand,camirma01,5,Chevrolet ,0.375,P,84,,,11,54.602,7,https://www.racing-reference.info/race-results/2022_Pro_Line_225/T, https://www.racing-reference.info/tracks/Eastbound_Speedway,https://www.racing-reference.info/driver/camirma01/
2022,T,5,07/15/22,Toronto,Exhibition_Place,25,Kevin Lacroix,lacroke01,4,Dodge ,1.755,S,61,,82.291,3,62.185,3,https://www.racing-reference.info/race-results/2022_Grand_Prix_of_Toronto/T, https://www.racing-reference.info/tracks/Exhibition_Place,https://www.racing-reference.info/driver/lacroke01/
2022,T,6,07/23/22,Edmonton,Edmonton_International_Raceway,20,Marc-Antoine Camirand,camirma01,5,Chevrolet ,0.250,P,76,,69.897,8,47.757,14,https://www.racing-reference.info/race-results/2022_BAYER_300/T, https://www.racing-reference.info/tracks/Edmonton_International_Raceway,https://www.racing-reference.info/driver/camirma01/
2022,T,7,07/27/22,Saskatoon,Sutherland_Automotive_Speedway,23,D.J. Kennington,kennid.01,9,Dodge ,0.333,P,44,,81.275,4,49.210,2,https://www.racing-reference.info/race-results/2022_Leland_Industries_Twin_125s_Race_1/T, https://www.racing-reference.info/tracks/Sutherland_Automotive_Speedway,https://www.racing-reference.info/driver/kennid.01/
2022,T,8,07/27/22,Saskatoon,Sutherland_Automotive_Speedway,23,Alex Tagliani,taglial01,10,Chevrolet ,0.333,P,42,,,4,59.892,2,https://www.racing-reference.info/race-results/2022_Leland_Industries_Twin_125s_Race_2/T, https://www.racing-reference.info/tracks/Sutherland_Automotive_Speedway,https://www.racing-reference.info/driver/taglial01/
2022,T,9,08/07/22,Trois-Rivieres,Circuit_de_Trois-Rivieres,26,Alex Guenette,guennal01,10,Ford ,1.530,S,98,,82.274,5,59.236,5,https://www.racing-reference.info/race-results/2022_Les_60_Tours_Rousseau_Metal_Presented_by_Julia_Wine/T, https://www.racing-reference.info/tracks/Circuit_de_Trois-Rivieres,https://www.racing-reference.info/driver/guennal01/
2022,T,10,08/16/22,Ohsweken,Ohsweken_Speedway,24,Treyten Lapcevich,lapcetr01,5,Chevrolet ,0.375,D,38,,,11,24.201,1,https://www.racing-reference.info/race-results/2022_Pintys_100/T, https://www.racing-reference.info/tracks/Ohsweken_Speedway,https://www.racing-reference.info/driver/lapcetr01/
2022,T,11,08/27/22,ICAR,Circuit_ICAR,23,Kevin Lacroix,lacroke01,5,Dodge ,0.994,R,70,,NTT,2,74.278,1,https://www.racing-reference.info/race-results/2022_General_Tire_125/T, https://www.racing-reference.info/tracks/Circuit_ICAR,https://www.racing-reference.info/driver/lacroke01/
2022,T,12,09/04/22,Bowmanville,Canadian_Tire_Motorsports_Park,26,Marc-Antoine Camirand,camirma01,1,Chevrolet ,2.459,R,125,,107.406,4,80.319,7,https://www.racing-reference.info/race-results/2022_WeatherTech_200/T, https://www.racing-reference.info/tracks/Canadian_Tire_Motorsports_Park,https://www.racing-reference.info/driver/camirma01/
2022,T,13,09/25/22,Delaware,Delaware_Speedway,27,Brandon Watson,watsobr01,1,Chevrolet ,0.500,P,125,,95.268,12,63.479,2,https://www.racing-reference.info/race-results/2022_Pintys_Fall_Brawl/T, https://www.racing-reference.info/tracks/Delaware_Speedway,https://www.racing-reference.info/driver/watsobr01/
