season,series_id,race_num,race_date,race_short_id,race_track_name,race_track_id,race_car_count,race_winner_name,race_winner_real_id,race_winner_starting_pos,race_winner_make,race_lap_len,race_track_surface,race_miles_completed,race_purse_completed,race_pole_time,race_cautions,race_speed,race_lead_changes,race_url,race_track_url,race_winner_url
2014,T,1,05/18/14,2014_01,Bowmanville,Canadian_Tire_Motorsports_Park,28,J.R. Fitzpatrick,fitzpj.01,2,Chevrolet ,2.459,R,133,,106.712,5,69.219,4,https://www.racing-reference.info/race-results/2014_Pintys_Presents_the_Clarington_200/T, https://www.racing-reference.info/tracks/Canadian_Tire_Motorsports_Park,https://www.racing-reference.info/driver/fitzpj.01/
2014,T,2,06/15/14,2014_02,Chaudiere,Autodrome_Chaudiere,17,Jason Hathaway,hathaja01,3,Chevrolet ,0.250,P,75,,68.655,5,56.876,7,https://www.racing-reference.info/race-results/2014_Budweiser_300/T, https://www.racing-reference.info/tracks/Autodrome_Chaudiere,https://www.racing-reference.info/driver/hathaja01/
2014,T,3,07/06/14,2014_03,ICAR,Circuit_ICAR,29,Andrew Ranger,rangean01,1,Dodge ,2.113,R,63,,79.274,1,69.596,2,https://www.racing-reference.info/race-results/2014_Jiffy_Lube_100_Presented_by_Le_Petite_Bretonne/T, https://www.racing-reference.info/tracks/Circuit_ICAR,https://www.racing-reference.info/driver/rangean01/
2014,T,4,07/11/14,2014_04,Edmonton,Edmonton_International_Raceway,20,Andrew Ranger,rangean01,5,Dodge ,0.250,P,79,,71.919,11,42.290,1,https://www.racing-reference.info/race-results/2014_Alberta_Has_Energy_300/T, https://www.racing-reference.info/tracks/Edmonton_International_Raceway,https://www.racing-reference.info/driver/rangean01/
2014,T,5,07/16/14,2014_05,Saskatoon,Auto_Clearing_Motor_Speedway,19,L.P. Dumoulin,dumoul.01,4,Dodge ,0.333,P,84,,82.020,7,60.874,8,https://www.racing-reference.info/race-results/2014_Velocity_Prairie_Thunder_250/T, https://www.racing-reference.info/tracks/Auto_Clearing_Motor_Speedway,https://www.racing-reference.info/driver/dumoul.01/
2014,T,6,07/26/14,2014_06,St. Eustache,Autodrome_St._Eustache,17,Scott Steckly,stecksc01,2,Dodge ,0.400,P,100,,84.019,6,59.880,9,https://www.racing-reference.info/race-results/2014_National_250/T, https://www.racing-reference.info/tracks/Autodrome_St._Eustache,https://www.racing-reference.info/driver/stecksc01/
2014,T,7,08/10/14,2014_07,Trois-Rivieres,Circuit_de_Trois-Rivieres,33,L.P. Dumoulin,dumoul.01,2,Dodge ,1.530,S,78,,82.086,6,50.954,2,https://www.racing-reference.info/race-results/2014_JuliaWine.com_Le_50_Tours/T, https://www.racing-reference.info/tracks/Circuit_de_Trois-Rivieres,https://www.racing-reference.info/driver/dumoul.01/
2014,T,8,08/16/14,2014_08,Antigonish,Riverside_International_Speedway,16,Donald Chisholm,chishdo01,1,Ford ,0.333,P,100,,82.443,4,58.813,9,https://www.racing-reference.info/race-results/2014_Wilson_Equipment_300/T, https://www.racing-reference.info/tracks/Riverside_International_Speedway,https://www.racing-reference.info/driver/chishdo01/
2014,T,9,08/31/14,2014_09,Bowmanville,Canadian_Tire_Motorsports_Park,31,J.R. Fitzpatrick,fitzpj.01,2,Chevrolet ,2.459,R,125,,106.321,2,88.023,6,https://www.racing-reference.info/race-results/2014_Pintys_Presents_the_Clarington_200_%28August%29/T, https://www.racing-reference.info/tracks/Canadian_Tire_Motorsports_Park,https://www.racing-reference.info/driver/fitzpj.01/
2014,T,10,09/06/14,2014_10,Barrie,Barrie_Speedway,17,Jason Hathaway,hathaja01,4,Chevrolet ,0.333,P,102,,84.304,9,56.171,8,https://www.racing-reference.info/race-results/2014_Wahta_Springs_300/T, https://www.racing-reference.info/tracks/Barrie_Speedway,https://www.racing-reference.info/driver/hathaja01/
2014,T,11,09/20/14,2014_11,Kawartha,Kawartha_Speedway,23,J.R. Fitzpatrick,fitzpj.01,1,Chevrolet ,0.375,P,94,,76.159,5,54.322,6,https://www.racing-reference.info/race-results/2014_Pintys_250/T, https://www.racing-reference.info/tracks/Kawartha_Speedway,https://www.racing-reference.info/driver/fitzpj.01/
