season,series_id,race_id,race_id_short,finish_position,starting_position,driver_number,driver_nationality,driver_id,driver_name,sponsor,owner_id,car,race_laps_run,race_status,race_laps_lead,points_earned,playoff_points_earned
2004,MW,2004_Spring_Classic_250,2004_01,1,5,66,usa,Steve_Carlson,Steve Carlson,Wilson Oil Company,,Chevrolet,250,,running,31,
2004,MW,2004_Spring_Classic_250,2004_01,2,2,21,usa,Tim_Schendel,Tim Schendel,Mathews Archery,,Chevrolet,250,,running,0,
2004,MW,2004_Spring_Classic_250,2004_01,3,1,51,usa,Brian_Hoppe,Brian Hoppe,Gildan Activewear,,Chevrolet,250,,running,219,
2004,MW,2004_Spring_Classic_250,2004_01,4,13,11,usa,Josh_Vadnais,Josh Vadnais,Northern Racing Products,,Chevrolet,250,,running,0,
2004,MW,2004_Spring_Classic_250,2004_01,5,6,26,usa,Dave_Finney,Dave Finney,Rockford Retool,,Chevrolet,250,,running,0,
2004,MW,2004_Spring_Classic_250,2004_01,6,8,29,usa,Justin_Diercks,Justin Diercks,Iowa-Illinois Insulation,,Chevrolet,249,,running,0,
2004,MW,2004_Spring_Classic_250,2004_01,7,17,99,usa,Bryan_Roach,Bryan Roach,Northern Racing Products,,Chevrolet,249,,running,0,
2004,MW,2004_Spring_Classic_250,2004_01,8,7,60,usa,Ryan_Hanson,Ryan Hanson,Prairie Avenue Concrete,,Ford,248,,running,0,
2004,MW,2004_Spring_Classic_250,2004_01,9,15,45,usa,Justin_Hirt,Justin Hirt,E-Z Lube,,Chevrolet,248,,running,0,
2004,MW,2004_Spring_Classic_250,2004_01,10,4,7,usa,Erik_Darnell,Erik Darnell,A.M.I. Trailer Leasing,,Chevrolet,248,,running,0,
2004,MW,2004_Spring_Classic_250,2004_01,11,18,97,usa,A_J_Rhoads_II,A.J. Rhoads II,U.S. Marines,,Chevrolet,245,,running,0,
2004,MW,2004_Spring_Classic_250,2004_01,12,21,88,usa,Brent_Kirchner,Brent Kirchner,City Auto Sales,,Chevrolet,243,,running,0,
2004,MW,2004_Spring_Classic_250,2004_01,13,11,16,usa,Eric_Fransen,Eric Fransen,Sonya's Rose,,Chevrolet,235,,crash,0,
2004,MW,2004_Spring_Classic_250,2004_01,14,9,8,usa,Eddie_Hoffman,Eddie Hoffman,Lisa Thomas Salon,,Chevrolet,223,,running,0,
2004,MW,2004_Spring_Classic_250,2004_01,15,19,4,usa,Les_Ferris,Les Ferris,Ferris Racing,,Chevrolet,206,,running,0,
2004,MW,2004_Spring_Classic_250,2004_01,16,12,38,usa,Chad_Barker,Chad Barker,Wynn's,,Chevrolet,204,,transmission,0,
2004,MW,2004_Spring_Classic_250,2004_01,17,20,71,usa,Greg_Fowler,Greg Fowler,Sheds-R-Us,,Chevrolet,162,,brakes,0,
2004,MW,2004_Spring_Classic_250,2004_01,18,23,87,usa,Nathan_Haseleu,Nathan Haseleu,G&M Auto,,Ford,132,,crash,0,
2004,MW,2004_Spring_Classic_250,2004_01,19,22,17,usa,Jon_Lemke,Jon Lemke,KC Colors,,Chevrolet,125,,rear end,0,
2004,MW,2004_Spring_Classic_250,2004_01,20,14,68,usa,Jeff_Way,Jeff Way,Wauwatosa Savings Bank,,Chevrolet,112,,suspension,0,
2004,MW,2004_Spring_Classic_250,2004_01,21,10,2,usa,Jamie_Wallace,Jamie Wallace,Dunne Deals,,Chevrolet,84,,engine,0,
2004,MW,2004_Spring_Classic_250,2004_01,22,16,25,usa,Tony_Bagstad,Tony Bagstad,Badger Environmental,,Chevrolet,64,,ignition,0,
2004,MW,2004_Spring_Classic_250,2004_01,23,3,22,usa,Russ_Blakely,Russ Blakely,Premier Real Estate,,Chevrolet,29,,suspension,0,
2004,MW,2004_Auto_Trader_150,2004_02,1,3,29,usa,Justin_Diercks,Justin Diercks,Iowa-Illinois Insulation,,Chevrolet,150,,running,25,
2004,MW,2004_Auto_Trader_150,2004_02,2,1,51,usa,Brian_Hoppe,Brian Hoppe,Gildan Activewear,,Chevrolet,150,,running,125,
2004,MW,2004_Auto_Trader_150,2004_02,3,5,60,usa,Ryan_Hanson,Ryan Hanson,Prairie Avenue Concrete,,Ford,150,,running,0,
2004,MW,2004_Auto_Trader_150,2004_02,4,11,66,usa,Steve_Carlson,Steve Carlson,Wilson Oil Company,,Chevrolet,150,,running,0,
2004,MW,2004_Auto_Trader_150,2004_02,5,8,05,usa,Rick_Carelli,Rick Carelli,RE/MAX,,Chevrolet,150,,running,0,
2004,MW,2004_Auto_Trader_150,2004_02,6,12,42,usa,Jeff_Jefferson,Jeff Jefferson,D&G Body Works,,Chevrolet,150,,running,0,
2004,MW,2004_Auto_Trader_150,2004_02,7,6,8,usa,Eddie_Hoffman,Eddie Hoffman,Lisa Thomas Salon,,Chevrolet,150,,running,0,
2004,MW,2004_Auto_Trader_150,2004_02,8,13,12,usa,Bruce_Yackey,Bruce Yackey,General Air,,Chevrolet,150,,running,0,
2004,MW,2004_Auto_Trader_150,2004_02,9,14,06,usa,Mike_Gallegos,Mike Gallegos,Coy's Wheel & Tire,,Chevrolet,150,,running,0,
2004,MW,2004_Auto_Trader_150,2004_02,10,2,75,usa,Jerry_Robertson,Jerry Robertson,Lawson Construction,,Chevrolet,150,,running,0,
2004,MW,2004_Auto_Trader_150,2004_02,11,22,99,usa,Bryan_Roach,Bryan Roach,Northern Racing Products,,Chevrolet,150,,running,0,
2004,MW,2004_Auto_Trader_150,2004_02,12,4,21,usa,Tim_Schendel,Tim Schendel,Mathews Archery,,Chevrolet,150,,running,0,
2004,MW,2004_Auto_Trader_150,2004_02,13,16,07,usa,Kevin_Clark_(2),Kevin Clark,Kenwood / Sirius,,Chevrolet,149,,running,0,
2004,MW,2004_Auto_Trader_150,2004_02,14,15,68,usa,Jeff_Way,Jeff Way,Wauwatosa Savings Bank,,Chevrolet,149,,running,0,
2004,MW,2004_Auto_Trader_150,2004_02,15,23,97,usa,A_J_Rhoads_II,A.J. Rhoads II,U.S. Marines,,Chevrolet,149,,running,0,
2004,MW,2004_Auto_Trader_150,2004_02,16,17,27,usa,Roger_Avants,Roger Avants,McDonald's / Pro Van USA,,Chevrolet,149,,running,0,
2004,MW,2004_Auto_Trader_150,2004_02,17,18,87,usa,Nathan_Haseleu,Nathan Haseleu,G&M Auto,,Ford,148,,running,0,
2004,MW,2004_Auto_Trader_150,2004_02,18,19,74,usa,Dan_Savage,Dan Savage,Fordsmith Ford Specialists,,Ford,148,,running,0,
2004,MW,2004_Auto_Trader_150,2004_02,19,9,26,usa,Dave_Finney,Dave Finney,Rockford Retool,,Chevrolet,148,,running,0,
2004,MW,2004_Auto_Trader_150,2004_02,20,25,19,usa,Eddy_McKean,Eddy McKean,–,,Pontiac,147,,running,0,
2004,MW,2004_Auto_Trader_150,2004_02,21,21,45,usa,Justin_Hirt,Justin Hirt,E-Z Lube,,Chevrolet,147,,running,0,
2004,MW,2004_Auto_Trader_150,2004_02,22,7,6,usa,Scott_Wilson,Scott Wilson,Cost Cutters Hair Care,,Chevrolet,147,,running,0,
2004,MW,2004_Auto_Trader_150,2004_02,23,20,22,usa,Russ_Blakely,Russ Blakely,Premier Real Estate,,Chevrolet,104,,running,0,
2004,MW,2004_Auto_Trader_150,2004_02,24,24,4,usa,Les_Ferris,Les Ferris,Ferris Racing,,Chevrolet,62,,running,0,
2004,MW,2004_Auto_Trader_150,2004_02,25,10,71,usa,Greg_Fowler,Greg Fowler,Sheds-R-Us,,Chevrolet,14,,crash,0,
2004,MW,2004_Auto_Trader_150,2004_02,26,26,11,usa,Josh_Vadnais,Josh Vadnais,Northern Racing Products,,Chevrolet,2,,overheating,0,
2004,MW,2004_Kwik_Trip_Glazers_150,2004_03,1,1,29,usa,Justin_Diercks,Justin Diercks,Iowa-Illinois Insulation,,Chevrolet,150,3835,running,149,
2004,MW,2004_Kwik_Trip_Glazers_150,2004_03,2,2,66,usa,Steve_Carlson,Steve Carlson,Wilson Oil Company,,Chevrolet,150,3090,running,1,
2004,MW,2004_Kwik_Trip_Glazers_150,2004_03,3,5,21,usa,Tim_Schendel,Tim Schendel,Mathews Archery,,Chevrolet,150,2435,running,0,
2004,MW,2004_Kwik_Trip_Glazers_150,2004_03,4,8,7,usa,Erik_Darnell,Erik Darnell,A.M.I. Trailer Leasing,,Chevrolet,150,1735,running,0,
2004,MW,2004_Kwik_Trip_Glazers_150,2004_03,5,12,16,usa,Eric_Fransen,Eric Fransen,Sonya's Rose,,Chevrolet,150,,running,0,
2004,MW,2004_Kwik_Trip_Glazers_150,2004_03,6,6,60,usa,Ryan_Hanson,Ryan Hanson,Prairie Avenue Concrete,,Ford,150,,running,0,
2004,MW,2004_Kwik_Trip_Glazers_150,2004_03,7,10,8,usa,Eddie_Hoffman,Eddie Hoffman,Lisa Thomas Salon,,Chevrolet,149,,running,0,
2004,MW,2004_Kwik_Trip_Glazers_150,2004_03,8,4,13,usa,Charlie_Menard,Charlie Menard,Menards,,Chevrolet,149,950,running,0,
2004,MW,2004_Kwik_Trip_Glazers_150,2004_03,9,3,51,usa,Brian_Hoppe,Brian Hoppe,Gildan Activewear,,Chevrolet,149,,running,0,
2004,MW,2004_Kwik_Trip_Glazers_150,2004_03,10,11,87,usa,Nathan_Haseleu,Nathan Haseleu,G&M Auto,,Ford,149,1085,running,0,
2004,MW,2004_Kwik_Trip_Glazers_150,2004_03,11,16,26,usa,Dave_Finney,Dave Finney,Rockford Retool,,Chevrolet,148,,running,0,
