season,series_id,race_num,race_date,race_short_id,race_track_name,race_track_id,race_car_count,race_winner_name,race_winner_real_id,race_winner_starting_pos,race_winner_make,race_lap_len,race_track_surface,race_miles_completed,race_purse_completed,race_pole_time,race_cautions,race_speed,race_lead_changes,race_url,race_track_url,race_winner_url
2004,SE,1,04/17/04,2004_01,Nashville,Music_City_Motorplex,30,Brian Hoppe,hoppebr01,4,Chevrolet ,0.596,P,89,,116.621,7,72.285,1,https://www.racing-reference.info/race-results/2004_Autozone_Spring_Classic/SE, https://www.racing-reference.info/tracks/Music_City_Motorplex,https://www.racing-reference.info/driver/hoppebr01/
2004,SE,2,04/24/04,2004_02,Hickory,Hickory_Motor_Speedway,23,Jason Hogan,hoganja01,5,Chevrolet ,0.363,P,54,,87.242,6,61.680,5,https://www.racing-reference.info/race-results/2004_Hickory_150/SE, https://www.racing-reference.info/tracks/Hickory_Motor_Speedway,https://www.racing-reference.info/driver/hoganja01/
2004,SE,3,05/08/04,2004_03,Houston,Houston_Motorsports_Park,22,Jason Hogan,hoganja01,5,Chevrolet ,0.375,P,56,,,10,65.640,2,https://www.racing-reference.info/race-results/2004_Leak_Sealer_150/SE, https://www.racing-reference.info/tracks/Houston_Motorsports_Park,https://www.racing-reference.info/driver/hoganja01/
2004,SE,4,06/05/04,2004_04,Greenville,Greenville-Pickens_Speedway,24,Jeff Fultz,fultzje01,6,Chevrolet ,0.500,P,75,,,3,68.027,3,https://www.racing-reference.info/race-results/2004_Rock_101_150_%28June%29/SE, https://www.racing-reference.info/tracks/Greenville-Pickens_Speedway,https://www.racing-reference.info/driver/fultzje01/
2004,SE,5,06/11/04,2004_05,Nashville,Nashville_Superspeedway,25,J.R. Norris,norrij.01,2,Chevrolet ,1.333,P,133,,148.906,3,109.215,2,https://www.racing-reference.info/race-results/2004_Bob_Harmon_Memorial_Sunbelt_Rentals_100/SE, https://www.racing-reference.info/tracks/Nashville_Superspeedway,https://www.racing-reference.info/driver/norrij.01/
2004,SE,6,06/18/04,2004_06,Kentucky,Kentucky_Speedway,26,Jeff Fultz,fultzje01,5,Chevrolet ,1.500,P,161,,,3,116.652,1,https://www.racing-reference.info/race-results/2004_Kentucky_150_Presented_by_Insight_Communications/SE, https://www.racing-reference.info/tracks/Kentucky_Speedway,https://www.racing-reference.info/driver/fultzje01/
2004,SE,7,07/02/04,2004_07,Lanier,Lanier_National_Speedway,22,Jeff Fultz,fultzje01,2,Chevrolet ,0.375,P,56,,95.352,4,65.513,1,https://www.racing-reference.info/race-results/2004_Firecracker_150/SE, https://www.racing-reference.info/tracks/Lanier_National_Speedway,https://www.racing-reference.info/driver/fultzje01/
2004,SE,8,07/07/04,2004_08,Caraway,Caraway_Speedway,22,Erik Darnell,darneer01,4,Chevrolet ,0.455,P,68,,,8,,2,https://www.racing-reference.info/race-results/2004_Autozone_150_%28July%29/SE, https://www.racing-reference.info/tracks/Caraway_Speedway,https://www.racing-reference.info/driver/darneer01/
2004,SE,9,08/07/04,2004_09,Myrtle Beach,Myrtle_Beach_Speedway,22,Jeff Fultz,fultzje01,1,Chevrolet ,0.538,P,81,,NTT,1,82.645,2,https://www.racing-reference.info/race-results/2004_Autozone_150_%28August%29/SE, https://www.racing-reference.info/tracks/Myrtle_Beach_Speedway,https://www.racing-reference.info/driver/fultzje01/
2004,SE,10,08/14/04,2004_10,Greenville,Greenville-Pickens_Speedway,23,Jeff Fultz,fultzje01,8,Chevrolet ,0.500,P,75,,89.012,2,76.314,3,https://www.racing-reference.info/race-results/2004_Rock_101_150_%28August%29/SE, https://www.racing-reference.info/tracks/Greenville-Pickens_Speedway,https://www.racing-reference.info/driver/fultzje01/
2004,SE,11,09/18/04,2004_11,Kentucky,Kentucky_Speedway,28,Stanley Smith,smithst01,12,Chevrolet ,1.500,P,150,,156.318,5,99.576,4,https://www.racing-reference.info/race-results/2004_V-Taps_150/SE, https://www.racing-reference.info/tracks/Kentucky_Speedway,https://www.racing-reference.info/driver/smithst01/
2004,SE,12,09/25/04,2004_12,Nashville,Music_City_Motorplex,25,Zach Niessner,niessza01,7,Chevrolet ,0.596,P,89,,,2,100.178,2,https://www.racing-reference.info/race-results/2004_Autozone_150_%28September%29/SE, https://www.racing-reference.info/tracks/Music_City_Motorplex,https://www.racing-reference.info/driver/niessza01/
