season,series_id,race_num,race_date,race_short_id,race_track_name,race_track_id,race_car_count,race_winner_name,race_winner_real_id,race_winner_starting_pos,race_winner_make,race_lap_len,race_track_surface,race_miles_completed,race_purse_completed,race_pole_time,race_cautions,race_speed,race_lead_changes,race_url,race_track_url,race_winner_url
2002,SE,1,03/09/02,2002_01,South Boston,South_Boston_Speedway,32,David Reutimann,reutida01,1,Chevrolet ,0.400,P,56,,91.720,8,53.404,0,https://www.racing-reference.info/race-results/2002_Hills_Bros_150_%28March%29/SE, https://www.racing-reference.info/tracks/South_Boston_Speedway,https://www.racing-reference.info/driver/reutida01/
2002,SE,2,04/27/02,2002_02,Greenville,Greenville-Pickens_Speedway,32,Toby Porter,porteto01,5,Chevrolet ,0.500,P,100,,89.610,13,54.168,3,https://www.racing-reference.info/race-results/2002_Ingles_200/SE, https://www.racing-reference.info/tracks/Greenville-Pickens_Speedway,https://www.racing-reference.info/driver/porteto01/
2002,SE,3,05/11/02,2002_03,Birmingham,Birmingham_International_Raceway,30,Toby Porter,porteto01,5,Chevrolet ,0.625,P,125,,106.554,5,77.868,6,https://www.racing-reference.info/race-results/2002_Uncle_Bob_Harmon_All_Pro_200/SE, https://www.racing-reference.info/tracks/Birmingham_International_Raceway,https://www.racing-reference.info/driver/porteto01/
2002,SE,4,06/07/02,2002_04,Nashville,Nashville_Superspeedway,36,Ryan Hemphill,hemphry01,5,Chevrolet ,1.333,P,136,,147.022,5,103.747,2,https://www.racing-reference.info/race-results/2002_Sunbelt_Rentals_125/SE, https://www.racing-reference.info/tracks/Nashville_Superspeedway,https://www.racing-reference.info/driver/hemphry01/
2002,SE,5,06/15/02,2002_05,Kentucky,Kentucky_Speedway,35,Eddie Mercer,merceed01,1,Chevrolet ,1.500,P,153,,155.588,5,109.503,7,https://www.racing-reference.info/race-results/2002_Kentucky_150/SE, https://www.racing-reference.info/tracks/Kentucky_Speedway,https://www.racing-reference.info/driver/merceed01/
2002,SE,6,06/29/02,2002_06,Lonesome Pine,Lonesome_Pine_Speedway,24,"Billy Bigley, Jr.",biglebi01,2,Chevrolet ,0.375,P,78,,85.281,6,65.003,3,https://www.racing-reference.info/race-results/2002_Kinzer_Drilling_200/SE, https://www.racing-reference.info/tracks/Lonesome_Pine_Speedway,https://www.racing-reference.info/driver/biglebi01/
2002,SE,7,07/13/02,2002_07,Myrtle Beach,Myrtle_Beach_Speedway,30,Jeff Fultz,fultzje01,13,Chevrolet ,0.538,P,135,,95.221,9,69.900,6,https://www.racing-reference.info/race-results/2002_Hills_Bros_250/SE, https://www.racing-reference.info/tracks/Myrtle_Beach_Speedway,https://www.racing-reference.info/driver/fultzje01/
2002,SE,8,07/19/02,2002_08,Nashville,Nashville_Superspeedway,32,Jeff Fultz,fultzje01,1,Chevrolet ,1.333,P,133,,147.655,1,131.402,2,https://www.racing-reference.info/race-results/2002_Hills_Bros_133/SE, https://www.racing-reference.info/tracks/Nashville_Superspeedway,https://www.racing-reference.info/driver/fultzje01/
2002,SE,9,08/10/02,2002_09,Kentucky,Kentucky_Speedway,39,Scott Carlson,carlssc01,1,Chevrolet ,1.500,P,150,,157.274,5,108.065,2,https://www.racing-reference.info/race-results/2002_WHAS_150/SE, https://www.racing-reference.info/tracks/Kentucky_Speedway,https://www.racing-reference.info/driver/carlssc01/
2002,SE,10,08/23/02,2002_10,Bristol,Bristol_Motor_Speedway,32,Kenny Wallace,wallake01,8,Ford ,0.533,P,133,,120.346,8,84.918,3,https://www.racing-reference.info/race-results/2002_Charter_Communications_-_Hardees_250/SE, https://www.racing-reference.info/tracks/Bristol_Motor_Speedway,https://www.racing-reference.info/driver/wallake01/
2002,SE,11,09/22/02,2002_11,Greenville,Greenville-Pickens_Speedway,26,David Reutimann,reutida01,2,Chevrolet ,0.500,P,102,,NTT,7,60.577,5,https://www.racing-reference.info/race-results/2002_Cintas_200/SE, https://www.racing-reference.info/tracks/Greenville-Pickens_Speedway,https://www.racing-reference.info/driver/reutida01/
2002,SE,12,09/28/02,2002_12,Kenly,Southern_National_Raceway_Park,23,David Reutimann,reutida01,7,Chevrolet ,0.400,P,60,,94.675,4,66.258,4,https://www.racing-reference.info/race-results/2002_Hills_Bros_150/SE, https://www.racing-reference.info/tracks/Southern_National_Raceway_Park,https://www.racing-reference.info/driver/reutida01/
2002,SE,13,10/20/02,2002_13,Memphis,Memphis_Motorsports_Park,34,Jeff Fultz,fultzje01,2,Chevrolet ,0.750,P,94,,,6,84.310,1,https://www.racing-reference.info/race-results/2002_Memphis_125/SE, https://www.racing-reference.info/tracks/Memphis_Motorsports_Park,https://www.racing-reference.info/driver/fultzje01/
