season,series_id,race_num,race_date,race_track_name,race_track_id,race_car_count,race_winner_name,race_winner_real_id,race_winner_starting_pos,race_winner_make,race_lap_len,race_track_surface,race_miles_completed,race_purse_completed,race_pole_time,race_cautions,race_speed,race_lead_changes,race_url,race_track_url,race_winner_url
1993,SE,1,03/21/93,Nashville,Nashville_Speedway,41,Scott Hansen,hansesc01,9,Oldsmobile ,0.596,P,179,,112.707,14,69.680,12,https://www.racing-reference.info/race-results/1993_Phillips_66_-_Mockingbird_300/SE, https://www.racing-reference.info/tracks/Nashville_Speedway,https://www.racing-reference.info/driver/hansesc01/
1993,SE,2,04/03/93,Montgomery,Montgomery_Motor_Speedway,36,Hal Goodson,goodsha01,,Ford ,0.500,P,100,,94.295,8,55.040,7,https://www.racing-reference.info/race-results/1993_Gilmore_Ford_200/SE, https://www.racing-reference.info/tracks/Montgomery_Motor_Speedway,https://www.racing-reference.info/driver/goodsha01/
1993,SE,3,04/17/93,South Boston,South_Boston_Speedway,34,Brian Rievley,rievlbr01,,Chevrolet ,0.400,P,80,,,6,61.680,2,https://www.racing-reference.info/race-results/1993_Skoal_Racing_-_Amoco_Food_Stores_200/SE, https://www.racing-reference.info/tracks/South_Boston_Speedway,https://www.racing-reference.info/driver/rievlbr01/
1993,SE,4,05/01/93,Greenville,Greenville-Pickens_Speedway,33,Jody Ridley,ridlejo01,4,Ford ,0.500,P,104,,89.366,6,60.233,1,https://www.racing-reference.info/race-results/1993_Kent_Gault_Mobile_Home_Sales_200/SE, https://www.racing-reference.info/tracks/Greenville-Pickens_Speedway,https://www.racing-reference.info/driver/ridlejo01/
1993,SE,5,05/08/93,Martinsville,Martinsville_Speedway,32,Mike Garvey,garvemi01,3,Ford ,0.526,P,105,,93.194,10,61.640,3,https://www.racing-reference.info/race-results/1993_Miller_Genuine_Draft_500/SE, https://www.racing-reference.info/tracks/Martinsville_Speedway,https://www.racing-reference.info/driver/garvemi01/
1993,SE,6,05/15/93,411,411_Motor_Speedway,26,Scott Sutherland,suthesc01,,Chevrolet ,0.500,P,100,,,7,70.020,2,https://www.racing-reference.info/race-results/1993_Turbo_Blue_200/SE, https://www.racing-reference.info/tracks/411_Motor_Speedway,https://www.racing-reference.info/driver/suthesc01/
1993,SE,7,06/05/93,Summerville,Summerville_Speedway,26,Jody Ridley,ridlejo01,5,Ford ,0.400,P,80,,95.307,11,60.759,3,https://www.racing-reference.info/race-results/1993_Post_And_Courier_200/SE, https://www.racing-reference.info/tracks/Summerville_Speedway,https://www.racing-reference.info/driver/ridlejo01/
1993,SE,8,06/13/93,Lanier,Lanier_National_Speedway,31,Freddie Query,queryfr01,,Chevrolet ,0.375,P,94,,,8,64.001,,https://www.racing-reference.info/race-results/1993_Granger_Select_250/SE, https://www.racing-reference.info/tracks/Lanier_National_Speedway,https://www.racing-reference.info/driver/queryfr01/
1993,SE,9,06/19/93,Volusia County,Volusia_County_Speedway,28,Mike Garvey,garvemi01,1,Ford ,0.500,P,125,,,7,78.340,6,https://www.racing-reference.info/race-results/1993_Greater_Tampa_Bay_Auto_Auction_250/SE, https://www.racing-reference.info/tracks/Volusia_County_Speedway,https://www.racing-reference.info/driver/garvemi01/
1993,SE,10,07/03/93,Milwaukee,Milwaukee_Mile,28,Scott Hansen,hansesc01,1,Oldsmobile ,1.032,P,103,,120.377,2,95.900,0,https://www.racing-reference.info/race-results/1993_Milwaukee_100/SE, https://www.racing-reference.info/tracks/Milwaukee_Mile,https://www.racing-reference.info/driver/hansesc01/
