season,series_id,race_id,race_id_short,finish_position,starting_position,driver_number,driver_nationality,driver_id,driver_name,sponsor,owner_id,car,race_laps_run,race_status,race_laps_lead,points_earned,playoff_points_earned
2009,M,2009_Capitol_Bank_150,2009_01,1,2,00,usa,Ted_Christopher,Ted Christopher,Sherm's Towing,,Chevrolet,150,2000,running,150,180
2009,M,2009_Capitol_Bank_150,2009_01,2,4,9,usa,Rowan_Pennink,Rowan Pennink,Monk's Mechanic Hand Cleaner,,Chevrolet,150,1500,running,0,170
2009,M,2009_Capitol_Bank_150,2009_01,3,20,28,usa,George_Brunnhoelzl_III,George Brunnhoelzl III,Oval Speed / Fibrwrap / PT,,Ford,150,1425,running,0,165
2009,M,2009_Capitol_Bank_150,2009_01,4,1,1,usa,Burt_Myers,Burt Myers,Capital Bank,,Ford,150,1400,running,0,160
2009,M,2009_Capitol_Bank_150,2009_01,5,11,59,usa,Erick_Rudolph,Erick Rudolph,Prymtyme Motorsports,,Chevrolet,150,1000,running,0,155
2009,M,2009_Capitol_Bank_150,2009_01,6,12,93,usa,Brandon_Ward,Brandon Ward,Old Town Jewelry & Pawn,,Chevrolet,150,1200,running,0,150
2009,M,2009_Capitol_Bank_150,2009_01,7,9,36,usa,L_W_Miller,L.W. Miller,John Baker Plumbing & Utilities,,Pontiac,150,750,running,0,146
2009,M,2009_Capitol_Bank_150,2009_01,8,5,07,usa,Frank_Fleming,Frank Fleming,Pro Health Center,,Pontiac,150,690,running,0,142
2009,M,2009_Capitol_Bank_150,2009_01,9,8,25,usa,John_Smith_(3),John Smith,Tutterow Surveying / Rick's Home Improvement,,Chevrolet,150,590,running,0,138
2009,M,2009_Capitol_Bank_150,2009_01,10,3,79,usa,Ron_Silk,Ron Silk,Hill Enterprises / Coors Light / Sunoco,,Pontiac,149,550,running,0,134
2009,M,2009_Capitol_Bank_150,2009_01,11,15,2,usa,J_R_Bertuccio,J.R. Bertuccio,Gershow Recycling,,Chevrolet,149,525,running,0,130
2009,M,2009_Capitol_Bank_150,2009_01,12,14,02,usa,Buddy_Emory,Buddy Emory,RCS Construction,,Chevrolet,149,500,running,0,127
2009,M,2009_Capitol_Bank_150,2009_01,13,18,44,usa,Rich_Kuiken_Jr,"Rich Kuiken, Jr.",Flowmasters Balancing & Testing,,Chevrolet,149,485,running,0,124
2009,M,2009_Capitol_Bank_150,2009_01,14,13,4,usa,Jason_Myers,Jason Myers,Capital Bank / Moorefield & Trantham Ent.,,Ford,149,460,running,0,121
2009,M,2009_Capitol_Bank_150,2009_01,15,16,23,usa,Brian_Loftin,Brian Loftin,L&R Transmissions,,Chevrolet,147,445,running,0,118
2009,M,2009_Capitol_Bank_150,2009_01,16,19,8,usa,Jay_Mize,Jay Mize,"Mize Construction, Inc.",,Chevrolet,147,430,running,0,115
2009,M,2009_Capitol_Bank_150,2009_01,17,7,83,usa,Tim_Brown,Tim Brown,Hayes Jewelers / K Food Stores,,Chevrolet,123,420,steering,0,112
2009,M,2009_Capitol_Bank_150,2009_01,18,10,99,usa,Jamie_Tomaino_(2),Jamie Tomaino,Ideal Racing,,Chevrolet,99,410,tire,0,109
2009,M,2009_Capitol_Bank_150,2009_01,19,17,31,usa,Gene_Pack,Gene Pack,"B&J BH's, Inc. / Wings-N-Things",,Chevrolet,35,400,crash,0,106
2009,M,2009_Capitol_Bank_150,2009_01,20,6,47,usa,Andy_Seuss,Andy Seuss,Advance Auto Parts/Q Racing Oil/Stuart Auto,,Dodge,4,390,rocker arm,0,103
2009,M,2009_Whelen_Southern_Modified_Tour_150,2009_02,1,8,47,usa,Andy_Seuss,Andy Seuss,Advance Auto Parts/Q Racing Oil/Stuart Auto,,Dodge,150,2550,running,64,180
2009,M,2009_Whelen_Southern_Modified_Tour_150,2009_02,2,6,28,usa,George_Brunnhoelzl_III,George Brunnhoelzl III,Oval Speed / Fibrwrap / PT,,Ford,150,1850,running,32,170
2009,M,2009_Whelen_Southern_Modified_Tour_150,2009_02,3,4,1,usa,Burt_Myers,Burt Myers,Capital Bank,,Ford,150,1125,running,0,165
2009,M,2009_Whelen_Southern_Modified_Tour_150,2009_02,4,7,83,usa,Tim_Brown,Tim Brown,Hayes Jewelers / K Food Stores,,Chevrolet,150,1050,running,0,160
2009,M,2009_Whelen_Southern_Modified_Tour_150,2009_02,5,11,23,usa,Brian_Loftin,Brian Loftin,L&R Transmissions / QMF Metal Solutions,,Chevrolet,150,1000,running,0,155
2009,M,2009_Whelen_Southern_Modified_Tour_150,2009_02,6,1,2,usa,J_R_Bertuccio,J.R. Bertuccio,Gershow Recycling,,Chevrolet,150,850,running,25,150
2009,M,2009_Whelen_Southern_Modified_Tour_150,2009_02,7,3,36,usa,L_W_Miller,L.W. Miller,John Baker Plumbing & Utilities,,Pontiac,150,750,running,0,146
2009,M,2009_Whelen_Southern_Modified_Tour_150,2009_02,8,12,31,usa,Gene_Pack,Gene Pack,"B&J BH's, Inc. / Wings-N-Things",,Chevrolet,150,690,running,0,142
2009,M,2009_Whelen_Southern_Modified_Tour_150,2009_02,9,10,4,usa,Jason_Myers,Jason Myers,Capital Bank,,Ford,150,590,running,0,138
2009,M,2009_Whelen_Southern_Modified_Tour_150,2009_02,10,9,25,usa,John_Smith_(3),John Smith,Tutterow Surveying / Rick's Home Improvement,,Chevrolet,149,550,running,0,134
2009,M,2009_Whelen_Southern_Modified_Tour_150,2009_02,11,5,07,usa,Frank_Fleming,Frank Fleming,Pro Health Center / Lewisville Motor. Co.,,Pontiac,148,525,running,0,130
2009,M,2009_Whelen_Southern_Modified_Tour_150,2009_02,12,15,44,usa,Rich_Kuiken_Jr,"Rich Kuiken, Jr.",Flowmasters Balancing & Testing,,Chevrolet,147,500,running,0,127
2009,M,2009_Whelen_Southern_Modified_Tour_150,2009_02,13,16,97,usa,Bryan_Dauzat,Bryan Dauzat,O.B. Builders,,Chevrolet,146,485,running,0,124
2009,M,2009_Whelen_Southern_Modified_Tour_150,2009_02,14,13,71,usa,Dean_Ward,Dean Ward,Mike Feezer Enterprises / Alamance Mufflers,,Chevrolet,142,560,vibration,0,121
2009,M,2009_Whelen_Southern_Modified_Tour_150,2009_02,15,2,02,usa,Buddy_Emory,Buddy Emory,RCS Construction,,Chevrolet,124,445,crash,29,118
2009,M,2009_Whelen_Southern_Modified_Tour_150,2009_02,16,14,18,usa,Zach_Brewer,Zach Brewer,DMC Auto Exchange,,Chevrolet,57,430,steering,0,115
2009,M,2009_Caraway_Speedway_150,2009_03,1,6,00,usa,Ted_Christopher,Ted Christopher,Sherm's Towing,,Chevrolet,150,2000,running,47,180
2009,M,2009_Caraway_Speedway_150,2009_03,2,4,47,usa,Andy_Seuss,Andy Seuss,Advance Auto Parts/Q Racing Oil/Stuart Auto,,Dodge,150,1500,running,28,170
2009,M,2009_Caraway_Speedway_150,2009_03,3,10,23,usa,Brian_Loftin,Brian Loftin,L&R Transmissions,,Chevrolet,150,1125,running,0,165
2009,M,2009_Caraway_Speedway_150,2009_03,4,3,79,usa,Ron_Silk,Ron Silk,Hill Enterprises / Coors Light / Sunoco,,Pontiac,150,1050,running,0,160
2009,M,2009_Caraway_Speedway_150,2009_03,5,8,07,usa,Frank_Fleming,Frank Fleming,Pro Health Center / Lewisville Motor. Co.,,Pontiac,150,1250,running,0,155
2009,M,2009_Caraway_Speedway_150,2009_03,6,15,2,usa,J_R_Bertuccio,J.R. Bertuccio,Gershow Recycling,,Dodge,150,1150,running,0,150
