season,series_id,race_id,race_id_short,finish_position,starting_position,driver_number,driver_nationality,driver_id,driver_name,sponsor,owner_id,car,race_laps_run,race_status,race_laps_lead,points_earned,playoff_points_earned
2011,M,2011_Spring_Classic_150,2011_01_M,1,3,09,usa,George_Brunnhoelzl_III,George Brunnhoelzl III,Phoenix Pre-Owned / Triad Auto Sales,,Chevrolet,150,,running,30,185
2011,M,2011_Spring_Classic_150,2011_01_M,2,7,02,usa,Tim_Brown,Tim Brown,Hayes Jewelers/Wall to Wall/TC Motorsports,,Chevrolet,150,,running,0,170
2011,M,2011_Spring_Classic_150,2011_01_M,3,16,7,usa,Thomas_Stinson,Thomas Stinson,M&M Painting / Cowardin Jewelers,,Chevrolet,150,,running,0,165
2011,M,2011_Spring_Classic_150,2011_01_M,4,4,36,usa,L_W_Miller,L.W. Miller,Speedco / Lucas Oil,,Chevrolet,150,,running,30,165
2011,M,2011_Spring_Classic_150,2011_01_M,5,14,79,usa,James_Civali,James Civali,Hill Ent. / Coors Light / LeBleu Water,,Pontiac,150,,running,0,155
2011,M,2011_Spring_Classic_150,2011_01_M,6,15,25,usa,John_Smith_(3),John Smith,Tutterow Surveying / Rick's Home Repair,,Chevrolet,150,,running,0,150
2011,M,2011_Spring_Classic_150,2011_01_M,7,8,4,usa,Jason_Myers,Jason Myers,Capital Bank / Wendell Edwards,,Ford,150,,running,0,146
2011,M,2011_Spring_Classic_150,2011_01_M,8,9,44,usa,Andy_Seuss,Andy Seuss,Crane & Rigging / Kooks Custom Heads / Shell,,Chevrolet,150,,running,0,142
2011,M,2011_Spring_Classic_150,2011_01_M,9,6,22,usa,Todd_Szegedy,Todd Szegedy,Pro Systems / CV Products,,Ford,150,,running,0,138
2011,M,2011_Spring_Classic_150,2011_01_M,10,18,31,usa,Austin_Pack,Austin Pack,B&J Builders / Clayton Homes,,Chevrolet,150,,running,0,134
2011,M,2011_Spring_Classic_150,2011_01_M,11,19,77,usa,Gary_Putnam,Gary Putnam,Stock Car Steel,,Chevrolet,150,,running,0,130
2011,M,2011_Spring_Classic_150,2011_01_M,12,5,40,usa,Frank_Fleming,Frank Fleming,Jerry Hunt Auto & Truck Center/Lewisville Mtr,,Ford,149,,running,0,127
2011,M,2011_Spring_Classic_150,2011_01_M,13,13,07,usa,Patrick_Emerling,Patrick Emerling,Emerling Chevrolet,,Chevrolet,149,,running,0,124
2011,M,2011_Spring_Classic_150,2011_01_M,14,2,1,usa,Burt_Myers,Burt Myers,Capital Bank / Patterson's Hot Dog Chili,,Ford,148,,running,60,131
2011,M,2011_Spring_Classic_150,2011_01_M,15,10,8,usa,Jonathan_Kievman,Jonathan Kievman,A Best Forklift,,Chevrolet,146,,running,0,118
2011,M,2011_Spring_Classic_150,2011_01_M,16,22,80,usa,Mike_Speeney,Mike Speeney,MRI Graphics,,Chevrolet,145,,running,0,115
2011,M,2011_Spring_Classic_150,2011_01_M,17,11,11,usa,Zach_Brewer,Zach Brewer,Triad Auto / Shane Hmiel Racing To Recovery,,Chevrolet,130,,electrical,0,112
2011,M,2011_Spring_Classic_150,2011_01_M,18,1,23,usa,Brian_Loftin,Brian Loftin,QMF Metal Solutions / L&R Transmissions,,Chevrolet,120,,crash,30,114
2011,M,2011_Spring_Classic_150,2011_01_M,19,12,00,usa,Ted_Christopher,Ted Christopher,Sherm's Towing,,Chevrolet,109,,crash,0,106
2011,M,2011_Spring_Classic_150,2011_01_M,20,21,12,usa,Mike_Norman,Mike Norman,Aero8 / Combs Wholesale Produce,,Chevrolet,107,,valve,0,103
2011,M,2011_Spring_Classic_150,2011_01_M,21,17,2,usa,Josh_Nichols,Josh Nichols,Gershow Recycling,,Chevrolet,3,,handling,0,100
2011,M,2011_Spring_Classic_150,2011_01_M,22,20,33,usa,Gary_Fountain,"Gary Fountain, Sr.",Fountain Motorsports,,Chevrolet,0,,did not start,0,0
2011,M,2011_Hickory_150,2011_02_M,1,4,09,usa,George_Brunnhoelzl_III,George Brunnhoelzl III,Phoenix Pre-Owned / Triad Auto Sales,,Chevrolet,153,,running,2,185
2011,M,2011_Hickory_150,2011_02_M,2,3,11,usa,Zach_Brewer,Zach Brewer,Phoenix Pre-Owned / Triad Auto Sales,,Chevrolet,153,,running,1,175
