season,series_id,race_num,race_date,race_short_id,race_track_name,race_track_id,race_car_count,race_winner_name,race_winner_real_id,race_winner_starting_pos,race_winner_make,race_lap_len,race_track_surface,race_miles_completed,race_purse_completed,race_pole_time,race_cautions,race_speed,race_lead_changes,race_url,race_track_url,race_winner_url
2006,R,1,04/09/06,2006_01,Long Beach,Long_Beach_Street_Circuit,18,Sebastien Bourdais,bourdse01,1,Lola / Ford ,1.968,S,146,,105.924,5,87.268,2,https://www.racing-reference.info/race-results/2006_Toyota_Grand_Prix_of_Long_Beach/R, https://www.racing-reference.info/tracks/Long_Beach_Street_Circuit,https://www.racing-reference.info/driver/bourdse01/
2006,R,2,05/13/06,2006_02,Houston,Reliant_Park,17,Sebastien Bourdais,bourdse01,5,Lola / Ford ,1.690,S,162,,104.850,6,81.154,3,https://www.racing-reference.info/race-results/2006_Grand_Prix_of_Houston/R, https://www.racing-reference.info/tracks/Reliant_Park,https://www.racing-reference.info/driver/bourdse01/
2006,R,3,05/21/06,2006_03,Monterrey,Parque_Fundidora,17,Sebastien Bourdais,bourdse01,1,Lola / Ford ,2.104,R,160,,103.401,1,96.099,3,https://www.racing-reference.info/race-results/2006_Tecate_Grand_Prix_of_Monterrey/R, https://www.racing-reference.info/tracks/Parque_Fundidora,https://www.racing-reference.info/driver/bourdse01/
2006,R,4,06/04/06,2006_04,Milwaukee,Milwaukee_Mile,17,Sebastien Bourdais,bourdse01,1,Lola / Ford ,1.032,P,203,,175.394,5,116.101,4,https://www.racing-reference.info/race-results/2006_Time_Warner_Cable_Roadrunner_225/R, https://www.racing-reference.info/tracks/Milwaukee_Mile,https://www.racing-reference.info/driver/bourdse01/
2006,R,5,06/18/06,2006_05,Portland,Portland_Intenational_Raceway,18,A.J. Allmendinger,allmea.01,2,Lola / Ford ,1.964,R,206,,122.684,1,113.989,7,https://www.racing-reference.info/race-results/2006_Champ_Car_Grand_Prix_of_Portland/R, https://www.racing-reference.info/tracks/Portland_Intenational_Raceway,https://www.racing-reference.info/driver/allmea.01/
2006,R,6,06/25/06,2006_06,Cleveland,Burke_Lakefront_Airport,18,A.J. Allmendinger,allmea.01,1,Lola / Ford ,2.106,R,200,,134.705,9,99.722,10,https://www.racing-reference.info/race-results/2006_Champ_Car_Grand_Prix_of_Cleveland/R, https://www.racing-reference.info/tracks/Burke_Lakefront_Airport,https://www.racing-reference.info/driver/allmea.01/
2006,R,7,07/09/06,2006_07,Toronto,Exhibition_Place,17,A.J. Allmendinger,allmea.01,2,Lola / Ford ,1.755,S,151,,108.590,3,92.386,5,https://www.racing-reference.info/race-results/2006_Molson_Grand_Prix_of_Toronto/R, https://www.racing-reference.info/tracks/Exhibition_Place,https://www.racing-reference.info/driver/allmea.01/
2006,R,8,07/23/06,2006_08,Edmonton,Edmonton_City_Centre_Airport,18,Justin Wilson,wilsoju01,3,Lola / Ford ,1.973,R,168,,121.291,4,100.112,5,https://www.racing-reference.info/race-results/2006_West_Edmonton_Mall_Grand_Prix/R, https://www.racing-reference.info/tracks/Edmonton_City_Centre_Airport,https://www.racing-reference.info/driver/wilsoju01/
2006,R,9,07/30/06,2006_09,San Jose,Streets_of_San_Jose,17,Sebastien Bourdais,bourdse01,1,Lola / Ford ,1.443,S,140,,106.040,5,85.694,5,https://www.racing-reference.info/race-results/2006_Canary_Foundation_Grand_Prix_of_San_Jose/R, https://www.racing-reference.info/tracks/Streets_of_San_Jose,https://www.racing-reference.info/driver/bourdse01/
2006,R,10,08/13/06,2006_10,Denver,Streets_Of_Denver,16,A.J. Allmendinger,allmea.01,2,Lola / Ford ,1.657,S,161,,100.941,2,91.852,6,https://www.racing-reference.info/race-results/2006_Grand_Prix_of_Denver_Presented_by_Bridgestone/R, https://www.racing-reference.info/tracks/Streets_Of_Denver,https://www.racing-reference.info/driver/allmea.01/
2006,R,11,08/28/06,2006_11,Montreal,Circuit_Gilles_Villeneuve,17,Sebastien Bourdais,bourdse01,1,Lola / Ford ,2.709,R,182,,121.897,9,89.886,7,https://www.racing-reference.info/race-results/2006_Molson_Grand_Prix_of_Montreal/R, https://www.racing-reference.info/tracks/Circuit_Gilles_Villeneuve,https://www.racing-reference.info/driver/bourdse01/
2006,R,12,09/24/06,2006_12,Elkhart Lake,Road_America,17,A.J. Allmendinger,allmea.01,5,Lola / Ford ,4.048,R,206,,126.585,6,107.967,5,https://www.racing-reference.info/race-results/2006_Grand_Prix_of_Road_America/R, https://www.racing-reference.info/tracks/Road_America,https://www.racing-reference.info/driver/allmea.01/
2006,R,13,10/22/06,2006_13,Queensland,Surfers_Paradise,17,Nelson Philippe,phillne01,5,Lola / Ford ,2.795,S,165,,110.084,5,89.259,8,https://www.racing-reference.info/race-results/2006_Lexmark_Indy_300/R, https://www.racing-reference.info/tracks/Surfers_Paradise,https://www.racing-reference.info/driver/phillne01/
2006,R,14,11/12/06,2006_14,Mexico City,Autodromo_Hermanos_Rodriguez,18,Sebastien Bourdais,bourdse01,2,Lola / Ford ,2.774,R,183,,117.763,1,98.504,10,https://www.racing-reference.info/race-results/2006_Gran_Premio_Telmex_Presented_By_Banamex/R, https://www.racing-reference.info/tracks/Autodromo_Hermanos_Rodriguez,https://www.racing-reference.info/driver/bourdse01/
