race_id,weekend_run_id,timing_run_id,run_type,run_name,run_date,run_date_utc,run_id,car_number,vehicle_number,manufacturer,driver_id,driver_name,finishing_position,best_lap_time,best_lap_speed,best_lap_number,laps_completed,comment,delta_leader,disqualified
5259,5272,0,1,Final Practice,2023-02-04T15:00:00,2023-02-04T23:00:00,5272,19,19,Toyota,3368,Martin Truex Jr,1,13.361,67.36,59,107,,0.0,False
5259,5272,0,1,Final Practice,2023-02-04T15:00:00,2023-02-04T23:00:00,5272,23,23,Toyota,4025,Bubba Wallace,2,13.371,67.31,60,108,,-0.01,False
5259,5272,0,1,Final Practice,2023-02-04T15:00:00,2023-02-04T23:00:00,5272,14,14,Ford,4228,Chase Briscoe,3,13.383,67.25,67,111,,-0.022,False
5259,5272,0,1,Final Practice,2023-02-04T15:00:00,2023-02-04T23:00:00,5272,48,48,Chevrolet,4045,Alex Bowman,4,13.39,67.214,64,103,,-0.029,False
5259,5272,0,1,Final Practice,2023-02-04T15:00:00,2023-02-04T23:00:00,5272,12,12,Ford,4023,Ryan Blaney,5,13.39,67.214,62,112,,-0.029,False
5259,5272,0,1,Final Practice,2023-02-04T15:00:00,2023-02-04T23:00:00,5272,54,54,Toyota,4368,Ty Gibbs,6,13.394,67.194,32,60,,-0.033,False
5259,5272,0,1,Final Practice,2023-02-04T15:00:00,2023-02-04T23:00:00,5272,1,1,Chevrolet,4001,Ross Chastain,7,13.398,67.174,62,112,,-0.037,False
5259,5272,0,1,Final Practice,2023-02-04T15:00:00,2023-02-04T23:00:00,5272,11,11,Toyota,1361,Denny Hamlin,8,13.403,67.149,56,113,,-0.042,False
5259,5272,0,1,Final Practice,2023-02-04T15:00:00,2023-02-04T23:00:00,5272,38,38,Ford,4231,Todd Gilliland,9,13.407,67.129,66,107,,-0.046,False
5259,5272,0,1,Final Practice,2023-02-04T15:00:00,2023-02-04T23:00:00,5272,31,31,Chevrolet,4172,Justin Haley,10,13.408,67.124,35,113,,-0.047,False
5259,5272,0,1,Final Practice,2023-02-04T15:00:00,2023-02-04T23:00:00,5272,4,4,Ford,1416,Kevin Harvick,11,13.409,67.119,76,116,,-0.048,False
5259,5272,0,1,Final Practice,2023-02-04T15:00:00,2023-02-04T23:00:00,5272,34,34,Ford,3832,Michael McDowell,12,13.441,66.959,32,113,,-0.08,False
5259,5272,0,1,Final Practice,2023-02-04T15:00:00,2023-02-04T23:00:00,5272,8,8,Chevrolet,454,Kyle Busch,13,13.443,66.949,72,113,,-0.082,False
5259,5272,0,1,Final Practice,2023-02-04T15:00:00,2023-02-04T23:00:00,5272,24,24,Chevrolet,4184,William Byron,14,13.444,66.944,63,109,,-0.083,False
5259,5272,0,1,Final Practice,2023-02-04T15:00:00,2023-02-04T23:00:00,5272,10,10,Ford,40,Aric Almirola,15,13.447,66.929,70,112,,-0.086,False
5259,5272,0,1,Final Practice,2023-02-04T15:00:00,2023-02-04T23:00:00,5272,20,20,Toyota,4153,Christopher Bell,16,13.454,66.895,32,114,,-0.093,False
5259,5272,0,1,Final Practice,2023-02-04T15:00:00,2023-02-04T23:00:00,5272,45,45,Toyota,4065,Tyler Reddick,17,13.458,66.875,29,117,,-0.097,False
5259,5272,0,1,Final Practice,2023-02-04T15:00:00,2023-02-04T23:00:00,5272,17,17,Ford,3989,Chris Buescher,18,13.458,66.875,59,106,,-0.097,False
5259,5272,0,1,Final Practice,2023-02-04T15:00:00,2023-02-04T23:00:00,5272,9,9,Chevrolet,4062,Chase Elliott,19,13.46,66.865,30,111,,-0.099,False
5259,5272,0,1,Final Practice,2023-02-04T15:00:00,2023-02-04T23:00:00,5272,41,41,Ford,4070,Ryan Preece,20,13.463,66.85,57,107,,-0.102,False
5259,5272,0,1,Final Practice,2023-02-04T15:00:00,2023-02-04T23:00:00,5272,22,22,Ford,3859,Joey Logano,21,13.476,66.785,35,114,,-0.115,False
