race_id,weekend_run_id,timing_run_id,run_type,run_name,run_date,run_date_utc,run_id,car_number,vehicle_number,manufacturer,driver_id,driver_name,finishing_position,best_lap_time,best_lap_speed,best_lap_number,laps_completed,comment,delta_leader,disqualified
5543,5663,6,1,Final Practice,2025-02-01T18:15:00,2025-02-01T23:15:00,5663,20,20,Toyota,4153,Christopher Bell,7,14.194,63.407,12,15,,-0.079,False
5543,5663,6,1,Final Practice,2025-02-01T18:15:00,2025-02-01T23:15:00,5663,22,22,Ford,3859,Joey Logano,8,14.194,63.407,11,18,,-0.079,False
5543,5663,6,1,Final Practice,2025-02-01T18:15:00,2025-02-01T23:15:00,5663,12,12,Ford,4023,Ryan Blaney,9,14.215,63.313,9,17,,-0.1,False
5543,5663,6,1,Final Practice,2025-02-01T18:15:00,2025-02-01T23:15:00,5663,88,88,Chevrolet,4469,Shane Van Gisbergen,10,14.217,63.304,11,14,,-0.102,False
5543,5663,6,1,Final Practice,2025-02-01T18:15:00,2025-02-01T23:15:00,5663,24,24,Chevrolet,4184,William Byron,11,14.226,63.264,14,17,,-0.111,False
5543,5663,6,1,Final Practice,2025-02-01T18:15:00,2025-02-01T23:15:00,5663,2,2,Ford,4180,Austin Cindric,12,14.232,63.238,8,14,,-0.117,False
5543,5663,6,1,Final Practice,2025-02-01T18:15:00,2025-02-01T23:15:00,5663,7,7,Chevrolet,4172,Justin Haley,13,14.236,63.22,11,17,,-0.121,False
5543,5663,6,1,Final Practice,2025-02-01T18:15:00,2025-02-01T23:15:00,5663,38,38,Ford,4272,Zane Smith,14,14.245,63.18,12,20,,-0.13,False
5543,5663,6,1,Final Practice,2025-02-01T18:15:00,2025-02-01T23:15:00,5663,48,48,Chevrolet,4045,Alex Bowman,15,14.246,63.176,8,17,,-0.131,False
5543,5663,6,1,Final Practice,2025-02-01T18:15:00,2025-02-01T23:15:00,5663,41,41,Ford,4104,Cole Custer,16,14.247,63.171,10,14,,-0.132,False
5543,5663,6,1,Final Practice,2025-02-01T18:15:00,2025-02-01T23:15:00,5663,1,1,Chevrolet,4001,Ross Chastain,17,14.248,63.167,13,20,,-0.133,False
5543,5663,6,1,Final Practice,2025-02-01T18:15:00,2025-02-01T23:15:00,5663,23,23,Toyota,4025,Bubba Wallace,18,14.261,63.109,8,16,,-0.146,False
5543,5663,6,1,Final Practice,2025-02-01T18:15:00,2025-02-01T23:15:00,5663,77,77,Chevrolet,4326,Carson Hocevar,19,14.274,63.052,5,17,,-0.159,False
5543,5663,6,1,Final Practice,2025-02-01T18:15:00,2025-02-01T23:15:00,5663,34,34,Ford,4231,Todd Gilliland,20,14.281,63.021,12,17,,-0.166,False
5543,5663,6,1,Final Practice,2025-02-01T18:15:00,2025-02-01T23:15:00,5663,21,21,Ford,4123,Josh Berry,21,14.283,63.012,11,16,,-0.168,False
5543,5663,6,1,Final Practice,2025-02-01T18:15:00,2025-02-01T23:15:00,5663,5,5,Chevrolet,4030,Kyle Larson,22,14.285,63.003,11,17,,-0.17,False
5543,5663,6,1,Final Practice,2025-02-01T18:15:00,2025-02-01T23:15:00,5663,60,60,Ford,4070,Ryan Preece,23,14.287,62.994,4,16,,-0.172,False
5543,5663,6,1,Final Practice,2025-02-01T18:15:00,2025-02-01T23:15:00,5663,54,54,Toyota,4368,Ty Gibbs,24,14.287,62.994,9,14,,-0.172,False
5543,5663,6,1,Final Practice,2025-02-01T18:15:00,2025-02-01T23:15:00,5663,4,4,Ford,4224,Noah Gragson,25,14.292,62.972,5,15,,-0.177,False
5543,5663,6,1,Final Practice,2025-02-01T18:15:00,2025-02-01T23:15:00,5663,99,99,Chevrolet,4113,Daniel Suárez,26,14.294,62.964,8,20,,-0.179,False
5543,5663,6,1,Final Practice,2025-02-01T18:15:00,2025-02-01T23:15:00,5663,16,16,Chevrolet,3774,AJ Allmendinger,27,14.318,62.858,9,19,,-0.203,False
5543,5663,6,1,Final Practice,2025-02-01T18:15:00,2025-02-01T23:15:00,5663,47,47,Chevrolet,3888,Ricky Stenhouse Jr,28,14.318,62.858,11,20,,-0.203,False
5543,5663,6,1,Final Practice,2025-02-01T18:15:00,2025-02-01T23:15:00,5663,8,8,Chevrolet,454,Kyle Busch,29,14.319,62.854,10,16,,-0.204,False
5543,5663,6,1,Final Practice,2025-02-01T18:15:00,2025-02-01T23:15:00,5663,43,43,Toyota,4059,Erik Jones,30,14.335,62.783,11,20,,-0.22,False
5543,5663,6,1,Final Practice,2025-02-01T18:15:00,2025-02-01T23:15:00,5663,35,35,Toyota,4269,Riley Herbst,31,14.338,62.77,6,17,,-0.223,False
5543,5663,6,1,Final Practice,2025-02-01T18:15:00,2025-02-01T23:15:00,5663,42,42,Toyota,4092,John H. Nemechek,32,14.362,62.665,9,19,,-0.247,False
5543,5663,6,1,Final Practice,2025-02-01T18:15:00,2025-02-01T23:15:00,5663,3,3,Chevrolet,3873,Austin Dillon,33,14.382,62.578,3,16,,-0.267,False
5543,5663,6,1,Final Practice,2025-02-01T18:15:00,2025-02-01T23:15:00,5663,51,51,Ford,4125,Cody Ware,34,14.401,62.496,12,20,,-0.286,False
5543,5663,6,1,Final Practice,2025-02-01T18:15:00,2025-02-01T23:15:00,5663,*15,*15,Ford,3919,Tim Brown,35,14.446,62.301,4,16,,-0.331,False
5543,5663,6,1,Final Practice,2025-02-01T18:15:00,2025-02-01T23:15:00,5663,71,71,Chevrolet,3832,Michael McDowell,36,14.468,62.206,10,19,,-0.353,False
5543,5663,6,1,Final Practice,2025-02-01T18:15:00,2025-02-01T23:15:00,5663,10,10,Chevrolet,4013,Ty Dillon,37,14.593,61.673,3,16,,-0.478,False
5543,5663,6,1,Final Practice,2025-02-01T18:15:00,2025-02-01T23:15:00,5663,*66,*66,Ford,4142,Garrett Smithley,38,14.602,61.635,10,19,,-0.487,False
5543,5663,6,1,Final Practice,2025-02-01T18:15:00,2025-02-01T23:15:00,5663,*50,*50,Chevrolet,3918,Burt Myers,39,14.604,61.627,8,19,,-0.489,False
5543,5664,13,2,Qual Run for Clash,2025-02-02T19:30:00,2025-02-03T00:30:00,5664,9,9,Chevrolet,4062,Chase Elliott,1,0.0,0.0,0,0,,0.0,False
5543,5664,13,2,Qual Run for Clash,2025-02-02T19:30:00,2025-02-03T00:30:00,5664,17,17,Ford,3989,Chris Buescher,2,0.0,0.0,0,0,,0.0,False
5543,5664,13,2,Qual Run for Clash,2025-02-02T19:30:00,2025-02-03T00:30:00,5664,11,11,Toyota,1361,Denny Hamlin,3,0.0,0.0,0,0,,0.0,False
5543,5664,13,2,Qual Run for Clash,2025-02-02T19:30:00,2025-02-03T00:30:00,5664,45,45,Toyota,4065,Tyler Reddick,4,0.0,0.0,0,0,,0.0,False
5543,5664,13,2,Qual Run for Clash,2025-02-02T19:30:00,2025-02-03T00:30:00,5664,6,6,Ford,1816,Brad Keselowski,5,0.0,0.0,0,0,,0.0,False
5543,5664,13,2,Qual Run for Clash,2025-02-02T19:30:00,2025-02-03T00:30:00,5664,19,19,Toyota,4228,Chase Briscoe,6,0.0,0.0,0,0,,0.0,False
5543,5664,13,2,Qual Run for Clash,2025-02-02T19:30:00,2025-02-03T00:30:00,5664,22,22,Ford,3859,Joey Logano,7,0.0,0.0,0,0,,0.0,False
5543,5664,13,2,Qual Run for Clash,2025-02-02T19:30:00,2025-02-03T00:30:00,5664,20,20,Toyota,4153,Christopher Bell,8,0.0,0.0,0,0,,0.0,False
5543,5664,13,2,Qual Run for Clash,2025-02-02T19:30:00,2025-02-03T00:30:00,5664,4,4,Ford,4224,Noah Gragson,9,0.0,0.0,0,0,,0.0,False
5543,5664,13,2,Qual Run for Clash,2025-02-02T19:30:00,2025-02-03T00:30:00,5664,88,88,Chevrolet,4469,Shane Van Gisbergen,10,0.0,0.0,0,0,,0.0,False
5543,5664,13,2,Qual Run for Clash,2025-02-02T19:30:00,2025-02-03T00:30:00,5664,24,24,Chevrolet,4184,William Byron,11,0.0,0.0,0,0,,0.0,False
5543,5664,13,2,Qual Run for Clash,2025-02-02T19:30:00,2025-02-03T00:30:00,5664,60,60,Ford,4070,Ryan Preece,12,0.0,0.0,0,0,,0.0,False
5543,5664,13,2,Qual Run for Clash,2025-02-02T19:30:00,2025-02-03T00:30:00,5664,8,8,Chevrolet,454,Kyle Busch,13,0.0,0.0,0,0,,0.0,False
5543,5664,13,2,Qual Run for Clash,2025-02-02T19:30:00,2025-02-03T00:30:00,5664,23,23,Toyota,4025,Bubba Wallace,14,0.0,0.0,0,0,,0.0,False
5543,5664,13,2,Qual Run for Clash,2025-02-02T19:30:00,2025-02-03T00:30:00,5664,77,77,Chevrolet,4326,Carson Hocevar,15,0.0,0.0,0,0,,0.0,False
5543,5664,13,2,Qual Run for Clash,2025-02-02T19:30:00,2025-02-03T00:30:00,5664,2,2,Ford,4180,Austin Cindric,16,0.0,0.0,0,0,,0.0,False
5543,5664,13,2,Qual Run for Clash,2025-02-02T19:30:00,2025-02-03T00:30:00,5664,1,1,Chevrolet,4001,Ross Chastain,17,0.0,0.0,0,0,,0.0,False
5543,5664,13,2,Qual Run for Clash,2025-02-02T19:30:00,2025-02-03T00:30:00,5664,99,99,Chevrolet,4113,Daniel Suárez,18,0.0,0.0,0,0,,0.0,False
5543,5664,13,2,Qual Run for Clash,2025-02-02T19:30:00,2025-02-03T00:30:00,5664,48,48,Chevrolet,4045,Alex Bowman,19,0.0,0.0,0,0,,0.0,False
5543,5664,13,2,Qual Run for Clash,2025-02-02T19:30:00,2025-02-03T00:30:00,5664,34,34,Ford,4231,Todd Gilliland,20,0.0,0.0,0,0,,0.0,False
5543,5664,13,2,Qual Run for Clash,2025-02-02T19:30:00,2025-02-03T00:30:00,5664,5,5,Chevrolet,4030,Kyle Larson,21,0.0,0.0,0,0,,0.0,False
5543,5664,13,2,Qual Run for Clash,2025-02-02T19:30:00,2025-02-03T00:30:00,5664,21,21,Ford,4123,Josh Berry,22,0.0,0.0,0,0,,0.0,False
5543,5664,13,2,Qual Run for Clash,2025-02-02T19:30:00,2025-02-03T00:30:00,5664,12,12,Ford,4023,Ryan Blaney,23,0.0,0.0,0,0,,0.0,False
5543,5664,13,2,Qual Run for Clash,2025-02-02T19:30:00,2025-02-03T00:30:00,5664,3,3,Chevrolet,3873,Austin Dillon,24,0.0,0.0,0,0,DNQ,0.0,False
5543,5664,13,2,Qual Run for Clash,2025-02-02T19:30:00,2025-02-03T00:30:00,5664,42,42,Toyota,4092,John H. Nemechek,25,0.0,0.0,0,0,DNQ,0.0,False
5543,5664,13,2,Qual Run for Clash,2025-02-02T19:30:00,2025-02-03T00:30:00,5664,71,71,Chevrolet,3832,Michael McDowell,26,0.0,0.0,0,0,DNQ,0.0,False
5543,5664,13,2,Qual Run for Clash,2025-02-02T19:30:00,2025-02-03T00:30:00,5664,38,38,Ford,4272,Zane Smith,27,0.0,0.0,0,0,DNQ,0.0,False
5543,5664,13,2,Qual Run for Clash,2025-02-02T19:30:00,2025-02-03T00:30:00,5664,47,47,Chevrolet,3888,Ricky Stenhouse Jr,28,0.0,0.0,0,0,DNQ,0.0,False
5543,5664,13,2,Qual Run for Clash,2025-02-02T19:30:00,2025-02-03T00:30:00,5664,7,7,Chevrolet,4172,Justin Haley,29,0.0,0.0,0,0,DNQ,0.0,False
5543,5664,13,2,Qual Run for Clash,2025-02-02T19:30:00,2025-02-03T00:30:00,5664,10,10,Chevrolet,4013,Ty Dillon,30,0.0,0.0,0,0,DNQ,0.0,False
5543,5664,13,2,Qual Run for Clash,2025-02-02T19:30:00,2025-02-03T00:30:00,5664,15,15,Ford,3919,Tim Brown,31,0.0,0.0,0,0,DNQ,0.0,False
5543,5664,13,2,Qual Run for Clash,2025-02-02T19:30:00,2025-02-03T00:30:00,5664,51,51,Ford,4125,Cody Ware,32,0.0,0.0,0,0,DNQ,0.0,False
5543,5664,13,2,Qual Run for Clash,2025-02-02T19:30:00,2025-02-03T00:30:00,5664,41,41,Ford,4104,Cole Custer,33,0.0,0.0,0,0,DNQ,0.0,False
5543,5664,13,2,Qual Run for Clash,2025-02-02T19:30:00,2025-02-03T00:30:00,5664,66,66,Ford,4142,Garrett Smithley,34,0.0,0.0,0,0,DNQ,0.0,False
5543,5664,13,2,Qual Run for Clash,2025-02-02T19:30:00,2025-02-03T00:30:00,5664,54,54,Toyota,4368,Ty Gibbs,35,0.0,0.0,0,0,DNQ,0.0,False
5543,5664,13,2,Qual Run for Clash,2025-02-02T19:30:00,2025-02-03T00:30:00,5664,16,16,Chevrolet,3774,AJ Allmendinger,36,0.0,0.0,0,0,DNQ,0.0,False
5543,5664,13,2,Qual Run for Clash,2025-02-02T19:30:00,2025-02-03T00:30:00,5664,43,43,Toyota,4059,Erik Jones,37,0.0,0.0,0,0,DNQ,0.0,False
5543,5664,13,2,Qual Run for Clash,2025-02-02T19:30:00,2025-02-03T00:30:00,5664,35,35,Toyota,4269,Riley Herbst,38,0.0,0.0,0,0,DNQ,0.0,False
5543,5664,13,2,Qual Run for Clash,2025-02-02T19:30:00,2025-02-03T00:30:00,5664,50,50,Chevrolet,3918,Burt Myers,39,0.0,0.0,0,0,DNQ,0.0,False
