season,series_id,race_id,race_id_short,finish_position,starting_position,driver_number,driver_nationality,driver_id,driver_name,sponsor,owner_id,car,race_laps_run,race_status,race_laps_lead,points_earned,playoff_points_earned
2017,O,2017_Lucas_Oil_Complete_Engine_Treatment_200/A,2017_01_O,1,9,52,usa,Austin_Theriault,Austin Theriault,Orlando Longwood Auto Auction,Ken_Schrader,Chevrolet,75,running,4,,
2017,O,2017_Lucas_Oil_Complete_Engine_Treatment_200/A,2017_01_O,2,12,30,canada,Terry_Jones,Terry Jones,Nortrax / BuckTwentyBand.com,Terry_Jones,Toyota,75,running,25,,
2017,O,2017_Lucas_Oil_Complete_Engine_Treatment_200/A,2017_01_O,3,19,22,usa,Shane_Lee,Shane Lee,Big Tine,Kerry_Scherer,Ford,75,running,1,,
2017,O,2017_Lucas_Oil_Complete_Engine_Treatment_200/A,2017_01_O,4,10,77,usa,Dalton_Sargeant,Dalton Sargeant,Phoenix Construction,Briggs_Cunningham,Ford,75,running,1,,
2017,O,2017_Lucas_Oil_Complete_Engine_Treatment_200/A,2017_01_O,5,1,25,usa,Tom_Hessert_III,Tom Hessert III,Andrews Products / Renton Coil Spring,Cathy_Venturini,Toyota,75,running,21,,
2017,O,2017_Lucas_Oil_Complete_Engine_Treatment_200/A,2017_01_O,6,14,23,usa,Bret_Holmes,Bret Holmes,Southern States Bank / Holmes II Excavation,Stacy_Holmes,Chevrolet,75,running,0,,
2017,O,2017_Lucas_Oil_Complete_Engine_Treatment_200/A,2017_01_O,7,20,69,usa,Ricky_Sanders,Ricky Sanders,PitBoxes.com,Bill_Kimmel,Ford,75,running,0,,
2017,O,2017_Lucas_Oil_Complete_Engine_Treatment_200/A,2017_01_O,8,4,78,usa,Kyle_Weatherman,Kyle Weatherman,St. Charles Glass / Turn One Condos,Mason_Mitchell,Chevrolet,75,running,0,,
2017,O,2017_Lucas_Oil_Complete_Engine_Treatment_200/A,2017_01_O,9,29,58,usa,Clint_King,Clint King,Warehouse Design,Carlos_Lira,Ford,75,running,0,,
2017,O,2017_Lucas_Oil_Complete_Engine_Treatment_200/A,2017_01_O,10,6,88,usa,Kaz_Grala,Kaz Grala,Kiklos Greek Extra Virgin Olive Oil,Mason_Mitchell,Chevrolet,75,running,0,,
2017,O,2017_Lucas_Oil_Complete_Engine_Treatment_200/A,2017_01_O,11,22,46,usa,Sean_Corr,Sean Corr,NESCO / Support Our Troops,John_Corr,Ford,75,running,0,,
2017,O,2017_Lucas_Oil_Complete_Engine_Treatment_200/A,2017_01_O,12,2,18,usa,Matt_Tifft,Matt Tifft,NOS / Terrible Herbst,Coy_Gibbs,Toyota,75,running,0,,
2017,O,2017_Lucas_Oil_Complete_Engine_Treatment_200/A,2017_01_O,13,32,33,usa,Justin_Fontaine,Justin Fontaine,ProMatic Automation,Kevin_Cywinski,Toyota,75,running,0,,
2017,O,2017_Lucas_Oil_Complete_Engine_Treatment_200/A,2017_01_O,14,18,7,usa,Codie_Rohrbaugh,Codie Rohrbaugh,Grant County Mulch,Codie_Rohrbaugh,Dodge,75,running,0,,
2017,O,2017_Lucas_Oil_Complete_Engine_Treatment_200/A,2017_01_O,15,21,5,usa,Bobby_Gerhart,Bobby Gerhart,Lucas Oil Complete Engine Treatment,Billy_Gerhart,Chevrolet,75,running,0,,
