season,series_id,race_id,race_id_short,finish_position,starting_position,driver_number,driver_nationality,driver_id,driver_name,sponsor,owner_id,car,race_laps_run,race_status,race_laps_lead,points_earned,playoff_points_earned
2002,O,2002_Discount_Auto_Parts_200/A,2002_01,1,5,5,usa,Bobby_Gerhart,Bobby Gerhart,JamesAuto.com / Truckworld,Billy_Gerhart,Pontiac,54,,running,36,
2002,O,2002_Discount_Auto_Parts_200/A,2002_01,2,12,05,usa,Rick_Carelli,Rick Carelli,RE/MAX International,Randy_Morse,Chevrolet,54,,running,0,
2002,O,2002_Discount_Auto_Parts_200/A,2002_01,3,11,50,usa,Frank_Kimmel,Frank Kimmel,Advance Auto Parts / Pork,Larry_Clement,Ford,54,,running,0,
2002,O,2002_Discount_Auto_Parts_200/A,2002_01,4,6,77,usa,Chad_Blount,Chad Blount,Braun Auto Group,Todd_Braun,Dodge,54,,running,0,
2002,O,2002_Discount_Auto_Parts_200/A,2002_01,5,10,22,usa,Damon_Lusk,Damon Lusk,Dynatek Communications,Chuck_Woodruff,Pontiac,54,,running,12,
2002,O,2002_Discount_Auto_Parts_200/A,2002_01,6,22,11,usa,Andy_Hillenburg,Andy Hillenburg,Llumar Window Film,Andy_Hillenburg,Chevrolet,54,,running,0,
2002,O,2002_Discount_Auto_Parts_200/A,2002_01,7,24,54,usa,Richard_Mitchell,Richard Mitchell,WV Coach USA / Mountaineer Gaming,John_McNelly,Pontiac,54,,running,0,
2002,O,2002_Discount_Auto_Parts_200/A,2002_01,8,13,17,usa,Nate_Monteith,Nate Monteith,King Pharmaceuticals,Donald_Monteith,Pontiac,54,,running,0,
2002,O,2002_Discount_Auto_Parts_200/A,2002_01,9,8,4,usa,Justin_Labonte,Justin Labonte,Cunningham,Kerry_Scherer,Dodge,54,,running,0,
2002,O,2002_Discount_Auto_Parts_200/A,2002_01,10,26,53,usa,Robert_Burroughs,Robert Burroughs,Burroughs Motorsports,Robert_Burroughs,Pontiac,54,,running,0,
2002,O,2002_Discount_Auto_Parts_200/A,2002_01,11,27,28,usa,Mike_Buckley,Mike Buckley,Midwest Mall Fronts,Mike_Buckley,Chevrolet,54,,running,0,
