season,series_id,race_id,race_id_short,finish_position,starting_position,driver_number,driver_nationality,driver_id,driver_name,sponsor,owner_id,car,race_laps_run,race_status,race_laps_lead,points_earned,playoff_points_earned
2018,M2,2018_Monterrey_200,2018_01_M2,1,1,1,mexico,Luis_Michael_Dorrbecker,Luis Michael Dorrbecker,FedEx / Telcel,,Toyota,25,running,24,48,
2018,M2,2018_Monterrey_200,2018_01_M2,2,10,9,mexico,Oscar_Peralta_Jr,"Oscar Peralta, Jr.",2B Racing,,Toyota,25,running,0,42,
2018,M2,2018_Monterrey_200,2018_01_M2,3,14,78,mexico,Julio_Villalobos,Julio Villalobos,Gip Technology,,Toyota,25,running,0,41,
2018,M2,2018_Monterrey_200,2018_01_M2,4,16,38,mexico,Rogelio_Perez,Rogelio Perez,Sidral Aga,,Toyota,25,running,0,40,
2018,M2,2018_Monterrey_200,2018_01_M2,5,6,52,mexico,Santos_Zanella_Jr,"Santos Zanella, Jr.",Z Motors / Autoforum / Saga Osadia,,Ford,25,running,0,39,
2018,M2,2018_Monterrey_200,2018_01_M2,6,13,96,argentina,Javier_Fernandez,Javier Fernandez,Car Motion SA de CV / Bohn / JK Tornel,,Toyota,25,running,0,38,
2018,M2,2018_Monterrey_200,2018_01_M2,7,8,44,mexico,Santos_Zanella,Santos Zanella,Z Motors / Autoforum / Saga Osadia,,Ford,25,running,0,37,
2018,M2,2018_Monterrey_200,2018_01_M2,8,2,10,mexico,Oscar_Peralta,Oscar Peralta,2B Racing,,Toyota,25,running,0,36,
2018,M2,2018_Monterrey_200,2018_01_M2,9,18,33,mexico,Andres_Orea,Andres Orea,Cruz Azul / Titanium,,Toyota,25,running,0,35,
2018,M2,2018_Monterrey_200,2018_01_M2,10,15,00,mexico,Rodrigo_Marban,Rodrigo Marban,Netclick / Xtreme Wax,,Toyota,25,running,0,34,
2018,M2,2018_Monterrey_200,2018_01_M2,11,11,4,mexico,Rodrigo_Rejon,Rodrigo Rejon,Arris / Infinitum,,Toyota,25,running,0,33,
2018,M2,2018_Monterrey_200,2018_01_M2,12,25,5,mexico,Iran_Sanchez,Iran Sanchez,Blitsons / Barmicil,,Toyota,25,running,0,32,
2018,M2,2018_Monterrey_200,2018_01_M2,13,23,85,mexico,Vicente_Aguilar,Vicente Aguilar,Llacosa,,Ford,25,running,0,31,
2018,M2,2018_Monterrey_200,2018_01_M2,14,12,09,mexico,Julio_Rejon,Julio Rejon,Prorally / Aviatec,,Ford,25,running,0,30,
