race_id,series_id,race_season,race_name,race_type_id,restrictor_plate,track_id,track_name,date_scheduled,race_date,qualifying_date,tunein_date,scheduled_distance,actual_distance,scheduled_laps,actual_laps,stage_1_laps,stage_2_laps,stage_3_laps,number_of_cars_in_field,pole_winner_driver_id,pole_winner_speed,number_of_lead_changes,number_of_leaders,number_of_cautions,number_of_caution_laps,average_speed,total_race_time,margin_of_victory,race_purse,race_comments,attendance,radio_broadcaster,television_broadcaster,master_race_id,inspection_complete,playoff_round,is_qualifying_race,qualifying_race_no,qualifying_race_id,has_qualifying,winner_driver_id,pole_winner_laptime
4780,1,2019,Food City 500,1,1,14,Bristol Motor Speedway,2019-04-07T14:00:00,2019-04-07T14:00:00,2019-04-07T14:00:00,,266.5,266.5,500,500,125,125,250,37,4062,131.713,21,9,11,77,90.527,2:56:38,.722,0,"Kyle Busch won the Food City 500 at Bristol Motor Speedway, his 54th Monster Energy NASCAR Cup Series victory. Prior to the start of the race, the following cars dropped to the rear of the field under penalty for the reasons indicated: #47 (backup car) and #4 (multiple inspection failures).",0,PRN,FS1,588,True,,,,,,,
4781,1,2019,Toyota Owners 400,1,1,26,Richmond Raceway,2019-04-13T19:30:00,2019-04-13T19:30:00,2019-04-13T19:30:00,,300.0,300.0,400,400,100,100,200,37,1416,124.298,8,5,5,41,99.852,3:00:16,0.178,0,"Martin Truex Jr. won the Toyota Owners 400 at Richmond Raceway, his 20th Monster Energy NASCAR Cup Series victory. Prior to the start of the race, the following cars dropped to the rear of the field under penalty for the reasons indicated: #10, #20, #41, #48, #66, #9, #11, #36 (inspection failure).",0,MRN,FOX,1555,True,,,,,,,
4782,1,2019,GEICO 500,1,1,82,Talladega Superspeedway,2019-04-28T14:00:00,2019-04-28T13:00:00,2019-04-27T00:00:00,,500.08,500.08,188,188,55,55,78,40,3873,192.544,38,15,6,21,161.331,3:05:59,Caution,0,"Chase Elliott won the GEICO 500 at Talladega Superspeedway, his fourth Monster Energy NASCAR Cup Series victory. Prior to the start of the race the following cars dropped to the rear of the field under penalty for the reasons indicated: #6, 11, 17, 18, 19, 20, 27, 51 (unapproved adjustments) and #62 (driver change).",0,MRN,FOX,957,True,,,,,,,
4783,1,2019,Gander RV 400,1,1,103,Dover International Speedway,2019-05-05T14:00:00,2019-05-06T12:00:00,2019-05-06T12:00:00,,400.0,400.0,400,400,120,120,160,37,4062,165.96,15,11,6,31,127.242,3:08:37,9.501,0,"Martin Truex Jr. won the Gander RV 400 at Dover International Speedway, his 21st victory in the Monster Energy NASCAR Cup Series. Prior to the start of the race, the following vehicle(s) dropped to the rear of the field under penalty for the reasons indicated: Nos. 15, 27 (engine change); 19, 36, 47, 88 (multiple inspection failures).",0,MRN,FS1,922,True,,,,,,,
4784,1,2019,Digital Ally 400,1,1,41,Kansas Speedway,2019-05-11T19:30:00,2019-05-11T18:30:00,2019-05-11T18:30:00,,400.5,406.5,267,271,80,80,111,40,1416,179.217,23,12,7,41,131.023,3:06:09,.205,0,"Brad Keselowski won the 9th Annual Digital Ally 400, his 30th victory in 353 Monster Energy NASCAR Cup Series races. Prior to the start of the race, the following cars dropped to the rear of the field for the reason indicated: #00,9,10,13,19,22,34,41,42, 46 and #66 (failed inspection)",0,MRN,FS1,3884,True,,,,,,,
4786,1,2019,Monster Energy Open,2,1,162,Charlotte Motor Speedway,2019-05-18T18:00:00,2019-05-18T18:00:00,2019-05-18T18:00:00,,75.0,93.0,50,62,0,0,0,24,4093,182.168,7,7,4,15,91.877,1:00:44,.867,0,"Kyle Larson won the Monster Energy Open at Charlotte Motor Speedway. his second victory in the Monster Energy NASCAR Cup Series non-points event. Prior to the start of the race, no vehicle(s) dropped to the rear of the field. Stage 1 Winner: William Byron; Stage 2 Winner: Bubba Wallace. ",0,MRN,FS1,3690,True,,,,,,,
4785,1,2019,Monster Energy NASCAR All-Star Race,2,1,162,Charlotte Motor Speedway,2019-05-18T20:00:00,2019-05-18T20:00:00,2019-05-18T20:00:00,,127.5,132.0,85,88,30,20,38,19,339,136.371,10,7,8,17,79.439,1:36:18,.322,0,"Kyle Larson won the Monster Energy NASCAR All-Star Race at Charlotte Motor Speedway. his first victory in the Monster Energy NASCAR Cup Series non-points event. Prior to the start of the race, no vehicle(s) dropped to the rear of the field. ",0,MRN,FS1,3670,True,,,,,,,
4787,1,2019,Coca-Cola 600,1,1,162,Charlotte Motor Speedway,2019-05-26T18:00:00,2019-05-26T18:00:00,2019-05-23T00:00:00,,600.0,600.0,400,400,100,100,200,40,4184,183.424,30,11,16,80,124.074,4:50:09,0.330,0,"Martin Truex Jr. won the 60th annual Coca-Cola 600 at Charlotte Motor Speedway, his 22nd victory in the Monster Energy NASCAR Cup Series. Prior to the start of the race, the following cars dropped to the rear of the field under penalty for the reasons indicated: Nos. 36 (multiple inspection failures).",0,PRN,FOX,447,True,,,,,,,
4788,1,2019,Pocono 400,1,1,198,Pocono Raceway,2019-06-02T14:00:00,2019-06-02T14:00:00,2019-06-02T14:00:00,,400.0,400.0,160,160,50,50,60,37,4184,173.494,13,9,8,28,134.718,2:58:09,2.224,0,"Kyle Busch won the 38th running of the Pocono 400 at Pocono Raceway, his 55th victory in the Monster Energy NASCAR Cup Series. Prior to the start of the race, the following cars dropped to the rear of the field under penalty for the reasons indicated: Nos. 95 (engine change) and 52 (unnapproved adjustments). ",0,MRN,FS1,1358,True,,,,,,,
4789,1,2019,FireKeepers Casino 400,1,1,133,Michigan International Speedway,2019-06-09T14:00:00,2019-06-10T17:00:00,2019-06-10T17:00:00,,400.0,406.0,200,203,60,60,83,36,3859,187.139,20,11,7,35,140.945,2:52:50,.147,0,"Joey Logano won the FireKeepers Casino 400 at Michigan International Speedway, his 23rd Monster Energy NASCAR Cup Series victory. No cars dropped to the rear prior to the start of the race.",0,MRN,FS1,917,True,,,,,,,
4790,1,2019,Toyota / Save Mart 350,1,1,99,Sonoma Raceway,2019-06-23T15:00:00,2019-06-23T12:00:00,2019-06-23T12:00:00,,226.8,2.52,90,90,20,20,50,38,4030,95.712,7,6,2,6,83.922,2:42:09,1.861,0,"Martin Truex Jr. won the 31st Annual Toyota/Save Mart 350 at Sonoma Raceway. His 23rd victory in the Monster Energy NASCAR Cup Series. Prior to the start of the race, the following vehicle(s) dropped to the rear of the field under penalty for the reasons indicated: #41 (engine change), #20, 51 (unapproved adjustments) and #15 (driver change). ",0,PRN,FS1,1563,True,,,,,,,
4791,1,2019,Camping World 400,1,1,39,Chicagoland Speedway,2019-06-30T15:00:00,2019-06-30T14:00:00,2019-06-30T14:00:00,,400.5,400.5,267,267,80,80,107,38,3873,176.263,23,13,5,25,140.677,2:50:49,.546,0,"Alex Bowman won the 19th Annual Camping World 400 at Chicagoland Speedway, his first career win in the Monster Energy NASCAR Cup Series. Prior to the start of the race the following cars dropped to the rear of the field for the reasons indicated: #24 (engine change), #32 (transmission change) and #36 (inspection failure).",0,MRN,NBCSN,1976,True,,,,,,,
4792,1,2019,Coke Zero Sugar 400,1,1,105,Daytona International Speedway,2019-07-06T19:30:00,2019-07-07T13:00:00,2019-07-05T00:00:00,,400.0,317.5,160,127,50,50,27,40,0,0.0,24,14,6,25,141.146,2:14:58,Caution,0,"Justin Haley won the Coke Zero Sugar 400 at Daytona International Speedway. His first victory in the Monster Energy NASCAR Cup Series. Prior to the start of the race, the following vehicle(s) dropped to the rear of the field under penalty for the reasons indicated: No. 24 (Backup car), Nos. 42, 77, 53, 62, 51, 95 (unapproved adjustments). ",0,MRN,NBC,408,True,,,,,,,
4793,1,2019,Quaker State 400 Presented by Walmart,1,1,61,Kentucky Speedway,2019-07-13T19:30:00,2019-07-13T19:30:00,2019-07-12T00:00:00,,400.5,403.5,267,269,80,80,109,36,4113,184.59,15,10,7,35,141.07,2:51:37,.076,0,"Kurt Busch won the 9th Annual Quaker State 400  presented by Walmart at Kentucky Speedway, his 31st victory in the Monster Energy NASCAR Cup Series. Prior to the start of the race, the following cars dropped to the rear of the field under penalty for the reasons indicated: Nos. Nos. 6, 77 (Failing inspection once).",0,PRN,NBCSN,3889,True,,,,,,,
4794,1,2019,Foxwoods Resort Casino 301,1,1,138,New Hampshire Motor Speedway,2019-07-21T15:00:00,2019-07-21T15:00:00,2019-07-21T15:00:00,,318.46,318.458,301,301,75,75,151,37,1816,136.384,14,7,9,48,104.062,3:03:37,0.210,0,"Kevin Harvick won the Foxwoods Resort Casino 301 at New Hampshire Motor Speedway. His 46th victory in the Monster Energy NASCAR Cup Series. Prior to the start of the race, the following vehicle(s) dropped to the rear of the field under penalty for the reasons indicated: Nos. 6, 11, 24, 42, 88 (Backup car).  ",0,PRN,NBCSN,1683,True,,,,,,,
4795,1,2019,Gander RV 400,1,1,198,Pocono Raceway,2019-07-28T15:00:00,2019-07-28T15:00:00,2019-07-27T00:00:00,,400.0,407.5,160,163,50,50,63,38,1416,174.058,9,5,7,24,136.313,2:59:22,0.341,0,"Denny Hamlin won the Gander RV 400 at Pocono Raceway, his 34th Monster Energy NASCAR Cup Series victory. Prior to the start of the race the following cars dropped to the rear of the field under penalty for the reasons indicated: #9, 42 (backup car), #43 (engine change), #3, 12, 15, 24, 27, 32, 34, 37, 48 (failed post-qualifying inspection).",0,MRN,NBCSN,1122,True,,,,,,,
4796,1,2019,Go Bowling at The Glen,1,1,157,Watkins Glen International,2019-08-04T15:00:00,2019-08-04T15:00:00,2019-08-04T15:00:00,,220.5,220.5,90,90,20,20,50,37,4062,127.297,5,4,4,13,98.523,2:14:17,0.454,0,"Chase Elliott won the 34th Annual Go Bowling at The Glen at Watkins Glen International, his 5th victory in the Monster Energy NASCAR Cup Series. Prior to the start of the race, the following cars dropped to the rear of the field under penalty for the reasons indicated: Nos. 12 (Unapproved adjustments).",0,MRN,NBCSN,1482,True,,,,,,,
4797,1,2019,Consumers Energy 400,1,1,133,Michigan International Speedway,2019-08-11T15:00:00,2019-08-11T15:00:00,2019-08-11T15:00:00,,400.0,400.0,200,200,60,60,80,38,1816,190.471,19,8,6,24,149.084,2:40:59,1.054,0,"Kevin Harvick won the Consumers Energy 400 at Michigan International Speedway. His 47th victory in the Monster Energy NASCAR Cup Series. Prior to the start of the race, the following vehicle(s) dropped to the rear of the field under penalty for the reasons indicated: Nos. 3, 8 (qualifying time disallowed), No. 19 (multiple inspection failures), Nos. 32, 36 (transmission change), No. 77 (driver change). ",0,MRN,NBCSN,930,True,,,,,,,
4798,1,2019,Bass Pro Shops NRA Night Race,1,1,14,Bristol Motor Speedway,2019-08-17T19:30:00,2019-08-17T19:30:00,2019-08-17T19:30:00,,266.5,266.5,500,500,125,125,250,39,1361,129.23,23,10,8,61,94.531,2:49:09,.502,0,"Denny Hamlin won the Bass Pro Shops NRA Night Race at Bristol Motor Speedway, his 35th career Monster Energy NASCAR Cup Series victory. Prior to the start of the race the following cars dropped to the rear under penalty for the reasons indicated: #54 and 77 (unapproved adjustments).",0,PRN,NBCSN,612,True,,,,,,,
4799,1,2019,Bojangles' Southern 500,1,1,4,Darlington Raceway,2019-09-01T18:00:00,2019-09-01T18:00:00,2019-09-01T18:00:00,,501.32,501.322,367,367,100,100,167,39,4184,172.487,13,9,7,35,133.825,3:44:46,4.058,0,"Erik Jones won the 70th Annual Bojangles' Southern 500 at Darlington Raceway, his second career Monster Energy NASCAR Cup Series victory. Prior to the start of the race the following cars dropped to the rear of the field under penalty for the reasons indicated: #10 (backup car), #18 (enginge change), #77 (transmission), #27 and 51 (unapproved adjustments).",0,MRN,NBCSN,442,True,,,,,,,
4800,1,2019,Big Machine Vodka 400 at the Brickyard Powered By Florida Georgia Line,1,1,123,Indianapolis Motor Speedway,2019-09-08T14:00:00,2019-09-08T14:00:00,2019-09-08T14:00:00,,400.0,400.0,160,160,50,50,60,40,1416,185.766,14,8,9,48,119.443,3:20:06,6.118,0,"Kevin Harvick won the Big Machine Vodka 400 at the Brickyard presented by Florida Georgia Line at Indianapolis Motor Speedway. His 48th victory in the Monster Energy NASCAR Cup Series. Prior to the start of the race, the following vehicle(s) dropped to the rear of the field under penalty for the reasons indicated: No. 11 (backup car). ",0,IMS,NBC,1716,True,,,,,,,
4801,1,2019,South Point 400,1,1,42,Las Vegas Motor Speedway,2019-09-15T19:00:00,2019-09-15T16:00:00,2019-09-15T14:11:00,,400.0,400.5,267,267,80,80,107,39,339,178.926,24,14,4,22,142.555,2:48:34,4.173,0,"Martin Truex Jr. won the second annual South Point 400, his 24th career Monster Energy NASCAR Cup Series victory. Prior to the start of the race the following cars dropped to the rear under penalty for the reasons indicated: No. 36 and 37(unapproved adjustments) and No. 77 (transmission change).",0,PRN,NBCSN,4705,True,,,,,,,
4802,1,2019,Federated Auto Parts 400,1,1,26,Richmond Raceway,2019-09-21T19:30:00,2019-09-21T19:30:00,2019-09-21T19:30:00,,300.0,300.0,400,400,100,100,200,38,1816,127.185,6,3,5,32,101.437,2:57:27,2.630,0,"Martin Truex Jr. won the Federated Auto Parts 400 at Richmond Raceway, his 25th Monster Energy NASCAR Cup Series victory. Prior to the start of the race the following cars dropped to the rear of the field under penalty for the reasons indicated: #27 (unapproved adjustments), #43, 52 (failed post-qualifying inspection).",0,MRN,NBCSN,1544,True,,,,,,,
4803,1,2019,Bank of America ROVAL 400,1,1,210,Charlotte Motor Speedway Road Course,2019-09-29T14:30:00,2019-09-29T14:30:00,2019-09-29T14:30:00,,252.8,0.0,109,109,25,25,59,40,4184,103.198,13,9,10,23,75.499,3:20:58,3.024,0,"Chase Elliott won the Bank of America ROVAL 400 at the Charlotte Motor Speedway Road Course. His sixth victory in the Monster Energy NASCAR Cup Series. Prior to the start of the race, the following vehicle(s) dropped to the rear of the field under penalty for the reasons indicated: Nos. 11, 88, 96 (Backup Cars), No. 19 (Engine Change), No. 51 (Driver Change), No. 00 (Unapproved Adjustments).",0,PRN,NBC,4707,True,,,,,,,
4804,1,2019,Drydene 400,1,1,103,Dover International Speedway,2019-10-06T14:30:00,2019-10-06T14:30:00,2019-10-06T14:30:00,,400.0,400.0,400,400,120,120,160,38,1361,166.984,14,9,3,17,135.734,02:56:49,1.578,0,"Kyle Larson won the Drydene 400 at Dover International Speedway, his sixth victory in the Monster Energy NASCAR Cup Series. Prior to the start of the race, no vehicles dropped to the rear of the field under penalty.",0,MRN,NBCSN,1038,True,,,,,,,
4805,1,2019,1000Bulbs.com 500,1,1,82,Talladega Superspeedway,2019-10-13T14:00:00,2019-10-13T13:00:00,2019-10-13T13:00:00,,500.08,500.08,188,188,55,55,78,40,4062,192.707,46,19,9,43,136.644,3:39:35,0.007,0,"Ryan Blaney won the 51st annual 1000Bulbs.com 500 at Talladega Superspeedway, his third career Monster Energy NASCAR Cup Series victory. Prior to the start of the race the following car dropped to the rear of the field under penalty for the reason indicated: No. 11 (engine change).",0,MRN,NBC,937,True,,,,,,,
4806,1,2019,Hollywood Casino 400,1,1,41,Kansas Speedway,2019-10-20T14:30:00,2019-10-20T13:30:00,2019-10-20T13:30:00,,400.5,415.5,267,277,80,80,117,40,4093,178.047,15,12,7,32,136.491,3:02:39,.128,0,"Denny Hamlin won the 19th annual Hollywood Casino 400 at Kansas Speedway. His 36th victory in the Monster Energy NASCAR Cup Series. Prior to the start of the race, the following vehicle(s) dropped to the rear of the field under penalty: #51 (Unapproved Adjustments). ",0,MRN,NBC,1950,True,,,,,,,
4807,1,2019,First Data 500,1,1,22,Martinsville Speedway,2019-10-27T15:00:00,2019-10-27T15:00:00,2019-10-27T15:00:00,,263.0,263.0,500,500,130,130,240,38,1361,97.84,3,3,11,69,75.448,3:29:09,0.373,0,"Martin Truex Jr. won the 71st Annual First Data 500, his 26th victory in 510 Monster Energy Cup Series races. Prior to the start of the race, the following cars dropped to the rear of the field for the reasons indicated: No. 6 (failed post-qualifying inspection), No. 9 (engine change), No. 32 (failed post-qualifying inspection), No. 51 (failed post-qualifying inspection) and No. 77 (failed post-qualifying inspection).",0,MRN,NBCSN,6,True,,,,,,,
4808,1,2019,AAA Texas 500,1,1,43,Texas Motor Speedway,2019-11-03T15:00:00,2019-11-03T14:00:00,2019-11-03T14:00:00,,501.0,501.0,334,334,85,85,164,40,1416,189.707,26,11,11,56,133.759,3:44:44,1.594,0,"Kevin Harvick won the 15th annual AAA Texas 500 at Texas Motor Speedway, his 49th career Monster Energy NASCAR Cup Series victory. Prior to the start of the race, no cars dropped to the rear of the field under penalty.",0,PRN,NBCSN,2100,True,,,,,,,
4809,1,2019,Bluegreen Vacations 500,1,1,84,ISM Raceway,2019-11-10T14:30:00,2019-11-10T12:30:00,2019-11-10T12:30:00,,312.0,312.0,312,312,75,75,162,39,454,140.116,8,5,5,32,111.429,2:48:00,.377,0,"Denny Hamlin won the 32nd annual Bluegreen Vacations 500 at ISM Raceway. His 37th victory in the Monster Energy NASCAR Cup Series. Prior to the start of the race, no vehicle(s) dropped to the rear of the field under penalty.",0,MRN,NBC,1550,True,,,,,,,
4810,1,2019,Ford EcoBoost 400,1,1,40,Homestead-Miami Speedway,2019-11-17T15:00:00,2019-11-17T15:00:00,,,400.5,400.5,267,267,80,80,107,40,0,0.0,14,5,3,15,142.654,2:48:47,4.578,0,"Kyle Busch won the 21st annual Ford EcoBoost 400 at Homestead-Miami Speedway. His 56th victory in the Monster Energy NASCAR Cup Series. Prior to the start of the race, no vehicle(s) dropped to the rear of the field under penalty. ",0,MRN,NBC,1887,True,,,,,,,
4811,2,2019,NASCAR Racing Experience 300,1,1,105,Daytona International Speedway,2019-02-16T14:30:00,2019-02-16T14:30:00,2019-02-16T00:00:00,,300.0,300.0,120,120,30,30,60,38,4065,189.06,13,9,4,19,151.664,1:58:41,0.116,0,"Michael Annett won the NASCAR Racing Experience 300 at Daytona International Speedway, his first victory in the NASCAR Xfinity Series. Prior to the start of the race, the following car(s) dropped to the rear of the field under penalty for the reasons indicated: Nos. 00 (engine change), 51 (unapproved adjustments), 2 and 13 (tire change).",0,MRN,FS1,2131,True,,,,,,,
4812,2,2019,Rinnai 250,1,1,111,Atlanta Motor Speedway,2019-02-23T14:00:00,2019-02-23T14:00:00,2019-02-23T00:00:00,,300.3,251.02,163,163,40,40,83,37,0,0.0,11,5,3,16,139.456,1:48:00,0.191,0,"Christopher Bell won the Rinnai 250 at Atlanta Motor Speedway, his ninth NASCAR Xfinity Series victory. Prior to the start of the race, the following cars dropped to the rear of the field under penalty for the reasons indicated: #01 (unapproved adjustments), #13 (missed driver introductions).",0,PRN,FS1,2432,True,,,,,,,
4813,2,2019,Boyd Gaming 300,1,1,42,Las Vegas Motor Speedway,2019-03-02T16:00:00,2019-03-02T13:00:00,2019-03-02T00:00:00,,300.0,319.5,200,213,45,45,123,38,0,0.0,12,6,7,37,115.979,2:35:12,0.192,0,"Kyle Busch won the Boyd Gaming 300 at Las Vegas Motor Speedway, his 93rd NASCAR Xfinity Series victory. Prior to the start of the race, the following cars dropped to the rear under penalty for the reasons indicated: Nos. 01 and 20 (unapproved adjustments.",0,PRN,FS1,2573,True,,,,,,,
4814,2,2019,iK9 Service Dog 200,1,1,84,ISM Raceway,2019-03-09T16:00:00,2019-03-09T14:00:00,2019-03-09T14:00:00,,200.0,200.0,200,200,45,45,110,37,4153,133.973,12,5,4,35,100.897,1:59:30,3.025,0,"Kyle Busch won the 15th running of the iK9 Service Dog 200 at ISM Raceway, his 94th victory in the NASCAR Xfinity Series. Prior to the start of the race, the following car dropped to the rear of the field under penalty for the reasons indicated: No. 90 (backup car). ",0,MRN,FS1,2837,True,,,,,,,
4815,2,2019,Production Alliance Group 300,1,1,38,Auto Club Speedway,2019-03-16T17:00:00,2019-03-16T14:00:00,2019-03-16T14:00:00,,300.0,300.0,150,150,35,35,80,37,4065,179.861,13,6,5,28,130.703,2:17:43,1.927,0,"Cole Custer won the 21st Annual Production Alliance Group 300, his third victory in 76 Xfinity Series races. Prior to the start of the race, the following car(s) dropped to the rear of the field under penalty for the reasons indicated: Nos. 13 (missed driver introductions) 90 (backup car).",0,MRN,FS1,2596,True,,,,,,,
4816,2,2019,My Bariatric Solutions 300,1,1,43,Texas Motor Speedway,2019-03-30T13:00:00,2019-03-30T13:00:00,2019-03-30T12:00:00,,300.0,300.0,200,200,45,45,110,38,4153,191.32,11,5,9,50,118.356,2:32:05,0.861,0,"Kyle Busch won the 23rd Annual My Bariatric Solutions 300 at Texas Motor Speedway, his 95th victory in the NASCAR Xfinity Series. Prior to the start of the race, the following car(s) dropped to the rear of the field under penalty for the reasons indicated: Nos. 08, 13, 36, 38, 90 (missing the driver crew chief meeting), Nos. 0, 99 (unapproved adjustments). ",0,PRN,FS1,2576,True,,,,,,,
4817,2,2019,Alsco 300,1,1,14,Bristol Motor Speedway,2019-04-06T13:00:00,2019-04-06T13:00:00,2019-04-06T13:00:00,,159.9,159.9,300,300,85,85,130,37,4104,126.503,11,5,4,40,91.328,1:45:03,0.906,0,"Christopher Bell won the Alsco 300 at Bristol Motor Speedway, his 10th career NASCAR Xfinity Series victory. Prior to the start of the race, the following cars dropped to the rear of the field under penalty for the reasons indicated: No. 8 and 35 (engine change), No. 51 (unapproved adjustments), No. 52 (backup car).",0,PRN,FS1,2133,True,,,,,,,
4818,2,2019,ToyotaCare 250,1,1,26,Richmond Raceway,2019-04-12T19:00:00,2019-04-12T19:00:00,2019-04-12T00:00:00,,187.5,187.5,250,250,75,75,100,38,0,0.0,9,6,7,44,90.519,2:04:17,2.639,0,"Cole Custer won the ToyotaCare 250 at Richmond Raceway, his fourth career NASCAR Xfinity Series victory. Prior to the race, no cars dropped to the rear of the field.",0,MRN,FS1,2368,True,,,,,,,
4819,2,2019,MoneyLion 300,1,1,82,Talladega Superspeedway,2019-04-27T13:00:00,2019-04-27T12:00:00,2019-04-27T00:00:00,,300.58,300.58,113,113,25,25,63,37,3861,189.264,16,10,8,34,126.976,2:22:02,0.127,0,"Tyler Reddick won the MoneyLion 300 at Talladega Superspeedway, his fourth NASCAR Xfinity Series victory. Prior to the start of the race the following cars dropped to the rear of the field under penalty for the reasons indicated: #1, #23 (unapproved adjustments), #99 (transmission change).",0,MRN,FS1,2447,True,,,,,,,
