race_id,series_id,race_season,race_name,race_type_id,restrictor_plate,track_id,track_name,date_scheduled,race_date,qualifying_date,tunein_date,scheduled_distance,actual_distance,scheduled_laps,actual_laps,stage_1_laps,stage_2_laps,stage_3_laps,number_of_cars_in_field,pole_winner_driver_id,pole_winner_speed,number_of_lead_changes,number_of_leaders,number_of_cautions,number_of_caution_laps,average_speed,total_race_time,margin_of_victory,race_purse,race_comments,attendance,radio_broadcaster,television_broadcaster,master_race_id,inspection_complete,playoff_round,is_qualifying_race,qualifying_race_no,qualifying_race_id,has_qualifying,winner_driver_id,pole_winner_laptime
4452,2,2015,Ford EcoBoost 300,1,1,40,Homestead-Miami Speedway,2015-11-21T14:45:00,2015-11-21T14:45:00,2015-11-21T00:00:00,,300.0,300.0,200,200,,,,40,454,168.14,13,5,6,26,128.266,02:20:20,,1462501.0,"Kyle Larson won the Ford EcoBoost 300, his third career NASCAR XFINITY Series victory. Prior to the start of the race, the following cars 
dropped to the rear of the field: No. 97 (unapproved adjustments).",0,MRN,NBC,2861,,,,,,,,
4448,2,2015,Kansas Lottery 300,1,1,41,Kansas Speedway,2015-10-17T16:00:00,2015-10-17T16:00:00,2015-10-17T00:00:00,,300.0,306.0,200,204,,,,40,1810,184.906,7,2,8,42,121.455,02:31:10,,1470945.0,"Kyle Busch won the Kansas Lottery 300, his 75th career NASCAR XFINITY Series victory. Prior to the start of the race, the following cars 
dropped to the rear of the field for the reasons indicated: Nos. 9 (backup car), 28 and 62 (unapproved adjustments).",0,MRN,NBCSN,2721,,,,,,,,
4422,2,2015,Boyd Gaming 300,1,1,42,Las Vegas Motor Speedway,2015-03-07T16:00:00,2015-03-07T16:00:00,2015-03-07T00:00:00,,300.0,300.0,200,200,,,,40,3873,184.332,13,7,6,34,126.021,02:22:50,,1483607.0,"Austin Dillon won the Boyd Gaming 300 at Las Vegas Motor Speedway, his third victory in the NASCAR XFINITY Series. Prior to the start of the race, the following cars dropped to the rear of the field for the reasons indicated: #4, 13, 89 (unapproved adjustments), #52 (missed driver meeting).",0,PRN,FS1,2573,,,,,,,,
4425,2,2015,O'Reilly Auto Parts 300,1,1,43,Texas Motor Speedway,2015-04-10T20:30:00,2015-04-10T20:30:00,2015-04-10T00:00:00,,300.0,300.0,200,200,,,,40,4059,185.166,15,8,6,30,132.989,02:15:21,,1465164.0,"Erik Jones won the O'Reilly 300 at Texas Motor Speedway, his first victory in the NASCAR XFINITY Series. Prior to the start of the race, the following cars dropped to the rear of the field for the reasons indicated:  #22, 52, 74 (unapproved adjustments).",0,PRN,FS1,2576,,,,,,,,
4450,2,2015,O'Reilly Auto Parts Challenge,1,1,43,Texas Motor Speedway,2015-11-07T15:30:00,2015-11-07T15:30:00,,,300.0,300.0,200,200,,,,40,0,0.0,17,7,4,23,139.607,02:08:56,,1288388.0,"Brad Keselowski won the O'Reilly Auto Parts Challenge, his 34th career NASCAR XFINITY Series victory. Prior to the start of the race, the 
following cars dropped to the rear of the field for the reasons indicated: Nos. 6 (back up car), 92 (missed driver introductions) and 89 
(missed driver meeting).",0,PRN,NBC,3794,,,,,,,,
4434,2,2015,Kentucky 300,1,1,61,Kentucky Speedway,2015-07-10T19:30:00,2015-07-10T19:30:00,2015-07-10T00:00:00,,300.0,300.0,200,200,,,,40,0,0.0,10,6,5,24,136.054,02:12:18,,1237781.0,"Brad Keselowski won the Kentucky 300, his 33rd career NASCAR XFINITY Series victory. Prior to the start of the race, no cars dropped to the rear of the 
field.",0,PRN,NBCSN,2709,,,,,,,,
4446,2,2015,VisitMyrtleBeach.com 300,1,1,61,Kentucky Speedway,2015-09-26T20:00:00,2015-09-26T20:00:00,2015-09-26T00:00:00,,300.0,301.5,200,201,,,,40,4113,179.856,17,7,10,55,110.238,02:44:06,,1147489.0,"Ryan Blaney won the VisitMyrtleBeach.com 300 at Kentucky Speedway, his fourth career victory in the NASCAR XFINITY Series and his second at the track. Prior to the start of the race the following cars dropped to the rear of the field for the reasons indicated: No. 54 (driver change and unapproved adjustments), No. 89 (unapproved adjustments).",0,PRN,NBCSN,4082,,,,,,,,
4441,2,2015,Nationwide Children's Hospital 200 at Mid-Ohio,1,1,72,Mid-Ohio Sports Car Course,2015-08-15T15:30:00,2015-08-15T15:30:00,2015-08-15T00:00:00,,203.22,180.0,90,75,,,,40,3911,96.056,8,6,8,25,67.493,02:30:33,,1135156.0,"Regan Smith won the Nationwide Children's Hospital 200 at Mid-Ohio Sports Car Course, his fifth victory in the NASCAR XFINITY Series. Prior to the start of the race the following cars dropped to the rear of the field for the reasons indicated: No. 0 (unapproved adjustments), No. 01 (driver change).",0,MRN,NBCSN,4229,,,,,,,,
4428,2,2015,Winn Dixie 300,1,1,82,Talladega Superspeedway,2015-05-02T15:00:00,2015-05-02T15:00:00,2015-05-02T00:00:00,,324.52,300.58,113,113,,,,40,3873,180.54,23,11,6,31,126.901,02:22:07,,1333400.0,"Joey Logano won the Winn Dixie 300 at Talladega Superspeedway, his 24th victory in the NASCAR XFINITY Series. Prior to the start of the race, the following cars dropped to the rear of the field for the reasons indicated: #10 (driver change), #20, #54 (unapproved adjustments during impound), #17 (missing drivers meeting).",0,MRN,FOX,2447,,,,,,,,
4421,2,2015,Axalta Faster Tougher Brighter 200,1,1,84,Phoenix International Raceway,2015-03-14T16:00:00,2015-03-14T16:00:00,2015-03-14T00:00:00,,200.0,200.0,200,200,,,,40,3859,135.201,7,4,4,26,109.141,01:49:57,,1209621.0,"Joey Logano won the Axalta Faster. Tougher. Brighter. 200 at Phoenix International Raceway, his 22nd victory in the NASCAR XFINITY Series and second 
at Phoenix. Prior to the start of the race, the following cars dropped to the rear of the field for the reasons indicated:  #13 and #40 (driver change); #56 
(unapproved adjustments). ",0,MRN,FOX,2837,,,,,,,,
4451,2,2015,DAV 200 Honoring America's Veterans,1,1,84,Phoenix International Raceway,2015-11-14T16:00:00,2015-11-14T16:00:00,2015-11-14T00:00:00,,200.0,200.0,200,200,,,,40,454,138.504,5,3,3,18,113.583,01:45:39,,1368296.0,"Kyle Busch won the DAV 200 Honoring America's Veterans, his 76th career NASCAR XFINITY Series victory.",0,MRN,NBCSN,2860,,,,,,,,
4431,2,2015,Buckle Up 200 presented by Click It or Ticket,1,1,103,Dover International Speedway,2015-05-30T14:30:00,2015-05-30T14:30:00,2015-05-30T00:00:00,,200.0,200.0,200,200,,,,40,4025,153.991,7,5,4,23,115.774,01:43:39,,1188426.0,"Chris Buescher won the Buckle Up 200 presented by Click It or Ticket, his third career NASCAR XFINITY Series victory. Prior to the start of the race, the following cars dropped to the rear of the field for the reason indicated: No. 0 (unapproved adjustments); Nos. 13 and 40 (driver change).",0,MRN,FOX,2141,,,,,,,,
4447,2,2015,Hisense 200,1,1,103,Dover International Speedway,2015-10-03T15:30:00,2015-10-03T15:30:00,,,200.0,200.0,200,200,,,,40,0,0.0,5,4,4,29,105.156,01:54:07,,1188426.0,"Regan Smith won the Hisense 200, his sixth career NASCAR XFINITY Series victory.",0,MRN,NBCSN,2275,,,,,,,,
4420,2,2015,Alert Today Florida 300,1,1,105,Daytona International Speedway,2015-02-21T15:30:00,2015-02-21T15:30:00,2015-02-21T00:00:00,,300.0,300.0,120,120,,,,40,3873,190.251,24,9,4,17,148.781,02:00:59,,2665847.0,"Ryan Reed won the Alert Today Florida 300 at Daytona International Speedway, his first victory in the NASCAR XFINITY Series. Prior to the start of the race, the following cars dropped to the rear of the field: #44 (Unapproved Adjustments), #10 (Driver Change), #18, 8, 01 (Backup Car).",0,MRN,FS1,2131,,,,,,,,
4435,2,2015,Subway Firecracker 250,1,1,105,Daytona International Speedway,2015-07-04T19:30:00,2015-07-04T19:30:00,2015-07-04T00:00:00,,250.0,260.0,100,104,,,,40,4113,180.256,9,5,7,24,132.804,01:57:28,,1431552.0,"Austin Dillon won the Subway Firecracker 250, his fifth career NASCAR XFINITY Series victory. Prior to the start of the race, the following cars dropped to the rear of the field for the reasons indicated: No. 74 (missing driver intros), No. 52 (unapproved adjustments).",0,MRN,NBCSN,2744,,,,,,,,
4443,2,2015,Hisense 250,1,1,111,Atlanta Motor Speedway,2015-02-28T14:00:00,2015-02-28T14:00:00,2015-02-28T00:00:00,,300.3,251.02,163,163,,,,40,3859,184.162,4,3,3,12,149.813,01:40:32,,1112550.0,"Kevin Harvick won the Hisense 250 at Atlanta Motor Speedway, his 45th victory in the NASCAR XFINITY Series and fourth at Atlanta. Prior to the start of the race, the following cars dropped to the rear of the field for the reason indicated: #14 (unapproved adjustments).",0,PRN,FS1,2432,,,,,,,,
4438,2,2015,Lilly Diabetes 250,1,1,123,Indianapolis Motor Speedway,2015-07-25T15:30:00,2015-07-25T15:30:00,2015-07-25T00:00:00,,250.0,250.0,100,100,,,,40,454,180.527,8,6,3,16,136.529,01:49:52,,1571956.0,"Kyle Busch won the Lilly Diabetes 250, his 72nd career NASCAR XFINITY Series victory. Prior to the start of the race, no cars dropped to the rear of the 
field.",0,IMS,NBC,4074,,,,,,,,
4432,2,2015,Great Clips 250 benefiting Paralyzed Veterans of America,1,1,133,Michigan International Speedway,2015-06-13T13:30:00,2015-06-13T13:30:00,2015-06-13T00:00:00,,250.0,250.0,125,125,,,,40,3859,193.637,13,7,8,26,132.567,01:53:09,,1145097.0,"Kyle Busch won the Great Clips 250 Benefiting Paralyzed Veterans of America, his 71st career NASCAR XFINITY Series victory. Prior to the start of the race, the following car dropped to the rear of the field for the reason indicated: No. 26 (unapproved adjustments).",0,MRN,FS1,2450,,,,,,,,
4436,2,2015,Lakes Region 200,1,1,138,New Hampshire Motor Speedway,2015-07-18T16:00:00,2015-07-18T16:00:00,2015-07-18T00:00:00,,211.6,211.6,200,200,,,,40,1361,131.026,12,7,6,38,98.342,02:09:06,,1062701.0,"Denny Hamlin won the Lakes Region 200, his 13th career NASCAR XFINITY Series victory, and first at New Hampshire Motor Speedway. Prior to the start of the race, the following car dropped to the rear of the field for the reason indicated: No. 24 (unapproved adjustment).",0,PRN,NBCSN,2395,,,,,,,,
4440,2,2015,Zippo 200,1,1,157,Watkins Glen International,2015-08-08T15:00:00,2015-08-08T15:00:00,2015-08-08T00:00:00,,200.9,200.9,82,82,,,,40,3859,124.308,9,4,7,20,84.059,02:23:31,,1048964.0,"Joey Logano won the Zippo 200 at The Glen, his 25th career NASCAR XFINITY Series victory. Prior to the start of the race, the following cars dropped to the rear of the field for the reasons indicated: Nos. 25 and 88 (unapproved adjustment), No. 40 (back up car and driver change).",0,MRN,NBCSN,2530,,,,,,,,
4430,2,2015,Hisense 300,1,1,162,Charlotte Motor Speedway,2015-05-23T14:30:00,2015-05-23T14:30:00,2015-05-23T00:00:00,,300.0,300.0,200,200,,,,40,3873,184.615,9,7,3,22,139.824,02:08:44,,1157940.0,"Austin Dillon won the Hisense 300, his fourth career NASCAR XFINITY Series victory. Prior to the start of the race, the following cars dropped to the rear of  the field for the reason indicated: No. 55, 84 (unapproved adjustments).",0,PRN,FOX,2143,,,,,,,,
4449,2,2015,Drive for the Cure 300 Pres by Blue Cross and Blue Shield of NC,1,1,162,Charlotte Motor Speedway,2015-10-09T20:00:00,2015-10-09T20:00:00,2015-10-09T00:00:00,,300.0,300.0,200,200,,,,40,3873,183.524,7,5,3,13,152.027,01:58:24,,1187909.0,"Austin Dillon won the Drive for the Cure 300 presented by Blue Cross Blue Shield of North Carolina, his sixth career NASCAR XFINITY Series victory. Prior to the start of the race, the following cars dropped to the rear of the field for the reason indicated: Nos. 13, 14 (unapproved adjustments).",0,PRN,NBCSN,2157,,,,,,,,
4429,2,2015,3M 250,1,1,206,Iowa Speedway,2015-05-17T14:00:00,2015-05-17T14:00:00,2015-05-16T00:00:00,,218.75,226.62,250,259,,,,40,3957,134.391,9,5,9,54,94.242,02:24:17,,1353405.0,"Chris Buescher won the 3M 250 at Iowa Speedway, his second victory in the NASCAR XFINITY Series. Prior to the start of the race, the following cars dropped to the rear of the field for the reasons indicated: Nos. 13, 29, 40, 42, 70 (unapproved adjustments); No. 20 (driver change).",0,MRN,FS1,3961,,,,,,,,
4439,2,2015,US Cellular 250 presented by New Holland,1,1,206,Iowa Speedway,2015-08-01T20:00:00,2015-08-01T20:00:00,2015-08-01T00:00:00,,218.75,227.5,250,260,,,,40,4113,133.441,6,4,8,41,103.383,02:12:02,,1353405.0,"Ryan Blaney won the U.S. Cellular 250 presented by New Holland, his third victory in the NASCAR XFINITY Series and first at Iowa Speedway. Prior to the start of the race the No. 54 dropped to the rear of the field for a driver change.",0,MRN,NBCSN,3713,,,,,,,,
4465,3,2015,UNOH 200 presented by ZLOOP,1,1,14,Bristol Motor Speedway,2015-08-19T20:30:00,2015-08-19T20:30:00,2015-08-19T00:00:00,,106.6,107.666,200,202,,,,32,454,125.683,9,6,5,41,80.481,01:20:16,,577186.0,"Ryan Blaney won the UNOH 200 presented by ZLOOP at Bristol Motor Speedway, his fourth victory in the NASCAR Camping World Truck Series. Prior to the start of the race the following trucks dropped to the rear of the field for the reasons indicated: No. 36 (missed driver introductions).",0,MRN,FS1,3105,,,,,,,,
4454,3,2015,Kroger 250,1,1,22,Martinsville Speedway,2015-03-28T14:30:00,2015-03-28T14:30:00,2015-03-28T00:00:00,,131.5,135.708,250,258,,,,32,3859,97.088,14,5,9,61,68.214,01:59:22,,594046.0,"Joey Logano won the Kroger 250 at Martinsville Speedway, his first victory in the NASCAR Camping World Truck Series. Prior to the start of the race, the following cars dropped to the rear of the field for the reasons indicated: #1 and #11 (unapproved adjustments).",0,MRN,FS1,2913,,,,,,,,
4471,3,2015,Kroger 200,1,1,22,Martinsville Speedway,2015-10-31T13:30:00,2015-10-31T13:30:00,2015-10-31T00:00:00,,105.2,105.2,200,200,,,,32,4104,96.959,6,4,12,69,60.615,01:44:08,,544946.0,"Matt Crafton won the Kroger 200, his 10th career NASCAR Camping World Truck Series victory and second at Martinsville Speedway. Prior to the start of the race, the following cars dropped to the rear of the field for the reasons indicated: No. 15 and 74 (unapproved adjustments).",0,MRN,FS1,3112,,,,,,,,
4467,3,2015,American Ethanol E15 225,1,1,39,Chicagoland Speedway,2015-09-18T20:30:00,2015-09-19T10:30:00,2015-09-18T00:00:00,,225.0,225.0,150,150,,,,32,0,0.0,11,7,3,23,120.715,01:51:50,,688908.0,"John Hunter Nemechek won the American Ethanol E15 225, his first career NASCAR Camping World Truck Series victory. Prior to the start of the race, the following trucks dropped to the rear of the field for the reasons indicated: Nos. 6, 74 (missed drivers meeting); Nos. 14, 54 (engine change); Nos. 45, 08 (missed driver intros).",0,MRN,FS2,3714,,,,,,,,
4474,3,2015,Ford EcoBoost 200,1,1,40,Homestead-Miami Speedway,2015-11-20T20:00:00,2015-11-20T20:00:00,2015-11-20T00:00:00,,201.0,201.0,134,134,,,,32,694,167.551,14,6,4,18,126.725,01:35:10,,686721.0,"Matt Crafton won the Ford EcoBoost 200, his 11th career NASCAR Camping World Truck Series victory. Prior to the start of the race, no trucks dropped to the rear of the field. ",0,MRN,FS1,2918,,,,,,,,
4455,3,2015,Toyota Tundra 250,1,1,41,Kansas Speedway,2015-05-08T20:30:00,2015-05-08T20:30:00,2015-05-08T00:00:00,,250.5,250.5,167,167,,,,32,4059,179.396,11,5,4,19,139.857,01:47:28,,688438.0,"Matt Crafton won the Toyota Tundra 250 at Kansas Speedway, his seventh victory in the NASCAR Camping World Truck Series and second at the track. Prior to the start of the race, the following cars dropped to the rear of the field for the reasons indicated: No. 19 and 29 (backup trucks), No. 50 (unapproved adjustments).",0,MRN,FS1,3055,,,,,,,,
4469,3,2015,Rhino Linings 350,1,1,42,Las Vegas Motor Speedway,2015-10-03T22:00:00,2015-10-03T22:00:00,2015-10-03T00:00:00,,219.0,219.0,146,146,,,,32,694,176.396,15,9,3,19,132.772,01:38:58,,597802.0,"John Wes Townley won the Rhino Linings 350, his first career NASCAR Camping World Truck Series victory. Prior to the start of the race, the following trucks dropped to the 
rear of the field for the reasons indicated: No. 07 (missing drivers meeting) and No. 4 (engine change).",0,MRN,FS1,2941,,,,,,,,
4458,3,2015,WinStar World Casino 400,1,1,43,Texas Motor Speedway,2015-06-05T21:00:00,2015-06-05T21:00:00,2015-06-05T00:00:00,,250.5,250.5,167,167,,,,30,4059,181.074,19,9,5,21,134.396,01:51:50,,652151.0,"Matt Crafton won the WinStar World Casino & Resort 400 at Texas Motor Speedway, his eighth career NASCAR Camping World Truck Series victory. No trucks dropped to the rear of the field prior to the start of the race.",0,MRN,FS1,4095,,,,,,,,
4472,3,2015,WinStar World Casino 350,1,1,43,Texas Motor Speedway,2015-11-06T20:30:00,2015-11-06T20:30:00,2015-11-06T00:00:00,,220.5,220.5,147,147,,,,32,694,181.397,7,5,1,5,158.002,01:23:44,,652102.0,"Erik Jones won the WinStar World Casino & Resorts 350, his seventh career NASCAR Camping World Truck Series victory. Prior to the start of the race, the following trucks dropped to the rear of the field for the reasons indicated: No. 02 (unapproved adjustments). ",0,MRN,FS1,3018,,,,,,,,
4459,3,2015,American Ethanol presents the Drivin for Linemen 200 brought to you by Ameren,1,1,45,Gateway Motorsports Park,2015-06-13T20:30:00,2015-06-13T20:30:00,2015-06-13T00:00:00,,200.0,200.0,100,160,,,,32,0,0.0,9,5,6,35,96.97,02:03:45,,573101.0,"Cole Custer won the American Ethanol presents the Drivin for Linemen 200 brought to you by Ameren at Gateway Motorsports Park, his second win in the NASCAR Camping World Truck Series. Prior to the start of the race the following trucks dropped to rear of the field for the reasons indicated:No. 08 (back-up truck), and No. 1 (unapproved adjustments)",0,MRN,FS1,4376,,,,,,,,
4460,3,2015,UNOH 225,1,1,61,Kentucky Speedway,2015-07-09T19:30:00,2015-07-09T19:30:00,,,225.0,217.5,150,145,,,,31,0,0.0,13,7,8,30,117.268,01:51:17,,630935.0,"Matt Crafton won the UNOH 225, his ninth career NASCAR Camping World Truck Series victory. Prior to the start of the race, no trucks dropped to the rear of the field. The race was called five laps short of completion due to a damaged catchfence caused by an accident involving the No. 11 truck.",0,MRN,FS1,3994,,,,,,,,
4470,3,2015,Fred's 250 presented by Coca-Cola,1,1,82,Talladega Superspeedway,2015-10-24T13:00:00,2015-10-24T13:00:00,2015-10-24T00:00:00,,250.04,260.68,94,98,,,,32,2550,178.304,15,9,6,25,130.051,02:00:16,,725320.0,"Timothy Peters won the Fred's 250, his ninth career NASCAR Camping World Truck Series victory. Prior to the start of the race, the following trucks dropped to the rear of the field for the reasons indicated: No. 08 (unapproved adjustments).",0,MRN,FOX,3198,,,,,,,,
4473,3,2015,Lucas Oil 150,1,1,84,Phoenix International Raceway,2015-11-13T20:30:00,2015-11-13T20:30:00,2015-11-13T00:00:00,,150.0,150.0,150,150,,,,32,4059,137.515,9,4,7,37,92.704,01:37:05,,585513.0,"Timothy Peters won the Lucas Oil 150, his 10th career NASCAR Camping World Truck Series victory. Prior to the start of the race, the following trucks dropped to the rear of the field for the reasons indicated: No. 74 (transmission change); Nos. 02, 08 (unapproved adjustments).",0,MRN,FS1,2898,,,,,,,,
4457,3,2015,Lucas Oil 200,1,1,103,Dover International Speedway,2015-05-29T17:30:00,2015-05-29T17:30:00,2015-05-29T00:00:00,,200.0,200.0,200,200,,,,32,4023,158.465,15,8,8,41,102.99,01:56:31,,697844.0,"Tyler Reddick won the Lucas Oil 200, his second career NASCAR Camping World Truck Series victory. Prior to the start of the race, the following trucks dropped to the rear of the field for the reason indicated: No. 33 (unapproved adjustments).",0,MRN,FS1,3041,,,,,,,,
4453,3,2015,Nextera Energy Resources 250,1,1,105,Daytona International Speedway,2015-02-20T19:30:00,2015-02-20T19:30:00,2015-02-20T00:00:00,,250.0,250.0,100,100,,,,32,4013,188.774,14,7,6,28,128.48,01:56:45,,806373.0,"Tyler Reddick won the NextEra Energy Resources 250 at Daytona International Speedway, his first victory in the NASCAR Camping World Truck Series. Prior to the start of the race, the following trucks dropped to the rear of the field: #17 (backup car), #6, #51 (unapproved adjustments during impound).",0,MRN,FS1,3020,,,,,,,,
4475,3,2015,Hyundai Construction Equipment 200,1,1,111,Atlanta Motor Speedway,2015-02-28T17:30:00,2015-02-28T17:30:00,2015-02-28T00:00:00,,200.0,200.2,134,130,,,,31,4084,176.684,6,5,3,13,140.711,01:25:22,,576438.0,"Matt Crafton won the Hyundai Construction Equipment 200 at Atlanta Motor Speedway, his sixth victory in the NASCAR Camping World Truck Series and first at Atlanta. Prior to the start of the race, the following cars dropped to the rear of the field for the reasons indicated: #1 (unapproved adjustments), #74 and #94 (missed the drivers meeting), #39 and #75 (missed driver introductions).",0,MRN,FS1,4475,,,,,,,,
4464,3,2015,Careers for Veterans 200 Presented by Cooper Standard and Brad Keselowski's Checkered Flag Foundation,1,1,133,Michigan International Speedway,2015-08-15T13:00:00,2015-08-15T13:00:00,2015-08-15T00:00:00,,200.0,200.0,100,100,,,,32,694,184.502,15,6,6,26,128.94,01:33:04,,602661.0,"Kyle Busch won the Careers for Veterans 200 Presented by The Cooper Standard Foundation & Brad Keselowski's Checkered Flag Foundation, his 44th career NASCAR Camping World Truck Series victory. Prior to the start of the race, no trucks dropped to the rear of the field.",0,MRN,FS1,3010,,,,,,,,
4468,3,2015,UNOH 175,1,1,138,New Hampshire Motor Speedway,2015-09-26T13:00:00,2015-09-26T13:00:00,2015-09-26T00:00:00,,175.0,185.15,200,175,,,,32,3873,133.296,6,5,6,32,95.084,01:56:50,,602508.0,"Austin Dillon won the UNOH 175, his seventh career NASCAR Camping World Truck Series victory. Prior to the start of the race, no trucks dropped to the rear of the field.",0,MRN,FS1,4103,,,,,,,,
4456,3,2015,NC Education Lottery 200,1,1,162,Charlotte Motor Speedway,2015-05-15T20:30:00,2015-05-15T20:30:00,2015-05-15T00:00:00,,201.0,208.5,134,139,,,,32,1772,181.342,12,6,5,25,128.947,01:37:01,,598956.0,"Kasey Kahne won the NC Education Lottery 200, his fifth victory in the NASCAR Camping World Truck Series. Prior to the start of the race, the following 
cars dropped to the rear of the field for the reasons indicated: Nos. 00, 23, 54 (unapproved adjustments); Nos. 1, 4, 45, 74 (late to drivers meeting).",0,MRN,FS1,3094,,,,,,,,
4463,3,2015,Pocono Mountains 150,1,1,198,Pocono Raceway,2015-08-01T13:00:00,2015-08-01T13:00:00,2015-08-01T00:00:00,,125.0,172.5,50,69,,,,32,4059,166.202,4,4,5,16,119.607,01:26:32,,562754.0,"Kyle Busch won the Pocono Mountains 150, his 43rd career NASCAR Camping World Truck Series victory. Prior to the start of the race, no trucks dropped to the rear of the field.",0,MRN,FS1,3822,,,,,,,,
4461,3,2015,American Ethanol 200 ,1,1,206,Iowa Speedway,2015-06-19T20:30:00,2015-06-19T20:30:00,2015-06-19T00:00:00,,175.0,175.0,200,200,,,,32,4059,136.193,6,5,6,36,96.73,01:48:33,,573101.0,"Erik Jones has won the American Ethanol 200 presented by Enogen, his fifth victory in the NASCAR Camping World Truck Series. Prior to the start of the race the following trucks dropped to the rear of the field for the reasons indicated: Nos. 1 and 74 (unapproved adjustments).",0,MRN,FS1,3715,,,,,,,,
4462,3,2015,1-800-CarCash Mud Summer Classic,1,1,208,Eldora Speedway,2015-07-22T21:00:00,2015-07-22T21:00:00,2015-07-22T00:00:00,,75.0,77.0,150,154,,,,32,4157,86.889,9,4,13,61,44.602,01:43:35,,532521.0,"Christopher Bell has won the 1-800-Car-Cash Mud Summer Classic, his first victory in the NASCAR Camping World Truck Series. Prior to the 
start of the race the following trucks dropped to the rear of the field for the reasons indicated: No. 11 (unapproved adjustments), No. 82 
(missed driver introductions).",0,MRN,FS1,4363,,,,,,,,
4466,3,2015,Chevrolet Silverado 250,1,1,209,Canadian Tire Motorsport Park,2015-08-30T13:30:00,2015-08-30T13:30:00,2015-08-29T00:00:00,,157.38,160.0,64,64,,,,31,3911,110.539,14,6,5,13,83.476,01:53:07,,751493.0,"Erik Jones won the Silverado 250 at Canadian Tire Motorsports Park, his sixth victory in the NASCAR Camping World Truck Series. Prior to the start of the race the following trucks dropped to the rear of the field for the reasons indicated: Nos. 1, 10, 44 (unapproved adjustments).",0,MRN,FS1,4252,,,,,,,,
