race_id,series_id,race_season,race_name,race_type_id,restrictor_plate,track_id,track_name,date_scheduled,race_date,qualifying_date,tunein_date,scheduled_distance,actual_distance,scheduled_laps,actual_laps,stage_1_laps,stage_2_laps,stage_3_laps,number_of_cars_in_field,pole_winner_driver_id,pole_winner_speed,number_of_lead_changes,number_of_leaders,number_of_cautions,number_of_caution_laps,average_speed,total_race_time,margin_of_victory,race_purse,race_comments,attendance,radio_broadcaster,television_broadcaster,master_race_id,inspection_complete,playoff_round,is_qualifying_race,qualifying_race_no,qualifying_race_id,has_qualifying,winner_driver_id,pole_winner_laptime
4502,1,2016,Crown Royal presents the Combat Wounded Coalition 400 at the Brickyard,1,1,123,Indianapolis Motor Speedway,2016-07-24T15:00:00,2016-07-24T15:00:00,2016-07-23T00:00:00,,400.0,425.0,160,170,,,,40,454,184.634,4,3,8,34,128.94,03:17:46,,0,"Kyle Busch won the Crown Royal presents the Combat Wounded Coalition 400 at the Brickyard at Indianapolis Motor Speedway, his 38th career NASCAR Sprint Cup Series victory.",0,IMS,NBCSN,1716,,,,,,,,
4497,1,2016,FireKeepers Casino 400,1,1,133,Michigan International Speedway,2016-06-12T13:00:00,2016-06-12T13:00:00,2016-06-10T00:00:00,,400.0,400.0,200,200,,,,40,3859,199.557,14,8,9,46,134.241,02:58:47,,0,"Joey Logano won the FireKeepers Casino 400 at Michigan International Speedway, his 15th NASCAR Sprint Cup Series victory. Prior to the start of the race, the following cars dropped to the rear of the field for the reason indicated: No. 23 (Backup car). ",0,MRN,FS1,917,,,,,,,,
4505,1,2016,Pure Michigan 400,1,1,133,Michigan International Speedway,2016-08-28T14:00:00,2016-08-28T14:00:00,2016-08-26T00:00:00,,400.0,400.0,200,200,,,,40,3859,201.698,20,13,4,17,162.73,02:27:29,,0,"Kyle Larson won the Pure Michigan 400 at Michigan International Speedway, his first career NASCAR Sprint Cup Series victory. Prior to the start of the race, the following cars dropped to the rear of the field for the reason indicated: #95 (driver change).",0,MRN,NBCSN,930,,,,,,,,
4510,1,2016,Bad Boy Off Road 300,1,1,138,New Hampshire Motor Speedway,2016-09-25T14:00:00,2016-09-25T14:00:00,2016-09-23T00:00:00,,317.4,317.4,300,300,,,,40,923,135.453,14,8,6,31,109.291,02:54:15,,0,"Kevin Harvick won the Bad Boy Off Road 300 at New Hampshire Motor Speedway, his 34th career NASCAR Sprint Cup Series victory. Prior to the start of the race the following car started from the rear of the field for the reason indicated: No. 5 (Unapproved adjustments).",0,PRN,NBCSN,1814,,,,,,,,
4501,1,2016,New Hampshire 301,1,1,138,New Hampshire Motor Speedway,2016-07-17T13:30:00,2016-07-17T13:30:00,2016-07-15T00:00:00,,318.46,318.458,301,301,,,,40,1717,133.971,13,6,7,36,107.416,02:57:53,,0,"Matt Kenseth won the New Hampshire 301 at New Hampshire Motor Speedway, his 38th career NASCAR Sprint Cup Series victory. No cars dropped to the rear of the field prior to the start of the race.",0,PRN,NBCSN,1683,,,,,,,,
4504,1,2016,Cheez-It 355 at The Glen,1,1,157,Watkins Glen International,2016-08-07T14:30:00,2016-08-07T14:30:00,2016-08-06T00:00:00,,220.5,220.5,90,90,,,,40,923,126.562,9,8,8,20,89.513,02:27:48,,0,"Denny Hamlin won the Cheez-It 355 at The Glen at Watkins Glen International, his 28th career NASCAR Sprint Cup Series victory. Prior to the start of the race, no cars dropped to the rear of the field.",0,MRN,USA,1482,,,,,,,,
4512,1,2016,Bank of America 500,1,1,162,Charlotte Motor Speedway,2016-10-08T19:00:00,2016-10-09T12:00:00,2016-10-06T00:00:00,,501.0,501.0,334,334,,,,40,1416,196.029,17,9,8,51,134.929,03:42:47,,0,"Jimmie Johnson won the Bank of America 500 at Charlotte Motor Speedway, his 78th career NASCAR Sprint Cup Series victory. Prior to the start of the race, the following car dropped to the rear of the field for the reason indicated: No. 20 (Unapproved adjustments).",0,PRN,NBC,468,,,,,,,,
4492,1,2016,Sprint Showdown,2,1,162,Charlotte Motor Speedway,2016-05-20T19:00:00,2016-05-21T11:00:00,,,60.0,75.0,40,50,,,,25,0,0.0,4,5,3,6,82.924,00:54:16,,0,,0,MRN,FS1,3690,,,,,,,,
4493,1,2016,NASCAR Sprint All-Star Race,2,1,162,Charlotte Motor Speedway,2016-05-21T19:00:00,2016-05-21T19:00:00,,,135.0,169.5,110,113,,,,20,0,0.0,13,7,4,19,98.103,01:43:40,,0,"Joey Logano won the NASCAR Sprint All-Star Race at Charlotte Motor Speedway, his first career win in the annual non-points event.",0,MRN,FS1,3670,,,,,,,,
4494,1,2016,Coca-Cola 600,1,1,162,Charlotte Motor Speedway,2016-05-29T18:00:00,2016-05-29T18:00:00,2016-05-26T00:00:00,,600.0,600.0,400,400,,,,40,3368,192.328,9,4,4,19,160.655,03:44:05,,0,"Martin Truex Jr. won the Coca-Cola 600 at Charlotte Motor Speedway, his fourth career NASCAR Sprint Series victory. Prior to the start of the race, the following cars dropped to the rear of the field for the reason indicated: No. 83 (transmission change) and No. 14 (unapproved adjustments).",0,PRN,FOX,447,,,,,,,,
4496,1,2016,Axalta 'We Paint Winners' 400,1,1,198,Pocono Raceway,2016-06-05T13:00:00,2016-06-06T12:00:00,2016-06-03T00:00:00,,400.0,400.0,160,160,,,,40,1816,181.726,14,10,10,40,125.49,03:11:15,,0,"Kurt Busch won the Axalta ""We Paint Winners"" 400 at Pocono Raceway, his 28th career NASCAR Sprint Cup Series victory.",0,MRN,FS1,1358,,,,,,,,
4503,1,2016,Pennsylvania 400,1,1,198,Pocono Raceway,2016-07-31T13:30:00,2016-08-01T11:00:00,2016-07-29T00:00:00,,400.0,345.0,160,138,,,,40,3368,179.244,19,11,7,31,127.581,02:42:15,,0,"Chris Buescher won the Pennsylvania 400 at Pocono Raceway, his first career NASCAR Sprint Cup Series victory. Prior to the start of the race, the following cars dropped to the rear of the field for the reason indicated: #43 (rear differential change) and #41 (unapproved adjustments).",0,MRN,NBCSN,1122,,,,,,,,
4542,2,2016,VFW Sport Clips Help A Hero 200,1,1,4,Darlington Raceway,2016-09-03T15:30:00,2016-09-03T15:30:00,,,200.8,200.802,147,147,,,,40,0,0.0,8,6,3,17,128.719,01:33:36,,0,"Elliott Sadler won the VFW Sport Clips Help a Hero 200 at Darlington Raceway, his 12th career NASCAR XFINITY Series victory.",0,MRN,NBC,2200,,,,,,,,
4540,2,2016,Food City 300,1,1,14,Bristol Motor Speedway,2016-08-19T19:30:00,2016-08-19T19:30:00,2016-08-19T00:00:00,,159.9,164.164,300,308,,,,40,4059,127.903,16,7,8,54,84.827,01:56:07,,0,"Austin Dillon won the Food City 300 at Bristol Motor Speedway, his eighth career NASCAR XFINITY Series victory. Prior to the start of the race, the following cars dropped to the rear of the field for the reasons indicated: #7 and 18 (unapproved adjusments) and #10 (missing the drivers meeting).",0,PRN,USA,2153,,,,,,,,
4525,2,2016,Fitzgerald Glider Kits 300,1,1,14,Bristol Motor Speedway,2016-04-16T12:30:00,2016-04-16T12:30:00,2016-04-16T00:00:00,,159.9,106.6,300,200,,,,40,4059,125.914,10,4,3,23,93.829,01:08:10,,0,"Erik Jones won the Fitzgerald Glider Kits 300 at Bristol Motor Speedway, his third NASCAR XFINITY Series victory. Prior to the start of the race, no cars 
dropped to the rear of the field.  ",0,PRN,FS1,2133,,,,,,,,
4526,2,2016,ToyotaCare 250,1,1,26,Richmond International Raceway,2016-04-23T12:30:00,2016-04-23T12:30:00,,,187.5,111.75,250,149,,,,40,0,0.0,4,4,2,20,93.623,01:11:37,,0,"Dale Earnhardt Jr. won the ToyotaCare 250 at Richmond International Raceway, his 24th career NASCAR XFINITY Series victory. Prior to the start of the race, the following car dropped to the rear of the field: No. 43 (engine change).",0,MRN,FS1,2368,,,,,,,,
4543,2,2016,Virginia529 College Savings 250,1,1,26,Richmond International Raceway,2016-09-09T19:30:00,2016-09-09T19:30:00,2016-09-09T00:00:00,,187.5,187.5,250,250,,,,40,3873,119.665,3,3,2,14,103.687,01:48:30,,0,"Kyle Busch won the Virginia529 College Savings 250 at Richmond International Raceway, his 84th career NASCAR XFINITY Series victory. Prior to the start of the race, the following car dropped to the rear of the field for the reason indicated: #25 (driver change).",0,MRN,NBCSN,2332,,,,,,,,
4541,2,2016,Road America 180 Fired Up by Johnsonville,1,1,34,Road America,2016-08-27T15:00:00,2016-08-27T15:00:00,2016-08-26T00:00:00,,182.16,194.3,45,48,,,,40,3911,109.866,6,4,6,13,74.573,02:36:20,,0,"Michael McDowell won the Road America 180 Fired Up by Johnsonville at Road America, his first NASCAR XFINITY Series victory. Prior to the start of the race, the following cars dropped to the rear of the field for the reason indicated: Nos. 88, 89, 39, 0, 77, 97, 13, 74 (unapproved adjustments) and No. 40 (missing driver introductions).",0,MRN,NBCSN,3793,,,,,,,,
4523,2,2016,TreatMyClot.com 300 by Janssen,1,1,38,Auto Club Speedway,2016-03-19T16:00:00,2016-03-19T16:00:00,2016-03-19T00:00:00,,300.0,300.0,150,150,,,,40,4113,179.955,12,8,4,16,143.008,02:05:52,,0,"Austin Dillon won the TreatMyClot.com 300 by Janssen at Auto Club Speedway, his 7th career NASCAR XFINITY Series victory. Prior to the start of the race, no cars dropped to the rear of the field.",0,MRN,FS1,2596,,,,,,,,
4544,2,2016,Drive for Safety 300,1,1,39,Chicagoland Speedway,2016-09-17T15:00:00,2016-09-17T15:00:00,2016-09-17T00:00:00,,300.0,300.0,200,200,,,,40,454,180.735,22,11,8,38,120.576,02:29:17,,0,"Erik Jones won the Drive For Safety 300 at Chicagoland Speedway, his sixth career NASCAR XFINITY Series victory. Prior to the start of the race, the following cars dropped to the rear of the field for the reason indicated: Nos. 33, 40 and 77 (unapproved adjustments).",0,MRN,NBC,2712,,,,,,,,
4551,2,2016,Ford EcoBoost 300,1,1,40,Homestead-Miami Speedway,2016-11-19T15:30:00,2016-11-19T15:30:00,2016-11-19T00:00:00,,300.0,300.0,200,200,,,,40,4113,169.924,21,11,7,39,116.455,02:34:34,,0,"Daniel Suarez won the Ford EcoBoost 300 at Homestead-Miami Speedway, his third career NASCAR XFINITY Series victory. Prior to the start of the race, no cars dropped to the rear of the field under penalty.",0,MRN,NBCSN,2861,,,,,,,,
4548,2,2016,Kansas Lottery 300,1,1,41,Kansas Speedway,2016-10-15T15:00:00,2016-10-15T15:00:00,2016-10-15T00:00:00,,300.0,300.0,200,200,,,,40,454,182.1,17,7,10,51,109.256,02:44:45,,0,"Kyle Busch won the Kansas Lottery 300 at Kansas Speedway, his 85th career NASCAR XFINITY Series victory. Prior to the start of the race, the following cars dropped to the rear of the field for the reason indicated: Nos. 48, 42 and 93 (unapproved adjustments).",0,MRN,NBC,2721,,,,,,,,
4521,2,2016,Boyd Gaming 300,1,1,42,Las Vegas Motor Speedway,2016-03-05T16:00:00,2016-03-05T16:00:00,2016-03-05T00:00:00,,300.0,300.0,200,200,,,,40,454,182.698,2,2,3,15,145.415,02:03:47,,0,"Kyle Busch won the Boyd Gaming 300 at Las Vegas Motor Speedway, his 78th career NASCAR XFINITY Series victory. Prior to the start of the 

race, the following cars dropped to the rear of the field: No. 15 (driver change) and No. 44 (unapproved adjustments).",0,PRN,FS1,2573,,,,,,,,
4524,2,2016,O'Reilly Auto Parts 300,1,1,43,Texas Motor Speedway,2016-04-08T20:30:00,2016-04-08T20:30:00,2016-04-08T00:00:00,,300.0,300.0,200,200,,,,40,454,188.475,6,3,5,22,141.121,02:07:33,,0,"Kyle Busch won the O'Reilly Auto Parts 300 at Texas Motor Speedway, his 80th NASCAR XFINITY Series victory. Prior to the start of the race, no cars dropped to the rear of the field.",0,PRN,FS1,2576,,,,,,,,
4549,2,2016,O'Reilly Auto Parts Challenge,1,1,43,Texas Motor Speedway,2016-11-05T15:30:00,2016-11-05T15:30:00,2016-11-05T00:00:00,,300.0,300.0,200,200,,,,40,1816,186.909,5,4,5,22,140.992,02:07:40,,0,"Kyle Larson won the O'Reilly Auto Parts Challenge, his fifth career NASCAR XFINITY Series victory. Prior to the start of the race, the following car dropped to the rear of the field for the reason indicated: No. 07 (unapproved adjustments).",0,PRN,NBC,3794,,,,,,,,
4545,2,2016,VisitMyrtleBeach.com 300,1,1,61,Kentucky Speedway,2016-09-24T20:00:00,2016-09-24T20:00:00,2016-09-24T00:00:00,,300.0,300.0,200,200,,,,40,4059,187.207,16,8,12,64,106.751,02:48:37,,0,"Elliott Sadler won the VisitMyrtleBeach.com 300, his 13th NASCAR XFINITY Series victory. Prior to the start of the race, the following cars dropped to the rear of the field for the reason indicated: No. 13 (driver change).",0,PRN,NBCSN,4082,,,,,,,,
4534,2,2016,Alsco 300,1,1,61,Kentucky Speedway,2016-07-08T20:30:00,2016-07-08T20:30:00,2016-07-08T00:00:00,,300.0,301.5,200,201,,,,40,454,187.318,11,6,5,22,144.258,02:05:24,,0,"Kyle Busch won the Alsco 300 at Kentucky Speedway, his 81st career NASCAR XFINITY Series victory. Prior to the start of the race, the following cars dropped to the rear of the field for the reasons indicated: No. 3 and 13 (unapproved adjustments).",0,PRN,NBCSN,2709,,,,,,,,
4539,2,2016,Mid-Ohio Challenge,1,1,72,Mid-Ohio Sports Car Course,2016-08-13T15:30:00,2016-08-13T15:30:00,2016-08-12T00:00:00,,169.35,180.0,75,75,,,,40,3776,96.374,13,8,8,32,53.437,03:10:09,,0,"Justin Marks won the Mid-Ohio Challenge at Mid-Ohio Sports Car Course, his 1st NASCAR XFINITY Series victory. Prior to the start of the race, the following cars dropped to the rear of the field for the reason indicated: No. 0, 3, 07, 22, 78, 93 (unapproved adjustments).",0,MRN,USA,4229,,,,,,,,
4527,2,2016,Sparks Energy 300,1,1,82,Talladega Superspeedway,2016-04-30T15:00:00,2016-04-30T15:00:00,2016-04-30T00:00:00,,324.52,308.56,113,116,,,,40,4131,181.168,20,13,7,29,132.477,02:19:45,,0,"Elliott Sadler won the Sparks Energy 300 at Talladega Superspeedway, his 11th career NASCAR XFINITY Series victory. Prior to the start of the race, the following cars dropped to the rear of the field for the reason indicated: No. 88 (missing driver intros), No. 85 (missing drivers meeting).",0,MRN,FOX,2447,,,,,,,,
