season,series_id,race_num,race_date,race_track_name,race_track_id,race_car_count,race_winner_name,race_winner_real_id,race_winner_starting_pos,race_winner_make,race_lap_len,race_track_surface,race_miles_completed,race_purse_completed,race_pole_time,race_cautions,race_speed,race_lead_changes,race_url,race_track_url,race_winner_url
1972,G,1,03/14/72,Jacksonville,Speedway_Park,17,David Pearson,pearsda01,6,Chevrolet ,0.500,D,100,5925,72.904,2,54.758,5,https://www.racing-reference.info/race-results/1972_Bold_City_200/G, https://www.racing-reference.info/tracks/Speedway_Park,https://www.racing-reference.info/driver/pearsda01/
1972,G,2,03/19/72,Hickory,Hickory_Speedway,22,Bobby Allison,allisbo01,1,Chevrolet ,0.363,P,100,6975,79.649,6,68.491,5,https://www.racing-reference.info/race-results/1972_Hickory_276/G, https://www.racing-reference.info/tracks/Hickory_Speedway,https://www.racing-reference.info/driver/allisbo01/
1972,G,3,04/01/72,Greenville,Greenville-Pickens_Speedway,30,Neil Castles,castlne01,2,Dodge ,0.500,P,100,9325,81.231,2,70.546,6,https://www.racing-reference.info/race-results/1972_Greenville_200/G, https://www.racing-reference.info/tracks/Greenville-Pickens_Speedway,https://www.racing-reference.info/driver/castlne01/
1972,G,4,04/04/72,Columbia,Columbia_Speedway,22,Max Berrier,berrima01,7,Ford ,0.510,P,102,7575,85.571,4,65.677,4,https://www.racing-reference.info/race-results/1972_Columbia_200/G, https://www.racing-reference.info/tracks/Columbia_Speedway,https://www.racing-reference.info/driver/berrima01/
1972,G,5,05/13/72,Nashville,Nashville_Speedway,25,Bobby Allison,allisbo01,1,Ford ,0.596,P,119,9730,112.867,5,97.350,4,https://www.racing-reference.info/race-results/1972_Mr._D%27s_200/G, https://www.racing-reference.info/tracks/Nashville_Speedway,https://www.racing-reference.info/driver/allisbo01/
1972,G,6,05/14/72,Maryville,Smoky_Mountain_Raceway,29,Neil Castles,castlne01,2,Dodge ,0.520,P,104,9275,89.870,2,78.343,3,https://www.racing-reference.info/race-results/1972_Maryville_200/G, https://www.racing-reference.info/tracks/Smoky_Mountain_Raceway,https://www.racing-reference.info/driver/castlne01/
1972,G,7,05/21/72,Ona,International_Raceway_Park,20,Bobby Allison,allisbo01,2,Ford ,0.438,P,131,10900,84.040,6,68.417,7,https://www.racing-reference.info/race-results/1972_Mountaineer_300/G, https://www.racing-reference.info/tracks/International_Raceway_Park,https://www.racing-reference.info/driver/allisbo01/
1972,G,8,06/17/72,Myrtle Beach,Myrtle_Beach_Speedway,30,Elmo Langley,langlel01,1,Ford ,0.500,P,100,9225,77.610,6,63.829,2,https://www.racing-reference.info/race-results/1972_Fun_Sun_200/G, https://www.racing-reference.info/tracks/Myrtle_Beach_Speedway,https://www.racing-reference.info/driver/langlel01/
1972,G,9,07/11/72,Malta,Albany-Saratoga_Speedway,25,Bobby Isaac,isaacbo01,4,Dodge ,0.362,P,91,10000,74.299,2,63.894,0,https://www.racing-reference.info/race-results/1972_Albany-Saratoga_250/G, https://www.racing-reference.info/tracks/Albany-Saratoga_Speedway,https://www.racing-reference.info/driver/isaacbo01/
1972,G,10,07/14/72,Islip,Islip_Speedway,22,Bobby Isaac,isaacbo01,5,Dodge ,0.200,P,60,7575,52.593,1,48.365,,https://www.racing-reference.info/race-results/1972_Islip_300/G, https://www.racing-reference.info/tracks/Islip_Speedway,https://www.racing-reference.info/driver/isaacbo01/
1972,G,11,07/28/72,Columbia,Columbia_Speedway,28,Buddy Baker,bakerbu02,2,Ford ,0.510,P,102,8535,NTT,3,68.507,,https://www.racing-reference.info/race-results/1972_Sandlapper_200/G, https://www.racing-reference.info/tracks/Columbia_Speedway,https://www.racing-reference.info/driver/bakerbu02/
1972,G,12,07/30/72,Hickory,Hickory_Speedway,24,Bobby Isaac,isaacbo01,1,Dodge ,0.363,P,109,11025,79.176,2,70.208,2,https://www.racing-reference.info/race-results/1972_Buddy_Shuman_300/G, https://www.racing-reference.info/tracks/Hickory_Speedway,https://www.racing-reference.info/driver/isaacbo01/
1972,G,13,08/12/72,Winston-Salem,Bowman_Gray_Stadium,22,Max Berrier,berrima01,1,Ford ,0.250,P,63,6975,54.688,3,47.540,0,https://www.racing-reference.info/race-results/1972_Myers_Brothers_Memorial_250/G, https://www.racing-reference.info/tracks/Bowman_Gray_Stadium,https://www.racing-reference.info/driver/berrima01/
1972,G,14,08/13/72,Lonesome Pine,Lonesome_Pine_Speedway,31,Bobby Isaac,isaacbo01,1,Dodge ,0.375,P,104,11000,75.449,9,60.404,16,https://www.racing-reference.info/race-results/1972_Coalminers_100/G, https://www.racing-reference.info/tracks/Lonesome_Pine_Speedway,https://www.racing-reference.info/driver/isaacbo01/
1972,G,15,08/23/72,Columbia,Columbia_Speedway,22,Bobby Allison,allisbo01,,Chevrolet ,0.510,P,102,7375,85.875,3,75.478,3,https://www.racing-reference.info/race-results/1972_Gamecock_200/G, https://www.racing-reference.info/tracks/Columbia_Speedway,https://www.racing-reference.info/driver/allisbo01/
