season,series_id,race_num,race_date,race_short_id,race_track_name,race_track_id,race_car_count,race_winner_name,race_winner_real_id,race_winner_starting_pos,race_winner_make,race_lap_len,race_track_surface,race_miles_completed,race_purse_completed,race_pole_time,race_cautions,race_speed,race_lead_changes,race_url,race_track_url,race_winner_url
2012,P,1,03/03/12,2012_01,Phoenix,Phoenix_International_Raceway,30,David Mayhew,mayheda01,1,Chevrolet ,1.000,P,50,,133.605,1,66.079,0,https://www.racing-reference.info/race-results/2012_Talking_Stick_Resort_50/P, https://www.racing-reference.info/tracks/Phoenix_International_Raceway,https://www.racing-reference.info/driver/mayheda01/
2012,P,2,04/14/12,2012_02,Lake Havasu,Havasu_95_Speedway,22,Derek Thorn,thornde01,1,Ford ,0.250,P,38,,58.912,8,37.815,6,https://www.racing-reference.info/race-results/2012_Toyota_NAPA_150_Presented_by_Gene_Price_Motorsports/P, https://www.racing-reference.info/tracks/Havasu_95_Speedway,https://www.racing-reference.info/driver/thornde01/
2012,P,3,04/28/12,2012_03,Tooele,Miller_Motorsports_Park,27,Greg Pursley,pursegr01,1,Ford ,2.200,R,110,,85.082,2,66.387,5,https://www.racing-reference.info/race-results/2012_Utah_Grand_Prix/P, https://www.racing-reference.info/tracks/Miller_Motorsports_Park,https://www.racing-reference.info/driver/pursegr01/
2012,P,4,05/05/12,2012_04,Stockton,Stockton_99_Speedway,24,Dylan Kwasniewski,kwasndy01,1,Ford ,0.250,P,39,,65.526,7,39.054,0,https://www.racing-reference.info/race-results/2012_Pick-N-Pull_150/P, https://www.racing-reference.info/tracks/Stockton_99_Speedway,https://www.racing-reference.info/driver/kwasndy01/
2012,P,5,05/19/12,2012_05,Iowa,Iowa_Speedway,36,Chase Elliott,ellioch01,15,Chevrolet ,0.875,P,135,,132.192,6,78.267,1,https://www.racing-reference.info/race-results/2012_Graham_Tire_150/P, https://www.racing-reference.info/tracks/Iowa_Speedway,https://www.racing-reference.info/driver/ellioch01/
2012,P,6,05/26/12,2012_06,Brainerd,Brainerd_International_Raceway,19,Michael Self,selfmi01,9,Chevrolet ,2.500,R,125,,NTT,1,80.819,8,https://www.racing-reference.info/race-results/2012_Street_Car_Showdown/P, https://www.racing-reference.info/tracks/Brainerd_International_Raceway,https://www.racing-reference.info/driver/selfmi01/
2012,P,7,06/02/12,2012_07,LVMS Bullring,The_Bullring_at_Las_Vegas_Motor_Speedway,26,Greg Pursley,pursegr01,3,Ford ,0.375,P,75,,89.570,10,54.217,3,https://www.racing-reference.info/race-results/2012_Star_Nursery_200/P, https://www.racing-reference.info/tracks/The_Bullring_at_Las_Vegas_Motor_Speedway,https://www.racing-reference.info/driver/pursegr01/
2012,P,8,06/23/12,2012_08,Sonoma,Sonoma_Raceway,30,David Gilliland,gillida01,7,Chevrolet ,1.990,R,127,,92.641,4,68.947,3,https://www.racing-reference.info/race-results/2012_Pick-N-Pull_Racing_To_Stop_Hunger_200/P, https://www.racing-reference.info/tracks/Sonoma_Raceway,https://www.racing-reference.info/driver/gillida01/
2012,P,9,07/14/12,2012_09,Evergreen,Evergreen_Speedway,23,Eric Holmes,holmeer01,3,Toyota ,0.646,P,97,,100.854,5,64.576,3,https://www.racing-reference.info/race-results/2012_NAPA_Auto_Parts_150/P, https://www.racing-reference.info/tracks/Evergreen_Speedway,https://www.racing-reference.info/driver/holmeer01/
2012,P,10,07/28/12,2012_10,Colorado,Colorado_National_Speedway,24,Greg Pursley,pursegr01,2,Ford ,0.375,P,57,,80.338,6,54.230,0,https://www.racing-reference.info/race-results/2012_NAPA_Toyota_150/P, https://www.racing-reference.info/tracks/Colorado_National_Speedway,https://www.racing-reference.info/driver/pursegr01/
2012,P,11,08/03/12,2012_11,Iowa,Iowa_Speedway,36,Corey LaJoie,lajoico01,2,Ford ,0.875,P,131,,131.540,5,88.883,5,https://www.racing-reference.info/race-results/2012_Pork_Be_Inspired_150/P, https://www.racing-reference.info/tracks/Iowa_Speedway,https://www.racing-reference.info/driver/lajoico01/
2012,P,12,08/26/12,2012_12,Portland,Portland_Intenational_Raceway,30,Greg Pursley,pursegr01,1,Ford ,1.980,R,125,,93.468,4,65.231,0,https://www.racing-reference.info/race-results/2012_NAPA_Auto_Parts_Salute_to_the_Troops_125/P, https://www.racing-reference.info/tracks/Portland_Intenational_Raceway,https://www.racing-reference.info/driver/pursegr01/
2012,P,13,09/29/12,2012_13,Albuquerque,NAPA_Speedway,22,Derek Thorn,thornde01,7,Ford ,0.500,P,77,,90.257,4,69.987,1,https://www.racing-reference.info/race-results/2012_NAPA_Auto_Parts_150_%28Sept.%29/P, https://www.racing-reference.info/tracks/NAPA_Speedway,https://www.racing-reference.info/driver/thornde01/
2012,P,14,10/13/12,2012_14,Roseville,All_American_Speedway,24,Dylan Kwasniewski,kwasndy01,1,Ford ,0.333,P,50,,87.255,10,47.458,5,https://www.racing-reference.info/race-results/2012_Toyota_NAPA_Auto_Parts_150/P, https://www.racing-reference.info/tracks/All_American_Speedway,https://www.racing-reference.info/driver/kwasndy01/
2012,P,15,11/10/12,2012_15,Phoenix,Phoenix_International_Raceway,30,Michael Self,selfmi01,2,Chevrolet ,1.000,P,50,,131.363,2,105.945,1,https://www.racing-reference.info/race-results/2012_Casino_Arizona_50/P, https://www.racing-reference.info/tracks/Phoenix_International_Raceway,https://www.racing-reference.info/driver/selfmi01/
