season,series_id,race_num,race_date,race_track_name,race_track_id,race_car_count,race_winner_name,race_winner_real_id,race_winner_starting_pos,race_winner_make,race_lap_len,race_track_surface,race_miles_completed,race_purse_completed,race_pole_time,race_cautions,race_speed,race_lead_changes,race_url,race_track_url,race_winner_url
1995,P,1,01/22/95,Tucson,Tucson_Raceway_Park,25,Bill Sedgwick,sedgwbi01,3,Chevrolet ,0.375,P,75,42950,87.035,9,55.912,3,https://www.racing-reference.info/race-results/1995_Winter_Heat_200/P, https://www.racing-reference.info/tracks/Tucson_Raceway_Park,https://www.racing-reference.info/driver/sedgwbi01/
1995,P,2,04/23/95,Mesa Marin,Mesa_Marin_Raceway,27,Bill Sedgwick,sedgwbi01,1,Chevrolet ,0.500,P,100,47290,92.266,6,66.877,13,https://www.racing-reference.info/race-results/1995_California_200/P, https://www.racing-reference.info/tracks/Mesa_Marin_Raceway,https://www.racing-reference.info/driver/sedgwbi01/
1995,P,3,05/07/95,Sonoma,Sears_Point_Raceway,43,Dale Earnhardt,earnhda01,4,Chevrolet ,2.520,R,186,1132233,92.132,5,70.681,4,https://www.racing-reference.info/race-results/1995_Save_Mart_Supermarkets_300/P, https://www.racing-reference.info/tracks/Sears_Point_Raceway,https://www.racing-reference.info/driver/earnhda01/
1995,P,4,05/20/95,Colorado,Colorado_National_Speedway,21,Mike Chase,chasemi01,9,Ford ,0.375,P,75,70240,77.072,5,52.240,5,https://www.racing-reference.info/race-results/1995_Mistic_Premium_Beverages_200/P, https://www.racing-reference.info/tracks/Colorado_National_Speedway,https://www.racing-reference.info/driver/chasemi01/
1995,P,5,06/17/95,Mesa Marin,Mesa_Marin_Raceway,22,Mike Chase,chasemi01,1,Ford ,0.500,P,125,54990,92.711,6,71.580,13,https://www.racing-reference.info/race-results/1995_Carquest_Auto_Parts_AC_Sparkplug_250/P, https://www.racing-reference.info/tracks/Mesa_Marin_Raceway,https://www.racing-reference.info/driver/chasemi01/
1995,P,6,07/04/95,Portland,Portland_Speedway,24,Ernie Cope,copeer01,5,Chevrolet ,0.500,P,100,44260,,9,56.791,5,https://www.racing-reference.info/race-results/1995_Reser%27s_Fine_Foods_200/P, https://www.racing-reference.info/tracks/Portland_Speedway,https://www.racing-reference.info/driver/copeer01/
1995,P,7,07/15/95,Saugus,Saugus_Speedway,17,Butch Gilliland,gillibu01,4,Ford ,0.333,P,67,38690,73.543,6,55.220,5,https://www.racing-reference.info/race-results/1995_Valencia_Dodge_200/P, https://www.racing-reference.info/tracks/Saugus_Speedway,https://www.racing-reference.info/driver/gillibu01/
1995,P,8,07/22/95,Tucson,Tucson_Raceway_Park,16,Doug George,georgdo01,4,Ford ,0.375,P,75,46215,87.209,5,69.785,2,https://www.racing-reference.info/race-results/1995_Valvoline_Checker_200/P, https://www.racing-reference.info/tracks/Tucson_Raceway_Park,https://www.racing-reference.info/driver/georgdo01/
1995,P,9,08/20/95,Altamont,Altamont_Motorsports_Park,19,Doug George,georgdo01,1,Ford ,0.500,P,100,48115,96.231,9,64.182,4,https://www.racing-reference.info/race-results/1995_Fisco_200/P, https://www.racing-reference.info/tracks/Altamont_Motorsports_Park,https://www.racing-reference.info/driver/georgdo01/
1995,P,10,09/02/95,Madera,Madera_Speedway,17,Doug George,georgdo01,1,Ford ,0.333,P,67,38885,80.737,7,50.052,7,https://www.racing-reference.info/race-results/1995_Quick-N-Ez_200/P, https://www.racing-reference.info/tracks/Madera_Speedway,https://www.racing-reference.info/driver/georgdo01/
1995,P,11,09/17/95,Portland,Portland_Speedway,22,Doug George,georgdo01,1,Ford ,0.500,P,125,54210,86.768,9,59.968,10,https://www.racing-reference.info/race-results/1995_Plaid_Pantry_250/P, https://www.racing-reference.info/tracks/Portland_Speedway,https://www.racing-reference.info/driver/georgdo01/
1995,P,12,09/23/95,LVMS Bullring,The_Bullring_at_Las_Vegas_Motor_Speedway,21,Ernie Cope,copeer01,2,Chevrolet ,0.375,P,75,42610,81.208,8,60.865,6,https://www.racing-reference.info/race-results/1995_Miller_Genuine_Draft_200/P, https://www.racing-reference.info/tracks/The_Bullring_at_Las_Vegas_Motor_Speedway,https://www.racing-reference.info/driver/copeer01/
1995,P,13,10/07/95,Sonoma,Sears_Point_Raceway,19,Doug George,georgdo01,2,Ford ,2.520,R,101,75060,90.760,3,71.942,8,https://www.racing-reference.info/race-results/1995_Sonoma_100/P, https://www.racing-reference.info/tracks/Sears_Point_Raceway,https://www.racing-reference.info/driver/georgdo01/
1995,P,14,10/14/95,Mesa Marin,Mesa_Marin_Raceway,24,Doug George,georgdo01,6,Ford ,0.500,P,150,63310,92.721,7,68.700,16,https://www.racing-reference.info/race-results/1995_Spears_Manufacturing_300/P, https://www.racing-reference.info/tracks/Mesa_Marin_Raceway,https://www.racing-reference.info/driver/georgdo01/
1995,P,15,10/29/95,Phoenix,Phoenix_International_Raceway,44,Ricky Rudd,ruddri01,29,Ford ,1.000,P,312,1116100,130.020,8,102.128,11,https://www.racing-reference.info/race-results/1995_Dura_Lube_500/P, https://www.racing-reference.info/tracks/Phoenix_International_Raceway,https://www.racing-reference.info/driver/ruddri01/
