season,series_id,race_num,race_date,race_short_id,race_track_name,race_track_id,race_car_count,race_winner_name,race_winner_real_id,race_winner_starting_pos,race_winner_make,race_lap_len,race_track_surface,race_miles_completed,race_purse_completed,race_pole_time,race_cautions,race_speed,race_lead_changes,race_url,race_track_url,race_winner_url
2006,A1,1,10/01/06,2006_01,Zandvoort,Circuit_Park_Zandvoort,23,Adrian Zaugg,zauggad01,1,Lola / Zytek ,2.875,R,35,,175.531,,114.621,,https://www.racing-reference.info/race-results/2006_Netherlands_Sprint/A1, https://www.racing-reference.info/tracks/Circuit_Park_Zandvoort,https://www.racing-reference.info/driver/zauggad01/
2006,A1,2,10/01/06,2006_02,Zandvoort,Circuit_Park_Zandvoort,23,Nico Hulkenberg,hulkeni01,4,Lola / Zytek ,2.875,R,118,1000000,NTT,,100.290,,https://www.racing-reference.info/race-results/2006_Netherlands_Feature/A1, https://www.racing-reference.info/tracks/Circuit_Park_Zandvoort,https://www.racing-reference.info/driver/hulkeni01/
2006,A1,3,10/08/06,2006_03,Masaryk,Automotodrom_Brno,23,Alex Yoong,yoongal01,3,Lola / Zytek ,3.357,R,34,,210.053,,111.604,,https://www.racing-reference.info/race-results/2006_Czech_Sprint/A1, https://www.racing-reference.info/tracks/Automotodrom_Brno,https://www.racing-reference.info/driver/yoongal01/
2006,A1,4,10/08/06,2006_04,Masaryk,Automotodrom_Brno,23,Alex Yoong,yoongal01,1,Lola / Zytek ,3.357,R,128,1000000,NTT,,108.120,,https://www.racing-reference.info/race-results/2006_Czech_Feature/A1, https://www.racing-reference.info/tracks/Automotodrom_Brno,https://www.racing-reference.info/driver/yoongal01/
2006,A1,5,11/12/06,2006_05,Beijing,Beijing_International_Streetcircuit,22,Jeroen Bleekemolen,bleekje01,1,Lola / Zytek ,1.367,S,21,,NTT,,60.092,,https://www.racing-reference.info/race-results/2006_Beijing_Sprint/A1, https://www.racing-reference.info/tracks/Beijing_International_Streetcircuit,https://www.racing-reference.info/driver/bleekje01/
2006,A1,6,11/12/06,2006_06,Beijing,Beijing_International_Streetcircuit,22,Enrico Toccacelo,toccaen01,3,Lola / Zytek ,1.367,S,86,1000000,NTT,,73.539,,https://www.racing-reference.info/race-results/2006_Beijing_Feature/A1, https://www.racing-reference.info/tracks/Beijing_International_Streetcircuit,https://www.racing-reference.info/driver/toccaen01/
2006,A1,7,11/26/06,2006_07,Sepang,Sepang_International_Circuit,22,Neel Jani,janine01,1,Lola / Zytek ,3.443,R,34,,223.014,,108.130,,https://www.racing-reference.info/race-results/2006_Malaysia_Sprint/A1, https://www.racing-reference.info/tracks/Sepang_International_Circuit,https://www.racing-reference.info/driver/janine01/
2006,A1,8,11/26/06,2006_08,Sepang,Sepang_International_Circuit,22,Nico Hulkenberg,hulkeni01,2,Lola / Zytek ,3.443,R,96,1000000,NTT,,81.565,,https://www.racing-reference.info/race-results/2006_Malaysia_Feature/A1, https://www.racing-reference.info/tracks/Sepang_International_Circuit,https://www.racing-reference.info/driver/hulkeni01/
2006,A1,9,12/10/06,2006_09,Sentul,Sentul_International_Circuit,21,Jonny Reid,reidjo01,1,Lola / Zytek ,2.463,R,37,,153.242,,112.613,,https://www.racing-reference.info/race-results/2006_Indonesia_Sprint/A1, https://www.racing-reference.info/tracks/Sentul_International_Circuit,https://www.racing-reference.info/driver/reidjo01/
2006,A1,10,12/10/06,2006_10,Sentul,Sentul_International_Circuit,21,Jonny Reid,reidjo01,1,Lola / Zytek ,2.463,R,116,1000000,NTT,,98.366,,https://www.racing-reference.info/race-results/2006_Indonesia_Feature/A1, https://www.racing-reference.info/tracks/Sentul_International_Circuit,https://www.racing-reference.info/driver/reidjo01/
2006,A1,11,01/21/07,2006_11,Taupo,Taupo_Motorsports_Park,22,Nico Hulkenberg,hulkeni01,1,Lola / Zytek ,2.063,R,29,,148.218,,97.258,,https://www.racing-reference.info/race-results/2006_New_Zealand_Sprint/A1, https://www.racing-reference.info/tracks/Taupo_Motorsports_Park,https://www.racing-reference.info/driver/hulkeni01/
2006,A1,12,01/21/07,2006_12,Taupo,Taupo_Motorsports_Park,22,Nico Hulkenberg,hulkeni01,1,Lola / Zytek ,2.063,R,103,1000000,NTT,,87.441,,https://www.racing-reference.info/race-results/2006_New_Zealand_Feature/A1, https://www.racing-reference.info/tracks/Taupo_Motorsports_Park,https://www.racing-reference.info/driver/hulkeni01/
