season,series_id,race_id,race_id_short,finish_position,starting_position,driver_number,driver_nationality,driver_id,driver_name,sponsor,owner_id,car,race_laps_run,race_status,race_laps_lead,points_earned,playoff_points_earned
1993,R,1993_ARCA_200/A,1993_01_R,1,1,1,usa,Jeff_Purvis,Jeff Purvis,Phoenix Construction,James_Finch,Chevrolet,80,11600,running,71,
1993,R,1993_ARCA_200/A,1993_01_R,2,2,2,usa,Loy_Allen_Jr,"Loy Allen, Jr.",Hooters,Loy_Allen_Sr.,Ford,80,9150,running,6,
1993,R,1993_ARCA_200/A,1993_01_R,3,37,98,usa,Kirk_Shelmerdine,Kirk Shelmerdine,Appling Boring,Kenneth_Appling,Oldsmobile,80,6375,running,1,
1993,R,1993_ARCA_200/A,1993_01_R,4,13,95,usa,Jeremy_Mayfield,Jeremy Mayfield,Shoney's Inn,Earl_Sadler,Chevrolet,80,4800,running,0,
1993,R,1993_ARCA_200/A,1993_01_R,5,16,21,usa,Bobby_Bowsher,Bobby Bowsher,Quality Farm & Fleet,Jack_Bowsher,Ford,79,6825,running,0,
1993,R,1993_ARCA_200/A,1993_01_R,6,19,02,usa,Frank_Kimmel,Frank Kimmel,Indiana Steel / Grammer Industries,Terry_Shirley,Chevrolet,78,5300,running,2,
1993,R,1993_ARCA_200/A,1993_01_R,7,31,15,usa,Craig_Rubright,Craig Rubright,Eagle Snacks / Budweiser,Craig_Rubright,Oldsmobile,78,3000,running,0,
1993,R,1993_ARCA_200/A,1993_01_R,8,27,18,usa,Robert_Ham,Robert Ham,Budweiser,Robert_Ham,Chevrolet,78,3000,running,0,
1993,R,1993_ARCA_200/A,1993_01_R,9,39,38,usa,Andy_Hillenburg,Andy Hillenburg,Air Orlando,Robert_Ingraham,Chevrolet,78,2100,running,0,
1993,R,1993_ARCA_200/A,1993_01_R,10,40,51,usa,David_Simko,David Simko,Mound Steel / Owosso Speedway,Elmer_Simko,Oldsmobile,78,4675,running,0,
1993,R,1993_ARCA_200/A,1993_01_R,11,14,29,usa,Bob_Keselowski,Bob Keselowski,Mopar Performance,Ron_Keselowski,Chrysler,78,4200,running,0,
1993,R,1993_ARCA_200/A,1993_01_R,12,33,0,usa,Larry_Zent,Larry Zent,Fort Wayne Foundry,Rick_Cole,Oldsmobile,78,2500,running,0,
1993,R,1993_ARCA_200/A,1993_01_R,13,41,10,usa,Glenn_Brewer,Glenn Brewer,Auto Value / Lewandoski Construction,Jan_Brewer,Oldsmobile,78,4000,running,0,
1993,R,1993_ARCA_200/A,1993_01_R,14,36,92,usa,Bubba_Urban,Bubba Urban,Lenola Auto Mall,Clarence_Cox_Jr,Buick,78,2300,running,0,
1993,R,1993_ARCA_200/A,1993_01_R,15,20,3,usa,Kenny_Allen,Kenny Allen,OnSat,Kenny_Allen,Chevrolet,76,2525,running,0,
1993,R,1993_ARCA_200/A,1993_01_R,16,42,77,usa,Rick_Sheppard,Rick Sheppard,Massey Dodge / Orlando Plymouth,Charlie_Newby,Chrysler,75,2900,running,0,
1993,R,1993_ARCA_200/A,1993_01_R,17,39,87,usa,Joe_Niemiroski,Joe Niemiroski,Boardwalk Auto Sales,Annette_Niemiroski,Oldsmobile,75,2225,running,0,
1993,R,1993_ARCA_200/A,1993_01_R,18,38,30,usa,Ron_Burchette,Ron Burchette,Burchette Racing,Ron_Burchette,Pontiac,74,2200,running,0,
1993,R,1993_ARCA_200/A,1993_01_R,19,34,61,usa,Frog_Hall,Frog Hall,Frog's Import Salvage,Greta_Hall,Buick,73,2175,running,0,
1993,R,1993_ARCA_200/A,1993_01_R,20,18,39,usa,Jim_Sauter,Jim Sauter,Gooding's Supermarkets / Pedigree,Roulo_Brothers,Chevrolet,66,2150,running,0,
1993,R,1993_ARCA_200/A,1993_01_R,21,29,57,usa,John_Stradtman,John Stradtman,Stradtman Racing,John_Stradtman_Sr,Chevrolet,56,2125,crash,0,
1993,R,1993_ARCA_200/A,1993_01_R,22,32,07,usa,Andy_Stone,Andy Stone,Royal Oak Charcoal,Emery_Stone,Oldsmobile,56,2100,running,0,
1993,R,1993_ARCA_200/A,1993_01_R,23,12,34,usa,Bob_Brevak,Bob Brevak,Scaffidi Mack / Race Glaze,Bob_Brevak,Ford,51,3400,running,0,
1993,R,1993_ARCA_200/A,1993_01_R,24,25,8,usa,Bob_Dotter,Bob Dotter,Dotter & Davis Racing,Bob_Davis,Chevrolet,47,2625,running,0,
1993,R,1993_ARCA_200/A,1993_01_R,25,8,16,usa,Tim_Steele,Tim Steele,HS Die & Engineering,Harold_Steele,Ford,33,2625,running,0,
1993,R,1993_ARCA_200/A,1993_01_R,26,35,89,usa,Jeff_McClure,Jeff McClure,Bero Motors / Collector's World Magazine,James_Nelson,Chevrolet,10,1900,crash,0,
1993,R,1993_ARCA_200/A,1993_01_R,27,24,65,usa,Jerry_ONeil,Jerry O'Neil,Freedom Village USA,Alan_Aroneck,Chevrolet,5,1800,crash,0,
1993,R,1993_ARCA_200/A,1993_01_R,28,7,97,usa,Red_Farmer,Red Farmer,Texaco / Long-Lewis,Davey_Allison,Ford,4,1700,crash,0,
1993,R,1993_ARCA_200/A,1993_01_R,29,9,20,usa,Mike_Wallace,Mike Wallace,Duron Paints,Mike_Pritchard,Pontiac,3,1600,crash,0,
1993,R,1993_ARCA_200/A,1993_01_R,30,22,25,usa,Bill_Venturini,Bill Venturini,Rain-X / True Value / Amoco,Cathy_Venturini,Chevrolet,3,3075,crash,0,
1993,R,1993_ARCA_200/A,1993_01_R,31,26,37,usa,Charlie_Glotzbach,Charlie Glotzbach,Target Expediting,Jim_Spicuzza,Ford,3,2975,crash,0,
1993,R,1993_ARCA_200/A,1993_01_R,32,10,85,usa,Bobby_Gerhart,Bobby Gerhart,J. Omar Landis / Thomas,Billy_Gerhart,Chevrolet,3,1350,crash,0,
1993,R,1993_ARCA_200/A,1993_01_R,33,3,75,usa,Bob_Schacht,Bob Schacht,Pronto Auto Parts / Perfect Solution,Bob_Schacht,Oldsmobile,2,2300,crash,0,
1993,R,1993_ARCA_200/A,1993_01_R,34,4,55,usa,Tim_Fedewa,Tim Fedewa,D-R Racing Enterprises,Ray_DeWitt,Ford,2,2250,crash,0,
1993,R,1993_ARCA_200/A,1993_01_R,35,5,9,canada,Peter_Gibbons,Peter Gibbons,NTN Bearings / Loring Auto Parts,Peter_Gibbons,Chevrolet,2,1200,crash,0,
1993,R,1993_ARCA_200/A,1993_01_R,36,11,11,usa,Kerry_Teague,Kerry Teague,Kanawha Insurance,Kerry_Teague,Oldsmobile,2,1150,crash,0,
