race_id,series_id,race_season,race_name,race_type_id,restrictor_plate,track_id,track_name,date_scheduled,race_date,qualifying_date,tunein_date,scheduled_distance,actual_distance,scheduled_laps,actual_laps,stage_1_laps,stage_2_laps,stage_3_laps,stage_4_laps,number_of_cars_in_field,pole_winner_driver_id,pole_winner_speed,number_of_lead_changes,number_of_leaders,number_of_cautions,number_of_caution_laps,average_speed,total_race_time,margin_of_victory,race_purse,attendance,radio_broadcaster,television_broadcaster,master_race_id,inspection_complete,playoff_round
5294,1,2023,HighPoint.com 400,1,False,198,Pocono Raceway,2023-07-23T14:30:00,2023-07-23T14:30:00,2023-07-22T00:00:00,2023-07-23T14:30:00,400.0,400.0,160,160,30,65,65,0,36,4184,170.629,14,9,11,44,119.363,3:21:04,Caution,0,0,MRN,USA,1358,True,0
5297,1,2023,Cook Out 400,1,False,26,Richmond Raceway,2023-07-30T15:00:00,2023-07-30T15:00:00,2023-07-29T00:00:00,2023-07-30T15:00:00,300.0,300.0,400,400,70,160,170,0,36,4065,113.689,18,8,3,21,98.783,3:02:13,.549,0,0,MRN,USA,1544,True,0
5296,1,2023,FireKeepers Casino 400,1,False,133,Michigan International Speedway,2023-08-07T12:00:00,2023-08-06T14:30:00,2023-08-06T14:30:00,2023-08-07T12:00:00,400.0,400.0,200,200,45,75,80,0,37,4153,193.382,26,16,9,43,131.159,3:02:59,0.152,0,0,MRN,USA,930,True,0
5295,1,2023,Verizon 200 at the Brickyard,1,False,211,Indianapolis Motor Speedway Road Course,2023-08-13T14:30:00,2023-08-13T14:30:00,2023-08-12T00:00:00,2023-08-13T14:30:00,200.0,200.0,82,82,15,20,47,0,39,4113,99.814,10,7,1,3,92.319,2:09:59,0.937,0,0,IMS,NBC,5074,True,0
5298,1,2023,Go Bowling at The Glen,1,False,157,Watkins Glen International,2023-08-20T15:00:00,2023-08-20T15:00:00,1900-01-01T00:00:00,2023-08-20T15:00:00,220.5,220.5,90,90,20,20,50,0,40,0,0.0,0,0,0,0,0.0,,,0,0,MRN,USA,5071,False,0
5299,1,2023,Coke Zero Sugar 400,1,True,105,Daytona International Speedway,2023-08-26T19:00:00,2023-08-26T19:00:00,1900-01-01T00:00:00,2023-08-26T19:00:00,400.0,400.0,160,160,35,60,65,0,40,0,0.0,0,0,0,0,0.0,,,0,0,MRN,NBC,408,False,0
5300,1,2023,Cook Out Southern 500,1,False,4,Darlington Raceway,2023-09-03T18:00:00,2023-09-03T18:00:00,1900-01-01T00:00:00,2023-09-03T18:00:00,501.3,501.3,367,367,115,115,137,0,40,0,0.0,0,0,0,0,0.0,,,0,0,MRN,USA,442,False,1
5310,2,2023,Beef. It's What's For Dinner. 300,1,True,105,Daytona International Speedway,2023-02-18T17:00:00,2023-02-18T17:00:00,2023-02-18T17:00:00,2023-02-18T17:00:00,300.0,312.5,120,125,30,30,65,0,38,4133,182.563,25,11,8,32,132.524,2:21:30,Caution,0,0,MRN,FS1,2131,True,0
5311,2,2023,Production Alliance Group 300,1,False,38,Auto Club Speedway,2023-02-25T17:00:00,2023-02-26T20:00:00,2023-02-25T00:00:00,2023-02-26T20:00:00,300.0,300.0,150,150,35,35,80,0,38,0,0.0,23,9,10,41,115.471,2:35:53,0.761,0,0,MRN,FS2,5185,True,0
5312,2,2023,Alsco Uniforms 300,1,False,42,Las Vegas Motor Speedway,2023-03-04T16:30:00,2023-03-04T16:30:00,2023-03-03T00:00:00,2023-03-04T16:30:00,300.0,300.0,200,200,45,45,110,0,38,4312,183.119,14,8,4,22,136.519,2:11:51,0.268,0,0,PRN,FS1,2573,True,0
5313,2,2023,United Rentals 200,1,False,84,Phoenix Raceway,2023-03-11T16:30:00,2023-03-11T16:30:00,2023-03-11T00:00:00,2023-03-11T16:30:00,200.0,200.0,200,200,45,45,110,0,38,4104,129.959,14,8,11,69,82.079,2:26:12,0.641,0,0,MRN,FS1,2837,True,0
5314,2,2023,RAPTOR King of Tough 250,1,True,111,Atlanta Motor Speedway,2023-03-18T17:00:00,2023-03-18T17:00:00,2023-03-17T00:00:00,2023-03-18T17:00:00,251.0,251.02,163,163,40,40,83,0,38,0,0.0,13,8,11,67,91.382,2:44:49,0.085,0,0,PRN,FS1,2432,True,0
5315,2,2023,Pit Boss 250 presented by USA Today,1,False,214,Circuit of The Americas,2023-03-25T17:00:00,2023-03-25T17:00:00,2023-03-24T00:00:00,2023-03-25T17:00:00,156.86,157.6,48,46,14,16,16,0,38,3774,92.173,6,4,5,7,75.263,2:05:03,0.853,0,0,PRN,FS1,5098,True,0
5316,2,2023,ToyotaCare 250,1,False,26,Richmond Raceway,2023-04-01T13:00:00,2023-04-01T13:00:00,2023-04-01T00:00:00,2023-04-01T13:00:00,187.5,187.5,250,250,75,75,100,0,38,0,0.0,10,7,6,43,86.884,2:09:29,0.298,0,0,MRN,FS1,2332,True,0
5317,2,2023,Call811.com Before You Dig. 250 ,1,False,22,Martinsville Speedway,2023-04-15T19:30:00,2023-04-15T19:30:00,2023-04-14T00:00:00,2023-04-15T19:30:00,131.5,131.5,250,250,60,60,130,0,38,4104,94.411,7,6,10,82,59.398,2:12:50,Caution,0,0,MRN,FS1,4916,True,0
5318,2,2023,Ag-Pro 300,1,True,82,Talladega Superspeedway,2023-04-22T16:00:00,2023-04-22T16:00:00,2023-04-22T15:00:00,2023-04-22T16:00:00,300.58,321.86,113,121,25,25,71,0,38,4133,182.459,28,12,10,48,106.96,3:00:33,0.113,0,0,MRN,FS1,2447,True,0
5319,2,2023,A-GAME 200,1,False,103,Dover Motor Speedway,2023-04-29T13:30:00,2023-04-29T13:30:00,2023-04-29T13:30:00,2023-04-29T13:15:00,200.0,200.0,200,200,45,45,110,0,38,3914,0.0,11,5,6,33,107.191,1:51:57,4.820,0,0,PRN,FS1,2141,True,0
5320,2,2023,Shriners Children’s 200,1,False,4,Darlington Raceway,2023-05-13T13:30:00,2023-05-13T13:30:00,2023-05-12T00:00:00,2023-05-13T13:30:00,200.1,200.8,147,147,45,45,57,0,38,4092,166.062,18,9,10,51,91.924,2:11:04,1.337,0,0,MRN,FOX,4970,True,0
5322,2,2023,Alsco Uniforms 300,1,False,162,Charlotte Motor Speedway,2023-05-27T13:00:00,2023-05-29T11:00:00,2023-05-26T00:00:00,2023-05-29T20:30:00,300.0,300.0,200,200,45,45,110,0,38,34,181.172,8,4,4,31,122.532,2:26:54,7.829,0,0,PRN,FS1,2143,True,0
5323,2,2023,Pacific Office Automation 147,1,False,204,Portland International Raceway,2023-06-03T16:30:00,2023-06-03T16:30:00,2023-06-03T00:00:00,2023-06-03T16:30:00,147.52,146.3,75,77,25,25,27,0,38,4204,95.694,5,4,5,10,65.126,2:19:45,0.142,0,0,MRN,FS1,5196,True,0
5321,2,2023,DoorDash 250,1,False,99,Sonoma Raceway,2023-06-10T20:00:00,2023-06-10T20:00:00,2023-06-10T17:00:00,2023-06-10T20:00:00,156.95,157.21,79,79,20,25,34,0,38,4030,91.393,10,6,2,8,76.388,2:03:29,1.868,0,0,PRN,FS1,5321,True,0
5324,2,2023,Tennessee Lottery 250,1,False,52,Nashville Superspeedway,2023-06-24T15:30:00,2023-06-24T15:30:00,2023-06-24T00:00:00,2023-06-24T15:30:00,250.04,260.68,188,196,45,45,106,0,38,4104,157.02,17,11,11,58,97.542,2:40:21,1.323,0,0,PRN,USA,5102,True,0
5337,2,2023,The Loop 121,1,False,218,Chicago Street Race,2023-07-01T17:00:00,2023-07-01T17:00:00,2023-07-01T00:00:00,2023-07-02T11:00:00,121.0,53.5,55,25,15,15,-5,0,38,4104,87.59,0,1,3,9,52.66,1:02:40,Caution,0,0,MRN,USA,5337,True,0
5326,2,2023,Alsco Uniforms 250,1,False,111,Atlanta Motor Speedway,2023-07-08T20:00:00,2023-07-08T20:00:00,2023-07-08T00:00:00,2023-07-08T20:00:00,251.0,260.26,163,169,40,40,89,0,38,4312,172.565,14,9,8,50,108.029,2:24:33,0.245,0,0,PRN,USA,2432,True,0
5327,2,2023,Ambetter Health 200,1,False,138,New Hampshire Motor Speedway,2023-07-15T15:00:00,2023-07-15T15:00:00,2023-07-15T15:00:00,2023-07-15T15:00:00,211.6,217.948,200,206,45,45,116,0,38,4312,126.291,13,7,10,60,82.417,2:38:40,Under Caution,0,0,PRN,USA,5106,True,0
5328,2,2023,Explore the Pocono Mountains 225,1,False,198,Pocono Raceway,2023-07-22T17:30:00,2023-07-22T17:30:00,2023-07-22T17:30:00,2023-07-22T17:30:00,225.0,230.0,90,92,20,20,52,0,38,4123,167.951,11,8,6,21,122.922,1:52:16,0.657,0,0,MRN,USA,4532,True,0
5325,2,2023,Road America 180,1,False,34,Road America,2023-07-29T15:00:00,2023-07-29T15:00:00,2023-07-29T14:00:00,2023-07-29T15:00:00,182.16,198.352,45,49,22,12,15,0,38,3774,111.606,2,3,8,15,65.265,3:02:21,0.368,0,0,MRN,NBC,3793,True,0
5330,2,2023,Cabo Wabo 250,1,False,133,Michigan International Speedway,2023-08-05T15:30:00,2023-08-05T15:30:00,2023-08-04T00:00:00,2023-08-05T15:30:00,250.0,250.0,125,125,30,30,65,0,38,4123,189.549,7,6,7,31,124.931,2:00:04,1.495,0,0,MRN,NBC,5109,True,0
5329,2,2023,Pennzoil 150 presented by Advance Auto Parts,1,False,211,Indianapolis Motor Speedway Road Course,2023-08-12T17:30:00,2023-08-12T17:30:00,2023-08-12T17:30:00,2023-08-12T17:30:00,151.2,151.218,62,62,20,20,22,0,38,3774,92.985,10,8,3,9,77.174,1:57:34,7.959,0,0,IMS,USA,4074,True,0
5331,2,2023,Shriners Children's 200,1,False,157,Watkins Glen International,2023-08-19T15:30:00,2023-08-19T15:30:00,1900-01-01T00:00:00,2023-08-19T15:30:00,200.9,200.9,82,82,20,20,42,0,38,0,0.0,0,0,0,0,0.0,,,0,0,MRN,USA,5107,False,0
5332,2,2023,Wawa 250 Powered by Coca-Cola,1,True,105,Daytona International Speedway,2023-08-25T19:30:00,2023-08-25T19:30:00,1900-01-01T00:00:00,2023-08-25T19:30:00,250.0,250.0,100,100,30,30,40,0,38,0,0.0,0,0,0,0,0.0,,,0,0,MRN,USA,2744,False,0
5333,2,2023,Sport Clips Haircuts VFW Help A Hero 200,1,False,4,Darlington Raceway,2023-09-02T15:30:00,2023-09-02T15:30:00,1900-01-01T00:00:00,2023-09-02T15:30:00,200.8,200.8,147,147,45,45,57,0,38,0,0.0,0,0,0,0,0.0,,,0,0,MRN,USA,2200,False,0
5343,3,2023,NextEra Energy 250,1,True,105,Daytona International Speedway,2023-02-17T19:30:00,2023-02-17T19:30:00,2023-02-17T19:30:00,2023-02-17T19:30:00,250.0,197.5,100,79,20,20,39,0,36,4416,181.899,20,9,7,41,115.935,2:09:23,Under Caution,0,0,MRN,FS1,3020,True,0
5344,3,2023,Victoria's Voice Foundation 200 presented by Westgate Resorts,1,False,42,Las Vegas Motor Speedway,2023-03-03T21:00:00,2023-03-03T21:00:00,2023-03-03T00:00:00,2023-03-03T21:00:00,201.0,201.0,134,134,30,30,74,0,35,454,178.678,16,8,6,27,118.293,1:41:57,4.981,0,0,MRN,FS1,4103,True,0
5345,3,2023,Fr8 208,1,True,111,Atlanta Motor Speedway,2023-03-18T14:00:00,2023-03-18T14:00:00,2023-03-17T00:00:00,2023-03-18T14:00:00,208.0,210.98,135,137,30,30,77,0,36,0,0.0,17,9,11,58,92.344,2:17:05,Caution,0,0,MRN,FS1,4475,True,0
5346,3,2023,XPEL 225,1,False,214,Circuit of The Americas,2023-03-25T13:30:00,2023-03-25T13:30:00,2023-03-24T00:00:00,2023-03-25T13:30:00,143.22,143.89,42,42,12,14,16,0,36,4001,91.877,9,5,3,5,77.0,1:51:36,5.451,0,0,MRN,FS1,5129,True,0
5355,3,2023,SpeedyCash.com 250,1,False,43,Texas Motor Speedway,2023-04-01T16:30:00,2023-04-01T15:30:00,2023-04-01T15:30:00,2023-04-01T16:30:00,250.0,258.0,167,172,77,45,50,0,34,4416,185.51,7,4,12,36,99.39,2:35:45,Under Caution,0,0,MRN,FS1,4095,True,0
5348,3,2023,Weather Guard Truck Race on Dirt,1,False,216,Bristol Motor Speedway Dirt,2023-04-08T20:00:00,2023-04-08T20:00:00,2023-04-08T20:00:00,2023-04-08T20:00:00,75.0,75.0,150,150,40,50,60,0,36,4272,0.0,4,3,11,66,39.301,1:54:30,1.241,0,0,MRN,FS1,3105,True,0
5347,3,2023,Long John Silver's 200,1,False,22,Martinsville Speedway,2023-04-14T19:30:00,2023-04-14T19:30:00,2023-04-14T00:00:00,2023-04-14T19:30:00,105.0,65.22,200,124,50,50,24,0,36,4272,95.651,2,3,6,63,46.849,1:23:32,Caution,0,0,MRN,FS1,3112,True,0
5354,3,2023,Heart Of America 200,1,False,41,Kansas Speedway,2023-05-06T20:00:00,2023-05-06T20:00:00,2023-05-06T00:00:00,2023-05-06T20:00:00,201.0,201.0,134,134,30,30,74,0,36,4268,174.576,15,9,7,40,101.005,1:59:24,4.358,0,0,MRN,FS1,3055,True,0
5353,3,2023,Buckle Up South Carolina 200,1,False,4,Darlington Raceway,2023-05-12T19:30:00,2023-05-12T19:30:00,2023-05-12T00:00:00,2023-05-12T19:30:00,200.8,215.83,147,158,45,45,68,0,36,4387,168.048,10,5,8,37,105.539,2:02:42,Caution,0,0,MRN,FS1,3055,True,0
5359,3,2023,Tyson 250,1,False,177,North Wilkesboro Speedway,2023-05-20T13:30:00,2023-05-20T13:30:00,2023-05-20T13:30:00,2023-05-20T13:30:00,156.2,157.5,250,252,70,70,112,0,36,4387,112.096,6,5,12,81,68.769,2:17:25,0.974,0,0,MRN,FS1,5134,True,0
5356,3,2023,North Carolina Education Lottery 200,1,False,162,Charlotte Motor Speedway,2023-05-26T20:30:00,2023-05-26T20:30:00,2023-05-26T00:00:00,2023-05-26T20:30:00,200.0,201.0,134,134,30,30,74,0,36,4342,180.385,12,5,5,32,116.898,1:43:10,2.398,0,0,MRN,FS1,3094,True,0
5357,3,2023,Toyota 200,1,False,45,World Wide Technology Raceway,2023-06-03T13:30:00,2023-06-03T13:30:00,2023-06-03T12:30:00,2023-06-03T13:30:00,200.0,202.5,160,162,35,35,92,0,35,4235,138.168,11,4,11,61,80.74,2:30:29,0.256,0,0,MRN,FS1,4376,True,0
5364,3,2023,Rackley Roofing 200,1,False,52,Nashville Superspeedway,2023-06-23T20:00:00,2023-06-23T20:00:00,2023-06-23T00:00:00,2023-06-23T20:00:00,200.0,199.5,150,150,45,50,55,0,36,4416,161.915,9,7,7,43,102.075,1:57:16,0.271,0,0,MRN,FS1,5134,True,0
5365,3,2023,O'Reilly Auto Parts 150 at Mid-Ohio,1,False,72,Mid-Ohio Sports Car Course,2023-07-08T13:30:00,2023-07-08T13:30:00,2023-07-07T00:00:00,2023-07-08T13:30:00,151.0,160.8,67,67,20,20,27,0,36,4387,94.371,6,4,10,23,54.441,2:46:44,0.947,0,0,MRN,FS1,5232,True,0
5366,3,2023,CRC Brakleen 150,1,False,198,Pocono Raceway,2023-07-22T12:00:00,2023-07-22T12:00:00,2023-07-22T12:00:00,2023-07-22T12:00:00,150.0,150.0,60,60,15,15,30,0,36,4416,168.966,5,4,5,20,108.434,1:23:00,.604,0,0,MRN,FS1,3822,True,0
5368,3,2023,Worldwide Express 250,1,True,26,Richmond Raceway,2023-07-29T19:30:00,2023-07-29T19:30:00,2023-07-28T00:00:00,2023-07-29T19:30:00,187.5,187.5,250,250,70,70,110,0,38,4235,119.0,9,4,4,27,94.116,1:59:32,2.308,0,0,MRN,FS1,5004,True,0
5367,3,2023,TSport 200,1,False,47,Lucas Oil Indianapolis Raceway Park,2023-08-11T21:00:00,2023-08-11T21:00:00,2023-08-11T21:00:00,2023-08-11T21:00:00,137.0,137.2,200,200,60,60,80,0,36,4268,107.918,3,3,5,41,75.075,1:49:39,3.422,0,0,MRN,FS1,5234,True,1
5358,3,2023,Clean Harbors 175,1,False,51,Milwaukee Mile,2023-08-27T16:00:00,2023-08-27T16:00:00,1900-01-01T00:00:00,2023-08-27T16:00:00,177.62,177.62,175,175,55,55,65,0,36,0,0.0,0,0,0,0,0.0,,,0,0,MRN,FS1,5358,False,1
5369,3,2023,Kansas Lottery 200,1,False,41,Kansas Speedway,2023-09-08T21:00:00,2023-09-08T21:00:00,1900-01-01T00:00:00,2023-09-08T21:00:00,201.0,201.0,134,134,30,30,74,0,36,0,0.0,0,0,0,0,0.0,,,0,0,MRN,FS1,3055,False,1
