race_id,series_id,race_season,race_name,race_type_id,restrictor_plate,track_id,track_name,date_scheduled,race_date,qualifying_date,tunein_date,scheduled_distance,actual_distance,scheduled_laps,actual_laps,stage_1_laps,stage_2_laps,stage_3_laps,stage_4_laps,number_of_cars_in_field,pole_winner_driver_id,pole_winner_speed,number_of_lead_changes,number_of_leaders,number_of_cautions,number_of_caution_laps,average_speed,total_race_time,margin_of_victory,race_purse,attendance,radio_broadcaster,television_broadcaster,master_race_id,inspection_complete,playoff_round
5561,1,2025,NASCAR All-Star Open,2,False,177,North Wilkesboro Speedway,2025-05-18T17:30:00,2025-05-18T17:30:00,2025-05-18T17:30:00,2025-05-18T17:30:00,62.5,62.5,100,100,0,0,0,0,18,4469,76.112,1,2,2,12,98.425,0:38:06,.697,0,0,MRN,FS1,3690,True,0
5562,1,2025,NASCAR All-Star Race,2,False,177,North Wilkesboro Speedway,2025-05-18T20:00:00,2025-05-18T20:00:00,2025-05-18T20:00:00,2025-05-18T20:00:00,156.25,156.25,250,250,0,0,0,0,23,1816,0.0,18,8,5,32,95.728,1:37:56,.829,0,0,MRN,FS1,3670,True,0
5563,1,2025,Coca-Cola 600,1,False,162,Charlotte Motor Speedway,2025-05-25T18:00:00,2025-05-25T18:00:00,2025-05-24T00:00:00,2025-05-25T18:00:00,600.0,600.0,400,400,100,100,100,100,40,4228,182.852,34,11,8,52,135.781,4:25:08,.673,0,0,PRN,PRIME VIDEO,447,True,0
5568,1,2025,Cracker Barrel 400,1,False,52,Nashville Superspeedway,2025-06-01T19:00:00,2025-06-01T19:00:00,2025-05-31T00:00:00,2025-06-01T19:00:00,399.0,399.0,300,300,90,95,115,0,39,4228,164.395,18,9,7,35,129.068,3:05:29,2.830,0,0,PRN,PRIME VIDEO,5035,True,0
5573,1,2025,FireKeepers Casino 400,1,False,133,Michigan International Speedway,2025-06-08T14:00:00,2025-06-08T14:00:00,2025-06-08T14:00:00,2025-06-08T14:00:00,400.0,400.0,200,200,45,75,80,0,36,4228,195.514,15,11,7,33,142.574,2:48:20,1.099,0,0,MRN,PRIME VIDEO,930,True,0
5552,1,2025,Viva Mexico 250,1,False,75,Autódromo Hermanos Rodríguez,2025-06-15T15:00:00,2025-06-15T15:00:00,2025-06-15T13:00:00,2025-06-15T15:00:00,242.0,251.8,100,100,20,25,55,0,37,4469,93.904,14,8,6,16,74.82,3:14:04,16.567,0,0,MRN,PRIME VIDEO,5038,True,0
5570,1,2025,The Great American Getaway 400 Presented by VISITPA.COM,1,False,198,Pocono Raceway,2025-06-22T14:00:00,2025-06-22T14:00:00,2025-06-22T14:00:00,2025-06-22T14:00:00,400.0,400.0,160,160,30,65,65,0,37,1361,172.599,11,9,7,31,130.199,3:04:20,.682,0,0,MRN,PRIME VIDEO,1358,True,0
5576,1,2025,Quaker State 400 Available at Walmart,1,True,111,Atlanta Motor Speedway,2025-06-28T19:00:00,2025-06-28T19:00:00,2025-06-28T19:00:00,2025-06-28T19:00:00,400.4,400.4,260,260,60,100,100,0,40,3859,178.96,46,13,10,68,111.792,3:34:54,.168,0,0,PRN,TNT,3335,True,0
5569,1,2025,Grant Park 165,1,False,218,Chicago Street Race,2025-07-06T14:00:00,2025-07-06T14:00:00,2025-07-06T13:00:00,2025-07-06T14:00:00,165.0,165.0,75,75,20,25,30,0,40,4469,88.338,6,5,7,15,66.764,2:28:17,Under Caution,0,0,MRN,TNT,5291,True,0
5565,1,2025,Toyota / Save Mart 350,1,False,99,Sonoma Raceway,2025-07-13T15:30:00,2025-07-13T15:30:00,2025-07-13T12:30:00,2025-07-13T15:30:00,218.9,218.9,110,110,25,30,55,0,37,4469,96.04,12,6,6,17,75.087,2:54:55,1.128,0,0,PRN,TNT,5042,True,0
5556,1,2025,Autotrader EchoPark Automotive 400,1,False,103,Dover Motor Speedway,2025-07-20T14:00:00,2025-07-20T14:00:00,1900-01-01T00:00:00,2025-07-20T14:00:00,400.0,400.0,400,400,120,130,150,0,40,0,0.0,0,0,0,0,0.0,,,0,0,PRN,TNT,922,False,0
5571,1,2025,Brickyard 400 Presented by PPG,1,False,123,Indianapolis Motor Speedway,2025-07-27T14:00:00,2025-07-27T14:00:00,1900-01-01T00:00:00,2025-07-27T14:00:00,400.0,400.0,160,160,50,50,60,0,40,0,0.0,0,0,0,0,0.0,,,0,0,IMS,TNT,5074,False,0
5566,1,2025,Iowa Corn 350 Powered by Ethanol,1,False,206,Iowa Speedway,2025-08-03T15:30:00,2025-08-03T15:30:00,1900-01-01T00:00:00,2025-08-03T15:30:00,306.25,306.25,350,350,70,140,140,0,40,0,0.0,0,0,0,0,0.0,,,0,0,MRN,USA,5386,False,0
5577,1,2025,Go Bowling at The Glen,1,False,157,Watkins Glen International,2025-08-10T14:00:00,2025-08-10T14:00:00,1900-01-01T00:00:00,2025-08-10T14:00:00,220.5,220.5,90,90,20,20,50,0,40,0,0.0,0,0,0,0,0.0,,,0,0,MRN,USA,5071,False,0
5510,2,2025,United Rentals 300,1,True,105,Daytona International Speedway,2025-02-15T17:00:00,2025-02-15T17:00:00,2025-02-15T17:00:00,2025-02-15T17:00:00,300.0,315.0,120,126,30,30,66,0,38,34,0.0,24,11,8,39,123.301,2:33:17,Under Caution,0,0,MRN,CW,2131,True,0
5511,2,2025,Bennett Transportation & Logistics 250,1,True,111,Atlanta Motor Speedway,2025-02-22T17:00:00,2025-02-22T17:00:00,2025-02-22T17:00:00,2025-02-22T17:00:00,251.02,251.02,163,163,45,45,73,0,38,4463,174.724,12,7,8,49,106.59,2:21:18,0.216,0,0,PRN,CW,2432,True,0
5514,2,2025,Focused Health 250,1,False,214,Circuit of The Americas,2025-03-01T14:30:00,2025-03-01T14:30:00,2025-03-01T13:30:00,2025-03-01T14:30:00,156.0,156.0,65,65,20,20,25,0,38,4481,88.832,14,9,4,14,70.095,2:13:32,1.639,0,0,PRN,CW,5098,True,0
5513,2,2025,GOVX 200,1,False,84,Phoenix Raceway,2025-03-08T17:00:00,2025-03-08T17:00:00,2025-03-08T15:00:00,2025-03-08T17:00:00,200.0,208.0,200,208,45,45,118,0,38,4045,131.984,14,5,6,46,91.99,2:15:40,.045,0,0,MRN,CW,2837,True,0
5512,2,2025,The LiUNA!,1,False,42,Las Vegas Motor Speedway,2025-03-15T16:30:00,2025-03-15T16:30:00,2025-03-15T13:30:00,2025-03-15T16:30:00,300.0,300.0,200,200,45,45,110,0,38,4441,183.455,7,5,3,18,140.078,2:08:30,1.067,0,0,PRN,CW,2573,True,0
5540,2,2025,Hard Rock Bet 300,1,False,40,Homestead-Miami Speedway,2025-03-22T16:00:00,2025-03-22T16:00:00,2025-03-22T16:00:00,2025-03-22T16:00:00,300.0,301.5,200,201,45,45,111,0,38,4406,163.32,19,11,6,31,118.287,2:32:56,.348,0,0,MRN,CW,2861,True,0
5516,2,2025,US Marine Corps 250,1,False,22,Martinsville Speedway,2025-03-29T17:00:00,2025-03-29T17:00:00,2025-03-29T17:00:00,2025-03-29T17:00:00,131.5,134.656,250,256,60,60,136,0,38,4481,95.213,14,10,14,104,54.615,2:27:56,0.190,0,0,MRN,CW,4916,True,0
5520,2,2025,Sport Clips Haircuts VFW Help a Hero 200,1,False,4,Darlington Raceway,2025-04-05T15:30:00,2025-04-05T15:30:00,2025-04-05T15:30:00,2025-04-05T15:30:00,200.8,200.802,147,147,45,45,57,0,38,4153,164.408,14,9,6,36,104.812,1:54:57,1.105,0,0,MRN,CW,4970,True,0
5530,2,2025,SciAps 300,1,False,14,Bristol Motor Speedway,2025-04-12T17:00:00,2025-04-12T17:00:00,2025-04-12T17:00:00,2025-04-12T17:00:00,159.9,159.9,300,300,85,85,130,0,38,4030,126.287,8,5,5,44,85.584,1:52:06,2.054,0,0,PRN,CW,5109,True,0
5515,2,2025,North Carolina Education Lottery 250 presented by Black’s Tire,1,False,175,Rockingham Speedway,2025-04-19T16:00:00,2025-04-19T16:00:00,2025-04-19T16:00:00,2025-04-19T16:00:00,235.0,240.64,250,256,60,60,136,0,38,4481,149.536,17,8,14,83,80.377,2:59:38,0.691,0,0,MRN,CW,2332,True,0
5518,2,2025,Ag-Pro 300,1,True,82,Talladega Superspeedway,2025-04-26T16:00:00,2025-04-26T16:00:00,2025-04-25T00:00:00,2025-04-26T16:00:00,300.58,300.58,113,113,25,25,63,0,38,4463,182.24,26,15,5,23,138.18,2:10:31,Caution,0,0,MRN,CW,2447,True,0
5517,2,2025,Andy's Frozen Custard 300,1,False,43,Texas Motor Speedway,2025-05-03T14:00:00,2025-05-03T14:00:00,2025-05-03T00:00:00,2025-05-03T14:00:00,300.0,312.0,200,208,45,45,118,0,38,0,0.0,12,6,11,62,106.424,2:55:54,1.265,0,0,PRN,CW,3794,True,0
5521,2,2025,BetMGM 300,1,False,162,Charlotte Motor Speedway,2025-05-24T16:30:00,2025-05-24T16:30:00,2025-05-24T16:30:00,2025-05-24T16:30:00,300.0,307.5,200,205,45,45,115,0,38,4406,176.482,10,5,11,53,110.248,2:47:21,Under Caution,0,0,PRN,CW,2143,True,0
5526,2,2025,Tennessee Lottery 250,1,False,52,Nashville Superspeedway,2025-05-31T19:30:00,2025-05-31T19:30:00,2025-05-31T18:30:00,2025-05-31T19:30:00,250.04,250.04,188,188,45,45,98,0,38,4459,155.152,8,7,6,39,111.006,2:15:09,1.289,0,0,PRN,CW,5102,True,0
5525,2,2025,The Chilango 150,1,False,75,Autódromo Hermanos Rodríguez,2025-06-14T16:30:00,2025-06-14T16:30:00,2025-06-14T14:30:00,2025-06-14T16:30:00,157.3,163.67,65,65,20,20,25,0,39,4481,94.314,7,6,5,17,69.278,2:16:14,0.598,0,0,MRN,CW,5106,True,0
5528,2,2025,Explore the Pocono Mountains 250,1,False,198,Pocono Raceway,2025-06-21T15:30:00,2025-06-21T15:30:00,2025-06-21T15:30:00,2025-06-21T15:30:00,250.0,250.0,100,100,25,25,50,0,38,4062,166.024,10,7,10,41,103.722,2:24:37,.437,0,0,MRN,CW,4532,True,0
5533,2,2025,Focused Health 250,1,False,111,Atlanta Motor Speedway,2025-06-27T19:30:00,2025-06-27T19:30:00,2025-06-27T19:30:00,2025-06-27T19:30:00,251.02,251.02,163,163,45,45,73,0,38,4204,172.673,12,9,9,58,96.402,2:36:14,.104,0,0,PRN,CW,2432,True,0
5527,2,2025,The Loop 110,1,False,218,Chicago Street Race,2025-07-05T16:30:00,2025-07-05T16:30:00,2025-07-05T15:30:00,2025-07-05T16:30:00,110.0,110.0,50,50,15,15,20,0,38,4469,87.917,4,4,6,18,58.999,1:51:52,0.823,0,0,MRN,CW,5337,True,0
5523,2,2025,Pit Boss/FoodMaxx 250,1,False,99,Sonoma Raceway,2025-07-12T16:30:00,2025-07-12T16:30:00,2025-07-12T13:30:00,2025-07-12T16:30:00,156.95,157.21,79,79,20,25,34,0,38,4469,95.191,9,4,2,7,81.176,1:56:12,0.438,0,0,PRN,CW,5321,True,0
5519,2,2025,BetRivers 200,1,False,103,Dover Motor Speedway,2025-07-19T16:30:00,2025-07-19T16:30:00,2025-07-19T16:30:00,2025-07-19T16:30:00,200.0,134.0,200,134,45,45,44,0,38,4406,152.685,4,4,3,18,105.999,1:15:51,Under Caution,0,0,PRN,CW,2141,True,0
5529,2,2025,Pennzoil 250,1,False,123,Indianapolis Motor Speedway,2025-07-26T16:30:00,2025-07-26T16:30:00,1900-01-01T00:00:00,2025-07-26T16:30:00,250.0,250.0,100,100,30,30,40,0,38,0,0.0,0,0,0,0,0.0,,,0,0,IMS,CW,4074,False,0
5524,2,2025,HyVee Perks 250,1,False,206,Iowa Speedway,2025-08-02T16:30:00,2025-08-02T16:30:00,1900-01-01T00:00:00,2025-08-02T16:30:00,218.75,218.75,250,250,60,60,130,0,38,0,0.0,0,0,0,0,0.0,,,0,0,MRN,CW,5430,False,0
5534,2,2025,Mission 200 At The Glen,1,False,157,Watkins Glen International,2025-08-09T15:00:00,2025-08-09T15:00:00,1900-01-01T00:00:00,2025-08-09T15:00:00,200.9,200.9,82,82,20,20,42,0,38,0,0.0,0,0,0,0,0.0,,,0,0,MRN,CW,5107,False,0
5485,3,2025,Fresh From Florida 250,1,True,105,Daytona International Speedway,2025-02-14T19:30:00,2025-02-14T19:30:00,2022-02-14T00:00:00,2025-02-14T19:30:00,250.0,250.0,100,100,20,20,60,0,36,4107,176.488,30,12,8,33,116.174,2:09:07,Caution,0,0,NRN,FS1,3020,True,0
5486,3,2025,Fr8 Racing 208,1,True,111,Atlanta Motor Speedway,2025-02-22T13:30:00,2025-02-22T13:30:00,2025-02-21T00:00:00,2025-02-22T13:30:00,207.9,207.9,135,135,30,30,75,0,32,4433,173.418,19,11,4,28,116.725,1:46:52,0.017,0,0,NRN,FS1,4475,True,0
5487,3,2025,Ecosave 200,1,False,42,Las Vegas Motor Speedway,2025-03-14T21:00:00,2025-03-14T21:00:00,2025-03-14T18:00:00,2025-03-14T21:00:00,201.0,201.0,134,134,30,30,74,0,31,4502,177.702,21,12,4,34,107.01,1:52:42,0.825,0,0,NRN,FS1,4103,True,0
5489,3,2025,Baptist Health 200,1,False,40,Homestead-Miami Speedway,2025-03-21T20:00:00,2025-03-21T20:00:00,2025-03-21T20:00:00,2025-03-21T20:00:00,201.0,201.0,134,134,30,30,74,0,34,4387,168.167,13,4,4,22,117.068,1:43:01,1.340,0,0,NRN,FOX,5129,True,0
5490,3,2025,Boys and Girls Club of the Blue Ridge 200,1,False,22,Martinsville Speedway,2025-03-28T19:30:00,2025-03-28T19:30:00,2025-03-28T19:30:00,2025-03-28T19:30:00,105.2,105.2,200,200,50,50,100,0,35,4387,96.347,5,5,10,69,57.364,1:50:02,0.544,0,0,NRN,FS1,3112,True,0
5488,3,2025,Weather Guard Truck Race,1,False,14,Bristol Motor Speedway,2025-04-11T19:30:00,2025-04-11T19:30:00,2025-04-11T00:00:00,2025-04-11T19:30:00,133.25,133.25,250,250,65,65,120,0,35,0,0.0,6,5,8,66,72.32,1:50:33,0.934,0,0,NRN,FS1,3105,True,0
5496,3,2025,Black’s Tire 200,1,False,175,Rockingham Speedway,2025-04-18T17:00:00,2025-04-18T17:00:00,2025-04-18T17:00:00,2025-04-18T17:00:00,188.0,188.0,200,200,45,45,110,0,35,4423,153.469,11,9,5,33,102.904,1:49:37,6.657,0,0,NRN,FS1,4376,True,0
5491,3,2025,SpeedyCash.com 250,1,False,43,Texas Motor Speedway,2025-05-02T20:00:00,2025-05-02T20:00:00,2025-05-02T00:00:00,2025-05-02T20:00:00,250.5,261.0,167,174,40,40,94,0,32,0,0.0,15,9,11,57,102.008,2:33:31,0.279,0,0,NRN,FS1,4095,True,0
5492,3,2025,Heart of Health Care 200,1,False,41,Kansas Speedway,2025-05-10T19:30:00,2025-05-10T19:30:00,2025-05-10T18:30:00,2025-05-10T19:30:00,201.0,201.0,134,134,30,30,74,0,31,4423,175.655,8,5,7,33,110.829,1:48:49,.262,0,0,NRN,FS1,3055,True,0
5494,3,2025,Window World 250,1,False,177,North Wilkesboro Speedway,2025-05-17T13:30:00,2025-05-17T13:30:00,2025-05-17T13:30:00,2025-05-17T13:30:00,156.25,159.375,250,255,70,70,115,0,34,4387,0.0,7,4,6,42,90.597,1:45:33,Under Caution,0,0,NRN,FS1,5134,True,0
5495,3,2025,North Carolina Education Lottery 200,1,False,162,Charlotte Motor Speedway,2025-05-23T20:30:00,2025-05-23T20:30:00,2025-05-23T20:30:00,2025-05-23T20:30:00,201.0,201.0,134,134,30,30,74,0,34,4503,178.944,14,8,3,20,128.8,1:33:38,6.229,0,0,NRN,FS1,3094,True,0
5497,3,2025,Rackley Roofing 200,1,False,52,Nashville Superspeedway,2025-05-30T20:00:00,2025-05-30T20:00:00,2025-05-30T19:00:00,2025-05-30T20:00:00,199.5,199.5,150,150,45,50,55,0,32,4387,0.0,7,4,4,27,116.591,1:42:40,0.518,0,0,NRN,FS1,5134,True,0
5501,3,2025,DQS Solutions & Staffing 250 Powered by Precision Vehicle Logistics,1,False,133,Michigan International Speedway,2025-06-07T12:00:00,2025-06-07T12:00:00,2025-06-07T12:00:00,2025-06-07T12:00:00,250.0,278.0,125,139,30,30,79,0,32,4489,183.505,20,11,9,47,112.792,2:27:53,.111,0,0,NRN,FOX,5358,True,0
5498,3,2025,MillerTech Battery 200,1,False,198,Pocono Raceway,2025-06-20T17:00:00,2025-06-20T17:00:00,2025-06-20T17:00:00,2025-06-20T17:00:00,200.0,200.0,80,80,20,20,40,0,35,4446,169.409,7,4,4,24,116.167,1:43:18,3.640,0,0,NRN,FS1,3822,True,0
5509,3,2025,LIUNA 150,1,False,220,Lime Rock Park,2025-06-28T13:00:00,2025-06-28T13:00:00,2025-06-28T13:00:00,2025-06-28T13:00:00,147.8,147.8,100,100,35,35,30,0,34,4387,100.175,2,2,3,13,71.651,2:03:46,1.381,0,0,NRN,FOX,5509,True,0
5499,3,2025,TSport 200 At IRP,1,False,47,Lucas Oil Indianapolis Raceway Park,2025-07-25T20:00:00,2025-07-25T20:00:00,1900-01-01T00:00:00,2025-07-25T20:00:00,137.2,137.2,200,200,60,60,80,0,36,0,0.0,0,0,0,0,0.0,,,0,0,NRN,FS1,5234,False,0
5503,3,2025,NCTS Race at Watkins Glen,1,False,157,Watkins Glen International,2025-08-08T17:00:00,2025-08-08T17:00:00,1900-01-01T00:00:00,2025-08-08T17:00:00,176.4,176.4,72,72,20,20,32,0,36,0,0.0,0,0,0,0,0.0,,,0,0,NRN,FS1,3055,False,0
