race_id,series_id,race_season,race_name,race_type_id,restrictor_plate,track_id,track_name,date_scheduled,race_date,qualifying_date,tunein_date,scheduled_distance,actual_distance,scheduled_laps,actual_laps,stage_1_laps,stage_2_laps,stage_3_laps,stage_4_laps,number_of_cars_in_field,pole_winner_driver_id,pole_winner_speed,number_of_lead_changes,number_of_leaders,number_of_cautions,number_of_caution_laps,average_speed,total_race_time,margin_of_victory,race_purse,attendance,radio_broadcaster,television_broadcaster,master_race_id,inspection_complete,playoff_round
5409,1,2024,Ally 400,1,False,52,Nashville Superspeedway,2024-06-30T19:30:00,2024-06-30T15:30:00,2024-06-29T00:00:00,2024-06-30T15:30:00,399.0,440.23,300,331,90,95,146,0,38,1361,160.354,20,9,15,79,108.298,4:03:54,0.068,0,0,PRN,USA,5035,True,0
5410,1,2024,Grant Park 165,1,False,218,Chicago Street Race,2024-07-07T16:30:00,2024-07-07T16:30:00,2024-07-06T00:00:00,2024-07-07T16:30:00,165.0,127.6,75,58,20,25,13,0,40,4030,90.168,9,6,5,19,54.921,2:19:24,2.863,0,0,MRN,NBC,5291,True,0
5413,1,2024,The Great American Getaway 400 Presented by VisitPA.com,1,False,198,Pocono Raceway,2024-07-14T14:30:00,2024-07-14T14:30:00,2024-07-13T00:00:00,2024-07-14T14:30:00,400.0,400.0,160,160,30,65,65,0,37,4368,170.039,8,8,8,34,123.722,3:13:59,1.312,0,0,MRN,USA,1358,True,0
5416,1,2024,Brickyard 400 Presented by PPG,1,False,123,Indianapolis Motor Speedway,2024-07-21T14:30:00,2024-07-21T14:30:00,2024-07-20T00:00:00,2024-07-21T14:30:00,400.0,417.5,160,167,50,50,67,0,39,4065,181.932,18,13,10,34,119.77,3:29:09,Caution,0,0,IMS,NBC,5074,True,0
5414,1,2024,Cook Out 400,1,False,26,Richmond Raceway,2024-08-11T18:00:00,2024-08-11T18:00:00,2024-08-10T00:00:00,2024-08-11T18:00:00,300.0,306.0,400,408,70,160,178,0,37,1361,118.162,26,9,4,26,100.155,3:03:19,Caution,0,0,MRN,USA,1544,True,0
5415,1,2024,FireKeepers Casino 400,1,False,133,Michigan International Speedway,2024-08-19T11:00:00,2024-08-18T14:30:00,2024-08-18T14:30:00,2024-08-19T11:00:00,400.0,412.0,200,206,45,75,86,0,36,1361,0.0,26,16,7,41,135.675,3:02:12,.168,0,0,MRN,USA,930,True,0
5418,1,2024,Coke Zero Sugar 400,1,True,105,Daytona International Speedway,2024-08-24T19:30:00,2024-08-24T19:30:00,2024-08-24T19:30:00,2024-08-24T19:30:00,400.0,410.0,160,164,35,60,69,0,40,3832,183.165,40,16,7,34,135.413,3:01:40,.047,0,0,MRN,NBC,408,True,0
5419,1,2024,Cook Out Southern 500,1,False,4,Darlington Raceway,2024-09-01T18:00:00,2024-09-01T18:00:00,2024-08-31T00:00:00,2024-09-01T18:00:00,501.32,501.32,367,367,115,115,137,0,37,4025,167.146,26,11,7,39,127.87,3:55:14,.361,0,0,MRN,USA,442,True,0
5411,1,2024,Quaker State 400 Available at Walmart,1,True,111,Atlanta Motor Speedway,2024-09-08T15:00:00,2024-09-08T15:00:00,2024-09-07T00:00:00,2024-09-08T15:00:00,400.4,409.64,260,266,60,100,106,0,38,3832,179.261,24,14,8,44,132.0,3:06:12,Caution,0,0,PRN,USA,3335,True,1
5417,1,2024,Go Bowling at The Glen,1,False,157,Watkins Glen International,2024-09-15T15:00:00,2024-09-15T15:00:00,2024-09-15T15:00:00,2024-09-15T15:00:00,220.5,225.4,90,92,20,20,52,0,38,4001,122.279,11,9,7,21,85.226,2:38:41,.979,0,0,MRN,USA,5071,True,1
5421,1,2024,Bass Pro Shops Night Race,1,False,14,Bristol Motor Speedway,2024-09-21T19:00:00,2024-09-21T19:30:00,1900-01-01T00:00:00,2024-09-21T19:30:00,266.5,266.5,500,500,125,125,250,0,40,0,0.0,0,0,0,0,0.0,,,0,0,PRN,USA,612,False,1
5420,1,2024,Hollywood Casino 400 Presented by ESPN Bet,1,False,41,Kansas Speedway,2024-09-29T15:00:00,2024-09-29T15:00:00,1900-01-01T00:00:00,2024-09-29T15:00:00,400.5,400.5,267,267,80,85,102,0,40,0,0.0,0,0,0,0,0.0,,,0,0,MRN,USA,1950,False,2
5423,1,2024,YellaWood 500,1,True,82,Talladega Superspeedway,2024-10-06T14:00:00,2024-10-06T14:00:00,1900-01-01T00:00:00,2024-10-06T14:00:00,500.08,500.08,188,188,60,60,68,0,40,0,0.0,0,0,0,0,0.0,,,0,0,MRN,NBC,937,False,2
5429,2,2024,United Rentals 300,1,True,105,Daytona International Speedway,2024-02-17T16:00:00,2024-02-19T21:00:00,2024-02-17T00:00:00,2024-02-19T21:00:00,300.0,300.0,120,120,30,30,60,0,38,4463,181.079,19,14,9,44,108.119,2:46:29,0.591,0,0,MRN,FS1,2131,True,0
5433,2,2024,RAPTOR King of Tough 250,1,True,111,Atlanta Motor Speedway,2024-02-24T17:00:00,2024-02-24T17:00:00,2024-02-23T00:00:00,2024-02-24T17:00:00,251.0,260.26,163,169,40,40,89,0,38,4463,173.935,11,5,4,23,135.474,1:55:16,0.106,0,0,PRN,FS1,2432,True,0
5431,2,2024,The LiUNA!,1,False,42,Las Vegas Motor Speedway,2024-03-02T17:00:00,2024-03-02T17:00:00,2024-03-01T00:00:00,2024-03-02T17:00:00,300.0,300.0,200,200,45,45,110,0,38,4104,181.281,12,5,4,22,137.143,2:11:15,4.360,0,0,PRN,FS1,2573,True,0
5432,2,2024,Call811.com Every Dig. Every Time. 200,1,False,84,Phoenix Raceway,2024-03-09T16:30:00,2024-03-09T16:30:00,2024-03-09T14:30:00,2024-03-09T16:30:00,200.0,205.0,200,205,45,45,115,0,38,4104,131.483,7,4,6,43,92.516,2:12:57,0.365,0,0,MRN,FS1,2837,True,0
5434,2,2024,Focused Health 250,1,False,214,Circuit of The Americas,2024-03-23T17:00:00,2024-03-23T17:00:00,2024-03-22T00:00:00,2024-03-23T17:00:00,163.68,171.3,48,50,14,16,20,0,38,4030,92.946,13,8,4,9,72.374,2:21:21,1.354,0,0,PRN,FS1,5098,True,0
5435,2,2024,ToyotaCare 250,1,False,26,Richmond Raceway,2024-03-30T13:30:00,2024-03-30T13:30:00,2024-03-30T13:30:00,2024-03-30T13:30:00,187.5,187.5,250,250,75,75,100,0,38,4419,120.428,14,7,6,51,81.179,2:18:35,4.495,0,0,MRN,FS1,2332,True,0
5456,2,2024,Andy's Frozen Custard 300,1,False,43,Texas Motor Speedway,2024-04-13T13:30:00,2024-04-13T13:30:00,2024-04-13T12:30:00,2024-04-13T13:30:00,300.0,300.0,200,200,45,45,110,0,38,4463,185.612,16,10,7,35,125.977,2:22:53,0.002,0,0,PRN,FS1,3794,True,0
5437,2,2024,Ag-Pro 300,1,True,82,Talladega Superspeedway,2024-04-20T16:00:00,2024-04-20T16:00:00,2024-04-19T00:00:00,2024-04-20T16:00:00,300.58,329.84,113,124,25,25,74,0,38,4133,181.629,34,16,6,28,131.323,2:30:42,0.141,0,0,MRN,FOX,2447,True,0
5438,2,2024,BetRivers 200,1,False,103,Dover Motor Speedway,2024-04-27T13:30:00,2024-04-27T13:30:00,2024-04-26T00:00:00,2024-04-27T13:30:00,200.0,208.0,200,208,45,45,118,0,38,4085,156.863,11,10,10,61,87.395,2:22:48,Caution,0,0,PRN,FS1,2141,True,0
5439,2,2024,Crown Royal Purple Bag Project 200,1,False,4,Darlington Raceway,2024-05-11T13:30:00,2024-05-11T13:30:00,2024-05-10T00:00:00,2024-05-11T13:30:00,200.8,200.8,147,147,45,45,57,0,38,4104,0.0,5,4,5,31,110.567,1:48:58,3.407,0,0,MRN,FS1,4970,True,0
5440,2,2024,BetMGM 300,1,False,162,Charlotte Motor Speedway,2024-05-25T13:00:00,2024-05-25T13:00:00,2024-05-24T00:00:00,2024-05-25T13:00:00,300.0,300.0,200,200,45,45,110,0,38,4368,177.194,23,9,8,45,115.053,2:36:27,0.500,0,0,PRN,FOX,2143,True,0
5441,2,2024,Pacific Office Automation 147,1,False,204,Portland International Raceway,2024-06-01T16:30:00,2024-06-01T16:30:00,2024-06-01T13:30:00,2024-06-01T16:30:00,147.75,142.5,75,75,25,25,25,0,38,4327,96.654,9,4,4,14,69.575,2:07:25,0.941,0,0,MRN,FS1,5196,True,0
5442,2,2024,"Zip Buy Now, Pay Later 250",1,False,99,Sonoma Raceway,2024-06-08T20:00:00,2024-06-08T20:00:00,2024-06-08T17:00:00,2024-06-08T20:00:00,157.21,157.21,79,79,20,25,34,0,38,4469,95.933,3,3,4,14,71.986,2:11:02,1.323,0,0,PRN,FS1,5321,True,0
5430,2,2024,HyVee Perks 250,1,False,206,Iowa Speedway,2024-06-15T15:30:00,2024-06-15T15:30:00,1900-01-01T00:00:00,2024-06-15T15:30:00,218.75,221.375,250,253,75,75,103,0,38,0,0.0,13,8,9,71,84.899,2:36:27,0.146,0,0,MRN,USA,5430,True,0
5446,2,2024,Sci Aps 200,1,False,138,New Hampshire Motor Speedway,2024-06-22T15:30:00,2024-06-22T15:30:00,2024-06-22T15:30:00,2024-06-22T15:00:00,211.6,214.774,200,203,45,45,113,0,38,4104,0.0,15,10,11,58,82.951,2:35:21,0.254,0,0,PRN,USA,5106,True,0
5443,2,2024,Tennessee Lottery 250,1,False,52,Nashville Superspeedway,2024-06-29T17:00:00,2024-06-29T17:00:00,2024-06-29T16:00:00,2024-06-29T17:00:00,250.04,250.04,188,188,45,45,98,0,38,4368,155.072,4,3,3,17,127.571,1:57:36,0.366,0,0,PRN,USA,5102,True,0
5444,2,2024,The Loop 110,1,False,218,Chicago Street Race,2024-07-06T15:30:00,2024-07-06T15:30:00,2024-07-06T14:30:00,2024-07-06T15:30:00,110.0,110.0,50,50,15,15,20,0,38,4469,88.543,9,5,7,16,56.531,1:56:45,1.287,0,0,MRN,NBC,5337,True,0
5447,2,2024,Explore The Pocono Mountains 225,1,False,198,Pocono Raceway,2024-07-13T15:00:00,2024-07-13T15:00:00,2024-07-13T15:00:00,2024-07-13T15:00:00,225.0,225.0,90,90,20,20,50,0,38,4204,167.255,10,7,8,30,105.113,2:08:26,0.670,0,0,MRN,USA,4532,True,0
5450,2,2024,Pennzoil 250 Presented by Advance Auto Parts,1,False,123,Indianapolis Motor Speedway,2024-07-20T15:30:00,2024-07-20T15:30:00,2024-07-20T15:30:00,2024-07-20T15:30:00,250.0,250.0,100,100,30,30,40,0,38,4104,167.582,12,6,7,29,101.26,2:28:08,0.167,0,0,IMS,USA,4074,True,0
5449,2,2024,Cabo Wabo 250,1,False,133,Michigan International Speedway,2024-08-17T15:30:00,2024-08-17T15:30:00,2024-08-17T15:30:00,2024-08-17T15:30:00,250.0,256.0,125,128,30,30,68,0,38,4204,171.645,10,7,9,39,108.743,2:21:15,Caution,0,0,MRN,USA,5109,True,0
5452,2,2024,Wawa 250 Powered by Coca-Cola,1,True,105,Daytona International Speedway,2024-08-23T19:30:00,2024-08-23T19:30:00,2024-08-23T19:30:00,2024-08-23T19:30:00,250.0,255.0,100,102,30,30,42,0,38,4312,181.189,19,6,7,34,117.182,2:10:34,Caution,0,0,MRN,USA,2744,True,0
5453,2,2024,Sport Clips Haircuts VFW Help A Hero 200,1,False,4,Darlington Raceway,2024-08-31T15:30:00,2024-08-31T15:30:00,2024-08-31T15:30:00,2024-08-31T15:30:00,200.802,204.9,147,150,45,45,60,0,38,4153,164.865,12,4,6,29,110.94,1:50:49,0.351,0,0,MRN,USA,2200,True,0
5445,2,2024,Focused Health 250,1,False,111,Atlanta Motor Speedway,2024-09-07T15:00:00,2024-09-07T15:00:00,2024-09-07T15:00:00,2024-09-07T15:00:00,251.02,251.02,163,163,40,40,83,0,37,4463,173.646,12,9,6,36,118.514,2:07:05,0.340,0,0,PRN,USA,2432,True,0
5451,2,2024,Mission 200 at The Glen,1,False,157,Watkins Glen International,2024-09-14T15:00:00,2024-09-14T15:00:00,2024-09-14T15:00:00,2024-09-14T15:00:00,200.9,220.5,82,90,20,20,50,0,38,4481,124.176,10,7,7,19,85.007,2:35:38,Caution,0,0,MRN,USA,5107,True,0
5455,2,2024,Food City 300,1,False,14,Bristol Motor Speedway,2024-09-20T19:30:00,2024-09-20T19:30:00,1900-01-01T00:00:00,2024-09-20T19:30:00,159.9,159.9,300,300,85,85,130,0,38,0,0.0,0,0,0,0,0.0,,,0,0,PRN,CW,2153,False,0
5454,2,2024,Kansas Lottery 300,1,False,41,Kansas Speedway,2024-09-28T16:00:00,2024-09-28T16:00:00,1900-01-01T00:00:00,2024-09-28T16:00:00,300.0,300.0,200,200,45,45,110,0,38,0,0.0,0,0,0,0,0.0,,,0,0,MRN,CW,2721,False,1
5448,2,2024,United Rentals 250,1,True,82,Talladega Superspeedway,2024-10-05T16:00:00,2024-10-05T16:00:00,1900-01-01T00:00:00,2024-10-05T16:00:00,250.04,250.04,94,94,25,25,44,0,38,0,0.0,0,0,0,0,0.0,,,0,0,MRN,CW,2447,False,1
5457,2,2024,Drive for the Cure 250 Presented by Blue Cross and Blue Shield of North Carolina,1,False,210,Charlotte Motor Speedway Road Course,2024-10-12T16:00:00,2024-10-12T16:00:00,1900-01-01T00:00:00,2024-10-12T16:00:00,155.44,155.44,67,67,20,20,27,0,38,0,0.0,0,0,0,0,0.0,,,0,0,PRN,CW,4742,False,1
5462,3,2024,Fresh From Florida 250,1,True,105,Daytona International Speedway,2024-02-16T19:30:00,2024-02-16T19:30:00,2024-02-16T00:00:00,2024-02-16T19:30:00,250.0,252.5,100,101,20,20,61,0,36,4235,178.767,24,12,12,52,98.933,2:33:08,Caution,0,0,MRN,FS1,3020,True,0
5464,3,2024,Fr8 208,1,True,111,Atlanta Motor Speedway,2024-02-24T14:00:00,2024-02-24T14:00:00,2024-02-23T00:00:00,2024-02-24T14:00:00,208.0,207.9,135,135,30,30,75,0,33,4451,174.246,20,7,7,37,111.425,1:51:57,0.187,0,0,MRN,FS1,4475,True,0
5463,3,2024,Victoria's Voice Foundation 200 presented by Westgate Resorts,1,False,42,Las Vegas Motor Speedway,2024-03-01T21:00:00,2024-03-01T21:00:00,2024-03-01T18:00:00,2024-03-01T21:00:00,201.0,201.0,134,134,30,30,74,0,32,4422,177.043,19,10,4,19,129.91,1:32:50,0.851,0,0,MRN,FS1,4103,True,0
5467,3,2024,Weather Guard Truck Race,1,False,14,Bristol Motor Speedway,2024-03-16T20:00:00,2024-03-16T20:00:00,2024-03-16T00:00:00,2024-03-16T20:00:00,133.25,133.25,250,250,65,65,120,0,36,4268,126.888,4,3,6,50,80.017,1:39:55,0.141,0,0,MRN,FS1,3105,True,0
5465,3,2024,XPEL 225,1,False,214,Circuit of The Americas,2024-03-23T13:30:00,2024-03-23T13:30:00,2024-03-22T00:00:00,2024-03-23T13:30:00,143.22,157.6,42,46,12,14,20,0,35,4481,93.012,14,8,6,10,69.492,2:15:26,1.625,0,0,MRN,FS1,5129,True,0
5468,3,2024,Long John Silver's 200,1,False,22,Martinsville Speedway,2024-04-05T19:30:00,2024-04-05T19:30:00,2024-04-05T19:30:00,2024-04-05T19:30:00,105.2,105.2,200,200,50,50,100,0,34,4235,97.523,5,3,11,81,55.908,1:52:54,0.644,0,0,MRN,FS1,3112,True,0
5466,3,2024,SpeedyCash.com 250,1,False,43,Texas Motor Speedway,2024-04-12T20:30:00,2024-04-12T20:30:00,2024-04-12T19:30:00,2024-04-12T20:30:00,250.5,250.5,167,167,40,40,87,0,34,4416,184.811,7,4,7,40,118.471,2:06:52,0.112,0,0,MRN,FS1,4095,True,0
5469,3,2024,Heart Of America 200,1,False,41,Kansas Speedway,2024-05-04T20:00:00,2024-05-04T20:00:00,2024-05-04T19:00:00,2024-05-04T20:00:00,201.0,201.0,134,134,30,30,74,0,33,4295,175.735,13,8,3,16,132.722,1:30:52,1.088,0,0,MRN,FS1,3055,True,0
5470,3,2024,Buckle Up South Carolina 200,1,False,4,Darlington Raceway,2024-05-10T19:30:00,2024-05-10T19:30:00,2024-05-10T19:30:00,2024-05-10T19:30:00,200.802,204.9,147,150,45,45,60,0,32,4416,167.905,12,6,7,37,101.983,2:00:33,0.315,0,0,MRN,FS1,3055,True,0
5471,3,2024,Wright Brand 250,1,False,177,North Wilkesboro Speedway,2024-05-18T13:30:00,2024-05-18T13:30:00,2024-05-18T00:00:00,2024-05-19T11:30:00,156.25,156.25,250,250,70,70,110,0,36,0,0.0,7,6,7,58,82.94,1:53:02,2.474,0,0,MRN,FS1,5134,True,0
5472,3,2024,North Carolina Education Lottery 200,1,False,162,Charlotte Motor Speedway,2024-05-24T20:30:00,2024-05-24T20:30:00,2024-05-24T20:30:00,2024-05-24T20:30:00,201.0,201.0,134,134,30,30,74,0,36,4342,178.241,8,5,5,31,114.132,1:45:40,0.507,0,0,MRN,FS1,3094,True,0
5473,3,2024,Toyota 200,1,False,45,World Wide Technology Raceway,2024-06-01T13:30:00,2024-06-01T13:30:00,2024-06-01T12:30:00,2024-06-01T13:30:00,200.0,200.0,160,160,35,35,90,0,32,4235,138.568,13,9,5,32,98.806,2:01:27,1.854,0,0,MRN,FOX,4376,True,0
5474,3,2024,Rackley Roofing 200,1,False,52,Nashville Superspeedway,2024-06-28T20:00:00,2024-06-28T20:00:00,2024-06-28T19:00:00,2024-06-28T20:00:00,199.5,199.5,150,150,45,50,55,0,36,4205,158.98,1,1,7,42,101.829,1:57:33,2.028,0,0,MRN,FS2,5134,True,0
5476,3,2024,CRC Brakleen 175,1,False,198,Pocono Raceway,2024-07-12T17:30:00,2024-07-12T17:30:00,2024-07-12T17:30:00,2024-07-12T17:30:00,175.0,175.0,70,70,15,15,40,0,36,4268,0.0,3,3,4,17,113.269,1:32:42,.867,0,0,MRN,FS1,3822,True,0
5478,3,2024,TSport 200,1,False,47,Lucas Oil Indianapolis Raceway Park,2024-07-19T20:30:00,2024-07-19T20:30:00,2024-07-19T20:30:00,2024-07-19T20:30:00,137.2,137.2,200,200,60,60,80,0,35,4422,108.017,5,3,4,27,82.238,1:40:06,4.129,0,0,MRN,FS1,5234,True,0
5477,3,2024,Clean Harbors 250,1,True,26,Richmond Raceway,2024-08-10T19:30:00,2024-08-10T19:30:00,2024-08-10T19:30:00,2024-08-10T19:30:00,187.5,187.5,250,250,70,70,110,0,36,4268,118.655,12,7,9,69,77.426,2:25:18,0.936,0,0,MRN,FS1,5004,True,0
5479,3,2024,LiUNA! 175,1,False,51,The Milwaukee Mile,2024-08-25T16:00:00,2024-08-25T16:00:00,2024-08-25T15:00:00,2024-08-25T16:00:00,177.62,175.0,175,175,55,55,65,0,36,4235,122.556,5,4,2,22,97.537,1:49:16,1.547,0,0,MRN,FS1,5358,True,1
5481,3,2024,UNOH 200 presented by Ohio Logistics,1,False,14,Bristol Motor Speedway,2024-09-19T20:00:00,2024-09-19T20:00:00,1900-01-01T00:00:00,2024-09-19T20:00:00,106.6,106.6,200,200,55,55,90,0,36,0,0.0,0,0,0,0,0.0,,,0,0,MRN,FS1,3105,False,1
5480,3,2024,Kubota Tractor 200,1,False,41,Kansas Speedway,2024-09-27T20:30:00,2024-09-27T20:30:00,1900-01-01T00:00:00,2024-09-27T20:30:00,201.0,201.0,134,134,30,30,74,0,36,0,0.0,0,0,0,0,0.0,,,0,0,MRN,FS1,3055,False,1
5482,3,2024,Love’s RV Stop 225,1,True,82,Talladega Superspeedway,2024-10-04T16:30:00,2024-10-04T16:30:00,1900-01-01T00:00:00,2024-10-04T16:30:00,226.1,226.1,85,85,20,20,45,0,36,0,0.0,0,0,0,0,0.0,,,0,0,MRN,FS1,3198,False,2
