season,series_id,race_id,finish_position,starting_position,driver_number,driver_nationality,driver_id,driver_name,sponsor,owner_id,car,race_laps_run,race_status,race_laps_lead,points_earned,playoff_points_earned
2006,C,2006_GM_Flex_Fuel_250,1,1,6,usa,Mark_Martin,Mark Martin,Scotts,Jack_Roush,Ford,102,88850,running,42,190
2006,C,2006_GM_Flex_Fuel_250,2,8,30,usa,Todd_Bodine,Todd Bodine,iRacing.com Motorsport Simulations,Germain_Racing,Toyota,102,59100,running,6,175
2006,C,2006_GM_Flex_Fuel_250,3,17,9,usa,Ted_Musgrave,Ted Musgrave,Team ASE / Germain Motor Co.,Germain_Racing,Toyota,102,41650,running,6,170
2006,C,2006_GM_Flex_Fuel_250,4,5,5,usa,Mike_Skinner,Mike Skinner,Toyota Tundra,Bill_Davis,Toyota,102,32000,running,34,165
2006,C,2006_GM_Flex_Fuel_250,5,7,60,usa,Jack_Sprague,Jack Sprague,Con-Way Transportation,Jeff_Wyler,Toyota,102,23725,running,1,160
2006,C,2006_GM_Flex_Fuel_250,6,15,99,usa,Erik_Darnell,Erik Darnell,Roush Racing,Jack_Roush,Ford,102,22375,running,0,150
2006,C,2006_GM_Flex_Fuel_250,7,18,08,usa,Bobby_Hamilton_Jr,"Bobby Hamilton, Jr.",Tech-Net,Bobby_Dotter,Dodge,102,20375,running,1,151
2006,C,2006_GM_Flex_Fuel_250,8,12,14,usa,Rick_Crawford,Rick Crawford,Circle Bar Truck Corral,Tom_Mitchell,Ford,102,21775,running,8,147
2006,C,2006_GM_Flex_Fuel_250,9,13,17,usa,David_Reutimann,David Reutimann,Toyota Tundra,Darrell_Waltrip,Toyota,102,20075,running,0,138
2006,C,2006_GM_Flex_Fuel_250,10,31,10,usa,Terry_Cook,Terry Cook,Power Stroke Diesel,Greg_Pollex,Ford,102,18725,running,0,134
2006,C,2006_GM_Flex_Fuel_250,11,29,04,usa,Kevin_Hamlin,Kevin Hamlin,Dodge Motorsports,Bobby_Hamilton_Racing,Dodge,102,17275,running,1,135
2006,C,2006_GM_Flex_Fuel_250,12,28,4,usa,Timothy_Peters,Timothy Peters,Dodge Motorsports,Bobby_Hamilton_Racing,Dodge,102,17090,running,0,127
2006,C,2006_GM_Flex_Fuel_250,13,25,85,usa,Dennis_Setzer,Dennis Setzer,Flex Fuel E85 Silverado,David_Dollar,Chevrolet,102,16990,running,0,124
2006,C,2006_GM_Flex_Fuel_250,14,6,11,usa,David_Starr,David Starr,Red Horse Racing,Tom_DeLoach,Toyota,102,16890,running,0,121
2006,C,2006_GM_Flex_Fuel_250,15,10,23,usa,Johnny_Benson_Jr,"Johnny Benson, Jr.",Toyota Certified Used Vehicles,Bill_Davis,Toyota,102,17290,running,0,118
2006,C,2006_GM_Flex_Fuel_250,16,4,20,usa,Jon_Wood,Jon Wood,U.S. Air Force,Wood_Brothers,Ford,102,14340,running,0,115
2006,C,2006_GM_Flex_Fuel_250,17,35,1,usa,Robert_Richardson_Jr,"Robert Richardson, Jr.",WinYourMortgage.com,Robert_Richardson_Sr.,Dodge,102,16485,running,0,112
2006,C,2006_GM_Flex_Fuel_250,18,21,13,usa,Kerry_Earnhardt,Kerry Earnhardt,ThorSport Racing,Duke_Thorson,Chevrolet,102,16365,running,0,109
2006,C,2006_GM_Flex_Fuel_250,19,34,8,usa,Chase_Montgomery,Chase Montgomery,BHR2,Ray_Montgomery,Dodge,102,16265,running,0,106
2006,C,2006_GM_Flex_Fuel_250,20,30,07,usa,Sean_Murphy,Sean Murphy,Garden Fresh Chips & Salsa,Gene_Christensen,Chevrolet,102,16265,running,0,103
2006,C,2006_GM_Flex_Fuel_250,21,26,18,usa,Bobby_Hamilton,Bobby Hamilton,Fastenal,Bobby_Hamilton_Racing,Dodge,101,16365,running,0,100
2006,C,2006_GM_Flex_Fuel_250,22,19,16,usa,Mike_Bliss,Mike Bliss,Xpress Motorsports,David_Fuge,Chevrolet,101,13715,running,0,97
2006,C,2006_GM_Flex_Fuel_250,23,20,33,usa,Ron_Hornaday_Jr,"Ron Hornaday, Jr.","Kevin Harvick, Inc.",Kevin_Harvick,Chevrolet,101,15840,running,0,94
2006,C,2006_GM_Flex_Fuel_250,24,32,77,usa,Brendan_Gaughan,Brendan Gaughan,Orleans Hotel & Casino,Michael_Gaughan,Dodge,101,14490,running,0,91
2006,C,2006_GM_Flex_Fuel_250,25,3,21,usa,Stacy_Compton,Stacy Compton,State Fair Corn Dogs / Edy's,Wood_Brothers,Ford,100,13390,running,0,88
2006,C,2006_GM_Flex_Fuel_250,26,22,88,usa,Matt_Crafton,Matt Crafton,Menards / Energizer,Duke_Thorson,Chevrolet,100,14290,running,0,85
2006,C,2006_GM_Flex_Fuel_250,27,24,98,usa,Erin_Crocker,Erin Crocker,Cheerios / Betty Crocker,Ray_Evernham,Dodge,100,13165,running,0,82
2006,C,2006_GM_Flex_Fuel_250,28,23,15,usa,Kyle_Krisiloff,Kyle Krisiloff,ditech.com / National Land Liquidations,Billy_Ballew,Chevrolet,98,13065,crash,0,79
2006,C,2006_GM_Flex_Fuel_250,29,36,02,usa,Kelly_Sutton,Kelly Sutton,Team Copaxone,Ed_Sutton,Chevrolet,88,12965,engine,0,76
2006,C,2006_GM_Flex_Fuel_250,30,11,47,usa,Kraig_Kinser,Kraig Kinser,Centrix Financial,David_Dollar,Chevrolet,73,12865,crash,0,73
2006,C,2006_GM_Flex_Fuel_250,31,16,59,usa,Mike_Wallace,Mike Wallace,Melling Engine Parts / Melling Select,James_Harris,Dodge,72,12815,crash,0,70
2006,C,2006_GM_Flex_Fuel_250,32,33,75,usa,Aric_Almirola,Aric Almirola,Spears Manufacturing,Wayne_Spears,Chevrolet,72,12765,crash,0,67
2006,C,2006_GM_Flex_Fuel_250,33,9,12,usa,Joey_Miller,Joey Miller,Curb Records,Darrell_Waltrip,Toyota,72,12715,crash,0,64
2006,C,2006_GM_Flex_Fuel_250,34,14,29,usa,Brad_Keselowski,Brad Keselowski,K Automotive Performance,Bob_Keselowski,Ford,72,12665,crash,0,61
2006,C,2006_GM_Flex_Fuel_250,35,2,22,usa,Bill_Lester,Bill Lester,Rally's / Checker's Fully Loaded Fries,Bill_Davis,Toyota,43,12615,crash,3,63
2006,C,2006_GM_Flex_Fuel_250,36,27,25,usa,Boston_Reid,Boston Reid,Woodard & Sharp Racing,Rich_Woodard,Dodge,41,12521,crash,0,55
2006,C,2006_racetickets.com_200,1,7,6,usa,Mark_Martin,Mark Martin,Scotts Miracle-Gro,Jack_Roush,Ford,106,57210,running,63,190
2006,C,2006_racetickets.com_200,2,5,30,usa,Todd_Bodine,Todd Bodine,Germain Motor Company,Germain_Racing,Toyota,106,43250,running,11,175
2006,C,2006_racetickets.com_200,3,3,9,usa,Ted_Musgrave,Ted Musgrave,Team ASE / Germain Motor Co.,Germain_Racing,Toyota,106,27540,running,0,165
2006,C,2006_racetickets.com_200,4,1,17,usa,David_Reutimann,David Reutimann,Toyota Tundra,Darrell_Waltrip,Toyota,106,23100,running,3,165
2006,C,2006_racetickets.com_200,5,8,60,usa,Jack_Sprague,Jack Sprague,Con-Way Transportation,Jeff_Wyler,Toyota,106,15650,running,8,160
2006,C,2006_racetickets.com_200,6,26,23,usa,Johnny_Benson_Jr,"Johnny Benson, Jr.",Toyota Certified Used Vehicles,Bill_Davis,Toyota,106,15425,running,0,150
2006,C,2006_racetickets.com_200,7,6,16,usa,Mike_Bliss,Mike Bliss,Xpress Motorsports,David_Fuge,Chevrolet,106,12850,running,0,146
2006,C,2006_racetickets.com_200,8,13,14,usa,Rick_Crawford,Rick Crawford,Circle Bar Truck Corral,Tom_Mitchell,Ford,106,14900,running,0,142
2006,C,2006_racetickets.com_200,9,4,20,usa,Jon_Wood,Jon Wood,Wood Brothers / JTG Racing,Wood_Brothers,Ford,106,12350,running,6,143
2006,C,2006_racetickets.com_200,10,12,85,usa,Dennis_Setzer,Dennis Setzer,Flex Fuel E85 Silverado,David_Dollar,Chevrolet,106,15750,running,0,134
2006,C,2006_racetickets.com_200,11,11,99,usa,Erik_Darnell,Erik Darnell,Woolrich,Jack_Roush,Ford,106,15100,running,0,130
2006,C,2006_racetickets.com_200,12,19,11,usa,David_Starr,David Starr,Red Horse Racing,Tom_DeLoach,Toyota,106,13890,running,0,127
2006,C,2006_racetickets.com_200,13,18,12,usa,Joey_Miller,Joey Miller,Curb Records,Darrell_Waltrip,Toyota,106,15540,running,0,124
2006,C,2006_racetickets.com_200,14,22,10,usa,Terry_Cook,Terry Cook,Power Stroke Diesel,Greg_Pollex,Ford,106,13590,running,0,121
2006,C,2006_racetickets.com_200,15,16,22,usa,Bill_Lester,Bill Lester,Bill Davis Trucking,Bill_Davis,Toyota,106,13090,running,0,118
2006,C,2006_racetickets.com_200,16,20,29,usa,Brad_Keselowski,Brad Keselowski,K Automotive Performance,Bob_Keselowski,Ford,106,13215,running,2,120
2006,C,2006_racetickets.com_200,17,2,5,usa,Mike_Skinner,Mike Skinner,Toyota Tundra,Bill_Davis,Toyota,106,13090,running,7,117
2006,C,2006_racetickets.com_200,18,17,40,usa,Chad_Chaffin,Chad Chaffin,Key Motorsports,Curtis_Key,Chevrolet,106,10815,running,6,114
2006,C,2006_racetickets.com_200,19,25,15,usa,Kyle_Krisiloff,Kyle Krisiloff,ditech.com / National Land Liquidations,Billy_Ballew,Chevrolet,106,13040,running,0,106
2006,C,2006_racetickets.com_200,20,28,88,usa,Matt_Crafton,Matt Crafton,Menards / Energizer,Duke_Thorson,Chevrolet,106,13015,running,0,103
2006,C,2006_racetickets.com_200,21,10,75,usa,Aric_Almirola,Aric Almirola,Spears Manufacturing,Wayne_Spears,Chevrolet,106,13390,running,0,100
2006,C,2006_racetickets.com_200,22,23,08,usa,Bobby_Hamilton_Jr,"Bobby Hamilton, Jr.",Corky's Ribs and BBQ,Bobby_Dotter,Dodge,106,12965,running,0,97
2006,C,2006_racetickets.com_200,23,21,18,usa,Bobby_Hamilton,Bobby Hamilton,Fastenal,Bobby_Hamilton_Racing,Dodge,106,12940,running,0,94
2006,C,2006_racetickets.com_200,24,27,4,usa,Timothy_Peters,Timothy Peters,Dodge Motorsports,Bobby_Hamilton_Racing,Dodge,106,12915,running,0,91
2006,C,2006_racetickets.com_200,25,36,06,usa,Chad_McCumbee,Chad McCumbee,MRD Motorsports,Dave_Malcolmson,Chevrolet,106,10640,running,0,63
2006,C,2006_racetickets.com_200,26,14,21,usa,Stacy_Compton,Stacy Compton,Dreyer's Ice Cream,Wood_Brothers,Ford,106,10615,running,0,85
2006,C,2006_racetickets.com_200,27,33,98,usa,Erin_Crocker,Erin Crocker,Cheerios / Betty Crocker,Ray_Evernham,Dodge,105,11590,running,0,82
2006,C,2006_racetickets.com_200,28,31,02,usa,Kelly_Sutton,Kelly Sutton,Team Copaxone,Ed_Sutton,Chevrolet,105,10565,running,0,79
