season,series_id,race_id,finish_position,starting_position,driver_number,driver_nationality,driver_id,driver_name,sponsor,owner_id,car,race_laps_run,race_status,race_laps_lead,points_earned,playoff_points_earned
2000,C,2000_Daytona_250,1,2,2,usa,Mike_Wallace,Mike Wallace,Team ASE Racing,Jim_Smith,Ford,100,80099,running,59,185
2000,C,2000_Daytona_250,2,34,99,usa,Kurt_Busch,Kurt Busch,Exide Batteries,Jack_Roush,Ford,100,51800,running,0,170
2000,C,2000_Daytona_250,3,6,60,usa,Andy_Houston,Andy Houston,CAT Rental Stores,Mike_Addington,Chevrolet,100,39382,running,9,170
2000,C,2000_Daytona_250,4,32,88,usa,Terry_Cook,Terry Cook,Transmission Technology,Duke_Thorson,Chevrolet,100,27602,running,7,165
2000,C,2000_Daytona_250,5,15,98,usa,Kenny_Martin,Kenny Martin,Premier Truck Parts,Jim_Herrick,Ford,100,21805,running,0,155
2000,C,2000_Daytona_250,6,29,72,canada,Randy_MacDonald,Randy MacDonald,3M,Doc_MacDonald,Chevrolet,100,17225,running,0,150
2000,C,2000_Daytona_250,7,9,66,usa,Rick_Carelli,Rick Carelli,Carlin Burners & Controls,Dale_Phelon,Ford,100,16025,running,0,146
2000,C,2000_Daytona_250,8,12,1,usa,Dennis_Setzer,Dennis Setzer,Mopar Performance,Bob_Keselowski,Dodge,99,16077,running,0,142
2000,C,2000_Daytona_250,9,26,84,usa,Donnie_Neuenberger,Donnie Neuenberger,eBay.com,Robert_Long,Ford,99,14025,running,0,138
2000,C,2000_Daytona_250,10,10,43,usa,Steve_Grissom,Steve Grissom,Dodge Motorsports,Petty_Enterprises,Dodge,95,13525,running,5,139
2000,C,2000_Daytona_250,11,16,50,usa,Greg_Biffle,Greg Biffle,Grainger,Jack_Roush,Ford,92,14877,crash,1,135
2000,C,2000_Daytona_250,12,8,86,usa,Mike_Cope,Mike Cope,Royal Crown Cola,David_Hodson,Dodge,90,12740,running,0,127
2000,C,2000_Daytona_250,13,30,12,mexico,Carlos_Contreras,Carlos Contreras,Hot Wheels,Russell_Kersh,Dodge,84,12640,running,0,124
2000,C,2000_Daytona_250,14,24,6,usa,Rich_Woodland_Jr,"Rich Woodland, Jr.",Woodland Racing,Richard_Woodland,Chevrolet,82,12540,transmission,0,121
2000,C,2000_Daytona_250,15,11,25,usa,Randy_Tolsma,Randy Tolsma,Supergard Motor Oil,David_Hodson,Dodge,79,13792,running,0,118
2000,C,2000_Daytona_250,16,36,00,usa,Ryan_McGlynn,Ryan McGlynn,Howes Lubricator,Raynard_McGlynn,Chevrolet,76,13292,engine,0,115
2000,C,2000_Daytona_250,17,20,97,usa,Ron_Barfield_Jr,"Ron Barfield, Jr.",RDR Racing,Ron_Barfield_Jr.,Ford,66,13192,engine,0,112
2000,C,2000_Daytona_250,18,4,75,usa,Marty_Houston,Marty Houston,Spears Manufacturing,Wayne_Spears,Chevrolet,65,13092,crash,2,114
2000,C,2000_Daytona_250,19,1,18,usa,Joe_Ruttman,Joe Ruttman,Dana Corporation,Bobby_Hamilton_Racing,Dodge,64,14092,engine,1,111
2000,C,2000_Daytona_250,20,21,26,usa,Jamie_McMurray,Jamie McMurray,Mittler Tool,Mike_Mittler,Ford,60,12115,crash,0,103
2000,C,2000_Daytona_250,21,27,31,usa,John_Young,John Young,Design-Lighting.com,Bob_Brevak,Ford,57,11765,crash,0,100
2000,C,2000_Daytona_250,22,3,52,usa,Lyndon_Amick,Lyndon Amick,Penda Truck Accessories,Ken_Schrader,Chevrolet,56,11665,crash,2,102
2000,C,2000_Daytona_250,23,22,46,usa,Rob_Morgan,Rob Morgan,Acxiom,David_Dollar,Ford,56,12592,crash,4,99
