race_id,series_id,race_season,result_id,finishing_position,starting_position,car_number,driver_fullname,driver_hometown,hometown_city,hometown_state,hometown_country,team_id,team_name,qualifying_order,qualifying_position,qualifying_speed,laps_led,times_led,car_make,car_model,sponsor,points_earned,playoff_points_earned,laps_completed,finishing_status,winnings,owner_fullname,crew_chief_id,crew_chief_fullname,points_position,points_delta,owner_id,official_car_number,disqualified,diff_laps,diff_time
4770,1,2019,255913,9,4,6,Ryan Newman,,South Bend,Indiana,,2803,Roush Fenway Racing,0,4,0,0,0,Ford,Mustang,Wyndham Rewards,0,,59,Running,0,Roush Fenway Racing,,Scott Graves,0,0,5061,6,,,
4770,1,2019,255920,15,12,19,Martin Truex Jr,,Mayetta,New Jersey,,2810,Joe Gibbs Racing,0,12,0,0,0,Toyota,Camry,Bass Pro Shops/Tracker ATVs,0,,55,Accident,0,Joe Gibbs Racing,,Cole Pearn,0,0,1187,19,,,
4770,1,2019,255923,3,7,22,Joey Logano,,Middletown,Connecticut,,2593,Team Penske,0,7,0,0,0,Ford,Mustang,Shell Pennzoil,0,,59,Running,0,Team Penske,,Todd Gordon,0,0,4414,22,,,
4770,1,2019,255911,6,9,3,Austin Dillon,,Welcome,North Carolina,,2765,Richard Childress Racing,0,9,0,3,1,Chevrolet,Camaro,Bass Pro Shops/Tracker Boats,0,,59,Running,0,Richard Childress Racing,,Danny Stockman Jr,0,0,553,3,,,
4770,1,2019,255917,4,8,12,Ryan Blaney,,High Point,North Carolina,,1460,Team Penske,0,8,0,0,0,Ford,Mustang,Menards / Peak,0,,59,Running,0,Team Penske,,Jeremy Bullins,0,0,4414,12,,,
4770,1,2019,255926,19,14,42,Kyle Larson,,Elk Grove,California,,1683,Chip Ganassi Racing,0,14,0,0,0,Chevrolet,Camaro,Credit One Bank,0,,55,Accident,0,Chip Ganassi Racing,,Chad Johnston,0,0,4032,42,,,
4770,1,2019,255928,5,5,88,Alex Bowman,,Tucson,Arizona,,2273,Hendrick Motorsports,0,5,0,0,0,Chevrolet,Camaro,Nationwide,0,,59,Running,0,Hendrick Motorsports,,Greg Ives,0,0,1464,88,,,
4770,1,2019,255921,20,20,20,Erik Jones,,Byron,Michigan,,1550,Joe Gibbs Racing,0,20,0,0,0,Toyota,Camry,Sport Clips,0,,55,Accident,0,Joe Gibbs Racing,,Chris Gayle,0,0,4047,20,,,
4770,1,2019,255914,7,16,9,Chase Elliott,,Dawsonville,Georgia,,2952,Hendrick Motorsports,0,16,0,0,0,Chevrolet,Camaro,Mountain Dew,0,,59,Running,0,Hendrick Motorsports,,Alan Gustafson,0,0,1464,9,,,
4770,1,2019,255925,10,10,41,Daniel Suarez,,Monterrey,,,2767,Stewart-Haas Racing,0,10,0,0,0,Ford,Mustang,Haas Automation,0,,58,Running,0,Stewart-Haas Racing,,Billy Scott,0,0,4084,41,,,
4771,1,2019,255931,18,7,18,Kyle Busch,,Las Vegas,Nevada,,1524,Joe Gibbs Racing,0,7,0,0,0,Toyota,Camry,M&M's Tablet,0,,59,Running,0,Joe Gibbs Racing,,Adam Stevens,37,0,4047,18,,,
4771,1,2019,255939,1,8,4,Kevin Harvick,,Bakersfield,California,,2766,Stewart-Haas Racing,0,8,0,44,1,Ford,Mustang,Busch Beer Car2Can,10,,60,Running,0,Stewart-Haas Racing,,Rodney Childers,2,0,3193,4,,,
4771,1,2019,255943,8,2,48,Jimmie Johnson,,El Cajon,California,,1707,Hendrick Motorsports,0,2,0,0,0,Chevrolet,Camaro,Ally,3,,60,Running,0,Hendrick Motorsports,,Kevin Meendering,16,0,1237,48,,,
4771,1,2019,255933,20,5,2,Brad Keselowski,,Rochester Hills,Michigan,,1547,Team Penske,0,5,0,0,0,Ford,Mustang,Miller Lite,0,,58,Running,0,Team Penske,,Paul Wolfe,38,0,4414,2,,,
4771,1,2019,255934,3,6,21,Paul Menard,,Eau Claire,Wisconsin,,1560,Wood Brothers Racing,0,6,0,0,0,Ford,Mustang,Motorcraft / Quick Lane Tire & Auto Center,8,,60,Running,0,Wood Brothers Racing,,Greg Erwin,6,0,7552,21,,,
4771,1,2019,255945,9,13,6,Ryan Newman,,South Bend,Indiana,,2803,Roush Fenway Racing,0,13,0,0,0,Ford,Mustang,Roush Fenway Racing,2,,60,Running,0,Roush Fenway Racing,,Scott Graves,17,0,5061,6,,,
4771,1,2019,255932,5,4,19,Martin Truex Jr,,Mayetta,New Jersey,,2810,Joe Gibbs Racing,0,4,0,0,0,Toyota,Camry,Bass Pro Shops/Tracker ATVs,6,,60,Running,0,Joe Gibbs Racing,,Cole Pearn,9,0,4047,19,,,
4771,1,2019,255929,15,20,00,Landon Cassill,,Cedar Rapids,Iowa,,2944,StarCom Racing,0,20,0,1,1,Chevrolet,Camaro,StarCom Racing,0,,60,Running,0,StarCom Racing,,Wayne Carroll,34,0,7374,00,,,
4771,1,2019,255930,2,10,17,Ricky Stenhouse Jr,,Olive Branch,Mississippi,,1513,Roush Fenway Racing,0,10,0,0,0,Ford,Mustang,Roush Fenway Racing,9,,60,Running,0,Roush Fenway Racing,,Brian Pattie,3,0,4493,17,,,
4771,1,2019,255949,12,19,96,Parker Kligerman,,Westport,Connecticut,,2914,Gaunt Brothers Racing,0,19,0,0,0,Toyota,Camry,Gaunt Brothers Racing,0,,60,Running,0,Gaunt Brothers Racing,,Mark Hillman,29,0,7197,96,,,
4771,1,2019,255948,4,16,95,Matt DiBenedetto,,Grass Valley,California,,2736,Leavine Family Racing,0,16,0,0,0,Toyota,Camry,Leavine Family Racing,7,,60,Running,0,Leavine Family Racing,,Michael Wheeler,7,0,6383,95,,,
4771,1,2019,255946,14,14,71,Ryan Truex,,Mayetta,New Jersey,,2999,Tommy Baldwin Racing,0,14,0,0,0,Chevrolet,Camaro,Tommy Baldwin Racing,0,,60,Running,0,Tommy Baldwin Racing,,Tommy Baldwin Jr,0,0,4909,71,,,
4771,1,2019,255938,7,12,37,Chris Buescher,,Prosper,Texas,,2912,JTG Daugherty Racing,0,12,0,0,0,Chevrolet,Camaro,JTG Daugherty Racing,4,,60,Running,0,JTG Daugherty Racing,,Trent Owens,14,0,4862,37,,,
4771,1,2019,255941,6,17,43,Bubba Wallace,,Mobile,Alabama,,1690,Richard Petty Motorsports,0,17,0,0,0,Chevrolet,Camaro,Richard Petty Motorsports,5,,60,Running,0,Richard Petty Motorsports,,Derek Stamets,12,0,2562,43,,,
4771,1,2019,255936,13,9,31,Tyler Reddick,,Corning,California,,1632,Richard Childress Racing,0,9,0,0,0,Chevrolet,Camaro,Richard Childress Racing,0,,60,Running,0,Richard Childress Racing,,Justin Alexander,32,0,553,31,,,
4771,1,2019,255942,10,15,47,Ryan Preece,,Berlin,Connecticut,,2377,JTG Daugherty Racing,0,15,0,0,0,Chevrolet,Camaro,JTG Daugherty Racing,1,,60,Running,0,JTG Daugherty Racing,,Tristan Smith,19,0,4862,47,,,
4771,1,2019,255947,17,3,8,Daniel Hemric,,Kannapolis,North Carolina,,2983,Richard Childress Racing,0,3,0,0,0,Chevrolet,Camaro,Richard Childress Racing,0,,59,Running,0,Richard Childress Racing,,Lucas Lambert,30,0,553,8,,,
4771,1,2019,255940,11,11,41,Daniel Suarez,,Monterrey,,,2767,Stewart-Haas Racing,0,11,0,0,0,Ford,Mustang,Haas Automation,0,,60,Running,0,Stewart-Haas Racing,,Billy Scott,39,0,4084,41,,,
4771,1,2019,255944,21,21,52,Cody Ware,,Greensboro,North Carolina,,2986,Rick Ware Racing,0,21,0,0,0,Chevrolet,Camaro,Rick Ware Racing,0,,58,Running,0,Rick Ware Racing,,Mike Hillman Jr.,26,0,3486,52,,,
4771,1,2019,255937,19,18,36,Matt Tifft,,Hinckley,Ohio,,3004,Front Row Motorsports,0,18,0,0,0,Ford,Mustang,Front Row Motorsports,0,,59,Running,0,Front Row Motorsports,,Mike Kelley,27,0,4184,36,,,
4771,1,2019,255935,16,1,24,William Byron,,Charlotte,North Carolina,,1581,Hendrick Motorsports,0,1,0,15,1,Chevrolet,Camaro,Hendrick Motorsports,0,,60,Running,0,Hendrick Motorsports,,Chad Knaus,25,0,1464,24,,,
4772,1,2019,255951,3,9,10,Aric Almirola,,Tampa,Florida,,2686,Stewart-Haas Racing,0,9,0,0,0,Ford,Mustang,Smithfield Prime Fresh,8,,60,Running,0,Stewart-Haas Racing,,John Klausmeier,5,0,3193,10,,,
4772,1,2019,255955,2,4,14,Clint Bowyer,,Emporia,Kansas,,2370,Stewart-Haas Racing,0,4,0,41,2,Ford,Mustang,Mobil 1,9,,60,Running,0,Stewart-Haas Racing,,Mike Bugarewicz,4,0,3193,14,,,
4772,1,2019,255950,5,10,1,Kurt Busch,,Las Vegas,Nevada,,1432,Chip Ganassi Racing,0,10,0,0,0,Chevrolet,Camaro,Monster Energy,6,,60,Running,0,Chip Ganassi Racing,,Matt McCall,9,0,4032,1,,,
4772,1,2019,255957,15,15,62,Brendan Gaughan,,Las Vegas,Nevada,,2794,Beard Motorsports,0,15,0,7,1,Chevrolet,Camaro,Beard Motorsports,0,,59,Running,0,Beard Motorsports,,Darren Shaw,36,0,6860,162,,,
4772,1,2019,255952,4,6,11,Denny Hamlin,,Chesterfield,Virginia,,1447,Joe Gibbs Racing,0,6,0,0,0,Toyota,Camry,FedEx Express,7,,60,Running,0,Joe Gibbs Racing,,Christopher Gabehart,8,0,7540,11,,,
4772,1,2019,255965,7,14,40,Jamie McMurray,,Joplin,Missouri,,3015,Spire Motorsports,0,14,0,0,0,Chevrolet,Camaro,AdventHealth,4,,60,Running,0,Spire Motorsports,,Scott Eggleston,13,0,7539,40,,,
4772,1,2019,255971,17,13,27,Casey Mears,,Bakersfield,California,,3021,Germain Racing,0,13,0,0,0,Chevrolet,Camaro,Germain Racing,0,,59,Running,0,Germain Racing,,Pat Tryson,24,0,4788,127,,,
4772,1,2019,255964,11,11,38,David Ragan,,Unadilla,Georgia,,2485,Front Row Motorsports,0,11,0,0,0,Ford,Mustang,Front Row Motorsports,0,,60,Running,0,Front Row Motorsports,,Seth Barbour,25,0,4184,38,,,
4772,1,2019,255963,18,12,34,Michael McDowell,,Glendale,Arizona,,1648,Front Row Motorsports,0,12,0,0,0,Ford,Mustang,Front Row Motorsports,0,,58,Running,0,Front Row Motorsports,,Drew Blickensderfer,27,0,4184,34,,,
4772,1,2019,255959,1,3,22,Joey Logano,,Middletown,Connecticut,,2593,Team Penske,0,3,0,1,1,Ford,Mustang,Shell Pennzoil,10,,60,Running,0,Team Penske,,Todd Gordon,1,0,4414,22,,,
4772,1,2019,255961,9,5,3,Austin Dillon,,Welcome,North Carolina,,2765,Richard Childress Racing,0,5,0,0,0,Chevrolet,Camaro,Bass Pro Shops/Tracker Boats,2,,60,Running,0,Richard Childress Racing,,Danny Stockman Jr,18,0,553,3,,,
4772,1,2019,255967,21,20,51,BJ McLeod,,Wauchula,Florida,,1430,Petty Ware Racing,0,20,0,0,0,Ford,Mustang,Jacob Companies,0,,57,Running,0,Petty Ware Racing,,George Church,40,0,3486,51,,,
4772,1,2019,255956,19,18,15,Ross Chastain,,Alva,Florida,,2684,Premium Motorsports,0,18,0,0,0,Chevrolet,Camaro,Premium Motorsports,0,,57,Running,0,Premium Motorsports,,Peter Sospenzo,35,0,4832,15,,,
4772,1,2019,255968,20,21,66,Joey Gase,,Cedar Rapids,Iowa,,2256,Motorsports Business Management,0,21,0,0,0,Toyota,Camry,Motorsports Business Management,0,,57,Running,0,Motorsports Business Management,,Craig Partee,0,0,7229,66,,,
4772,1,2019,255954,10,17,13,Ty Dillon,,Welcome,North Carolina,,2482,Germain Racing,0,17,0,0,0,Chevrolet,Camaro,Germain Racing,1,,60,Running,0,Germain Racing,,Matt Borland,19,0,4788,13,,,
4772,1,2019,255953,6,8,12,Ryan Blaney,,High Point,North Carolina,,1460,Team Penske,0,8,0,0,0,Ford,Mustang,Menards / Peak,5,,60,Running,0,Team Penske,,Jeremy Bullins,11,0,4414,12,,,
4772,1,2019,255966,12,16,42,Kyle Larson,,Elk Grove,California,,1683,Chip Ganassi Racing,0,16,0,0,0,Chevrolet,Camaro,Credit One Bank,0,,60,Running,0,Chip Ganassi Racing,,Chad Johnston,38,0,4032,42,,,
4772,1,2019,255969,13,1,88,Alex Bowman,,Tucson,Arizona,,2273,Hendrick Motorsports,0,1,0,11,1,Chevrolet,Camaro,Nationwide,0,,59,Running,0,Hendrick Motorsports,,Greg Ives,31,0,1464,88,,,
4772,1,2019,255958,14,7,20,Erik Jones,,Byron,Michigan,,1550,Joe Gibbs Racing,0,7,0,0,0,Toyota,Camry,Sports Clips,0,,59,Running,0,Joe Gibbs Racing,,Chris Gayle,37,0,4047,20,,,
4772,1,2019,255970,8,2,9,Chase Elliott,,Dawsonville,Georgia,,2952,Hendrick Motorsports,0,2,0,0,0,Chevrolet,Camaro,Mountain Dew,3,,60,Running,0,Hendrick Motorsports,,Alan Gustafson,15,0,1464,9,,,
4772,1,2019,255962,16,19,32,Corey Lajoie,,Concord,North Carolina,,2688,GO FAS Racing,0,19,0,0,0,Ford,Mustang,Go FAS Racing,0,,59,Running,0,GO FAS Racing,,Randy Cox,29,0,6064,32,,,
4773,1,2019,256097,32,8,10,Aric Almirola,,Tampa,Florida,,2686,Stewart-Haas Racing,0,0,0,0,0,Ford,Mustang,Smithfield,13,,190,Accident,0,Stewart-Haas Racing,,John Klausmeier,21,0,3193,10,,,
4773,1,2019,256101,20,6,14,Clint Bowyer,,Emporia,Kansas,,2370,Stewart-Haas Racing,0,0,0,0,0,Ford,Mustang,Rush Truck Centers/Mobil 1,17,,199,Accident,0,Stewart-Haas Racing,,Mike Bugarewicz,16,0,4084,14,,,
4773,1,2019,256090,25,12,1,Kurt Busch,,Las Vegas,Nevada,,1432,Chip Ganassi Racing,0,0,0,0,0,Chevrolet,Camaro,Monster Energy,12,,196,Running,0,Chip Ganassi Racing,,Matt McCall,24,0,4032,1,,,
4773,1,2019,256104,2,31,18,Kyle Busch,,Las Vegas,Nevada,,1524,Joe Gibbs Racing,0,0,0,37,4,Toyota,Camry,M&M's Chocolate Bar,45,,207,Running,0,Joe Gibbs Racing,,Adam Stevens,3,0,4047,18,,,
4773,1,2019,256127,23,30,62,Brendan Gaughan,,Las Vegas,Nevada,,2794,Beard Motorsports,0,0,0,0,0,Chevrolet,Camaro,Beard Oil Distributing / South Point Hotel & Casino,14,,197,Accident,0,Beard Motorsports,,,39,0,6860,162,,,
4773,1,2019,256098,1,10,11,Denny Hamlin,,Chesterfield,Virginia,,1447,Joe Gibbs Racing,0,0,0,30,2,Toyota,Camry,FedEx Express,45,,207,Running,0,Joe Gibbs Racing,,Christopher Gabehart,1,0,1187,11,,,
4773,1,2019,256093,26,3,4,Kevin Harvick,,Bakersfield,California,,2766,Stewart-Haas Racing,0,0,0,0,0,Ford,Mustang,Busch Beer Car2Can,17,,194,Accident,0,Stewart-Haas Racing,,Rodney Childers,14,0,3193,4,,,
4773,1,2019,256116,9,17,48,Jimmie Johnson,,El Cajon,California,,1707,Hendrick Motorsports,0,0,0,0,0,Chevrolet,Camaro,Ally,30,,207,Running,0,Hendrick Motorsports,,Kevin Meendering,8,0,1237,48,,,
4773,1,2019,256091,12,35,2,Brad Keselowski,,Rochester Hills,Michigan,,1547,Team Penske,0,0,0,0,0,Ford,Mustang,Discount Tire,32,,207,Running,0,Team Penske,,Paul Wolfe,11,0,4414,2,,,
4773,1,2019,256111,22,16,40,Jamie McMurray,,Joplin,Missouri,,3015,Spire Motorsports,0,0,0,6,1,Chevrolet,Camaro,McDonalds/ Cessna / Bass Pro Shops,15,,198,Accident,0,Spire Motorsports,,Scott Eggleston,23,0,7539,40,,,
4773,1,2019,256128,40,40,27,Casey Mears,,Bakersfield,California,,3021,Germain Racing,0,0,0,0,0,Chevrolet,Camaro,TBD,1,,104,Accident,0,Germain Racing,,Pat Tryson,35,0,4788,127,,,
4773,1,2019,256107,29,7,21,Paul Menard,,Eau Claire,Wisconsin,,1560,Wood Brothers Racing,0,0,0,0,0,Ford,Mustang,Motorcraft \ Quick Lane Tire & Auto Center,8,,190,Accident,0,Wood Brothers Racing,,Greg Erwin,25,0,7552,21,,,
4773,1,2019,256094,14,19,6,Ryan Newman,,South Bend,Indiana,,2803,Roush Fenway Racing,0,0,0,0,0,Ford,Mustang,Oscar Mayer Deli Fresh,23,,207,Running,0,Roush Fenway Racing,,Scott Graves,17,0,5061,6,,,
4773,1,2019,256122,30,24,38,David Ragan,,Unadilla,Georgia,,2485,Front Row Motorsports,0,0,0,0,0,Ford,Mustang,Select Blinds,7,,190,Accident,0,Front Row Motorsports,,Seth Barbour,29,0,4997,38,,,
4773,1,2019,256105,35,11,19,Martin Truex Jr,,Mayetta,New Jersey,,2810,Joe Gibbs Racing,0,0,0,0,0,Toyota,Camry,Bass Pro Shops,2,,190,Accident,0,Joe Gibbs Racing,,Cole Pearn,28,0,1187,19,,,
4773,1,2019,256089,24,27,00,Landon Cassill,,Cedar Rapids,Iowa,,2944,StarCom Racing,0,0,0,0,0,Chevrolet,Camaro,VRX SIMULATORS,13,,196,Accident,0,StarCom Racing,,Wayne Carroll Jr,27,0,7374,00,,,
4773,1,2019,256120,5,34,34,Michael McDowell,,Glendale,Arizona,,1648,Front Row Motorsports,0,0,0,0,0,Ford,Mustang,Love's Travel Stops ,32,,207,Running,0,Front Row Motorsports,,Drew Blickensderfer,9,0,4184,34,,,
4773,1,2019,256108,4,4,22,Joey Logano,,Middletown,Connecticut,,2593,Team Penske,0,0,0,11,1,Ford,Mustang,Shell Pennzoil,42,,207,Running,0,Team Penske,,Todd Gordon,2,0,4414,22,,,
4773,1,2019,256092,16,20,3,Austin Dillon,,Welcome,North Carolina,,2765,Richard Childress Racing,0,0,0,0,0,Chevrolet,Camaro,Dow,21,,205,Running,0,Richard Childress Racing,,Danny Stockman Jr,19,0,553,3,,,
4773,1,2019,256103,13,5,17,Ricky Stenhouse Jr,,Olive Branch,Mississippi,,1513,Roush Fenway Racing,0,0,0,16,2,Ford,Mustang,Fastenal,30,,207,Running,0,Roush Fenway Racing,,Brian Pattie,4,0,5061,17,,,
4773,1,2019,256119,15,25,96,Parker Kligerman,,Westport,Connecticut,,2914,Gaunt Brothers Racing,0,0,0,0,0,Toyota,Camry,Gaunt Brothers Racing,22,,205,Running,0,Gaunt Brothers Racing,,Mark Hillman,37,0,7197,96,,,
4773,1,2019,256118,28,9,95,Matt DiBenedetto,,Grass Valley,California,,2736,Leavine Family Racing,0,0,0,49,2,Toyota,Camry,Procore,14,,190,Accident,0,Leavine Family Racing,,Michael Wheeler,20,0,6383,95,,,
4773,1,2019,256129,0,0,71,Ryan Truex,,Mayetta,New Jersey,,2999,Tommy Baldwin Racing,0,0,0,0,0,Chevrolet,Camaro,"Accell Construction, Inc. ",0,,0,,0,Tommy Baldwin Racing,,Tommy Baldwin Jr,41,0,6134,71,,,
4773,1,2019,256125,19,38,51,BJ McLeod,,Wauchula,Florida,,1430,Petty Ware Racing,0,0,0,0,0,Ford,Mustang,Jacob Companies,18,,200,Running,0,Petty Ware Racing,,Mike Hillman Sr.,38,0,3486,51,,,
4773,1,2019,256110,37,15,37,Chris Buescher,,Prosper,Texas,,2912,JTG Daugherty Racing,0,0,0,0,0,Chevrolet,Camaro,Kleenex Wet Wipes,1,,190,Accident,0,JTG Daugherty Racing,,Trent Owens,31,0,5043,37,,,
4773,1,2019,256102,10,36,15,Ross Chastain,,Alva,Florida,,2684,Premium Motorsports,0,0,0,0,0,Chevrolet,Camaro,TBD,27,,207,Running,0,Premium Motorsports,,Peter Sospenzo,36,0,4832,15,,,
4773,1,2019,256123,0,0,66,Joey Gase,,Cedar Rapids,Iowa,,2256,Motorsports Business Management,0,0,0,0,0,Toyota,Camry,Medic Air Systems Inc / Fan Memories,0,,0,,0,Motorsports Business Management,,Craig Partee,42,0,7229,66,,,
4773,1,2019,256100,6,22,13,Ty Dillon,,Welcome,North Carolina,,2482,Germain Racing,0,0,0,0,0,Chevrolet,Camaro,GEICO,31,,207,Running,0,Germain Racing,,Matt Borland,10,0,4788,13,,,
4773,1,2019,256099,31,14,12,Ryan Blaney,,High Point,North Carolina,,1460,Team Penske,0,0,0,13,1,Ford,Mustang,Menards / Peak,22,,190,Accident,0,Team Penske,,Jeremy Bullins,15,0,4414,12,,,
4773,1,2019,256114,38,13,43,Bubba Wallace,,Mobile,Alabama,,1690,Richard Petty Motorsports,0,0,0,0,0,Chevrolet,Camaro,Aftershokz,1,,169,Accident,0,Richard Petty Motorsports,,,30,0,2562,43,,,
4773,1,2019,256113,7,26,42,Kyle Larson,,Elk Grove,California,,1683,Chip Ganassi Racing,0,0,0,0,0,Chevrolet,Camaro,Credit One Bank,33,,207,Running,0,Chip Ganassi Racing,,Chad Johnston,7,0,4032,42,,,
4773,1,2019,256117,11,2,88,Alex Bowman,,Tucson,Arizona,,2273,Hendrick Motorsports,0,0,0,0,0,Chevrolet,Camaro,Nationwide,35,,207,Running,0,Hendrick Motorsports,,Greg Ives,6,0,1464,88,,,
4773,1,2019,256106,3,28,20,Erik Jones,,Byron,Michigan,,1550,Joe Gibbs Racing,0,0,0,0,0,Toyota,Camry,SportClips,35,,207,Running,0,Joe Gibbs Racing,,Chris Gayle,5,0,4047,20,,,
4773,1,2019,256096,17,18,9,Chase Elliott,,Dawsonville,Georgia,,2952,Hendrick Motorsports,0,0,0,0,0,Chevrolet,Camaro,NAPA Auto Parts,24,,200,Accident,0,Hendrick Motorsports,,Alan Gustafson,13,0,1464,9,,,
4773,1,2019,256124,27,39,31,Tyler Reddick,,Corning,California,,1632,Richard Childress Racing,0,0,0,0,0,Chevrolet,Camaro,Symbicort,10,,191,Accident,0,Richard Childress Racing,,Justin Alexander,40,0,553,31,,,
4773,1,2019,256115,8,21,47,Ryan Preece,,Berlin,Connecticut,,2377,JTG Daugherty Racing,0,0,0,0,0,Chevrolet,Camaro,Kroger.com,29,,207,Running,0,JTG Daugherty Racing,,Tristan Smith,12,0,5043,47,,,
4773,1,2019,256095,34,29,8,Daniel Hemric,,Kannapolis,North Carolina,,2983,Richard Childress Racing,0,0,0,1,1,Chevrolet,Camaro,Bass Pro Shops / Caterpillar,3,,190,Accident,0,Richard Childress Racing,,Lucas Lambert,32,0,553,8,,,
4773,1,2019,256130,18,32,32,Corey Lajoie,,Concord,North Carolina,,2688,GO FAS Racing,0,0,0,0,0,Ford,Mustang,Old Spice,19,,200,Running,0,GO FAS Racing,,Randy Cox,22,0,6064,32,,,
4773,1,2019,256112,33,23,41,Daniel Suarez,,Monterrey,,,2767,Stewart-Haas Racing,0,0,0,0,0,Ford,Mustang,Haas Automation,14,,190,Accident,0,Stewart-Haas Racing,,Billy Scott,26,0,4084,41,,,
4773,1,2019,256126,39,37,52,Cody Ware,,Greensboro,North Carolina,,2986,Rick Ware Racing,0,0,0,0,0,Chevrolet,Camaro,Winn Dixie,1,,155,Accident,0,Rick Ware Racing,,George Church,34,0,3486,52,,,
4773,1,2019,256121,36,33,36,Matt Tifft,,Hinckley,Ohio,,3004,Front Row Motorsports,0,0,0,0,0,Ford,Mustang,Speedco,1,,190,Accident,0,Front Row Motorsports,,Mike Kelley,33,0,0,36,,,
4773,1,2019,256109,21,1,24,William Byron,,Charlotte,North Carolina,,1581,Hendrick Motorsports,0,0,0,44,2,Chevrolet,Camaro,Axalta,25,,198,Accident,0,Hendrick Motorsports,,Chad Knaus,18,0,1464,24,,,
4774,1,2019,256572,8,1,10,Aric Almirola,,Tampa,Florida,,2686,Stewart-Haas Racing,0,0,0,36,1,Ford,Mustang,Smithfield,37,,325,Running,0,Stewart-Haas Racing,,John Klausmeier,11,10,3193,10,,,
4774,1,2019,256576,5,3,14,Clint Bowyer,,Emporia,Kansas,,2370,Stewart-Haas Racing,0,0,0,0,0,Ford,Mustang,Haas Automation,34,,325,Running,0,Stewart-Haas Racing,,Mike Bugarewicz,9,7,4084,14,,,
4774,1,2019,256565,3,8,1,Kurt Busch,,Las Vegas,Nevada,,1432,Chip Ganassi Racing,0,0,0,1,1,Chevrolet,Camaro,ComSurv,45,,325,Running,0,Chip Ganassi Racing,,Matt McCall,8,16,4032,1,,,
4774,1,2019,256579,6,6,18,Kyle Busch,,Las Vegas,Nevada,,1524,Joe Gibbs Racing,0,0,0,0,0,Toyota,Camry,Snickers Creamy,33,,325,Running,0,Joe Gibbs Racing,,Adam Stevens,3,0,4047,18,,,
4774,1,2019,256573,11,4,11,Denny Hamlin,,Chesterfield,Virginia,,1447,Joe Gibbs Racing,0,0,0,0,0,Toyota,Camry,FedEx Ground,35,,325,Running,0,Joe Gibbs Racing,,Christopher Gabehart,1,0,1187,11,,,
4774,1,2019,256568,4,18,4,Kevin Harvick,,Bakersfield,California,,2766,Stewart-Haas Racing,0,0,0,45,7,Ford,Mustang,Busch Beer,52,,325,Running,0,Stewart-Haas Racing,,Rodney Childers,2,12,3193,4,,,
