race_id,series_id,race_season,result_id,finishing_position,starting_position,car_number,driver_fullname,driver_hometown,hometown_city,hometown_state,hometown_country,team_id,team_name,qualifying_order,qualifying_position,qualifying_speed,laps_led,times_led,car_make,car_model,sponsor,points_earned,playoff_points_earned,laps_completed,finishing_status,winnings,owner_fullname,crew_chief_id,crew_chief_fullname,points_position,points_delta,owner_id,official_car_number,disqualified,diff_laps,diff_time
5007,1,2021,272505,9,14,34,Michael McDowell,,Glendale,Arizona,,1648,Front Row Motorsports,27,14,0.0,0,0,Ford,Mustang,Love's Travel Stops,2,0,60,Running,0,Front Row Motorsports,,Drew Blickensderfer,8,0,4184,34,False,0,405
5007,1,2021,272519,15,16,8,Tyler Reddick,,Corning,California,,2983,Richard Childress Racing,9,16,0.0,2,1,Chevrolet,Camaro,Lenovo,0,0,60,Running,0,Richard Childress Racing,,Randall Burnett,15,0,553,8,False,0,47949
5007,1,2021,272502,12,9,21,Matt DiBenedetto,,Grass Valley,California,,1560,Wood Brothers Racing,22,9,0.0,0,0,Ford,Mustang,Motorcraft / Quick Lane,0,0,60,Running,0,Wood Brothers Racing,,Greg Erwin,12,0,7552,21,False,0,4980
5007,1,2021,272512,21,21,51,Cody Ware,,Greensboro,North Carolina,,1430,Petty Ware Racing,36,21,0.0,0,0,Chevrolet,Camaro,Nurtec ODT,0,0,56,Running,0,Petty Ware Racing,,Mike Hillman,21,0,3486,51,False,4,0
5007,1,2021,272506,5,5,37,Ryan Preece,,Berlin,Connecticut,,2912,JTG Daugherty Racing,29,5,0.0,0,0,Chevrolet,Camaro,Cottonelle,6,0,60,Running,0,JTG Daugherty Racing,,Trent Owens,5,0,5043,37,False,0,209
5007,1,2021,272517,6,17,96,Ty Dillon,,Welcome,North Carolina,,2914,Gaunt Brothers Racing,43,17,0.0,0,0,Toyota,Camry,Bass Pro Shops / Black Rifle Coffee,0,0,60,Running,0,Gaunt Brothers Racing,,Dave Winston,10,0,7197,96,False,0,247
5007,1,2021,272509,11,3,47,Ricky Stenhouse Jr,,Olive Branch,Mississippi,,2377,JTG Daugherty Racing,34,3,0.0,0,0,Chevrolet,Camaro,Kroger / NOS Energy Drink,0,0,60,Running,0,JTG Daugherty Racing,,Brian Pattie,11,0,4862,47,False,0,984
5007,1,2021,272498,18,19,00,Quin Houff,,Weyers Cave,Virginia,,2944,StarCom Racing,1,19,0.0,0,0,Chevrolet,Camaro,Mane 'N Tail,0,0,58,Running,0,StarCom Racing,,George Church,18,0,7374,00,False,2,0
5007,1,2021,272516,10,18,77,Jamie McMurray,,Joplin,Missouri,,3000,Spire Motorsports,41,18,0.0,0,0,Chevrolet,Camaro,AdventHealth,1,0,60,Running,0,Spire Motorsports,,Kevin Bellicourt,9,0,7539,77,False,0,428
5007,1,2021,272507,14,13,41,Cole Custer,,Ladera Ranch,California,,2767,Stewart-Haas Racing,31,13,0.0,0,0,Ford,Mustang,HaasTooling.com,0,0,60,Running,0,Stewart-Haas Racing,,Mike Shiplett,14,0,4084,41,False,0,13833
5007,1,2021,272501,2,4,20,Christopher Bell,,Norman,Oklahoma,,1550,Joe Gibbs Racing,21,4,0.0,3,2,Toyota,Camry,DeWalt,9,0,60,Running,0,Joe Gibbs Racing,,Adam Stevens,2,0,4047,20,False,0,41
5007,1,2021,272518,8,6,99,Daniel Suarez,,Monterrey,,,3081,TrackHouse Racing,44,6,0.0,2,1,Chevrolet,Camaro,iFly,3,0,60,Running,0,TrackHouse Racing,,Travis Mack,7,0,7716,99,False,0,318
5007,1,2021,272511,7,8,5,Kyle Larson,,Elk Grove,California,,1717,Hendrick Motorsports,6,8,0.0,0,0,Chevrolet,Camaro,NationsGuard,4,0,60,Running,0,Hendrick Motorsports,,Cliff Daniels,6,0,1464,5,False,0,311
5007,1,2021,272504,16,10,33,Austin Cindric,,Mooresville,North Carolina,,3079,Team Penske,26,10,0.0,0,0,Ford,Mustang,Verizon 5G,0,0,59,Running,0,Team Penske,,Miles Stanley,16,0,4414,33,False,1,0
5007,1,2021,272510,20,1,48,Alex Bowman,,Tucson,Arizona,,1707,Hendrick Motorsports,35,1,0.0,0,1,Chevrolet,Camaro,Ally,0,0,56,Running,0,Hendrick Motorsports,,Greg Ives,20,0,1237,48,False,4,0
5007,1,2021,272513,22,22,52,Josh Bilicki,,Menomonee Falls,Wisconsin,,3045,Rick Ware Racing,37,22,0.0,0,0,Ford,Mustang,Wisconsin Lightning Lab,0,0,14,Overheating,0,Rick Ware Racing,,Peter Sospenzo,22,0,3486,52,False,46,0
5008,1,2021,272534,21,16,38,Anthony Alfredo,,Ridgefield,Connecticut,,2485,Front Row Motorsports,30,16,0.0,0,0,Ford,Mustang,Speedy Cash ,0,0,35,Accident,0,Front Row Motorsports,,Seth Barbour,30,0,4997,38,False,28,0
5008,1,2021,272532,19,1,24,William Byron,,Charlotte,North Carolina,,1581,Hendrick Motorsports,25,1,0.0,34,3,Chevrolet,Camaro,Axalta,0,0,56,Accident,0,Hendrick Motorsports,,Rudy Fugle,28,0,1464,24,False,7,0
5008,1,2021,272536,20,12,42,Ross Chastain,,Alva,Florida,,1683,Chip Ganassi Racing,32,12,0.0,0,0,Chevrolet,Camaro,Clover,0,0,56,Accident,0,Chip Ganassi Racing,,Philip Surgen,29,0,4032,42,False,7,0
5008,1,2021,272541,5,5,9,Chase Elliott,,Dawsonville,Georgia,,2952,Hendrick Motorsports,10,5,0.0,0,0,Chevrolet,Camaro,NAPA Auto Parts,6,0,63,Running,0,Hendrick Motorsports,,Alan Gustafson,9,0,1464,9,False,0,228
5008,1,2021,272539,7,17,7,Corey Lajoie,,Concord,North Carolina,,3077,Spire Motorsports,8,17,0.0,0,0,Chevrolet,Camaro,Youtheory,4,0,63,Running,0,Spire Motorsports,,Ryan Sparks,12,0,7539,7,False,0,382
5008,1,2021,272525,15,11,14,Chase Briscoe,,Mitchell,Indiana,,2370,Stewart-Haas Racing,15,11,0.0,0,0,Ford,Mustang,HighPoint.com,0,0,61,Running,0,Stewart-Haas Racing,,John Klausmeier,24,0,4084,14,False,2,0
5008,1,2021,272524,8,6,36,David Ragan,,Unadilla,Georgia,,3004,Front Row Motorsports,28,6,0.0,0,0,Ford,Mustang,Front Row Motorsports,3,0,63,Running,0,Front Row Motorsports,,Derrick Finley,14,0,7566,136,False,0,0
5008,1,2021,272527,10,15,17,Chris Buescher,,Prosper,Texas,,1513,Roush Fenway Racing,18,15,0.0,0,0,Ford,Mustang,Fastenal,1,0,63,Running,0,Roush Fenway Racing,,Lucas Lambert,18,0,5061,17,False,0,756
5008,1,2021,272528,4,8,18,Kyle Busch,,Las Vegas,Nevada,,1524,Joe Gibbs Racing,19,8,0.0,0,0,Toyota,Camry,M&M's,7,0,63,Running,0,Joe Gibbs Racing,,Ben Beshore,7,0,4047,18,False,0,156
5008,1,2021,272520,9,7,1,Kurt Busch,,Las Vegas,Nevada,,1432,Chip Ganassi Racing,2,7,0.0,0,0,Chevrolet,Camaro,Monster Energy,2,0,63,Running,0,Chip Ganassi Racing,,Matt McCall,16,0,4032,1,False,0,527
5008,1,2021,272537,13,20,53,Joey Gase,,Cedar Rapids,Iowa,,3068,Rick Ware Racing,38,20,0.0,0,0,Ford,Mustang,Rick Ware Racing,0,0,63,Running,0,Rick Ware Racing,,Billy Plourde,22,0,3486,53,False,0,4960
5008,1,2021,272530,11,13,2,Brad Keselowski,,Rochester Hills,Michigan,,1547,Team Penske,3,13,0.0,0,0,Ford,Mustang,Discount Tire,0,0,63,Running,0,Team Penske,,Jeremy Bullins,20,0,4414,2,False,0,820
5008,1,2021,272529,12,14,19,Martin Truex Jr,,Mayetta,New Jersey,,2810,Joe Gibbs Racing,20,14,0.0,9,2,Toyota,Camry,Bass Pro,0,0,63,Running,0,Joe Gibbs Racing,,James Small,21,0,7540,19,False,0,933
5008,1,2021,272523,16,18,13,Garrett Smithley,,Ligonier,Pennsylvania,,3102,Motorsports Business Management,14,18,0.0,0,0,Ford,Mustang,Trophy Tractor,0,0,61,Running,0,Motorsports Business Management,,Mark Hillman,25,0,2028,13,False,2,0
5008,1,2021,272538,18,22,62,Noah Gragson,,Las Vegas,Nevada,,2794,Beard Motorsports,39,22,0.0,0,0,Chevrolet,Camaro,Beard Motorsports/South Point,0,0,56,Accident,0,Beard Motorsports,,Darren Shaw,27,0,6860,62,False,7,0
5008,1,2021,272521,14,10,16,Kaz Grala,,Westborough,Massachusetts,,3049,Kaulig Racing,17,10,0.0,0,0,Chevrolet,Camaro,Hyperice,0,0,63,Running,0,Kaulig Racing,,Matt Swiderski,23,0,7087,116,False,0,0
5008,1,2021,272535,3,3,4,Kevin Harvick,,Bakersfield,California,,2766,Stewart-Haas Racing,5,3,0.0,11,4,Ford,Mustang,Busch Light #TheCrew,8,0,63,Running,0,Stewart-Haas Racing,,Rodney Childers,5,0,3193,4,False,0,131
5008,1,2021,272522,6,9,12,Ryan Blaney,,High Point,North Carolina,,1460,Team Penske,13,9,0.0,4,1,Ford,Mustang,Menards\Blue DEF\PEAK,5,0,63,Running,0,Team Penske,,Todd Gordon,11,0,4414,12,False,0,254
5008,1,2021,272540,22,19,78,BJ McLeod,,Wauchula,Florida,,3080,Live Fast Motorsports,42,19,0.0,0,0,Ford,Mustang,NASCAR Heats,0,0,35,Accident,0,Live Fast Motorsports,,Frank Kerr,31,0,7714,78,False,28,0
5008,1,2021,272533,1,4,3,Austin Dillon,,Welcome,North Carolina,,2765,Richard Childress Racing,4,4,0.0,2,2,Chevrolet,Camaro,Bass Pro Shops/Tracker Off Road ,10,0,63,Running,0,Richard Childress Racing,,Justin Alexander,1,0,553,3,False,0,0
5008,1,2021,272526,17,21,15,Derrike Cope,,Spanaway,Washington,,3106,Rick Ware Racing,16,21,0.0,0,0,Chevrolet,Camaro,Jacob Companies,0,0,59,Running,0,Rick Ware Racing,,Pat Tryson,26,0,3486,15,False,4,0
5008,1,2021,272531,2,2,23,Bubba Wallace,,Mobile,Alabama,,3078,23XI Racing,24,2,0.0,3,2,Toyota,Camry,Door Dash,9,0,63,Running,0,23XI Racing,,Michael Wheeler,3,0,7712,23,False,0,57
5009,1,2021,272400,9,16,7,Corey Lajoie,,Concord,North Carolina,,3077,Spire Motorsports,8,16,0.0,0,0,Chevrolet,Camaro,Youtheory,28,0,200,Running,0,Spire Motorsports,,Ryan Sparks,12,0,7539,7,False,0,14924
5009,1,2021,272394,25,26,19,Martin Truex Jr,,Mayetta,New Jersey,,2810,Joe Gibbs Racing,20,26,0.0,0,0,Toyota,Camry, ,12,0,193,Running,0,Joe Gibbs Racing,,James Small,24,0,1187,19,False,7,0
5009,1,2021,272383,30,14,12,Ryan Blaney,,High Point,North Carolina,,1460,Team Penske,13,14,0.0,0,0,Ford,Mustang, ,7,0,14,Accident,0,Team Penske,,Todd Gordon,25,0,4414,12,False,186,0
5009,1,2021,272377,6,11,37,Ryan Preece,,Berlin,Connecticut,,2912,JTG Daugherty Racing,29,11,0.0,0,0,Chevrolet,Camaro,Cottonelle,40,0,200,Running,0,JTG Daugherty Racing,,Trent Owens,6,0,5043,37,False,0,5184
5009,1,2021,272371,1,17,34,Michael McDowell,,Glendale,Arizona,,1648,Front Row Motorsports,27,17,0.0,1,1,Ford,Mustang, ,44,5,200,Running,0,Front Row Motorsports,,Drew Blickensderfer,5,0,4184,34,False,0,0
5009,1,2021,272391,3,4,3,Austin Dillon,,Welcome,North Carolina,,2765,Richard Childress Racing,4,4,0.0,7,3,Chevrolet,Camaro,Bass Pro,48,0,200,Running,0,Richard Childress Racing,,Justin Alexander,1,0,553,3,False,0,71
5009,1,2021,272397,34,3,10,Aric Almirola,,Tampa,Florida,,2686,Stewart-Haas Racing,11,3,0.0,0,0,Ford,Mustang, ,3,0,13,Accident,0,Stewart-Haas Racing,,Mike Bugarewicz,23,0,3193,10,False,187,0
5009,1,2021,272380,21,35,51,Cody Ware,,Greensboro,North Carolina,,1430,Petty Ware Racing,36,35,0.0,0,0,Chevrolet,Camaro,Nurtec ODT,16,0,196,Running,0,Petty Ware Racing,,Mike Hillman Sr.,21,0,3486,51,False,4,0
5009,1,2021,272403,23,38,78,BJ McLeod,,Wauchula,Florida,,3080,Live Fast Motorsports,42,38,0.0,0,0,Ford,Mustang,NASCAR Heats,0,0,195,Running,0,Live Fast Motorsports,,Frank Kerr,40,0,6905,78,False,5,0
5009,1,2021,272392,4,8,4,Kevin Harvick,,Bakersfield,California,,2766,Stewart-Haas Racing,5,8,0.0,17,2,Ford,Mustang,Busch Light #TheCrew,42,0,200,Running,0,Stewart-Haas Racing,,Rodney Childers,3,0,3193,4,False,0,409
5009,1,2021,272398,8,19,77,Jamie McMurray,,Joplin,Missouri,,3000,Spire Motorsports,41,19,0.0,0,0,Chevrolet,Camaro,AdventHealth,29,0,200,Running,0,Spire Motorsports,,Kevin Bellicourt,14,0,3791,77,False,0,14630
5009,1,2021,272386,10,13,5,Kyle Larson,,Elk Grove,California,,1717,Hendrick Motorsports,6,13,0.0,1,1,Chevrolet,Camaro,NationsGuard,37,0,200,Running,0,Hendrick Motorsports,,Cliff Daniels,7,0,1464,5,False,0,23855
5009,1,2021,272375,27,29,8,Tyler Reddick,,Corning,California,,2983,Richard Childress Racing,9,29,0.0,0,0,Chevrolet,Camaro, ,10,0,188,Running,0,Richard Childress Racing,,Randall Burnett,27,0,553,8,False,12,0
5009,1,2021,272369,13,24,2,Brad Keselowski,,Rochester Hills,Michigan,,1547,Team Penske,3,24,0.0,0,0,Ford,Mustang,Discount Tire,25,0,199,Accident,0,Team Penske,,Jeremy Bullins,16,0,4414,2,False,1,0
5009,1,2021,272389,32,36,38,Anthony Alfredo,,Ridgefield,Connecticut,,2485,Front Row Motorsports,30,36,0.0,0,0,Ford,Mustang, ,5,0,14,DVP,0,Front Row Motorsports,,Seth Barbour,32,0,7566,38,False,186,0
5009,1,2021,272372,39,31,43,Erik Jones,,Byron,Michigan,,1690,Richard Petty Motorsports,33,31,0.0,0,0,Chevrolet,Camaro, ,1,0,13,Accident,0,Richard Petty Motorsports,,Jerry Baxter,37,0,2562,43,False,187,0
5009,1,2021,272366,26,2,24,William Byron,,Charlotte,North Carolina,,1581,Hendrick Motorsports,25,2,190.219,0,0,Chevrolet,Camaro, ,11,0,191,Running,0,Hendrick Motorsports,,Rudy Fugle,26,0,1464,24,False,9,0
5009,1,2021,272390,12,9,22,Joey Logano,,Middletown,Connecticut,,2593,Team Penske,23,9,0.0,26,2,Ford,Mustang, ,33,0,199,Accident,0,Team Penske,,Paul Wolfe,9,0,4414,22,False,1,0
5009,1,2021,272404,36,15,99,Daniel Suarez,,Monterrey,,,3081,TrackHouse Racing,44,15,0.0,0,0,Chevrolet,Camaro, ,1,0,13,Accident,0,TrackHouse Racing,,Travis Mack,34,0,5229,99,False,187,0
5009,1,2021,272381,22,20,1,Kurt Busch,,Las Vegas,Nevada,,1432,Chip Ganassi Racing,2,20,0.0,0,0,Chevrolet,Camaro,Monster Energy,15,0,195,Running,0,Chip Ganassi Racing,,Matt McCall,20,0,4032,1,False,5,0
5009,1,2021,272373,2,12,9,Chase Elliott,,Dawsonville,Georgia,,2952,Hendrick Motorsports,10,12,0.0,3,2,Chevrolet,Camaro, ,42,0,200,Running,0,Hendrick Motorsports,,Alan Gustafson,4,0,1464,9,False,0,70
5009,1,2021,272367,7,34,42,Ross Chastain,,Alva,Florida,,1683,Chip Ganassi Racing,32,34,0.0,0,0,Chevrolet,Camaro, ,32,0,200,Running,0,Chip Ganassi Racing,,Philip Surgen,11,0,4032,42,False,0,5185
5009,1,2021,272387,19,30,14,Chase Briscoe,,Mitchell,Indiana,,2370,Stewart-Haas Racing,15,30,0.0,0,0,Ford,Mustang, ,18,0,197,Running,0,Stewart-Haas Racing,,John Klausmeier,18,0,4084,14,False,3,0
5009,1,2021,272393,11,27,41,Cole Custer,,Ladera Ranch,California,,2767,Stewart-Haas Racing,31,27,0.0,1,1,Ford,Mustang, ,27,0,200,Running,0,Stewart-Haas Racing,,Mike Shiplett,15,0,4084,41,False,0,30656
5009,1,2021,272401,17,6,23,Bubba Wallace,,Mobile,Alabama,,3078,23XI Racing,24,6,0.0,1,1,Toyota,Camry,Door Dash,32,0,198,Accident,0,23XI Racing,,Michael Wheeler,8,0,7712,23,False,2,0
5009,1,2021,272384,35,1,48,Alex Bowman,,Tucson,Arizona,,1707,Hendrick Motorsports,35,1,191.262,1,1,Chevrolet,Camaro, ,2,0,13,Accident,0,Hendrick Motorsports,,Greg Ives,36,0,1464,48,False,187,0
5009,1,2021,272370,16,5,20,Christopher Bell,,Norman,Oklahoma,,1550,Joe Gibbs Racing,21,5,0.0,32,1,Toyota,Camry, ,26,0,199,Running,0,Joe Gibbs Racing,,Adam Stevens,10,0,4047,20,False,1,0
5009,1,2021,272388,18,21,47,Ricky Stenhouse Jr,,Olive Branch,Mississippi,,2377,JTG Daugherty Racing,34,21,0.0,0,0,Chevrolet,Camaro, ,19,0,198,Running,0,JTG Daugherty Racing,,Brian Pattie,17,0,4862,47,False,2,0
5009,1,2021,272396,38,7,6,Ryan Newman,,South Bend,Indiana,,2803,Roush Fenway Racing,7,7,0.0,0,0,Ford,Mustang,Kohler Generators ,1,0,13,Accident,0,Roush Fenway Racing,,Scott Graves,29,0,5061,6,False,187,0
5009,1,2021,272402,15,39,33,Austin Cindric,,Mooresville,North Carolina,,3079,Team Penske,26,39,0.0,2,1,Ford,Mustang,Verizon 5G,0,0,199,Accident,0,Team Penske,,Samuel Stanley,39,0,4414,33,False,1,0
5009,1,2021,272379,29,33,00,Quin Houff,,Weyers Cave,Virginia,,2944,StarCom Racing,1,33,0.0,0,0,Chevrolet,Camaro,Mane 'n Tail,8,0,37,Accident,0,StarCom Racing,,George Church,30,0,7452,00,False,163,0
5009,1,2021,272365,33,23,21,Matt DiBenedetto,,Grass Valley,California,,1560,Wood Brothers Racing,22,23,0.0,0,0,Ford,Mustang, ,4,0,14,DVP,0,Wood Brothers Racing,,Greg Erwin,33,0,7552,21,False,186,0
5009,1,2021,272385,14,10,18,Kyle Busch,,Las Vegas,Nevada,,1524,Joe Gibbs Racing,19,10,0.0,0,0,Toyota,Camry, ,25,0,199,Accident,0,Joe Gibbs Racing,,Ben Beshore,13,0,4047,18,False,1,0
5009,1,2021,272399,24,37,52,Josh Bilicki,,Menomonee Falls,Wisconsin,,3045,Rick Ware Racing,37,37,0.0,0,0,Ford,Mustang,Wisconsin Lightning Lab,13,0,194,Running,0,Rick Ware Racing,,Peter Sospenzo,22,0,3486,52,False,6,0
5009,1,2021,272382,5,25,11,Denny Hamlin,,Chesterfield,Virginia,,1447,Joe Gibbs Racing,12,25,0.0,98,6,Toyota,Camry, ,52,2,200,Running,0,Joe Gibbs Racing,,Christopher Gabehart,2,0,1187,11,False,0,410
5009,1,2021,272405,40,32,15,Derrike Cope,,Spanaway,Washington,,3106,Rick Ware Racing,16,32,0.0,0,0,Chevrolet,Camaro,JACOB COMPANIES,1,0,3,Accident,0,Rick Ware Racing,,Pat Tryson,38,0,3486,15,False,197,0
5009,1,2021,272376,20,28,53,Joey Gase,,Cedar Rapids,Iowa,,3068,Rick Ware Racing,38,28,0.0,0,0,Ford,Mustang,Page Construction,17,0,196,Running,0,Rick Ware Racing,,Billy Plourde,19,0,3486,53,False,4,0
5009,1,2021,272368,31,22,17,Chris Buescher,,Prosper,Texas,,1513,Roush Fenway Racing,18,22,0.0,0,0,Ford,Mustang, ,6,0,14,DVP,0,Roush Fenway Racing,,Lucas Lambert,31,0,5061,17,False,186,0
5009,1,2021,272374,28,40,16,Kaz Grala,,Westborough,Massachusetts,,3049,Kaulig Racing,17,40,0.0,10,1,Chevrolet,Camaro,Hyperice,9,0,115,DVP,0,Kaulig Racing,,Matt Swiderski,28,0,7087,116,False,0,0
5009,1,2021,272406,0,0,13,Garrett Smithley,,Ligonier,Pennsylvania,,3102,Motorsports Business Management,14,42,0.0,0,0,Ford,Mustang,Trophy Tractor,0,0,0,,0,Motorsports Business Management,,Mark Hillman,42,0,5903,13,False,0,0
5009,1,2021,272395,0,0,62,Noah Gragson,,Las Vegas,Nevada,,2794,Beard Motorsports,39,44,0.0,0,0,Chevrolet,Camaro,Beard Motorsports/South Point,0,0,0,,0,Beard Motorsports,,Darren Shaw,44,0,7732,62,False,0,0
5009,1,2021,272378,37,18,36,David Ragan,,Unadilla,Georgia,,3004,Front Row Motorsports,28,18,0.0,0,0,Ford,Mustang,Select Blinds,1,0,13,Accident,0,Front Row Motorsports,,Derrick Finley,35,0,4997,136,False,0,0
