race_id,series_id,race_season,result_id,finishing_position,starting_position,car_number,driver_fullname,driver_hometown,hometown_city,hometown_state,hometown_country,team_id,team_name,qualifying_order,qualifying_position,qualifying_speed,laps_led,times_led,car_make,car_model,sponsor,points_earned,playoff_points_earned,laps_completed,finishing_status,winnings,owner_fullname,crew_chief_id,crew_chief_fullname,points_position,points_delta,owner_id,official_car_number,disqualified,diff_laps,diff_time
5281,1,2023,284679,5,20,6,Brad Keselowski,"Rochester Hills, Michigan",Rochester Hills,Michigan,United States,2803,RFK Racing,6,20,178.62,2,1,Ford,Mustang,Castrol Edge,32,0,196,Running,0,RFK Racing,2151,Matt McCall,12,0,5061,6,False,0,4278
5281,1,2023,284702,6,24,43,Erik Jones,"Byron, Michigan",Byron,Michigan,United States,1690,Legacy Motor Club,29,24,178.347,3,1,Chevrolet,Camaro,U.S. Air Force ,31,0,196,Running,0,Legacy Motor Club,6935,David Elenz,25,0,6710,43,False,0,4279
5281,1,2023,284695,7,18,24,William Byron,"Charlotte, North Carolina",Charlotte,North Carolina,United States,1581,Hendrick Motorsports,22,18,178.793,1,1,Chevrolet,Camaro,Liberty University,37,0,196,Running,0,Hendrick Motorsports,6053,Rudy Fugle,14,0,1464,24,False,0,4394
5281,1,2023,284691,8,6,20,Christopher Bell,"Norman, Oklahoma",Norman,Oklahoma,United States,1550,Joe Gibbs Racing,18,6,179.848,0,0,Toyota,Camry,Rheem,29,0,196,Running,0,Joe Gibbs Racing,6324,Adam Stevens,1,0,4047,20,False,0,4533
5281,1,2023,284711,9,22,99,Daniel Suárez,"Monterrey, Mexico",Monterrey,,Mexico,3081,Trackhouse Racing,38,22,178.487,5,2,Chevrolet,Camaro,Tootsies Orchid Lounge,29,0,196,Running,0,Trackhouse Racing,7370,Travis Mack,17,0,5229,99,False,0,4533
5281,1,2023,284698,10,28,36,Todd Gilliland,"Sherrills Ford, North Carolina",Sherrills Ford,North Carolina,United States,3177,Front Row Motorsports,25,28,177.831,0,0,Ford,Mustang,gener8tor Skills,27,0,196,Running,0,Front Row Motorsports,5233,Chris Lawson,22,0,4997,36,False,0,4534
5281,1,2023,284706,11,38,51,JJ Yeley,"Phoenix, Arizona",Phoenix,Arizona,United States,1430,Rick Ware Racing,33,38,175.952,0,0,Ford,Mustang,Jacob Companies,0,0,196,Running,0,Rick Ware Racing,7957,Jerry Kelley,45,0,3486,51,False,0,4536
5281,1,2023,284682,12,29,9,Chase Elliott,"Dawsonville, Georgia",Dawsonville,Georgia,United States,2952,Hendrick Motorsports,9,29,177.748,18,7,Chevrolet,Camaro,NAPA Auto Parts,44,1,196,Running,0,Hendrick Motorsports,4894,Alan Gustafson,31,0,1464,9,False,0,4537
5281,1,2023,284705,13,27,48,Alex Bowman,"Tucson, Arizona",Tucson,Arizona,United States,1707,Hendrick Motorsports,32,27,178.158,8,3,Chevrolet,Camaro,Ally,33,0,196,Running,0,Hendrick Motorsports,7832,Blake Harris,9,0,1464,48,False,0,4538
5281,1,2023,284709,14,32,77,Ty Dillon,"Welcome, North Carolina",Welcome,North Carolina,United States,3000,Spire Motorsports,36,32,177.225,0,0,Chevrolet,Camaro,Nations Guard,23,0,196,Running,0,Spire Motorsports,7100,Kevin Bellicourt,33,0,7958,77,False,0,4539
5281,1,2023,284704,15,33,47,Ricky Stenhouse Jr,"Olive Branch, Mississippi",Olive Branch,Mississippi,United States,2377,JTG Daugherty Racing,31,33,177.205,0,0,Chevrolet,Camaro,Kroger/Cheez-It,24,0,196,Running,0,JTG Daugherty Racing,4937,Mike Kelley,13,0,4862,47,False,0,4540
5281,1,2023,284703,16,13,45,Tyler Reddick,"Corning, California",Corning,California,United States,3131,23XI Racing,30,13,179.004,0,0,Toyota,Camry,MoneyLion,21,0,196,Running,0,23XI Racing,6801,Billy Scott,6,0,7712,45,False,0,4858
5281,1,2023,284684,17,1,11,Denny Hamlin,"Chesterfield, Virginia",Chesterfield,Virginia,United States,1447,Joe Gibbs Racing,11,1,180.751,7,2,Toyota,Camry,FedEx Freight Direct ,23,0,196,Running,0,Joe Gibbs Racing,7088,Christopher Gabehart,10,0,4047,11,False,0,5059
5281,1,2023,284710,18,37,78,BJ McLeod,"Wauchula, Florida",Wauchula,Florida,United States,3080,Live Fast Motorsports,37,37,176.363,1,1,Chevrolet,Camaro,B'laster,19,0,196,Running,0,Live Fast Motorsports,6391,George Ingram,35,0,6905,78,False,0,5420
5281,1,2023,284696,19,26,31,Justin Haley,"Winamac, Indiana",Winamac,Indiana,United States,3129,Kaulig Racing,23,26,178.175,0,0,Chevrolet,Camaro,LeafFilter Gutter Protection,18,0,196,Running,0,Kaulig Racing,5027,Eddie Pardue,26,0,7087,31,False,0,5421
5281,1,2023,284687,20,36,15,Riley Herbst,"Las Vegas, Nevada",Las Vegas,Nevada,United States,3106,Rick Ware Racing,14,36,176.986,0,0,Ford,Mustang,Monster Energy/Mechanix Wear,0,0,196,Running,0,Rick Ware Racing,7731,Billy Plourde,44,0,3486,15,False,0,5422
5281,1,2023,284677,21,11,4,Kevin Harvick,"Bakersfield, California",Bakersfield,California,United States,2766,Stewart-Haas Racing,4,11,179.141,11,2,Ford,Mustang,Mobil 1,24,0,196,Running,0,Stewart-Haas Racing,555,Rodney Childers,3,0,3193,4,False,0,6770
5281,1,2023,284683,22,2,10,Aric Almirola,"Tampa, Florida",Tampa,Florida,United States,2686,Stewart-Haas Racing,10,2,180.642,11,3,Ford,Mustang,Smithfield,25,1,196,Running,0,Stewart-Haas Racing,4938,Drew Blickensderfer,24,0,3193,10,False,0,6771
5281,1,2023,284674,23,23,1,Ross Chastain,"Alva, Florida",Alva,Florida,United States,3126,Trackhouse Racing,1,23,178.42,3,1,Chevrolet,Camaro,Moose Fraternity,22,0,196,Running,0,Trackhouse Racing,7693,Philip Surgen,2,0,5229,1,False,0,13237
5281,1,2023,284708,24,31,62,Austin Hill,"Winston, Georgia",Winston,Georgia,United States,2794,Beard Motorsports,35,31,177.422,0,0,Chevrolet,Camaro,Realtree,0,0,196,Running,0,Beard Motorsports,4724,Darren Shaw,48,0,7732,62,False,0,13452
5281,1,2023,284680,25,34,7,Corey Lajoie,"Concord, North Carolina",Concord,North Carolina,United States,3077,Spire Motorsports,7,34,177.14,0,0,Chevrolet,Camaro,Celsius,12,0,196,Running,0,Spire Motorsports,7663,Ryan Sparks,23,0,7539,7,False,0,18118
5281,1,2023,284675,26,15,2,Austin Cindric,"Mooresville, North Carolina",Mooresville,North Carolina,United States,1547,Team Penske,2,15,178.994,0,0,Ford,Mustang,Menards \ Duracell,16,0,196,Running,0,Team Penske,6524,Jeremy Bullins,18,0,4414,2,False,0,190250
5281,1,2023,284690,27,7,19,Martin Truex Jr,"Mayetta, New Jersey",Mayetta,New Jersey,United States,2810,Joe Gibbs Racing,17,7,179.726,19,4,Toyota,Camry,Bass Pro Shops,15,0,196,Running,0,Joe Gibbs Racing,7276,James Small,7,0,4047,19,False,0,193313
5281,1,2023,284694,28,12,23,Bubba Wallace,"Mobile, Alabama",Mobile,Alabama,United States,3078,23XI Racing,21,12,179.091,35,6,Toyota,Camry,Columbia Sportswear Company,16,0,195,Accident,0,23XI Racing,4932,Bootie Barker,21,0,7712,23,False,1,0
5281,1,2023,284688,29,19,16,AJ Allmendinger,"Los Gatos, California",Los Gatos,California,United States,3049,Kaulig Racing,15,19,178.763,0,0,Chevrolet,Camaro,Farmsmart,8,0,195,Accident,0,Kaulig Racing,7207,Matt Swiderski,27,0,7087,16,False,1,0
5281,1,2023,284693,30,8,22,Joey Logano,"Middletown, Connecticut",Middletown,Connecticut,United States,2593,Team Penske,20,8,179.666,3,3,Ford,Mustang,Shell Pennzoil\Autotrader,10,0,195,Running,0,Team Penske,3629,Paul Wolfe,11,0,4414,22,False,1,0
5281,1,2023,284707,31,3,54,Ty Gibbs,"Charlotte, North Carolina",Charlotte,North Carolina,United States,3175,Joe Gibbs Racing,34,3,180.594,4,3,Toyota,Camry,Monster Energy,6,0,194,Fuel,0,Joe Gibbs Racing,6693,Chris Gayle,20,0,4047,54,False,2,0
5281,1,2023,284701,32,30,42,Noah Gragson,"Las Vegas, Nevada",Las Vegas,Nevada,United States,3130,Legacy Motor Club,28,30,177.656,1,1,Chevrolet,Camaro,Wendy’s Beef is in the Bag,10,0,189,Accident,0,Legacy Motor Club,6437,Lucas Lambert,32,0,6710,42,False,7,0
5281,1,2023,284678,33,9,5,Kyle Larson,"Elk Grove, California",Elk Grove,California,United States,1717,Hendrick Motorsports,5,9,179.656,0,0,Chevrolet,Camaro,HendrickCars.com,10,0,189,Accident,0,Hendrick Motorsports,7627,Cliff Daniels,4,0,1464,5,False,7,0
5281,1,2023,284700,34,16,41,Ryan Preece,"Berlin, Connecticut",Berlin,Connecticut,United States,2767,Stewart-Haas Racing,27,16,178.961,2,1,Ford,Mustang,Hunt Brothers Pizza,9,0,189,Accident,0,Stewart-Haas Racing,6422,Chad Johnston,28,0,4084,41,False,7,0
5281,1,2023,284697,35,21,34,Michael McDowell,"Glendale, Arizona",Glendale,Arizona,United States,1648,Front Row Motorsports,24,21,178.56,0,0,Ford,Mustang,Love's Travel Stops,2,0,189,Running,0,Front Row Motorsports,7529,Travis Peterson,19,0,4184,34,False,7,0
5281,1,2023,284692,36,25,21,Harrison Burton,"Huntersville, North Carolina",Huntersville,North Carolina,United States,1560,Wood Brothers Racing,19,25,178.341,11,3,Ford,Mustang,Motorcraft/Quick Lane ,7,0,183,Accident,0,Wood Brothers Racing,7089,Brian Wilson,30,0,7552,21,False,13,0
5281,1,2023,284699,37,35,38,Zane Smith,"Huntington Beach, California",Huntington Beach,California,United States,2485,Front Row Motorsports,26,35,177.127,0,0,Ford,Mustang,Wellcare,0,0,141,Accident,0,Front Row Motorsports,5947,Ryan Bergenty,46,0,7566,38,False,55,0
5281,1,2023,284676,38,14,3,Austin Dillon,"Welcome, North Carolina",Welcome,North Carolina,United States,2765,Richard Childress Racing,3,14,179.001,0,0,Chevrolet,Camaro,Bass Pro Shops,1,0,141,Accident,0,Richard Childress Racing,6902,Justin Alexander,29,0,553,3,False,55,0
5282,1,2023,284810,1,17,19,Martin Truex Jr,"Mayetta, New Jersey",Mayetta,New Jersey,United States,2810,Joe Gibbs Racing,17,17,0.0,68,2,Toyota,Camry,Bass Pro Shops,49,5,400,Running,0,Joe Gibbs Racing,7276,James Small,4,0,4047,19,False,0,0
5282,1,2023,284794,2,14,1,Ross Chastain,"Alva, Florida",Alva,Florida,United States,3126,Trackhouse Racing,1,14,0.0,98,3,Chevrolet,Camaro,Jockey,51,1,400,Running,0,Trackhouse Racing,7693,Philip Surgen,1,0,5229,1,False,0,505
5282,1,2023,284805,3,3,12,Ryan Blaney,"High Point, North Carolina",High Point,North Carolina,United States,1460,Team Penske,12,3,0.0,0,0,Ford,Mustang,Wabash,50,0,400,Running,0,Team Penske,7771,Jonathan Hassler,5,0,4414,12,False,0,1343
5282,1,2023,284815,4,8,24,William Byron,"Charlotte, North Carolina",Charlotte,North Carolina,United States,1581,Hendrick Motorsports,22,8,0.0,193,4,Chevrolet,Camaro,RaptorTough.com,52,1,400,Running,0,Hendrick Motorsports,6053,Rudy Fugle,11,0,1464,24,False,0,1721
5282,1,2023,284804,5,13,11,Denny Hamlin,"Chesterfield, Virginia",Chesterfield,Virginia,United States,1447,Joe Gibbs Racing,11,13,0.0,4,4,Toyota,Camry,FedEx Office ,47,0,400,Running,0,Joe Gibbs Racing,7088,Christopher Gabehart,7,0,4047,11,False,0,2182
5282,1,2023,284811,6,2,20,Christopher Bell,"Norman, Oklahoma",Norman,Oklahoma,United States,1550,Joe Gibbs Racing,18,2,0.0,1,1,Toyota,Camry,Rheem,36,0,400,Running,0,Joe Gibbs Racing,6324,Adam Stevens,2,0,4047,20,False,0,3020
5282,1,2023,284822,7,7,45,Tyler Reddick,"Corning, California",Corning,California,United States,3131,23XI Racing,29,7,0.0,0,0,Toyota,Camry,Ronald McDonald House,33,0,400,Running,0,23XI Racing,6801,Billy Scott,6,0,7712,45,False,0,3201
5282,1,2023,284799,8,4,6,Brad Keselowski,"Rochester Hills, Michigan",Rochester Hills,Michigan,United States,2803,RFK Racing,6,4,0.0,8,2,Ford,Mustang,Wyndham Rewards ,36,0,400,Running,0,RFK Racing,2151,Matt McCall,9,0,5061,6,False,0,3797
5282,1,2023,284809,9,5,17,Chris Buescher,"Prosper, Texas",Prosper,Texas,United States,1513,RFK Racing,16,5,0.0,0,0,Ford,Mustang,Fastenal,37,0,400,Running,0,RFK Racing,6627,Scott Graves,12,0,5061,17,False,0,4173
5282,1,2023,284824,10,23,48,Josh Berry,"Hendersonville, Tennessee",Hendersonville,Tennessee,United States,1707,Hendrick Motorsports,31,23,0.0,3,2,Chevrolet,Camaro,Ally,0,0,400,Running,0,Hendrick Motorsports,7832,Blake Harris,43,0,1464,48,False,0,7447
5282,1,2023,284802,11,10,9,Chase Elliott,"Dawsonville, Georgia",Dawsonville,Georgia,United States,2952,Hendrick Motorsports,9,10,0.0,0,0,Chevrolet,Camaro,NAPA Auto Parts,28,0,400,Running,0,Hendrick Motorsports,4894,Alan Gustafson,29,0,1464,9,False,0,7710
5282,1,2023,284814,12,28,23,Bubba Wallace,"Mobile, Alabama",Mobile,Alabama,United States,3078,23XI Racing,21,28,0.0,0,0,Toyota,Camry,McDonald's,25,0,400,Running,0,23XI Racing,4932,Bootie Barker,21,0,7712,23,False,0,13489
5282,1,2023,284826,13,24,54,Ty Gibbs,"Charlotte, North Carolina",Charlotte,North Carolina,United States,3175,Joe Gibbs Racing,33,24,0.0,0,0,Toyota,Camry,He Gets Us,29,0,399,Running,0,Joe Gibbs Racing,6693,Chris Gayle,18,0,4047,54,False,1,0
5282,1,2023,284800,14,27,7,Corey Lajoie,"Concord, North Carolina",Concord,North Carolina,United States,3077,Spire Motorsports,7,27,0.0,0,0,Chevrolet,Camaro,FOE,23,0,399,Running,0,Spire Motorsports,7663,Ryan Sparks,22,0,7539,7,False,1,0
5282,1,2023,284823,15,9,47,Ricky Stenhouse Jr,"Olive Branch, Mississippi",Olive Branch,Mississippi,United States,2377,JTG Daugherty Racing,30,9,0.0,0,0,Chevrolet,Camaro,Kroger/Icy Hot Pro,23,0,399,Running,0,JTG Daugherty Racing,4937,Mike Kelley,14,0,4862,47,False,1,0
5282,1,2023,284821,16,11,43,Erik Jones,"Byron, Michigan",Byron,Michigan,United States,1690,Legacy Motor Club,28,11,0.0,0,0,Chevrolet,Camaro,Allegiant,21,0,399,Running,0,Legacy Motor Club,6935,David Elenz,24,0,6710,43,False,1,0
5282,1,2023,284819,17,30,41,Ryan Preece,"Berlin, Connecticut",Berlin,Connecticut,United States,2767,Stewart-Haas Racing,26,30,0.0,0,0,Ford,Mustang,Mohawk Northeast,20,0,399,Running,0,Stewart-Haas Racing,6422,Chad Johnston,28,0,4084,41,False,1,0
5282,1,2023,284808,18,29,16,AJ Allmendinger,"Los Gatos, California",Los Gatos,California,United States,3049,Kaulig Racing,15,29,0.0,0,0,Chevrolet,Camaro,Nutrien Ag Solutions,19,0,399,Running,0,Kaulig Racing,7207,Matt Swiderski,27,0,7087,16,False,1,0
5282,1,2023,284797,19,12,4,Kevin Harvick,"Bakersfield, California",Bakersfield,California,United States,2766,Stewart-Haas Racing,4,12,0.0,0,0,Ford,Mustang,Hunt Brothers Pizza / Realtree,21,0,399,Running,0,Stewart-Haas Racing,555,Rodney Childers,3,0,3193,4,False,1,0
5282,1,2023,284812,20,31,21,Harrison Burton,"Huntersville, North Carolina",Huntersville,North Carolina,United States,1560,Wood Brothers Racing,19,31,0.0,0,0,Ford,Mustang,DEX Imaging ,17,0,398,Running,0,Wood Brothers Racing,7089,Brian Wilson,30,0,7552,21,False,2,0
5282,1,2023,284801,21,1,8,Kyle Busch,"Las Vegas, Nevada",Las Vegas,Nevada,United States,2983,Richard Childress Racing,8,1,0.0,25,2,Chevrolet,Camaro,Lenovo,16,0,397,Running,0,Richard Childress Racing,7078,Randall Burnett,8,0,553,8,False,3,0
5282,1,2023,284817,22,32,34,Michael McDowell,"Glendale, Arizona",Glendale,Arizona,United States,1648,Front Row Motorsports,24,32,0.0,0,0,Ford,Mustang,A&W Root Beer Float,15,0,397,Running,0,Front Row Motorsports,7529,Travis Peterson,20,0,4184,34,False,3,0
5282,1,2023,284816,23,25,31,Justin Haley,"Winamac, Indiana",Winamac,Indiana,United States,3129,Kaulig Racing,23,25,0.0,0,0,Chevrolet,Camaro,LeafFilter Gutter Protection,14,0,397,Running,0,Kaulig Racing,5027,Eddie Pardue,26,0,7087,31,False,3,0
5282,1,2023,284803,24,19,10,Aric Almirola,"Tampa, Florida",Tampa,Florida,United States,2686,Stewart-Haas Racing,10,19,0.0,0,0,Ford,Mustang,Smithfield,13,0,397,Running,0,Stewart-Haas Racing,4938,Drew Blickensderfer,25,0,3193,10,False,3,0
5282,1,2023,284818,25,35,38,Todd Gilliland,"Sherrills Ford, North Carolina",Sherrills Ford,North Carolina,United States,2485,Front Row Motorsports,25,35,0.0,0,0,Ford,Mustang,Speedy Cash,12,0,396,Running,0,Front Row Motorsports,5947,Ryan Bergenty,23,0,7566,38,False,4,0
5282,1,2023,284795,26,20,2,Austin Cindric,"Mooresville, North Carolina",Mooresville,North Carolina,United States,1547,Team Penske,2,20,0.0,0,0,Ford,Mustang,Menards\Great Stuff,11,0,396,Running,0,Team Penske,6524,Jeremy Bullins,19,0,4414,2,False,4,0
5282,1,2023,284796,27,36,3,Austin Dillon,"Welcome, North Carolina",Welcome,North Carolina,United States,2765,Richard Childress Racing,3,36,0.0,0,0,Chevrolet,Camaro,Get Bioethanol,10,0,395,Running,0,Richard Childress Racing,6902,Justin Alexander,31,0,553,3,False,5,0
5282,1,2023,284825,28,21,51,JJ Yeley,"Phoenix, Arizona",Phoenix,Arizona,United States,1430,Rick Ware Racing,32,21,0.0,0,0,Ford,Mustang,Biohaven/Jacob Co.,0,0,393,Running,0,Rick Ware Racing,7957,Jerry Kelley,45,0,3486,51,False,7,0
5282,1,2023,284828,29,22,78,BJ McLeod,"Wauchula, Florida",Wauchula,Florida,United States,3080,Live Fast Motorsports,35,22,0.0,0,0,Chevrolet,Camaro,CAMDEN MEDICAL CENTER,8,0,381,Running,0,Live Fast Motorsports,6391,George Ingram,35,0,6905,78,False,19,0
5282,1,2023,284806,30,6,14,Chase Briscoe,"Mitchell, Indiana",Mitchell,Indiana,United States,2370,Stewart-Haas Racing,13,6,0.0,0,0,Ford,Mustang,Mahindra Tractors,7,0,378,Running,0,Stewart-Haas Racing,7135,John Klausmeier,16,0,4084,14,False,22,0
5282,1,2023,284813,31,26,22,Joey Logano,"Middletown, Connecticut",Middletown,Connecticut,United States,2593,Team Penske,20,26,0.0,0,0,Ford,Mustang,Shell Pennzoil,6,0,375,Accident,0,Team Penske,3629,Paul Wolfe,13,0,4414,22,False,25,0
5282,1,2023,284798,32,18,5,Kyle Larson,"Elk Grove, California",Elk Grove,California,United States,1717,Hendrick Motorsports,5,18,0.0,0,0,Chevrolet,Camaro,HendrickCars.com,5,0,359,Running,0,Hendrick Motorsports,7627,Cliff Daniels,10,0,1464,5,False,41,0
5282,1,2023,284807,33,34,15,Brennan Poole,"The Woodlands, Texas",The Woodlands,Texas,United States,3106,Rick Ware Racing,14,34,0.0,0,0,Ford,Mustang,Millennium Jet Card,0,0,79,Accident,0,Rick Ware Racing,7731,Billy Plourde,51,0,3486,15,False,321,0
5282,1,2023,284820,34,33,42,Noah Gragson,"Las Vegas, Nevada",Las Vegas,Nevada,United States,3130,Legacy Motor Club,27,33,0.0,0,0,Chevrolet,Camaro,Sunseeker Resort,3,0,43,DVP,0,Legacy Motor Club,6437,Lucas Lambert,32,0,6710,42,False,357,0
5282,1,2023,284829,35,15,99,Daniel Suárez,"Monterrey, Mexico",Monterrey,,Mexico,3081,Trackhouse Racing,36,15,0.0,0,0,Chevrolet,Camaro,Pitbull / Freeway Insurance,2,0,35,Accident,0,Trackhouse Racing,7370,Travis Mack,17,0,5229,99,False,365,0
5282,1,2023,284827,36,16,77,Ty Dillon,"Welcome, North Carolina",Welcome,North Carolina,United States,3000,Spire Motorsports,34,16,0.0,0,0,Chevrolet,Camaro,Nations Guard,1,0,34,Accident,0,Spire Motorsports,7100,Kevin Bellicourt,33,0,7958,77,False,366,0
5284,1,2023,284899,1,8,11,Denny Hamlin,"Chesterfield, Virginia",Chesterfield,Virginia,United States,1447,Joe Gibbs Racing,11,8,178.212,34,8,Toyota,Camry,FedEx Express,51,6,267,Running,0,Joe Gibbs Racing,7088,Christopher Gabehart,4,0,4047,11,False,0,0
5284,1,2023,284893,2,2,5,Kyle Larson,"Elk Grove, California",Elk Grove,California,United States,1717,Hendrick Motorsports,5,2,179.17,85,7,Chevrolet,Camaro,HendrickCars.com,38,0,267,Running,0,Hendrick Motorsports,7627,Cliff Daniels,8,0,1464,5,False,0,1307
5284,1,2023,284910,3,1,24,William Byron,"Charlotte, North Carolina",Charlotte,North Carolina,United States,1581,Hendrick Motorsports,22,1,179.206,10,2,Chevrolet,Camaro,Liberty University,34,0,267,Running,0,Hendrick Motorsports,6053,Rudy Fugle,9,0,1464,24,False,0,4301
5284,1,2023,284909,4,17,23,Bubba Wallace,"Mobile, Alabama",Mobile,Alabama,United States,3078,23XI Racing,21,17,176.2,9,4,Toyota,Camry,Dr Pepper Zero Sugar,37,0,267,Running,0,23XI Racing,4932,Bootie Barker,18,0,7712,23,False,0,4677
5284,1,2023,284889,5,3,1,Ross Chastain,"Alva, Florida",Alva,Florida,United States,3126,Trackhouse Racing,1,3,179.134,3,2,Chevrolet,Camaro,AdventHealth,34,0,267,Running,0,Trackhouse Racing,7693,Philip Surgen,1,0,5229,1,False,0,5473
5284,1,2023,284908,6,6,22,Joey Logano,"Middletown, Connecticut",Middletown,Connecticut,United States,2593,Team Penske,20,6,178.483,8,1,Ford,Mustang,Shell Pennzoil,41,1,267,Running,0,Team Penske,3629,Paul Wolfe,11,0,4414,22,False,0,5988
5284,1,2023,284897,7,21,9,Chase Elliott,"Dawsonville, Georgia",Dawsonville,Georgia,United States,2952,Hendrick Motorsports,9,21,175.393,5,1,Chevrolet,Camaro,UniFirst,30,0,267,Running,0,Hendrick Motorsports,4894,Alan Gustafson,29,0,1464,9,False,0,6426
5284,1,2023,284905,8,4,19,Martin Truex Jr,"Mayetta, New Jersey",Mayetta,New Jersey,United States,2810,Joe Gibbs Racing,17,4,178.921,79,8,Toyota,Camry,Reser's Fine Foods,38,0,267,Running,0,Joe Gibbs Racing,7276,James Small,3,0,4047,19,False,0,7444
5284,1,2023,284917,9,5,45,Tyler Reddick,"Corning, California",Corning,California,United States,3131,23XI Racing,29,5,178.749,23,1,Toyota,Camry,McDonald's,35,0,267,Running,0,23XI Racing,6801,Billy Scott,6,0,7712,45,False,0,8132
5284,1,2023,284891,10,11,3,Austin Dillon,"Welcome, North Carolina",Welcome,North Carolina,United States,2765,Richard Childress Racing,3,11,177.369,0,0,Chevrolet,Camaro,BetMGM,31,0,267,Running,0,Richard Childress Racing,5076,Keith Rodden,30,0,553,3,False,0,9692
5284,1,2023,284892,11,13,4,Kevin Harvick,"Bakersfield, California",Bakersfield,California,United States,2766,Stewart-Haas Racing,4,13,177.206,0,0,Ford,Mustang,Busch Light #ForTheFarmers,26,0,267,Running,0,Stewart-Haas Racing,555,Rodney Childers,5,0,3193,4,False,0,11618
5284,1,2023,284918,12,33,47,Ricky Stenhouse Jr,"Olive Branch, Mississippi",Olive Branch,Mississippi,United States,2377,JTG Daugherty Racing,30,33,171.86,0,0,Chevrolet,Camaro,Dillons/Kraft Mac & Cheese,25,0,267,Running,0,JTG Daugherty Racing,4937,Mike Kelley,14,0,4862,47,False,0,13105
5284,1,2023,284898,13,18,10,Aric Almirola,"Tampa, Florida",Tampa,Florida,United States,2686,Stewart-Haas Racing,10,18,175.724,0,0,Ford,Mustang,Smithfield,24,0,267,Running,0,Stewart-Haas Racing,4938,Drew Blickensderfer,25,0,3193,10,False,0,13329
5284,1,2023,284903,14,27,16,AJ Allmendinger,"Los Gatos, California",Los Gatos,California,United States,3049,Kaulig Racing,15,27,174.503,0,0,Chevrolet,Camaro,Action Industries,29,0,267,Running,0,Kaulig Racing,7207,Matt Swiderski,26,0,7087,16,False,0,15882
5284,1,2023,284924,15,9,99,Daniel Suárez,"Monterrey, Mexico",Monterrey,,Mexico,3081,Trackhouse Racing,36,9,177.725,0,0,Chevrolet,Camaro,Worldwide Express,28,0,267,Running,0,Trackhouse Racing,7370,Travis Mack,16,0,5229,99,False,0,20075
5284,1,2023,284900,16,10,12,Ryan Blaney,"High Point, North Carolina",High Point,North Carolina,United States,1460,Team Penske,12,10,177.48,0,0,Ford,Mustang,Menards \ Moen,24,0,267,Running,0,Team Penske,7771,Jonathan Hassler,7,0,4414,12,False,0,22442
5284,1,2023,284904,17,14,17,Chris Buescher,"Prosper, Texas",Prosper,Texas,United States,1513,RFK Racing,16,14,177.206,0,0,Ford,Mustang,Fastenal / Body Guard,25,0,267,Running,0,RFK Racing,6627,Scott Graves,13,0,5061,17,False,0,22905
5284,1,2023,284911,18,30,31,Justin Haley,"Winamac, Indiana",Winamac,Indiana,United States,3129,Kaulig Racing,23,30,173.555,0,0,Chevrolet,Camaro,Celsius,19,0,267,Running,0,Kaulig Racing,2467,Trent Owens,27,0,7087,31,False,0,27861
5284,1,2023,284894,19,20,6,Brad Keselowski,"Rochester Hills, Michigan",Rochester Hills,Michigan,United States,2803,RFK Racing,6,20,175.638,0,0,Ford,Mustang,King's Hawaiian GoTG Vol 3,18,0,267,Running,0,RFK Racing,2151,Matt McCall,10,0,5061,6,False,0,28601
5284,1,2023,284895,20,24,7,Corey Lajoie,"Concord, North Carolina",Concord,North Carolina,United States,3077,Spire Motorsports,7,24,174.967,7,2,Chevrolet,Camaro,FOE,17,0,267,Running,0,Spire Motorsports,7663,Ryan Sparks,22,0,7539,7,False,0,29626
5284,1,2023,284916,21,19,43,Erik Jones,"Byron, Michigan",Byron,Michigan,United States,1690,Legacy Motor Club,28,19,175.65,0,0,Chevrolet,Camaro,Allegiant,23,0,267,Running,0,Legacy Motor Club,6935,David Elenz,24,0,6710,43,False,0,30387
5284,1,2023,284922,22,26,77,Ty Dillon,"Welcome, North Carolina",Welcome,North Carolina,United States,3000,Spire Motorsports,34,26,174.644,0,0,Chevrolet,Camaro,Ferris Commercial Mowers,18,0,267,Running,0,Spire Motorsports,7100,Kevin Bellicourt,33,0,7958,77,False,0,30615
5284,1,2023,284920,23,35,51,JJ Yeley,"Phoenix, Arizona",Phoenix,Arizona,United States,1430,Rick Ware Racing,32,35,170.875,0,0,Ford,Mustang,Biohaven/Jacob Co.,0,0,266,Running,0,Rick Ware Racing,7957,Jerry Kelley,46,0,3486,51,False,1,0
5284,1,2023,284913,24,32,38,Todd Gilliland,"Sherrills Ford, North Carolina",Sherrills Ford,North Carolina,United States,2485,Front Row Motorsports,25,32,172.877,0,0,Ford,Mustang,Speedy Cash,13,0,266,Running,0,Front Row Motorsports,5947,Ryan Bergenty,23,0,7566,38,False,1,0
5284,1,2023,284919,25,29,48,Josh Berry,"Hendersonville, Tennessee",Hendersonville,Tennessee,United States,1707,Hendrick Motorsports,31,29,173.991,0,0,Chevrolet,Camaro,Ally,0,0,266,Running,0,Hendrick Motorsports,7832,Blake Harris,44,0,1464,48,False,1,0
5284,1,2023,284912,26,23,34,Michael McDowell,"Glendale, Arizona",Glendale,Arizona,United States,1648,Front Row Motorsports,24,23,175.109,1,1,Ford,Mustang,Love's Travel Stops,20,0,266,Running,0,Front Row Motorsports,7529,Travis Peterson,20,0,4184,34,False,1,0
