season,series_id,race_num,race_date,race_track_name,race_track_id,race_car_count,race_winner_name,race_winner_real_id,race_winner_starting_pos,race_winner_make,race_lap_len,race_track_surface,race_miles_completed,race_purse_completed,race_pole_time,race_cautions,race_speed,race_lead_changes,race_url,race_track_url,race_winner_url
1980,NN,1,04/20/80,Catamount,Catamount_Stadium,24,Mike Barry,barrymi01,10,Grand Am ,0.333,P,27,,,,,,https://www.racing-reference.info/race-results/1980_Spring_Green/NN, https://www.racing-reference.info/tracks/Catamount_Stadium,https://www.racing-reference.info/driver/barrymi01/
1980,NN,2,04/27/80,Oxford,Oxford_Plains_Speedway,36,Mike Rowe,rowemi01,19,Ventura ,0.333,P,45,,,,,,https://www.racing-reference.info/race-results/1980_Pine_Tree_Open_100/NN, https://www.racing-reference.info/tracks/Oxford_Plains_Speedway,https://www.racing-reference.info/driver/rowemi01/
1980,NN,3,05/11/80,Thunder Road,Thunder_Road_International_Speedbowl,18,Ralph Nason,nasonra01,3,Chevelle ,0.250,P,25,,,,,,https://www.racing-reference.info/race-results/1980_Thunder_100/NN, https://www.racing-reference.info/tracks/Thunder_Road_International_Speedbowl,https://www.racing-reference.info/driver/nasonra01/
1980,NN,4,05/19/80,Sanair,Sanair_Superspeedway,26,Bobby Dragon,dragobo01,19,Nova ,0.333,P,75,,,,,,https://www.racing-reference.info/race-results/1980_Molson_225/NN, https://www.racing-reference.info/tracks/Sanair_Superspeedway,https://www.racing-reference.info/driver/dragobo01/
1980,NN,5,05/24/80,Plattsburgh,Plattsburgh_International_Raceway,24,Beaver Dragon,dragobe01,18,Ventura ,0.500,P,25,,,,,,https://www.racing-reference.info/race-results/1980_Clinton_County_50/NN, https://www.racing-reference.info/tracks/Plattsburgh_International_Raceway,https://www.racing-reference.info/driver/dragobe01/
1980,NN,6,05/26/80,Thunder Road,Thunder_Road_International_Speedbowl,22,Mike Barry,barrymi01,11,Grand Am ,0.250,P,25,,,,,,https://www.racing-reference.info/race-results/1980_Memorial_Day_Classic/NN, https://www.racing-reference.info/tracks/Thunder_Road_International_Speedbowl,https://www.racing-reference.info/driver/barrymi01/
1980,NN,7,06/07/80,Val Belair,Autodrome_Val_Belair,23,Robbie Crouch,croucro01,10,Nova ,0.333,P,33,,,,,,https://www.racing-reference.info/race-results/1980_Super_Molson_100/NN, https://www.racing-reference.info/tracks/Autodrome_Val_Belair,https://www.racing-reference.info/driver/croucro01/
1980,NN,8,06/14/80,Plattsburgh,Plattsburgh_International_Raceway,21,Beaver Dragon,dragobe01,10,Ventura ,0.500,P,25,,,,,,https://www.racing-reference.info/race-results/1980_Adirondack_50/NN, https://www.racing-reference.info/tracks/Plattsburgh_International_Raceway,https://www.racing-reference.info/driver/dragobe01/
1980,NN,9,06/21/80,Mont Laurier,Autodrome_Mont-Laurier,24,Steve Poulin,poulist01,7,Grand Am ,0.333,P,33,,,,,,https://www.racing-reference.info/race-results/1980_Laurentien_100/NN, https://www.racing-reference.info/tracks/Autodrome_Mont-Laurier,https://www.racing-reference.info/driver/poulist01/
1980,NN,10,06/22/80,Laval,Autodrome_de_Laval,24,Robbie Crouch,croucro01,12,Nova ,0.333,P,27,,,,,,https://www.racing-reference.info/race-results/1980_Laval_80/NN, https://www.racing-reference.info/tracks/Autodrome_de_Laval,https://www.racing-reference.info/driver/croucro01/
1980,NN,11,06/28/80,Catamount,Catamount_Stadium,24,Mike Barry,barrymi01,10,Grand Am ,0.333,P,33,,,,,,https://www.racing-reference.info/race-results/1980_Milton_100/NN, https://www.racing-reference.info/tracks/Catamount_Stadium,https://www.racing-reference.info/driver/barrymi01/
1980,NN,12,07/06/80,Sanair,Sanair_Superspeedway,24,Bobby Dragon,dragobo01,17,Nova ,0.333,P,100,,,,,,https://www.racing-reference.info/race-results/1980_Molson_300/NN, https://www.racing-reference.info/tracks/Sanair_Superspeedway,https://www.racing-reference.info/driver/dragobo01/
1980,NN,13,07/13/80,Oxford,Oxford_Plains_Speedway,36,Geoffrey Bodine,bodinge01,7,Grand Am ,0.333,P,95,,,,,,https://www.racing-reference.info/race-results/1980_Oxford_250/NN, https://www.racing-reference.info/tracks/Oxford_Plains_Speedway,https://www.racing-reference.info/driver/bodinge01/
1980,NN,14,07/20/80,Laval,Autodrome_de_Laval,21,Dan Perez,perezda01,3,Regal ,0.333,P,27,,,,,,https://www.racing-reference.info/race-results/1980_Molson_80/NN, https://www.racing-reference.info/tracks/Autodrome_de_Laval,https://www.racing-reference.info/driver/perezda01/
1980,NN,15,07/26/80,Claremont,Claremont_Speedway,24,Robbie Crouch,croucro01,10,Nova ,0.333,P,17,,,,,,https://www.racing-reference.info/race-results/1980_Granite_State_50/NN, https://www.racing-reference.info/tracks/Claremont_Speedway,https://www.racing-reference.info/driver/croucro01/
1980,NN,16,08/02/80,Val Belair,Autodrome_Val_Belair,24,Mike Barry,barrymi01,11,Grand Am ,0.333,P,33,,,,,,https://www.racing-reference.info/race-results/1980_Quebec_City_100/NN, https://www.racing-reference.info/tracks/Autodrome_Val_Belair,https://www.racing-reference.info/driver/barrymi01/
1980,NN,17,08/03/80,St. Felicien,Autodrome_St._Felicien,18,Beaver Dragon,dragobe01,13,Ventura ,0.333,P,27,,,,,,https://www.racing-reference.info/race-results/1980_Lac_St._Jean_80/NN, https://www.racing-reference.info/tracks/Autodrome_St._Felicien,https://www.racing-reference.info/driver/dragobe01/
1980,NN,18,08/16/80,Catamount,Catamount_Stadium,24,Robbie Crouch,croucro01,12,Nova ,0.333,P,33,,,,,,https://www.racing-reference.info/race-results/1980_Vermont_Governor%27s_Cup/NN, https://www.racing-reference.info/tracks/Catamount_Stadium,https://www.racing-reference.info/driver/croucro01/
1980,NN,19,08/17/80,Laval,Autodrome_de_Laval,21,Mike Barry,barrymi01,12,Grand Am ,0.333,P,27,,,,,,https://www.racing-reference.info/race-results/1980_Montreal_80/NN, https://www.racing-reference.info/tracks/Autodrome_de_Laval,https://www.racing-reference.info/driver/barrymi01/
1980,NN,20,08/30/80,Val Belair,Autodrome_Val_Belair,25,Langis Caron,caronla02,18,Nova ,0.333,P,33,,,,,,https://www.racing-reference.info/race-results/1980_Autosport_100/NN, https://www.racing-reference.info/tracks/Autodrome_Val_Belair,https://www.racing-reference.info/driver/caronla02/
1980,NN,21,09/07/80,Laval,Autodrome_de_Laval,26,Mike Barry,barrymi01,10,Grand Am ,0.333,P,60,,,,,,https://www.racing-reference.info/race-results/1980_Molson_Monza_180/NN, https://www.racing-reference.info/tracks/Autodrome_de_Laval,https://www.racing-reference.info/driver/barrymi01/
1980,NN,22,09/21/80,Catamount,Catamount_Stadium,30,Stub Fadden,faddest01,15,Nova ,0.333,P,100,,,,,,https://www.racing-reference.info/race-results/1980_New_England_300/NN, https://www.racing-reference.info/tracks/Catamount_Stadium,https://www.racing-reference.info/driver/faddest01/
1980,NN,23,09/28/80,Stafford Springs,Stafford_Motor_Speedway,30,Mike Barry,barrymi01,13,Grand Am ,0.500,P,50,,,,,,https://www.racing-reference.info/race-results/1980_Fall_Final_100/NN, https://www.racing-reference.info/tracks/Stafford_Motor_Speedway,https://www.racing-reference.info/driver/barrymi01/
1980,NN,24,10/05/80,Oxford,Oxford_Plains_Speedway,36,Dick McCabe,mccabdi01,19,Ventura ,0.333,P,41,,,,,,https://www.racing-reference.info/race-results/1980_Maine_Open_100/NN, https://www.racing-reference.info/tracks/Oxford_Plains_Speedway,https://www.racing-reference.info/driver/mccabdi01/
1980,NN,25,10/12/80,Catamount,Catamount_Stadium,28,Hector Leclair,leclahe01,9,Nova ,0.333,P,50,,,,,,https://www.racing-reference.info/race-results/1980_Vermont_Milk_Bowl/NN, https://www.racing-reference.info/tracks/Catamount_Stadium,https://www.racing-reference.info/driver/leclahe01/
