season,series_id,race_id,race_id_short,finish_position,starting_position,driver_number,driver_nationality,driver_id,driver_name,sponsor,owner_id,car,race_laps_run,race_status,race_laps_lead,points_earned,playoff_points_earned
1975,UO,1975_Ontario_Heat_1,1975_01_UO,1,1,14,usa,A_J_Foyt,A.J. Foyt,Gilmore Racing,,Coyote / Foyt,40,,running,40,200
1975,UO,1975_Ontario_Heat_1,1975_01_UO,2,4,11,usa,Pancho_Carter,Pancho Carter,Cobre Tire,,Eagle / Offy,39,,running,0,160
1975,UO,1975_Ontario_Heat_1,1975_01_UO,3,10,55,usa,Lee_Kunzman,Lee Kunzman,Cobre Tire,,Eagle / Offy,39,,running,0,140
1975,UO,1975_Ontario_Heat_1,1975_01_UO,4,11,76,usa,Bill_Scott_(2),Bill Scott,Webster Racing,,Eagle / Offy,38,,running,0,120
1975,UO,1975_Ontario_Heat_1,1975_01_UO,5,5,20,usa,Gordon_Johncock,Gordon Johncock,Sinmast,,Wildcat / DGS,36,,lost power,0,100
1975,UO,1975_Ontario_Heat_1,1975_01_UO,6,9,89,usa,John_Martin,John Martin,Automotive Technology,,McLaren / Offy,36,,engine,0,80
1975,UO,1975_Ontario_Heat_1,1975_01_UO,7,2,4,usa,Al_Unser,Al Unser,Viceroy,,Eagle / Offy,35,,fuel pump,0,60
1975,UO,1975_Ontario_Heat_1,1975_01_UO,8,8,15,usa,Roger_McCluskey,Roger McCluskey,Silver Floss Sauerkraut,,Riley / Offy,34,,engine,0,50
1975,UO,1975_Ontario_Heat_1,1975_01_UO,9,3,68,usa,Tom_Sneva,Tom Sneva,Norton Spirit,,McLaren / Offy,29,,vent cap,0,40
1975,UO,1975_Ontario_Heat_1,1975_01_UO,10,6,12,usa,Mike_Mosley,Mike Mosley,Sugaripe Prune,,Eagle / Offy,3,,valve,0,30
1975,UO,1975_Ontario_Heat_1,1975_01_UO,11,12,45,usa,Gary_Bettenhausen,Gary Bettenhausen,Thermo King,,Eagle / Offy,2,,engine,0,20
1975,UO,1975_Ontario_Heat_1,1975_01_UO,12,7,94,usa,Johnny_Parsons,Johnny Parsons,Tassi Vatis,,Finley / Offy,0,,did not start,0,
1975,UO,1975_Ontario_Heat_1,1975_01_UO,13,13,97,usa,George_Snider,George Snider,Lodestar,,Eagle / Offy,0,,did not start,0,
1975,UO,1975_Ontario_Heat_2,1975_02_UO,1,3,40,usa,Wally_Dallenbach,Wally Dallenbach,Sinmast,,Eagle / Offy,40,,running,19,200
1975,UO,1975_Ontario_Heat_2,1975_02_UO,2,2,2,usa,Johnny_Rutherford,Johnny Rutherford,Gatorade,,McLaren / Offy,40,,running,0,160
1975,UO,1975_Ontario_Heat_2,1975_02_UO,3,4,98,usa,Steve_Krisiloff,Steve Krisiloff,Lodestar,,Eagle / Offy,40,,running,5,140
1975,UO,1975_Ontario_Heat_2,1975_02_UO,4,6,6,usa,Billy_Vukovich_Jr,"Billy Vukovich, Jr.",Cobre Tire,,Eagle / Offy,40,,running,2,120
