season,series_id,race_id,race_id_short,finish_position,starting_position,driver_number,driver_nationality,driver_id,driver_name,sponsor,owner_id,car,race_laps_run,race_status,race_laps_lead,points_earned,playoff_points_earned
1909,UO,1909_Portland_Race_1,1909_01,1,-,4,usa,Howard_Covey,Howard Covey,Cadillac 30,,Cadillac,3,,running,3,
1909,UO,1909_Portland_Race_1,1909_01,2,-,7,usa,Bert_Dingley,Bert Dingley,Chalmers-Detroit 30,,Chalmers-Detroit,3,,running,0,
1909,UO,1909_Portland_Race_1,1909_01,3,-,8,usa,Harry_Cohen,Harry Cohen,Auburn,,Auburn,3,,running,0,
1909,UO,1909_Portland_Race_1,1909_01,4,-,1,usa,Howard_Gill,Howard Gill,Buick,,Buick,0,,dnf,0,
1909,UO,1909_Portland_Race_1,1909_01,5,-,2,usa,Harry_Bell,Harry Bell,Stoddard-Dayton,,Stoddard-Dayton,0,,quit,0,
1909,UO,1909_Portland_Race_1,1909_01,6,-,6,usa,Frank_Murray,Frank Murray,Auburn,,Auburn,0,,dnf,0,
1909,UO,1909_Portland_Race_2,1909_02,1,-,9,usa,Charlie_Arnold,Charlie Arnold,Pope-Hartford,,Pope-Hartford,3,,running,3,
1909,UO,1909_Portland_Race_2,1909_02,2,-,6,usa,Bert_Dingley,Bert Dingley,Chalmers-Detroit,,Chalmers-Detroit,3,,running,0,
1909,UO,1909_Portland_Race_2,1909_02,3,-,14,usa,Silas_Christopherson,Silas Christopherson,Stoddard-Dayton,,Stoddard-Dayton,3,,running,0,
1909,UO,1909_Portland_Race_2,1909_02,4,-,7,usa,Edward_Parker,Edward Parker,Studebaker,,Studebaker,0,,dnf,0,
1909,UO,1909_Portland_Race_2,1909_02,5,-,10,usa,William_Wallace,William Wallace,White,,White,0,,dnf,0,
1909,UO,1909_Portland_Race_2,1909_02,6,-,18,usa,Gus_Seyfried,Gus Seyfried,Pope-Hartford,,Pope-Hartford,0,,dnf,0,
1909,UO,1909_Portland_Race_2,1909_02,7,-,,usa,W_Harrison,W. Harrison,Oldsmobile,,Oldsmobile,0,,dnf,0,
1909,UO,1909_Wemme_Trophy_Race,1909_03,1,-,6,usa,Bert_Dingley,Bert Dingley,Chalmers-Detroit,,Chalmers-Detroit,7,,running,6,
1909,UO,1909_Wemme_Trophy_Race,1909_03,2,-,14,usa,Silas_Christopherson,Silas Christopherson,Stoddard-Dayton,,Stoddard-Dayton,7,,running,1,
1909,UO,1909_Wemme_Trophy_Race,1909_03,3,-,2,usa,Murray_Page,J. Murray Page,Locomobile,,Locomobile,7,,running,0,
1909,UO,1909_Wemme_Trophy_Race,1909_03,4,-,9,usa,Charlie_Arnold,Charlie Arnold,Chalmers-Detroit,,Chalmers-Detroit,6,,running,0,
1909,UO,1909_Wemme_Trophy_Race,1909_03,5,-,10,usa,William_Wallace,William Wallace,Pope-Hartford,,Pope-Hartford,6,,running,0,
1909,UO,1909_Wemme_Trophy_Race,1909_03,6,-,13,usa,Ralph_Hamlin,Ralph Hamlin,Franklin,,Franklin,6,,running,0,
1909,UO,1909_Wemme_Trophy_Race,1909_03,7,-,16,usa,B_Velguth,B. Velguth,Studebaker,,Pope-Hartford,6,,running,0,
1909,UO,1909_Wemme_Trophy_Race,1909_03,8,-,12,usa,Jack_Peterson,Jack Peterson,Locomobile,,Buick,6,,running,0,
1909,UO,1909_Wemme_Trophy_Race,1909_03,9,-,5,usa,Chris_Dundee,Chris Dundee,White,,White,5,,running,0,
