season,series_id,race_id,race_id_short,finish_position,starting_position,driver_number,driver_nationality,driver_id,driver_name,sponsor,owner_id,car,race_laps_run,race_status,race_laps_lead,points_earned,playoff_points_earned
2012,M,2012_Spring_Classic_150,2012_01,1,1,09,usa,George_Brunnhoelzl_III,George Brunnhoelzl III,Phoenix Pre-Owned,,Chevrolet,150,,running,150,48
2012,M,2012_Spring_Classic_150,2012_01,2,4,4,usa,Jason_Myers,Jason Myers,Trantham Moorefield / Wendell Edwards,,Ford,150,,running,0,42
2012,M,2012_Spring_Classic_150,2012_01,3,3,88,usa,L_W_Miller,L.W. Miller,Tax Slayer / Speedco,,Chevrolet,150,,running,0,41
2012,M,2012_Spring_Classic_150,2012_01,4,6,44,usa,Brandon_Ward,Brandon Ward,Clemmons Speed Shop / Hire's Automotive,,Chevrolet,150,,running,0,40
2012,M,2012_Spring_Classic_150,2012_01,5,14,25,usa,John_Smith_(3),John Smith,Shady Grady Racing,,Chevrolet,150,,running,0,39
2012,M,2012_Spring_Classic_150,2012_01,6,13,79,usa,Daniel_Hemric,Daniel Hemric,Hill Enterprises / Coors Light / LeBleu Water,,Pontiac,149,,running,0,38
2012,M,2012_Spring_Classic_150,2012_01,7,9,23,usa,Brian_Loftin,Brian Loftin,QMF Metal & Electronic Sol. / L&K Trans.,,Chevrolet,149,,running,0,37
2012,M,2012_Spring_Classic_150,2012_01,8,5,1,usa,Burt_Myers,Burt Myers,Adams Towing / Citrusafe,,Ford,149,,running,0,36
2012,M,2012_Spring_Classic_150,2012_01,9,19,33,usa,Gary_Fountain,"Gary Fountain, Sr.",Andy Petree Racing / Race Car Engineering,,Chevrolet,149,,running,0,35
2012,M,2012_Spring_Classic_150,2012_01,10,18,01,usa,Rich_Kuiken_Jr,"Rich Kuiken, Jr.",Flow Masters Testing & Balancing,,Chevrolet,148,,running,0,34
2012,M,2012_Spring_Classic_150,2012_01,11,10,2,usa,J_R_Bertuccio,J.R. Bertuccio,Gershow Recycling,,Chevrolet,148,,running,0,33
2012,M,2012_Spring_Classic_150,2012_01,12,7,65,usa,Danny_Bohn,Danny Bohn,Rifenburg Construction / Rustoleum,,Chevrolet,146,,running,0,32
2012,M,2012_Spring_Classic_150,2012_01,13,2,02,usa,Tim_Brown,Tim Brown,Hayes Jewelers / T&C Motorsports,,Chevrolet,144,,running,0,31
2012,M,2012_Spring_Classic_150,2012_01,14,11,40,usa,Frank_Fleming,Frank Fleming,Jerry Hunt Auto & Truck Sales / Adams Towing,,Ford,142,,running,0,30
2012,M,2012_Spring_Classic_150,2012_01,15,17,9,usa,A_J_Winstead,A.J. Winstead,Clark American Sanders,,Chevrolet,124,,running,0,29
2012,M,2012_Spring_Classic_150,2012_01,16,23,80,usa,Mike_Speeney,Mike Speeney,UNC Charlotte Motorsports,,Chevrolet,96,,engine,0,28
2012,M,2012_Spring_Classic_150,2012_01,17,12,11,usa,Andy_Seuss,Andy Seuss,Phoenix Pre-Owned,,Chevrolet,94,,crash,0,27
2012,M,2012_Spring_Classic_150,2012_01,18,16,48,usa,Jonathan_Kievman,Jonathan Kievman,A Best Forklift,,Chevrolet,94,,crash,0,26
2012,M,2012_Spring_Classic_150,2012_01,19,22,37,usa,Joe_Scarbrough,Joe Scarbrough,Hyperion Stud,,Chevrolet,87,,crash,0,25
2012,M,2012_Spring_Classic_150,2012_01,20,24,12,usa,Mike_Norman,Mike Norman,Auto Solution Mag / Perfection Exhaust,,Chevrolet,79,,crash,0,24
2012,M,2012_Spring_Classic_150,2012_01,21,21,77,usa,Gary_Putnam,Gary Putnam,Stock Car Steel,,Chevrolet,78,,suspension,0,23
2012,M,2012_Spring_Classic_150,2012_01,22,20,97,usa,Bryan_Dauzat,Bryan Dauzat,O B Builders Inc.,,Chevrolet,78,,radiator,0,22
2012,M,2012_Spring_Classic_150,2012_01,23,15,7,usa,Thomas_Stinson,Thomas Stinson,Cowardin Jewelers / United Solar,,Chevrolet,77,,crash,0,21
2012,M,2012_Spring_Classic_150,2012_01,24,8,51,usa,Kyle_Ebersole,Kyle Ebersole,Ebersole Excavating Inc.,,Ford,40,,suspension,0,20
2012,M,2012_Farm_Bureau_Insurance_150,2012_02,1,3,23,usa,Brian_Loftin,Brian Loftin,L & R Transmissions / QMF Metal Solutions,,Chevrolet,150,,running,103,48
2012,M,2012_Farm_Bureau_Insurance_150,2012_02,2,4,88,usa,L_W_Miller,L.W. Miller,Tax Slayer / Speedco / Lucas Oil,,Chevrolet,150,,running,0,42
2012,M,2012_Farm_Bureau_Insurance_150,2012_02,3,5,79,usa,Daniel_Hemric,Daniel Hemric,Hill Enterprises / Coors Light / LeBleu Water,,Pontiac,150,,running,0,41
