season,series_id,race_num,race_date,race_track_name,race_track_id,race_car_count,race_winner_name,race_winner_real_id,race_winner_starting_pos,race_winner_make,race_lap_len,race_track_surface,race_miles_completed,race_purse_completed,race_pole_time,race_cautions,race_speed,race_lead_changes,race_url,race_track_url,race_winner_url
2022,A,1,02/19/22,Daytona,Daytona_International_Speedway,36,Corey Heim,heimco01,1,Toyota ,2.500,P,200,,183.113,5,126.783,2,https://www.racing-reference.info/race-results/2022_Lucas_Oil_200_Driven_by_General_Tire/A, https://www.racing-reference.info/tracks/Daytona_International_Speedway,https://www.racing-reference.info/driver/heimco01/
2022,A,2,03/11/22,Phoenix,Phoenix_Raceway,39,Taylor Gray ,grayta02,2,Ford ,1.000,P,154,,133.769,9,86.409,8,https://www.racing-reference.info/race-results/2022_General_Tire_150/A, https://www.racing-reference.info/tracks/Phoenix_Raceway,https://www.racing-reference.info/driver/grayta02/
2022,A,3,04/23/22,Talladega,Talladega_Superspeedway,33,Nick Sanchez,sanchni01,4,Chevrolet ,2.660,P,181,,,6,118.761,7,https://www.racing-reference.info/race-results/2022_General_Tire_200/A, https://www.racing-reference.info/tracks/Talladega_Superspeedway,https://www.racing-reference.info/driver/sanchni01/
2022,A,4,05/14/22,Kansas,Kansas_Speedway,19,Nick Sanchez,sanchni01,3,Chevrolet ,1.500,P,150,,13.000,4,113.924,5,https://www.racing-reference.info/race-results/2022_Dutch_Boy_150/A, https://www.racing-reference.info/tracks/Kansas_Speedway,https://www.racing-reference.info/driver/sanchni01/
2022,A,5,05/27/22,Charlotte,Charlotte_Motor_Speedway,26,Brandon Jones,jonesbr02,1,Toyota ,1.500,P,150,,175.160,4,100.148,7,https://www.racing-reference.info/race-results/2022_General_Tire_150_%28May%29/A, https://www.racing-reference.info/tracks/Charlotte_Motor_Speedway,https://www.racing-reference.info/driver/jonesbr02/
2022,A,6,06/11/22,Iowa,Iowa_Speedway,23,Brandon Jones,jonesbr02,5,Toyota ,0.875,P,131,,128.903,5,90.500,6,https://www.racing-reference.info/race-results/2022_Calypso_Lemonade_150/A, https://www.racing-reference.info/tracks/Iowa_Speedway,https://www.racing-reference.info/driver/jonesbr02/
2022,A,7,06/18/22,Berlin,Berlin_Raceway,17,Sammy Smith ,smithsa03,2,Toyota ,0.438,P,88,,94.475,3,64.716,3,https://www.racing-reference.info/race-results/2022_Zinsser_Smart_Coat_200/A, https://www.racing-reference.info/tracks/Berlin_Raceway,https://www.racing-reference.info/driver/smithsa03/
2022,A,8,06/25/22,Elko,Elko_Speedway,20,Sammy Smith ,smithsa03,1,Toyota ,0.375,P,94,,93.770,6,71.098,4,https://www.racing-reference.info/race-results/2022_Menards_250/A, https://www.racing-reference.info/tracks/Elko_Speedway,https://www.racing-reference.info/driver/smithsa03/
2022,A,9,07/08/22,Mid-Ohio,Mid-Ohio_Sports_Car_Course,25,Taylor Gray ,grayta02,8,Ford ,2.258,R,95,,15.000,3,58.124,7,https://www.racing-reference.info/race-results/2022_Dawn_150/A, https://www.racing-reference.info/tracks/Mid-Ohio_Sports_Car_Course,https://www.racing-reference.info/driver/grayta02/
2022,A,10,07/22/22,Pocono,Pocono_Raceway,28,Taylor Gray ,grayta02,2,Ford ,2.500,P,160,,,6,91.734,8,https://www.racing-reference.info/race-results/2022_General_Tire_Delivers_200/A, https://www.racing-reference.info/tracks/Pocono_Raceway,https://www.racing-reference.info/driver/grayta02/
2022,A,11,07/29/22,IRP,Lucas_Oil_Raceway,24,Chandler Smith,smithch03,3,Toyota ,0.686,P,137,,112.654,6,73.118,3,https://www.racing-reference.info/race-results/2022_Reeses_200/A, https://www.racing-reference.info/tracks/Lucas_Oil_Raceway,https://www.racing-reference.info/driver/smithch03/
2022,A,12,08/06/22,Michigan,Michigan_International_Speedway,21,Nick Sanchez,sanchni01,5,Chevrolet ,2.000,P,200,,184.890,3,132.353,11,https://www.racing-reference.info/race-results/2022_Henry_Ford_Health_System_200/A, https://www.racing-reference.info/tracks/Michigan_International_Speedway,https://www.racing-reference.info/driver/sanchni01/
