race_id,stage_number,driver_fullname,driver_id,car_number,finishing_position,stage_points
5178,2,Daniel Hemric,4093,16,9,0
5178,2,Chase Briscoe,4228,14,10,1
5179,1,Joey Logano,3859,22,1,10
5179,1,William Byron,4184,24,2,9
5179,1,Daniel Suárez,4113,99,3,8
5179,1,Ryan Blaney,4023,12,4,7
5179,1,Austin Cindric,4180,2,5,6
5179,1,Kyle Larson,4030,5,6,5
5179,1,Chase Briscoe,4228,14,7,4
5179,1,Denny Hamlin,1361,11,8,3
5179,1,Tyler Reddick,4065,8,9,2
5179,1,AJ Allmendinger,3774,16,10,0
5179,2,Ross Chastain,4001,1,1,10
5179,2,Harrison Burton,4217,21,2,9
5179,2,Kyle Larson,4030,5,3,8
5179,2,AJ Allmendinger,3774,16,4,0
5179,2,Tyler Reddick,4065,8,5,6
5179,2,Daniel Suárez,4113,99,6,5
5179,2,Joey Logano,3859,22,7,4
5179,2,Chase Briscoe,4228,14,8,3
5179,2,Ryan Blaney,4023,12,9,2
5179,2,Chase Elliott,4062,9,10,1
5180,1,Bubba Wallace,4025,45,1,10
5180,1,Joey Logano,3859,22,2,9
5180,1,Daniel Suárez,4113,99,3,8
5180,1,Christopher Bell,4153,20,4,7
5180,1,Ryan Blaney,4023,12,5,6
5180,1,Austin Cindric,4180,2,6,5
5180,1,Kyle Larson,4030,5,7,4
5180,1,Martin Truex Jr,3368,19,8,3
5180,1,Tyler Reddick,4065,8,9,2
5180,1,William Byron,4184,24,10,1
5180,2,Ryan Blaney,4023,12,1,10
5180,2,Joey Logano,3859,22,2,9
5180,2,Daniel Suárez,4113,99,3,8
5180,2,Ross Chastain,4001,1,4,7
5180,2,Denny Hamlin,1361,11,5,6
5180,2,William Byron,4184,24,6,5
5180,2,Kevin Harvick,1416,4,7,4
5180,2,Martin Truex Jr,3368,19,8,3
5180,2,Austin Cindric,4180,2,9,2
5180,2,Kyle Busch,454,18,10,1
5181,1,Kyle Larson,4030,5,1,10
5181,1,William Byron,4184,24,2,9
5181,1,Martin Truex Jr,3368,19,3,8
5181,1,Tyler Reddick,4065,8,4,7
5181,1,Austin Dillon,3873,3,5,6
5181,1,AJ Allmendinger,3774,16,6,0
5181,1,Brad Keselowski,1816,6,7,4
5181,1,Chase Elliott,4062,9,8,3
5181,1,Ryan Blaney,4023,12,9,2
5181,1,Joey Logano,3859,22,10,1
5181,2,Kyle Larson,4030,5,1,10
5181,2,Martin Truex Jr,3368,19,2,9
5181,2,William Byron,4184,24,3,8
5181,2,Ryan Blaney,4023,12,4,7
5181,2,Brad Keselowski,1816,6,5,6
5181,2,Chase Elliott,4062,9,6,5
5181,2,Daniel Suárez,4113,99,7,4
5181,2,Ross Chastain,4001,1,8,3
5181,2,Joey Logano,3859,22,9,2
5181,2,Denny Hamlin,1361,11,10,1
5182,1,Denny Hamlin,1361,11,1,10
5182,1,Chase Elliott,4062,9,2,9
5182,1,Cole Custer,4104,41,3,8
5182,1,Kyle Larson,4030,5,4,7
5182,1,Chase Briscoe,4228,14,5,6
5182,1,Christopher Bell,4153,20,6,5
5182,1,Ryan Blaney,4023,12,7,4
5182,1,Ross Chastain,4001,1,8,3
5182,1,Daniel Suárez,4113,99,9,2
5182,1,Aric Almirola,40,10,10,1
5182,2,Denny Hamlin,1361,11,1,10
5182,2,Chase Elliott,4062,9,2,9
5182,2,Kyle Larson,4030,5,3,8
5182,2,Cole Custer,4104,41,4,7
5182,2,Christopher Bell,4153,20,5,6
5182,2,Ryan Blaney,4023,12,6,5
5182,2,Joey Logano,3859,22,7,4
5182,2,Ross Chastain,4001,1,8,3
5182,2,Daniel Suárez,4113,99,9,2
5182,2,Bubba Wallace,4025,45,10,1
5183,1,Joey Logano,3859,22,1,0
5183,1,Ryan Blaney,4023,12,2,9
5183,1,Chase Briscoe,4228,14,3,8
5183,1,Kyle Larson,4030,5,4,7
5183,1,Martin Truex Jr,3368,19,5,6
5183,1,Chase Elliott,4062,9,6,0
5183,1,William Byron,4184,24,7,4
5183,1,Kevin Harvick,1416,4,8,3
5183,1,Tyler Reddick,4065,8,9,2
5183,1,Austin Cindric,4180,2,10,1
5183,2,Ryan Blaney,4023,12,1,10
5183,2,Joey Logano,3859,22,2,0
5183,2,Martin Truex Jr,3368,19,3,8
5183,2,Chase Briscoe,4228,14,4,7
5183,2,Kevin Harvick,1416,4,5,6
5183,2,Christopher Bell,4153,20,6,0
5183,2,William Byron,4184,24,7,4
5183,2,Kyle Larson,4030,5,8,3
5183,2,Tyler Reddick,4065,8,9,2
5183,2,Austin Cindric,4180,2,10,1
5184,1,Daniel Hemric,4093,11,1,10
5184,1,AJ Allmendinger,3774,16,2,9
5184,1,Riley Herbst,4269,98,3,8
5184,1,Austin Hill,4133,21,4,7
5184,1,Noah Gragson,4224,9,5,6
5184,1,Ty Gibbs,4368,54,6,5
5184,1,Justin Allgaier,34,7,7,4
5184,1,Ryan Sieg,3884,39,8,3
5184,1,Brandon Brown,4118,68,9,2
5184,1,Sam Mayer,4327,1,10,1
5184,2,Daniel Hemric,4093,11,1,10
5184,2,Ryan Sieg,3884,39,2,9
5184,2,Sam Mayer,4327,1,3,8
5184,2,AJ Allmendinger,3774,16,4,7
5184,2,Justin Allgaier,34,7,5,6
5184,2,Brandon Brown,4118,68,6,5
5184,2,Ty Gibbs,4368,54,7,4
5184,2,Josh Berry,4123,8,8,3
5184,2,Brandon Jones,4085,19,9,2
5184,2,Riley Herbst,4269,98,10,1
5185,1,Trevor Bayne,3883,18,1,10
5185,1,Cole Custer,4104,07,2,0
5185,1,Justin Allgaier,34,7,3,8
5185,1,Noah Gragson,4224,9,4,7
5185,1,Ty Gibbs,4368,54,5,6
5185,1,AJ Allmendinger,3774,16,6,5
5185,1,Josh Berry,4123,8,7,4
5185,1,Ryan Sieg,3884,39,8,3
5185,1,Daniel Hemric,4093,11,9,2
5185,1,Sam Mayer,4327,1,10,1
5185,2,Cole Custer,4104,07,1,0
5185,2,Brandon Jones,4085,19,2,9
5185,2,Justin Allgaier,34,7,3,8
5185,2,Noah Gragson,4224,9,4,7
5185,2,Ty Gibbs,4368,54,5,6
5185,2,Daniel Hemric,4093,11,6,5
5185,2,AJ Allmendinger,3774,16,7,4
5185,2,Sam Mayer,4327,1,8,3
5185,2,Josh Berry,4123,8,9,2
5185,2,Riley Herbst,4269,98,10,1
5186,1,Noah Gragson,4224,9,1,10
5186,1,Sam Mayer,4327,1,2,9
5186,1,Josh Berry,4123,8,3,8
5186,1,Ty Gibbs,4368,54,4,7
5186,1,Ryan Truex,3952,18,5,6
5186,1,AJ Allmendinger,3774,16,6,5
5186,1,Austin Hill,4133,21,7,4
5186,1,Brandon Jones,4085,19,8,3
5186,1,Daniel Hemric,4093,11,9,2
5186,1,John H. Nemechek,4092,26,10,0
5186,2,Noah Gragson,4224,9,1,10
5186,2,Ty Gibbs,4368,54,2,9
5186,2,Sam Mayer,4327,1,3,8
5186,2,Austin Hill,4133,21,4,7
5186,2,Daniel Hemric,4093,11,5,6
5186,2,Brandon Jones,4085,19,6,5
5186,2,Josh Berry,4123,8,7,4
5186,2,John H. Nemechek,4092,26,8,0
5186,2,Ryan Truex,3952,18,9,2
5186,2,Justin Allgaier,34,7,10,1
5187,1,Trevor Bayne,3883,18,1,10
5187,1,Noah Gragson,4224,9,2,9
5187,1,Brandon Jones,4085,19,3,8
5187,1,John H. Nemechek,4092,26,4,0
5187,1,Ty Gibbs,4368,54,5,6
5187,1,Justin Allgaier,34,7,6,5
5187,1,Landon Cassill,3808,10,7,4
5187,1,AJ Allmendinger,3774,16,8,3
5187,1,Josh Berry,4123,8,9,2
5187,1,Sam Mayer,4327,1,10,1
5187,2,Noah Gragson,4224,9,1,10
5187,2,Justin Allgaier,34,7,2,9
5187,2,Brandon Jones,4085,19,3,8
5187,2,Trevor Bayne,3883,18,4,7
5187,2,Josh Berry,4123,8,5,6
5187,2,John H. Nemechek,4092,26,6,0
5187,2,AJ Allmendinger,3774,16,7,4
5187,2,Daniel Hemric,4093,11,8,3
5187,2,Landon Cassill,3808,10,9,2
5187,2,Sam Mayer,4327,1,10,1
5188,1,Josh Berry,4123,8,1,10
5188,1,Noah Gragson,4224,9,2,9
5188,1,Justin Allgaier,34,7,3,8
5188,1,Sam Mayer,4327,1,4,7
5188,1,Trevor Bayne,3883,18,5,6
5188,1,Austin Hill,4133,21,6,5
5188,1,Jeb Burton,4018,27,7,4
5188,1,Brandon Brown,4118,68,8,3
5188,1,Brandon Jones,4085,19,9,2
5188,1,Brett Moffitt,4038,02,10,1
5188,2,AJ Allmendinger,3774,16,1,10
5188,2,Daniel Hemric,4093,11,2,9
5188,2,Jade Buford,4346,48,3,8
5188,2,Tommy Joe Martins,3902,45,4,7
5188,2,Sage Karam,4409,44,5,6
5188,2,Sheldon Creed,4204,2,6,5
5188,2,Brandon Brown,4118,68,7,4
5188,2,Austin Hill,4133,21,8,3
5188,2,Jeb Burton,4018,27,9,2
5188,2,Landon Cassill,3808,10,10,1
5189,1,AJ Allmendinger,3774,16,1,10
5189,1,Alex Labbe,4225,36,2,9
5189,1,Daniel Hemric,4093,11,3,8
5189,1,Parker Kligerman,3914,35,4,0
5189,1,Justin Allgaier,34,7,5,6
5189,1,Preston Pardus,4317,91,6,5
5189,1,Jade Buford,4346,48,7,4
5189,1,Parker Chase,4370,26,8,3
5189,1,Jeremy Clements,595,51,9,2
5189,1,Ty Gibbs,4368,54,10,1
5189,2,Sam Mayer,4327,1,1,10
5189,2,Jade Buford,4346,48,2,9
5189,2,Justin Allgaier,34,7,3,8
5189,2,Josh Berry,4123,8,4,7
5189,2,Riley Herbst,4269,98,5,6
5189,2,Sage Karam,4409,44,6,5
5189,2,Ross Chastain,4001,92,7,0
5189,2,AJ Allmendinger,3774,16,8,3
5189,2,Noah Gragson,4224,9,9,2
5189,2,Scott Heckert,4200,5,10,1
5190,1,John H. Nemechek,4092,18,1,0
5190,1,Noah Gragson,4224,9,2,9
5190,1,Josh Berry,4123,8,3,8
5190,1,AJ Allmendinger,3774,16,4,7
5190,1,Ty Gibbs,4368,54,5,6
5190,1,Ryan Sieg,3884,39,6,5
5190,1,Parker Retzlaff,4419,38,7,4
5190,1,Brandon Jones,4085,19,8,3
5190,1,Austin Hill,4133,21,9,2
5190,1,Sam Mayer,4327,1,10,1
5190,2,Ty Gibbs,4368,54,1,10
5190,2,John H. Nemechek,4092,18,2,0
5190,2,Josh Berry,4123,8,3,8
5190,2,Ryan Sieg,3884,39,4,7
5190,2,AJ Allmendinger,3774,16,5,6
5190,2,Anthony Alfredo,4301,23,6,5
5190,2,Sam Mayer,4327,1,7,4
5190,2,Justin Allgaier,34,7,8,3
5190,2,Riley Herbst,4269,98,9,2
5190,2,Parker Retzlaff,4419,38,10,1
5191,1,Ty Gibbs,4368,54,1,10
5191,1,Justin Allgaier,34,7,2,9
5191,1,Ryan Truex,3952,18,3,8
5191,1,Landon Cassill,3808,10,4,7
5191,1,Daniel Hemric,4093,11,5,6
5191,1,AJ Allmendinger,3774,16,6,5
5191,1,Brandon Jones,4085,19,7,4
5191,1,Josh Berry,4123,8,8,3
5191,1,Sam Mayer,4327,1,9,2
5191,1,Sheldon Creed,4204,2,10,1
5191,2,Brandon Jones,4085,19,1,10
5191,2,Landon Cassill,3808,10,2,9
5191,2,Ryan Sieg,3884,39,3,8
5191,2,Brandon Brown,4118,68,4,7
5191,2,David Starr,3170,08,5,6
5191,2,Anthony Alfredo,4301,23,6,5
5191,2,Stefan Parsons,4285,99,7,4
5191,2,Jeremy Clements,595,51,8,3
5191,2,Riley Herbst,4269,98,9,2
5191,2,Shane Lee,4193,35,10,1
5194,1,Josh Berry,4123,8,1,10
5194,1,Ty Gibbs,4368,54,2,9
5194,1,AJ Allmendinger,3774,16,3,8
5194,1,Landon Cassill,3808,10,4,7
5194,1,Austin Hill,4133,21,5,6
5194,1,Justin Allgaier,34,7,6,5
5194,1,Noah Gragson,4224,9,7,4
5194,1,Anthony Alfredo,4301,23,8,3
5194,1,Sam Mayer,4327,1,9,2
5194,1,Brett Moffitt,4038,02,10,1
5194,2,Justin Allgaier,34,7,1,10
5194,2,Sam Mayer,4327,1,2,9
5194,2,Austin Hill,4133,21,3,8
5194,2,Brandon Jones,4085,19,4,7
5194,2,Ty Gibbs,4368,54,5,6
5194,2,Drew Dollar,4367,18,6,5
5194,2,Brandon Brown,4118,68,7,4
5194,2,Jeffrey Earnhardt,3894,3,8,3
5194,2,Myatt Snider,4223,31,9,2
5194,2,Jeb Burton,4018,27,10,1
5193,1,Sam Mayer,4327,1,1,10
5193,1,Justin Allgaier,34,7,2,9
5193,1,Josh Berry,4123,8,3,8
5193,1,Brandon Jones,4085,19,4,7
5193,1,John H. Nemechek,4092,18,5,0
5193,1,Ty Gibbs,4368,54,6,5
5193,1,AJ Allmendinger,3774,16,7,4
5193,1,Noah Gragson,4224,9,8,3
5193,1,Riley Herbst,4269,98,9,2
5193,1,Sheldon Creed,4204,2,10,1
5193,2,Justin Allgaier,34,7,1,10
5193,2,Brandon Jones,4085,19,2,9
5193,2,AJ Allmendinger,3774,16,3,8
5193,2,Josh Berry,4123,8,4,7
5193,2,Ty Gibbs,4368,54,5,6
5193,2,Riley Herbst,4269,98,6,5
5193,2,Noah Gragson,4224,9,7,4
5193,2,Daniel Hemric,4093,11,8,3
5193,2,Sheldon Creed,4204,2,9,2
5193,2,Austin Hill,4133,21,10,1
5207,1,Noah Gragson,4224,9,1,10
5207,1,Ty Gibbs,4368,54,2,9
5207,1,Josh Berry,4123,8,3,8
5207,1,Justin Allgaier,34,7,4,7
5207,1,Riley Herbst,4269,98,5,6
5207,1,AJ Allmendinger,3774,16,6,5
5207,1,Ryan Sieg,3884,39,7,4
5207,1,Landon Cassill,3808,10,8,3
5207,1,Ryan Truex,3952,18,9,2
5207,1,John H. Nemechek,4092,26,10,0
5207,2,Noah Gragson,4224,9,1,10
5207,2,Ty Gibbs,4368,54,2,9
5207,2,Justin Allgaier,34,7,3,8
5207,2,John H. Nemechek,4092,26,4,0
5207,2,Tyler Reddick,4065,48,5,0
5207,2,Josh Berry,4123,8,6,5
5207,2,Sam Mayer,4327,1,7,4
5207,2,AJ Allmendinger,3774,16,8,3
5207,2,Ryan Truex,3952,18,9,2
5207,2,Riley Herbst,4269,98,10,1
5197,1,Noah Gragson,4224,9,1,10
5197,1,Justin Allgaier,34,7,2,9
5197,1,AJ Allmendinger,3774,16,3,8
5197,1,Brandon Jones,4085,19,4,7
5197,1,Austin Hill,4133,21,5,6
5197,1,Sam Mayer,4327,1,6,5
5197,1,Sheldon Creed,4204,2,7,4
5197,1,Anthony Alfredo,4301,23,8,3
5197,1,JJ Yeley,3669,66,9,2
5197,1,Myatt Snider,4223,31,10,1
5197,2,Josh Berry,4123,8,1,10
5197,2,Justin Allgaier,34,7,2,9
5197,2,William Byron,4184,88,3,0
5197,2,Tyler Reddick,4065,48,4,0
5197,2,Noah Gragson,4224,9,5,6
5197,2,Ryan Truex,3952,18,6,5
5197,2,Sam Mayer,4327,1,7,4
5197,2,Riley Herbst,4269,98,8,3
5197,2,Austin Hill,4133,21,9,2
5197,2,Jeb Burton,4018,27,10,1
5195,1,Josh Berry,4123,8,1,10
5195,1,Justin Allgaier,34,7,2,9
5195,1,Noah Gragson,4224,9,3,8
5195,1,AJ Allmendinger,3774,16,4,7
5195,1,Daniel Hemric,4093,11,5,6
5195,1,Sam Mayer,4327,1,6,5
5195,1,Ryan Preece,4070,5,7,0
5195,1,Ty Gibbs,4368,54,8,3
5195,1,Brandon Jones,4085,19,9,2
5195,1,Brett Moffitt,4038,02,10,1
5195,2,Justin Allgaier,34,7,1,10
5195,2,Josh Berry,4123,8,2,9
5195,2,Sam Mayer,4327,1,3,8
5195,2,Trevor Bayne,3883,18,4,7
5195,2,Ryan Preece,4070,5,5,0
5195,2,AJ Allmendinger,3774,16,6,5
5195,2,Ty Gibbs,4368,54,7,4
5195,2,Sheldon Creed,4204,2,8,3
5195,2,Daniel Hemric,4093,11,9,2
5195,2,Brett Moffitt,4038,02,10,1
5196,1,Ty Gibbs,4368,54,1,10
5196,1,Austin Hill,4133,21,2,9
5196,1,Connor Mosack,4433,18,3,8
5196,1,Daniel Hemric,4093,11,4,7
5196,1,Brett Moffitt,4038,02,5,6
5196,1,Alex Labbe,4225,36,6,5
5196,1,Noah Gragson,4224,9,7,4
5196,1,Landon Cassill,3808,10,8,3
5196,1,Brandon Jones,4085,19,9,2
5196,1,Justin Allgaier,34,7,10,1
5196,2,Myatt Snider,4223,31,1,10
5196,2,Andy Lally,3816,44,2,9
5196,2,Austin Hill,4133,21,3,8
5196,2,Landon Cassill,3808,10,4,7
5196,2,Josh Berry,4123,8,5,6
5196,2,Anthony Alfredo,4301,23,6,5
5196,2,Justin Allgaier,34,7,7,4
5196,2,AJ Allmendinger,3774,16,8,3
5196,2,Sheldon Creed,4204,2,9,2
5196,2,Jade Buford,4346,48,10,1
5198,1,Justin Allgaier,34,7,1,10
5198,1,Trevor Bayne,3883,18,2,9
5198,1,Riley Herbst,4269,98,3,8
5198,1,AJ Allmendinger,3774,16,4,7
5198,1,Austin Hill,4133,21,5,6
5198,1,Josh Berry,4123,8,6,5
5198,1,Ty Gibbs,4368,54,7,4
5198,1,Brandon Jones,4085,19,8,3
5198,1,Sam Mayer,4327,1,9,2
5198,1,Noah Gragson,4224,9,10,1
5198,2,Justin Allgaier,34,7,1,10
5198,2,Ty Gibbs,4368,54,2,9
5198,2,Sam Mayer,4327,1,3,8
5198,2,Riley Herbst,4269,98,4,7
5198,2,Trevor Bayne,3883,18,5,6
5198,2,Noah Gragson,4224,9,6,5
5198,2,Josh Berry,4123,8,7,4
5198,2,Brandon Jones,4085,19,8,3
5198,2,Ryan Preece,4070,5,9,0
5198,2,Austin Hill,4133,21,10,1
5200,1,Kyle Larson,4030,17,1,0
5200,1,Ty Gibbs,4368,54,2,9
5200,1,Cole Custer,4104,07,3,0
5200,1,Riley Herbst,4269,98,4,7
5200,1,Brandon Jones,4085,19,5,6
5200,1,Noah Gragson,4224,9,6,5
5200,1,Sam Mayer,4327,1,7,4
5200,1,Jeremy Clements,595,51,8,3
5200,1,AJ Allmendinger,3774,16,9,2
5200,1,Sage Karam,4409,45,10,1
5200,2,Kyle Larson,4030,17,1,0
5200,2,Sheldon Creed,4204,2,2,9
5200,2,Cole Custer,4104,07,3,0
5200,2,John H. Nemechek,4092,26,4,0
5200,2,Justin Allgaier,34,7,5,6
5200,2,Sammy Smith,4441,18,6,5
5200,2,Riley Herbst,4269,98,7,4
5200,2,Jeremy Clements,595,51,8,3
5200,2,Noah Gragson,4224,9,9,2
5200,2,Alex Labbe,4225,36,10,1
5201,1,Josh Berry,4123,8,1,10
5201,1,Ty Gibbs,4368,54,2,9
5201,1,AJ Allmendinger,3774,16,3,8
5201,1,Brandon Brown,4118,68,4,7
5201,1,Noah Gragson,4224,9,5,6
5201,1,Daniel Hemric,4093,11,6,5
5201,1,Austin Hill,4133,21,7,4
5201,1,Justin Allgaier,34,7,8,3
5201,1,Brandon Jones,4085,19,9,2
5201,1,Myatt Snider,4223,31,10,1
5201,2,Austin Hill,4133,21,1,10
5201,2,Sheldon Creed,4204,2,2,9
5201,2,Brandon Brown,4118,68,3,8
5201,2,Tyler Reddick,4065,48,4,0
5201,2,Justin Allgaier,34,7,5,6
5201,2,Brandon Jones,4085,19,6,5
5201,2,Ty Gibbs,4368,54,7,4
5201,2,Ryan Truex,3952,18,8,3
5201,2,Landon Cassill,3808,10,9,2
5201,2,Jeffrey Earnhardt,3894,26,10,1
5202,1,Ryan Sieg,3884,39,1,10
5202,1,Ty Gibbs,4368,54,2,9
5202,1,AJ Allmendinger,3774,16,3,8
5202,1,William Byron,4184,88,4,0
5202,1,Brandon Brown,4118,68,5,6
5202,1,Trevor Bayne,3883,18,6,5
5202,1,Anthony Alfredo,4301,23,7,4
5202,1,Daniel Hemric,4093,11,8,3
5202,1,Justin Allgaier,34,7,9,2
5202,1,Riley Herbst,4269,98,10,1
5202,2,William Byron,4184,88,1,0
5202,2,Ty Gibbs,4368,54,2,9
5202,2,AJ Allmendinger,3774,16,3,8
5202,2,Trevor Bayne,3883,18,4,7
5202,2,Daniel Hemric,4093,11,5,6
5202,2,Justin Allgaier,34,7,6,5
5202,2,Josh Berry,4123,8,7,4
5202,2,Riley Herbst,4269,98,8,3
5202,2,Ryan Sieg,3884,39,9,2
5202,2,Sheldon Creed,4204,2,10,1
5199,1,Justin Allgaier,34,7,1,10
5199,1,Brandon Jones,4085,19,2,9
5199,1,AJ Allmendinger,3774,16,3,8
5199,1,Ty Gibbs,4368,54,4,7
5199,1,Sheldon Creed,4204,2,5,6
5199,1,Josh Berry,4123,8,6,5
5199,1,Noah Gragson,4224,9,7,4
5199,1,Sammy Smith,4441,18,8,3
5199,1,Daniel Hemric,4093,11,9,2
5199,1,Austin Hill,4133,21,10,1
5199,2,Noah Gragson,4224,9,1,10
5199,2,Ty Gibbs,4368,54,2,9
5199,2,Brandon Jones,4085,19,3,8
5199,2,Sheldon Creed,4204,2,4,7
5199,2,Josh Berry,4123,8,5,6
5199,2,Justin Allgaier,34,7,6,5
5199,2,AJ Allmendinger,3774,16,7,4
5199,2,Landon Cassill,3808,10,8,3
5199,2,Daniel Hemric,4093,11,9,2
5199,2,Austin Hill,4133,21,10,1
5204,1,Noah Gragson,4224,9,1,10
5204,1,Myatt Snider,4223,31,2,9
5204,1,Alex Bowman,4045,17,3,0
5204,1,Justin Allgaier,34,7,4,7
5204,1,Riley Herbst,4269,98,5,6
5204,1,Ty Gibbs,4368,54,6,5
5204,1,Josh Berry,4123,8,7,4
5204,1,Sheldon Creed,4204,2,8,3
5204,1,AJ Allmendinger,3774,16,9,2
5204,1,Sam Mayer,4327,1,10,1
5204,2,Josh Berry,4123,8,1,10
5204,2,Alex Labbe,4225,36,2,9
5204,2,Kaz Grala,4191,48,3,0
5204,2,Sage Karam,4409,45,4,7
5204,2,Preston Pardus,4317,91,5,6
5204,2,Ty Dillon,4013,6,6,0
5204,2,Bayley Currey,4257,4,7,4
5204,2,Anthony Alfredo,4301,23,8,3
5204,2,Kyle Weatherman,4187,34,9,2
5204,2,Patrick Gallagher,4330,38,10,1
5205,1,Noah Gragson,4224,9,1,10
5205,1,Justin Allgaier,34,7,2,9
5205,1,Sammy Smith,4441,18,3,8
5205,1,AJ Allmendinger,3774,16,4,7
5205,1,Ty Gibbs,4368,54,5,6
5205,1,Brandon Jones,4085,19,6,5
5205,1,Daniel Hemric,4093,11,7,4
5205,1,Austin Hill,4133,21,8,3
5205,1,Landon Cassill,3808,10,9,2
5205,1,Josh Berry,4123,8,10,1
5205,2,Noah Gragson,4224,9,1,10
5205,2,AJ Allmendinger,3774,16,2,9
5205,2,Josh Berry,4123,8,3,8
5205,2,Landon Cassill,3808,10,4,7
5205,2,Ryan Sieg,3884,39,5,6
5205,2,Anthony Alfredo,4301,23,6,5
5205,2,Kaz Grala,4191,48,7,0
5205,2,Myatt Snider,4223,31,8,3
5205,2,Ty Gibbs,4368,54,9,2
5205,2,Austin Hill,4133,21,10,1
5203,1,Sammy Smith,4441,18,1,10
5203,1,AJ Allmendinger,3774,16,2,9
5203,1,Kaz Grala,4191,48,3,0
5203,1,Jeremy Clements,595,51,4,7
5203,1,Kyle Weatherman,4187,34,5,6
5203,1,Josh Bilicki,4213,45,6,0
5203,1,William Byron,4184,17,7,0
5203,1,Sheldon Creed,4204,2,8,3
5203,1,Kyle Larson,4030,88,9,0
5203,1,Andy Lally,3816,08,10,1
5203,2,William Byron,4184,17,1,0
5203,2,Ty Gibbs,4368,54,2,9
5203,2,AJ Allmendinger,3774,16,3,8
5203,2,Noah Gragson,4224,9,4,7
5203,2,Kyle Larson,4030,88,5,0
5203,2,Sheldon Creed,4204,2,6,5
5203,2,Josh Berry,4123,8,7,4
5203,2,Kaz Grala,4191,48,8,0
5203,2,Ross Chastain,4001,92,9,0
5203,2,Connor Mosack,4433,26,10,0
5206,1,Ty Gibbs,4368,54,1,10
5206,1,Austin Hill,4133,21,2,9
5206,1,Sheldon Creed,4204,2,3,8
5206,1,AJ Allmendinger,3774,16,4,7
5206,1,Josh Berry,4123,8,5,6
5206,1,Brandon Jones,4085,19,6,5
5206,1,Justin Allgaier,34,7,7,4
5206,1,Sam Mayer,4327,1,8,3
5206,1,Justin Haley,4172,14,9,0
5206,1,Ryan Sieg,3884,39,10,1
5206,2,Noah Gragson,4224,9,1,10
5206,2,Anthony Alfredo,4301,23,2,9
5206,2,Riley Herbst,4269,98,3,8
5206,2,Sam Mayer,4327,1,4,7
5206,2,Josh Berry,4123,8,5,6
5206,2,John H. Nemechek,4092,26,6,0
5206,2,Ty Gibbs,4368,54,7,4
5206,2,Justin Allgaier,34,7,8,3
5206,2,Myatt Snider,4223,31,9,2
5206,2,Ryan Sieg,3884,39,10,1
5217,1,Noah Gragson,4224,9,1,10
5217,1,Brandon Jones,4085,19,2,9
5217,1,Ty Gibbs,4368,54,3,8
5217,1,Justin Allgaier,34,7,4,7
5217,1,Sheldon Creed,4204,2,5,6
5217,1,Riley Herbst,4269,98,6,5
5217,1,Austin Hill,4133,21,7,4
5217,1,Christopher Bell,4153,18,8,0
5217,1,Kyle Weatherman,4187,34,9,2
5217,1,Ross Chastain,4001,48,10,0
5217,2,Justin Allgaier,34,7,1,10
5217,2,Noah Gragson,4224,9,2,9
5217,2,Christopher Bell,4153,18,3,0
5217,2,Brandon Jones,4085,19,4,7
5217,2,Austin Hill,4133,21,5,6
5217,2,Sheldon Creed,4204,2,6,5
5217,2,Ty Gibbs,4368,54,7,4
5217,2,John H. Nemechek,4092,26,8,0
5217,2,AJ Allmendinger,3774,16,9,2
5217,2,Josh Berry,4123,8,10,1
5214,1,Ty Gibbs,4368,54,1,10
5214,1,Noah Gragson,4224,9,2,9
5214,1,Brandon Jones,4085,19,3,8
5214,1,Sammy Smith,4441,18,4,7
5214,1,Justin Allgaier,34,7,5,6
5214,1,Brett Moffitt,4038,07,6,5
5214,1,Austin Hill,4133,21,7,4
5214,1,AJ Allmendinger,3774,16,8,3
5214,1,Josh Berry,4123,8,9,2
5214,1,Riley Herbst,4269,98,10,1
5214,2,Noah Gragson,4224,9,1,10
5214,2,Justin Allgaier,34,7,2,9
5214,2,Ty Gibbs,4368,54,3,8
5214,2,Brandon Jones,4085,19,4,7
5214,2,Ross Chastain,4001,48,5,0
5214,2,AJ Allmendinger,3774,16,6,5
5214,2,Josh Berry,4123,8,7,4
5214,2,Sammy Smith,4441,18,8,3
5214,2,Sam Mayer,4327,1,9,2
5214,2,Brett Moffitt,4038,07,10,1
5209,1,Ty Gibbs,4368,54,1,10
5209,1,Justin Allgaier,34,7,2,9
5209,1,Noah Gragson,4224,9,3,8
5209,1,Sam Mayer,4327,1,4,7
5209,1,AJ Allmendinger,3774,16,5,6
5209,1,Josh Berry,4123,8,6,5
5209,1,Jeb Burton,4018,27,7,4
5209,1,Daniel Hemric,4093,11,8,3
5209,1,Landon Cassill,3808,10,9,2
5209,1,Ryan Sieg,3884,39,10,1
5209,2,Justin Allgaier,34,7,1,10
5209,2,Noah Gragson,4224,9,2,9
5209,2,AJ Allmendinger,3774,16,3,8
5209,2,Brandon Jones,4085,19,4,7
5209,2,Riley Herbst,4269,98,5,6
5209,2,Austin Hill,4133,21,6,5
5209,2,Jeb Burton,4018,27,7,4
5209,2,Daniel Hemric,4093,11,8,3
5209,2,Sam Mayer,4327,1,9,2
5209,2,Sammy Smith,4441,18,10,1
5213,1,Daniel Hemric,4093,11,1,10
5213,1,Justin Allgaier,34,7,2,9
5213,1,Austin Hill,4133,21,3,8
5213,1,Noah Gragson,4224,9,4,7
