race_id,stage_number,driver_fullname,driver_id,car_number,finishing_position,stage_points
5012,2,Joey Logano,3859,22,1,10
5012,2,Martin Truex Jr,3368,19,2,9
5012,2,Denny Hamlin,1361,11,3,8
5012,2,Brad Keselowski,1816,2,4,7
5012,2,Ryan Blaney,4023,12,5,6
5012,2,Kevin Harvick,1416,4,6,5
5012,2,William Byron,4184,24,7,4
5012,2,Aric Almirola,40,10,8,3
5012,2,Chase Elliott,4062,9,9,2
5012,2,Christopher Bell,4153,20,10,1
5013,1,Kyle Larson,4030,5,1,10
5013,1,Kyle Busch,454,18,2,9
5013,1,Ryan Blaney,4023,12,3,8
5013,1,Kurt Busch,453,1,4,7
5013,1,Denny Hamlin,1361,11,5,6
5013,1,Alex Bowman,4045,48,6,5
5013,1,Martin Truex Jr,3368,19,7,4
5013,1,Chase Elliott,4062,9,8,3
5013,1,Chris Buescher,3989,17,9,2
5013,1,William Byron,4184,24,10,1
5013,2,Kyle Larson,4030,5,1,10
5013,2,Ryan Blaney,4023,12,2,9
5013,2,Alex Bowman,4045,48,3,8
5013,2,Kyle Busch,454,18,4,7
5013,2,William Byron,4184,24,5,6
5013,2,Matt DiBenedetto,3916,21,6,5
5013,2,Austin Dillon,3873,3,7,4
5013,2,Chris Buescher,3989,17,8,3
5013,2,Denny Hamlin,1361,11,9,2
5013,2,Daniel Suarez,4113,99,10,1
5017,1,Martin Truex Jr,3368,19,1,10
5017,1,William Byron,4184,24,2,9
5017,1,Denny Hamlin,1361,11,3,8
5017,1,Daniel Suarez,4113,99,4,7
5017,1,Ryan Blaney,4023,12,5,6
5017,1,Joey Logano,3859,22,6,5
5017,1,Bubba Wallace,4025,23,7,4
5017,1,Ryan Newman,2394,6,8,3
5017,1,Ricky Stenhouse Jr,3888,47,9,2
5017,1,Chris Buescher,3989,17,10,1
5017,2,Joey Logano,3859,22,1,10
5017,2,Daniel Suarez,4113,99,2,9
5017,2,Denny Hamlin,1361,11,3,8
5017,2,Martin Truex Jr,3368,19,4,7
5017,2,Ryan Newman,2394,6,5,6
5017,2,Ricky Stenhouse Jr,3888,47,6,5
5017,2,Bubba Wallace,4025,23,7,4
5017,2,Erik Jones,4059,43,8,3
5017,2,Tyler Reddick,4065,8,9,2
5017,2,Chase Elliott,4062,9,10,1
5019,1,Ryan Blaney,4023,12,1,10
5019,1,Denny Hamlin,1361,11,2,9
5019,1,Martin Truex Jr,3368,19,3,8
5019,1,Chase Elliott,4062,9,4,7
5019,1,Kyle Larson,4030,5,5,6
5019,1,William Byron,4184,24,6,5
5019,1,Alex Bowman,4045,48,7,4
5019,1,Brad Keselowski,1816,2,8,3
5019,1,Joey Logano,3859,22,9,2
5019,1,Christopher Bell,4153,20,10,1
5019,2,Ryan Blaney,4023,12,1,10
5019,2,Denny Hamlin,1361,11,2,9
5019,2,Martin Truex Jr,3368,19,3,8
5019,2,Chase Elliott,4062,9,4,7
5019,2,Alex Bowman,4045,48,5,6
5019,2,Brad Keselowski,1816,2,6,5
5019,2,William Byron,4184,24,7,4
5019,2,Tyler Reddick,4065,8,8,3
5019,2,Kyle Busch,454,18,9,2
5019,2,Kurt Busch,453,1,10,1
5038,1,Denny Hamlin,1361,11,1,10
5038,1,Martin Truex Jr,3368,19,2,9
5038,1,Joey Logano,3859,22,3,8
5038,1,William Byron,4184,24,4,7
5038,1,Ryan Blaney,4023,12,5,6
5038,1,Christopher Bell,4153,20,6,5
5038,1,Alex Bowman,4045,48,7,4
5038,1,Austin Dillon,3873,3,8,3
5038,1,Brad Keselowski,1816,2,9,2
5038,1,Kevin Harvick,1416,4,10,1
5038,2,Denny Hamlin,1361,11,1,10
5038,2,Martin Truex Jr,3368,19,2,9
5038,2,Joey Logano,3859,22,3,8
5038,2,Alex Bowman,4045,48,4,7
5038,2,Kevin Harvick,1416,4,5,6
5038,2,Matt DiBenedetto,3916,21,6,5
5038,2,Kyle Busch,454,18,7,4
5038,2,William Byron,4184,24,8,3
5038,2,Christopher Bell,4153,20,9,2
5038,2,Aric Almirola,40,10,10,1
5021,1,Matt DiBenedetto,3916,21,1,10
5021,1,Ryan Blaney,4023,12,2,9
5021,1,Chase Elliott,4062,9,3,8
5021,1,Denny Hamlin,1361,11,4,7
5021,1,William Byron,4184,24,5,6
5021,1,Chris Buescher,3989,17,6,5
5021,1,Alex Bowman,4045,48,7,4
5021,1,Michael McDowell,3832,34,8,3
5021,1,Kevin Harvick,1416,4,9,2
5021,1,Christopher Bell,4153,20,10,1
5021,2,Bubba Wallace,4025,23,1,10
5021,2,Brad Keselowski,1816,2,2,9
5021,2,Michael McDowell,3832,34,3,8
5021,2,Kyle Busch,454,18,4,7
5021,2,Ryan Preece,4070,37,5,6
5021,2,Ryan Blaney,4023,12,6,5
5021,2,Chris Buescher,3989,17,7,4
5021,2,Ricky Stenhouse Jr,3888,47,8,3
5021,2,Christopher Bell,4153,20,9,2
5021,2,Harrison Burton,4217,96,10,0
5029,1,Kyle Busch,454,18,1,10
5029,1,Kyle Larson,4030,5,2,9
5029,1,Tyler Reddick,4065,8,3,8
5029,1,Brad Keselowski,1816,2,4,7
5029,1,William Byron,4184,24,5,6
5029,1,Chase Elliott,4062,9,6,5
5029,1,Kevin Harvick,1416,4,7,4
5029,1,Ryan Blaney,4023,12,8,3
5029,1,Denny Hamlin,1361,11,9,2
5029,1,Christopher Bell,4153,20,10,1
5029,2,Kyle Larson,4030,5,1,10
5029,2,Kyle Busch,454,18,2,9
5029,2,Denny Hamlin,1361,11,3,8
5029,2,Brad Keselowski,1816,2,4,7
5029,2,Chase Elliott,4062,9,5,6
5029,2,Ryan Blaney,4023,12,6,5
5029,2,Martin Truex Jr,3368,19,7,4
5029,2,Tyler Reddick,4065,8,8,3
5029,2,Christopher Bell,4153,20,9,2
5029,2,Kevin Harvick,1416,4,10,1
5014,1,Martin Truex Jr,3368,19,1,10
5014,1,Denny Hamlin,1361,11,2,9
5014,1,Tyler Reddick,4065,8,3,8
5014,1,Kyle Larson,4030,5,4,7
5014,1,Kevin Harvick,1416,4,5,6
5014,1,Joey Logano,3859,22,6,5
5014,1,Ryan Blaney,4023,12,7,4
5014,1,Chase Elliott,4062,9,8,3
5014,1,William Byron,4184,24,9,2
5014,1,Alex Bowman,4045,48,10,1
5014,2,Martin Truex Jr,3368,19,1,10
5014,2,Kyle Busch,454,18,2,9
5014,2,William Byron,4184,24,3,8
5014,2,Denny Hamlin,1361,11,4,7
5014,2,Kyle Larson,4030,5,5,6
5014,2,Christopher Bell,4153,20,6,5
5014,2,Joey Logano,3859,22,7,4
5014,2,Tyler Reddick,4065,8,8,3
5014,2,Ryan Blaney,4023,12,9,2
5014,2,Chris Buescher,3989,17,10,1
5034,1,Kyle Larson,4030,5,1,10
5034,1,Denny Hamlin,1361,11,2,9
5034,1,Ryan Blaney,4023,12,3,8
5034,1,Chase Elliott,4062,9,4,7
5034,1,Kevin Harvick,1416,4,5,6
5034,1,William Byron,4184,24,6,5
5034,1,Joey Logano,3859,22,7,4
5034,1,Alex Bowman,4045,48,8,3
5034,1,Chris Buescher,3989,17,9,2
5034,1,Brad Keselowski,1816,2,10,1
5034,2,Kyle Larson,4030,5,1,10
5034,2,Chase Elliott,4062,9,2,9
5034,2,Alex Bowman,4045,48,3,8
5034,2,William Byron,4184,24,4,7
5034,2,Denny Hamlin,1361,11,5,6
5034,2,Kevin Harvick,1416,4,6,5
5034,2,Kurt Busch,453,1,7,4
5034,2,Brad Keselowski,1816,2,8,3
5034,2,Austin Dillon,3873,3,9,2
5034,2,Tyler Reddick,4065,8,10,1
5033,1,Joey Logano,3859,22,1,10
5033,1,Michael McDowell,3832,34,2,9
5033,1,Kurt Busch,453,1,3,8
5033,1,Kyle Larson,4030,5,4,7
5033,1,Austin Cindric,4180,33,5,0
5033,1,Chris Buescher,3989,17,6,5
5033,1,Chase Briscoe,4228,14,7,4
5033,1,Ross Chastain,4001,42,8,3
5033,1,Kyle Busch,454,18,9,2
5033,1,Matt DiBenedetto,3916,21,10,1
5033,2,Kyle Busch,454,18,1,10
5033,2,Chase Elliott,4062,9,2,9
5033,2,Tyler Reddick,4065,8,3,8
5033,2,Austin Cindric,4180,33,4,0
5033,2,Corey Lajoie,4096,7,5,6
5033,2,Kyle Larson,4030,5,6,5
5033,2,Ryan Preece,4070,37,7,4
5033,2,AJ Allmendinger,3774,16,8,0
5033,2,Chase Briscoe,4228,14,9,2
5033,2,Alex Bowman,4045,48,10,1
5015,1,Kyle Larson,4030,5,1,10
5015,1,Chase Elliott,4062,9,2,9
5015,1,William Byron,4184,24,3,8
5015,1,Kevin Harvick,1416,4,4,7
5015,1,Austin Dillon,3873,3,5,6
5015,1,Kyle Busch,454,18,6,5
5015,1,Martin Truex Jr,3368,19,7,4
5015,1,Tyler Reddick,4065,8,8,3
5015,1,Ricky Stenhouse Jr,3888,47,9,2
5015,1,Alex Bowman,4045,48,10,1
5015,2,Kyle Larson,4030,5,1,10
5015,2,Chase Elliott,4062,9,2,9
5015,2,William Byron,4184,24,3,8
5015,2,Kyle Busch,454,18,4,7
5015,2,Tyler Reddick,4065,8,5,6
5015,2,Kevin Harvick,1416,4,6,5
5015,2,Alex Bowman,4045,48,7,4
5015,2,Chris Buescher,3989,17,8,3
5015,2,Denny Hamlin,1361,11,9,2
5015,2,Austin Dillon,3873,3,10,1
5015,3,Kyle Larson,4030,5,1,10
5015,3,William Byron,4184,24,2,9
5015,3,Kyle Busch,454,18,3,8
5015,3,Chase Elliott,4062,9,4,7
5015,3,Alex Bowman,4045,48,5,6
5015,3,Tyler Reddick,4065,8,6,5
5015,3,Denny Hamlin,1361,11,7,4
5015,3,Austin Dillon,3873,3,8,3
5015,3,Bubba Wallace,4025,23,9,2
5015,3,Kevin Harvick,1416,4,10,1
5042,1,Kyle Larson,4030,5,1,10
5042,1,Chase Elliott,4062,9,2,9
5042,1,Kyle Busch,454,18,3,8
5042,1,Martin Truex Jr,3368,19,4,7
5042,1,Alex Bowman,4045,48,5,6
5042,1,Austin Dillon,3873,3,6,5
5042,1,Tyler Reddick,4065,8,7,4
5042,1,Kurt Busch,453,1,8,3
5042,1,Matt DiBenedetto,3916,21,9,2
5042,1,Erik Jones,4059,43,10,1
5042,2,Kyle Larson,4030,5,1,10
5042,2,Joey Logano,3859,22,2,9
5042,2,Alex Bowman,4045,48,3,8
5042,2,Kurt Busch,453,1,4,7
5042,2,Chase Elliott,4062,9,5,6
5042,2,William Byron,4184,24,6,5
5042,2,Kyle Busch,454,18,7,4
5042,2,Brad Keselowski,1816,2,8,3
5042,2,Denny Hamlin,1361,11,9,2
5042,2,Christopher Bell,4153,20,10,1
5035,1,Kurt Busch,453,1,1,10
5035,1,Kyle Larson,4030,5,2,9
5035,1,Daniel Suarez,4113,99,3,8
5035,1,Kyle Busch,454,18,4,7
5035,1,Austin Dillon,3873,3,5,6
5035,1,Ricky Stenhouse Jr,3888,47,6,5
5035,1,Brad Keselowski,1816,2,7,4
5035,1,Joey Logano,3859,22,8,3
5035,1,Matt DiBenedetto,3916,21,9,2
5035,1,Denny Hamlin,1361,11,10,1
5035,2,Kyle Larson,4030,5,1,10
5035,2,Austin Dillon,3873,3,2,9
5035,2,Chase Briscoe,4228,14,3,8
5035,2,William Byron,4184,24,4,7
5035,2,Kyle Busch,454,18,5,6
5035,2,Denny Hamlin,1361,11,6,5
5035,2,Ricky Stenhouse Jr,3888,47,7,4
5035,2,Aric Almirola,40,10,8,3
5035,2,Kevin Harvick,1416,4,9,2
5035,2,Kurt Busch,453,1,10,1
5022,1,Kyle Busch,454,18,1,10
5022,1,William Byron,4184,24,2,9
5022,1,Kyle Larson,4030,5,3,8
5022,1,Joey Logano,3859,22,4,7
5022,1,Kevin Harvick,1416,4,5,6
5022,1,Denny Hamlin,1361,11,6,5
5022,1,Kurt Busch,453,1,7,4
5022,1,Daniel Suarez,4113,99,8,3
5022,1,Austin Dillon,3873,3,9,2
5022,1,Tyler Reddick,4065,8,10,1
5022,2,Kurt Busch,453,1,1,10
5022,2,Kyle Larson,4030,5,2,9
5022,2,Joey Logano,3859,22,3,8
5022,2,William Byron,4184,24,4,7
5022,2,Ryan Blaney,4023,12,5,6
5022,2,Denny Hamlin,1361,11,6,5
5022,2,Martin Truex Jr,3368,19,7,4
5022,2,Alex Bowman,4045,48,8,3
5022,2,Kyle Busch,454,18,9,2
5022,2,Brad Keselowski,1816,2,10,1
5023,1,Martin Truex Jr,3368,19,1,10
5023,1,Aric Almirola,40,10,2,9
5023,1,Brad Keselowski,1816,2,3,8
5023,1,Ryan Blaney,4023,12,4,7
5023,1,Bubba Wallace,4025,23,5,6
5023,1,Michael McDowell,3832,34,6,5
5023,1,Ricky Stenhouse Jr,3888,47,7,4
5023,1,Tyler Reddick,4065,8,8,3
5023,1,Daniel Suarez,4113,99,9,2
5023,1,Joey Logano,3859,22,10,1
5023,2,William Byron,4184,24,1,10
5023,2,Denny Hamlin,1361,11,2,9
5023,2,Brad Keselowski,1816,2,3,8
5023,2,Christopher Bell,4153,20,4,7
5023,2,Chase Elliott,4062,9,5,6
5023,2,Martin Truex Jr,3368,19,6,5
5023,2,Kyle Busch,454,18,7,4
5023,2,Kyle Larson,4030,5,8,3
5023,2,Aric Almirola,40,10,9,2
5023,2,Ross Chastain,4001,42,10,1
5054,1,William Byron,4184,24,1,10
5054,1,AJ Allmendinger,3774,16,2,0
5054,1,Kyle Larson,4030,5,3,8
5054,1,Tyler Reddick,4065,8,4,7
5054,1,Ross Chastain,4001,42,5,6
5054,1,Denny Hamlin,1361,11,6,5
5054,1,Christopher Bell,4153,20,7,4
5054,1,Alex Bowman,4045,48,8,3
5054,1,Kurt Busch,453,1,9,2
5054,1,Chase Elliott,4062,9,10,1
5054,2,Tyler Reddick,4065,8,1,10
5054,2,William Byron,4184,24,2,9
5054,2,Ross Chastain,4001,42,3,8
5054,2,Kyle Larson,4030,5,4,7
5054,2,Kurt Busch,453,1,5,6
5054,2,Joey Logano,3859,22,6,5
5054,2,Kevin Harvick,1416,4,7,4
5054,2,Bubba Wallace,4025,23,8,3
5054,2,Justin Haley,4172,77,9,0
5054,2,Kyle Busch,454,18,10,1
5018,1,Kyle Busch,454,18,1,10
5018,1,Kurt Busch,453,1,2,9
5018,1,Denny Hamlin,1361,11,3,8
5018,1,Alex Bowman,4045,48,4,7
5018,1,Tyler Reddick,4065,8,5,6
5018,1,Kyle Larson,4030,5,6,5
5018,1,Joey Logano,3859,22,7,4
5018,1,William Byron,4184,24,8,3
5018,1,Martin Truex Jr,3368,19,9,2
5018,1,Kevin Harvick,1416,4,10,1
5018,2,Kurt Busch,453,1,1,10
5018,2,Kyle Busch,454,18,2,9
5018,2,Alex Bowman,4045,48,3,8
5018,2,Kyle Larson,4030,5,4,7
5018,2,Denny Hamlin,1361,11,5,6
5018,2,Tyler Reddick,4065,8,6,5
5018,2,Ryan Blaney,4023,12,7,4
5018,2,Brad Keselowski,1816,2,8,3
5018,2,Austin Dillon,3873,3,9,2
5018,2,Martin Truex Jr,3368,19,10,1
5030,1,Ryan Blaney,4023,12,1,10
5030,1,Brad Keselowski,1816,2,2,9
5030,1,Chase Elliott,4062,9,3,8
5030,1,Kevin Harvick,1416,4,4,7
5030,1,Tyler Reddick,4065,8,5,6
5030,1,Christopher Bell,4153,20,6,5
5030,1,Denny Hamlin,1361,11,7,4
5030,1,Ross Chastain,4001,42,8,3
5030,1,Matt DiBenedetto,3916,21,9,2
5030,1,Kyle Larson,4030,5,10,1
5030,2,Brad Keselowski,1816,2,1,10
5030,2,Kevin Harvick,1416,4,2,9
5030,2,Ryan Blaney,4023,12,3,8
5030,2,Denny Hamlin,1361,11,4,7
5030,2,Aric Almirola,40,10,5,6
5030,2,Chase Elliott,4062,9,6,5
5030,2,Kyle Larson,4030,5,7,4
5030,2,Tyler Reddick,4065,8,8,3
5030,2,Ross Chastain,4001,42,9,2
5030,2,Kurt Busch,453,1,10,1
5071,1,Joey Logano,3859,22,1,10
5071,1,Kyle Larson,4030,5,2,9
5071,1,Denny Hamlin,1361,11,3,8
5071,1,Tyler Reddick,4065,8,4,7
5071,1,William Byron,4184,24,5,6
5071,1,Kyle Busch,454,18,6,5
5071,1,Alex Bowman,4045,48,7,4
5071,1,Chase Elliott,4062,9,8,3
5071,1,Austin Dillon,3873,3,9,2
5071,1,Erik Jones,4059,43,10,1
5071,2,Martin Truex Jr,3368,19,1,10
5071,2,Christopher Bell,4153,20,2,9
5071,2,Kevin Harvick,1416,4,3,8
5071,2,Kyle Larson,4030,5,4,7
5071,2,Chase Briscoe,4228,14,5,6
5071,2,Ross Chastain,4001,42,6,5
5071,2,Matt DiBenedetto,3916,21,7,4
5071,2,Denny Hamlin,1361,11,8,3
5071,2,Joey Logano,3859,22,9,2
5071,2,Kyle Busch,454,18,10,1
5074,1,Tyler Reddick,4065,8,1,10
5074,1,Michael McDowell,3832,34,2,9
5074,1,Austin Dillon,3873,3,3,8
5074,1,Erik Jones,4059,43,4,7
5074,1,Ryan Preece,4070,37,5,6
5074,1,Brad Keselowski,1816,2,6,5
5074,1,Ricky Stenhouse Jr,3888,47,7,4
5074,1,Justin Haley,4172,77,8,0
5074,1,Chase Briscoe,4228,14,9,2
5074,1,Chase Elliott,4062,9,10,1
5074,2,Tyler Reddick,4065,8,1,10
5074,2,Austin Dillon,3873,3,2,9
5074,2,Ryan Preece,4070,37,3,8
5074,2,Ricky Stenhouse Jr,3888,47,4,7
5074,2,Matt DiBenedetto,3916,21,5,6
5074,2,Justin Haley,4172,77,6,0
5074,2,Corey Lajoie,4096,7,7,4
5074,2,Andy Lally,3816,78,8,0
5074,2,Kyle Larson,4030,5,9,2
5074,2,Chase Elliott,4062,9,10,1
5031,1,Chase Elliott,4062,9,1,10
5031,1,Kyle Larson,4030,5,2,9
5031,1,Austin Dillon,3873,3,3,8
5031,1,Denny Hamlin,1361,11,4,7
5031,1,William Byron,4184,24,5,6
5031,1,Joey Logano,3859,22,6,5
5031,1,Matt DiBenedetto,3916,21,7,4
5031,1,Kurt Busch,453,1,8,3
5031,1,Kyle Busch,454,18,9,2
5031,1,Brad Keselowski,1816,2,10,1
5031,2,Kyle Busch,454,18,1,10
5031,2,Christopher Bell,4153,20,2,9
5031,2,Kyle Larson,4030,5,3,8
5031,2,Chase Elliott,4062,9,4,7
5031,2,Denny Hamlin,1361,11,5,6
5031,2,Austin Dillon,3873,3,6,5
5031,2,Brad Keselowski,1816,2,7,4
5031,2,Tyler Reddick,4065,8,8,3
5031,2,William Byron,4184,24,9,2
5031,2,Matt DiBenedetto,3916,21,10,1
5036,1,Chase Elliott,4062,9,1,10
5036,1,Denny Hamlin,1361,11,2,9
5036,1,Kyle Busch,454,18,3,8
5036,1,Ross Chastain,4001,42,4,7
5036,1,Martin Truex Jr,3368,19,5,6
5036,1,Austin Dillon,3873,3,6,5
5036,1,Corey Lajoie,4096,7,7,4
5036,1,Joey Logano,3859,22,8,3
5036,1,Ryan Preece,4070,37,9,2
5036,1,Christopher Bell,4153,20,10,1
5036,2,Joey Logano,3859,22,1,10
5036,2,Austin Dillon,3873,3,2,9
5036,2,William Byron,4184,24,3,8
5036,2,Tyler Reddick,4065,8,4,7
5036,2,Kyle Larson,4030,5,5,6
5036,2,Ryan Blaney,4023,12,6,5
5036,2,Ricky Stenhouse Jr,3888,47,7,4
5036,2,Kyle Busch,454,18,8,3
5036,2,Bubba Wallace,4025,23,9,2
5036,2,Christopher Bell,4153,20,10,1
5078,1,Denny Hamlin,1361,11,1,10
5078,1,Kyle Larson,4030,5,2,9
5078,1,Kurt Busch,453,1,3,8
5078,1,Ryan Blaney,4023,12,4,7
5078,1,Kevin Harvick,1416,4,5,6
5078,1,Martin Truex Jr,3368,19,6,5
5078,1,Tyler Reddick,4065,8,7,4
5078,1,Aric Almirola,40,10,8,3
5078,1,Ross Chastain,4001,42,9,2
5078,1,Joey Logano,3859,22,10,1
5078,2,Kyle Larson,4030,5,1,10
5078,2,Christopher Bell,4153,20,2,9
5078,2,Ross Chastain,4001,42,3,8
5078,2,Denny Hamlin,1361,11,4,7
5078,2,Kevin Harvick,1416,4,5,6
5078,2,Kurt Busch,453,1,6,5
5078,2,Joey Logano,3859,22,7,4
5078,2,Chase Elliott,4062,9,8,3
5078,2,Ryan Blaney,4023,12,9,2
5078,2,Corey Lajoie,4096,7,10,1
5079,1,Denny Hamlin,1361,11,1,10
5079,1,Chase Elliott,4062,9,2,9
5079,1,Joey Logano,3859,22,3,8
5079,1,Kyle Larson,4030,5,4,7
5079,1,Ryan Blaney,4023,12,5,6
5079,1,Ross Chastain,4001,42,6,5
5079,1,Brad Keselowski,1816,2,7,4
5079,1,Martin Truex Jr,3368,19,8,3
5079,1,Kevin Harvick,1416,4,9,2
5079,1,Aric Almirola,40,10,10,1
5079,2,Denny Hamlin,1361,11,1,10
5079,2,Kyle Busch,454,18,2,9
5079,2,Martin Truex Jr,3368,19,3,8
5079,2,Kyle Larson,4030,5,4,7
5079,2,Joey Logano,3859,22,5,6
5079,2,Christopher Bell,4153,20,6,5
5079,2,Ross Chastain,4001,42,7,4
5079,2,Aric Almirola,40,10,8,3
5079,2,Alex Bowman,4045,48,9,2
5079,2,Kevin Harvick,1416,4,10,1
5039,1,Denny Hamlin,1361,11,1,10
5039,1,Kyle Larson,4030,5,2,9
5039,1,Chase Elliott,4062,9,3,8
5039,1,Brad Keselowski,1816,2,4,7
5039,1,Ryan Blaney,4023,12,5,6
5039,1,Kevin Harvick,1416,4,6,5
5039,1,Kyle Busch,454,18,7,4
5039,1,Christopher Bell,4153,20,8,3
5039,1,Martin Truex Jr,3368,19,9,2
5039,1,William Byron,4184,24,10,1
5039,2,Kyle Larson,4030,5,1,10
5039,2,Denny Hamlin,1361,11,2,9
5039,2,Brad Keselowski,1816,2,3,8
5039,2,William Byron,4184,24,4,7
5039,2,Chase Elliott,4062,9,5,6
5039,2,Kevin Harvick,1416,4,6,5
5039,2,Ryan Blaney,4023,12,7,4
5039,2,Christopher Bell,4153,20,8,3
5039,2,Tyler Reddick,4065,8,9,2
5039,2,Kyle Busch,454,18,10,1
5081,1,Kyle Larson,4030,5,1,10
5081,1,Kyle Busch,454,18,2,9
5081,1,Denny Hamlin,1361,11,3,8
5081,1,Ryan Blaney,4023,12,4,7
5081,1,William Byron,4184,24,5,6
5081,1,Chase Elliott,4062,9,6,5
5081,1,Tyler Reddick,4065,8,7,4
5081,1,Kevin Harvick,1416,4,8,3
5081,1,Matt DiBenedetto,3916,21,9,2
5081,1,Martin Truex Jr,3368,19,10,1
5081,2,Denny Hamlin,1361,11,1,10
5081,2,Kyle Busch,454,18,2,9
5081,2,Tyler Reddick,4065,8,3,8
5081,2,Martin Truex Jr,3368,19,4,7
5081,2,Joey Logano,3859,22,5,6
5081,2,Brad Keselowski,1816,2,6,5
5081,2,Kurt Busch,453,1,7,4
5081,2,Kevin Harvick,1416,4,8,3
5081,2,Austin Dillon,3873,3,9,2
5081,2,Bubba Wallace,4025,23,10,1
5082,1,Chris Buescher,3989,17,1,10
5082,1,Joey Logano,3859,22,2,9
5082,1,Brad Keselowski,1816,2,3,8
5082,1,Kevin Harvick,1416,4,4,7
5082,1,Tyler Reddick,4065,8,5,6
5082,1,Ryan Blaney,4023,12,6,5
5082,1,Chase Elliott,4062,9,7,4
5082,1,Ross Chastain,4001,42,8,3
5082,1,Kurt Busch,453,1,9,2
5082,1,Alex Bowman,4045,48,10,1
5082,2,Bubba Wallace,4025,23,1,10
5082,2,Brad Keselowski,1816,2,2,9
5082,2,Joey Logano,3859,22,3,8
5082,2,Kurt Busch,453,1,4,7
5082,2,Christopher Bell,4153,20,5,6
5082,2,Chris Buescher,3989,17,6,5
