race_id,stage_number,driver_fullname,driver_id,car_number,finishing_position,stage_points
5551,2,Ryan Preece,4070,60,1,10
5551,2,Ryan Blaney,4023,12,2,9
5551,2,Michael McDowell,3832,71,3,8
5551,2,Kyle Busch,454,8,4,7
5551,2,Shane Van Gisbergen,4469,88,5,6
5551,2,AJ Allmendinger,3774,16,6,5
5551,2,William Byron,4184,24,7,4
5551,2,Bubba Wallace,4025,23,8,3
5551,2,Christopher Bell,4153,20,9,2
5551,2,Daniel Suárez,4113,99,10,1
5549,1,William Byron,4184,24,1,10
5549,1,Tyler Reddick,4065,45,2,9
5549,1,Ryan Preece,4070,60,3,8
5549,1,Christopher Bell,4153,20,4,7
5549,1,Ryan Blaney,4023,12,5,6
5549,1,Josh Berry,4123,21,6,5
5549,1,Carson Hocevar,4326,77,7,4
5549,1,Denny Hamlin,1361,11,8,3
5549,1,Chase Elliott,4062,9,9,2
5549,1,Kyle Larson,4030,5,10,1
5549,2,Christopher Bell,4153,20,1,10
5549,2,Joey Logano,3859,22,2,9
5549,2,William Byron,4184,24,3,8
5549,2,Ryan Blaney,4023,12,4,7
5549,2,Tyler Reddick,4065,45,5,6
5549,2,Denny Hamlin,1361,11,6,5
5549,2,Austin Cindric,4180,2,7,4
5549,2,Daniel Suárez,4113,99,8,3
5549,2,Kyle Larson,4030,5,9,2
5549,2,Josh Berry,4123,21,10,1
5548,1,Austin Cindric,4180,2,1,10
5548,1,Alex Bowman,4045,48,2,9
5548,1,Chase Elliott,4062,9,3,8
5548,1,Bubba Wallace,4025,23,4,7
5548,1,Kyle Larson,4030,5,5,6
5548,1,AJ Allmendinger,3774,16,6,5
5548,1,Joey Logano,3859,22,7,4
5548,1,Josh Berry,4123,21,8,3
5548,1,Carson Hocevar,4326,77,9,2
5548,1,Christopher Bell,4153,20,10,1
5548,2,Kyle Larson,4030,5,1,10
5548,2,William Byron,4184,24,2,9
5548,2,Ross Chastain,4001,1,3,8
5548,2,Bubba Wallace,4025,23,4,7
5548,2,Carson Hocevar,4326,77,5,6
5548,2,Ryan Blaney,4023,12,6,5
5548,2,Daniel Suárez,4113,99,7,4
5548,2,Josh Berry,4123,21,8,3
5548,2,Tyler Reddick,4065,45,9,2
5548,2,Ricky Stenhouse Jr,3888,47,10,1
5583,1,Ryan Blaney,4023,12,1,10
5583,1,Alex Bowman,4045,48,2,9
5583,1,Chase Briscoe,4228,19,3,8
5583,1,Kyle Larson,4030,5,4,7
5583,1,Austin Cindric,4180,2,5,6
5583,1,William Byron,4184,24,6,5
5583,1,AJ Allmendinger,3774,16,7,4
5583,1,Josh Berry,4123,21,8,3
5583,1,Noah Gragson,4224,4,9,2
5583,1,Joey Logano,3859,22,10,1
5583,2,Denny Hamlin,1361,11,1,10
5583,2,Kyle Larson,4030,5,2,9
5583,2,Ryan Blaney,4023,12,3,8
5583,2,William Byron,4184,24,4,7
5583,2,Bubba Wallace,4025,23,5,6
5583,2,Alex Bowman,4045,48,6,5
5583,2,Austin Cindric,4180,2,7,4
5583,2,Chase Elliott,4062,9,8,3
5583,2,Carson Hocevar,4326,77,9,2
5583,2,Tyler Reddick,4065,45,10,1
5553,1,Joey Logano,3859,22,1,10
5553,1,Alex Bowman,4045,48,2,9
5553,1,AJ Allmendinger,3774,16,3,8
5553,1,Brad Keselowski,1816,6,4,7
5553,1,John H. Nemechek,4092,42,5,6
5553,1,Ryan Preece,4070,60,6,5
5553,1,Chase Elliott,4062,9,7,4
5553,1,Denny Hamlin,1361,11,8,3
5553,1,Cole Custer,4104,41,9,2
5553,1,Kyle Larson,4030,5,10,1
5553,2,Denny Hamlin,1361,11,1,10
5553,2,Chase Elliott,4062,9,2,9
5553,2,Bubba Wallace,4025,23,3,8
5553,2,Ty Gibbs,4368,54,4,7
5553,2,Chase Briscoe,4228,19,5,6
5553,2,Ryan Blaney,4023,12,6,5
5553,2,Ross Chastain,4001,1,7,4
5553,2,Christopher Bell,4153,20,8,3
5553,2,Kyle Larson,4030,5,9,2
5553,2,Tyler Reddick,4065,45,10,1
5558,1,William Byron,4184,24,1,10
5558,1,Bubba Wallace,4025,23,2,9
5558,1,Ryan Preece,4070,60,3,8
5558,1,Chris Buescher,3989,17,4,7
5558,1,Tyler Reddick,4065,45,5,6
5558,1,Brad Keselowski,1816,6,6,5
5558,1,Ryan Blaney,4023,12,7,4
5558,1,Austin Cindric,4180,2,8,3
5558,1,Zane Smith,4272,38,9,2
5558,1,AJ Allmendinger,3774,16,10,1
5558,2,William Byron,4184,24,1,10
5558,2,Joey Logano,3859,22,2,9
5558,2,Denny Hamlin,1361,11,3,8
5558,2,Ryan Blaney,4023,12,4,7
5558,2,Josh Berry,4123,21,5,6
5558,2,Christopher Bell,4153,20,6,5
5558,2,Ty Gibbs,4368,54,7,4
5558,2,Ty Dillon,4013,10,8,3
5558,2,Tyler Reddick,4065,45,9,2
5558,2,Alex Bowman,4045,48,10,1
5550,1,Kyle Larson,4030,5,1,10
5550,1,Denny Hamlin,1361,11,2,9
5550,1,Justin Haley,4172,7,3,8
5550,1,Alex Bowman,4045,48,4,7
5550,1,Carson Hocevar,4326,77,5,6
5550,1,Christopher Bell,4153,20,6,5
5550,1,Ryan Blaney,4023,12,7,4
5550,1,Ricky Stenhouse Jr,3888,47,8,3
5550,1,Ty Gibbs,4368,54,9,2
5550,1,AJ Allmendinger,3774,16,10,1
5550,2,Kyle Larson,4030,5,1,10
5550,2,Alex Bowman,4045,48,2,9
5550,2,Christopher Bell,4153,20,3,8
5550,2,Carson Hocevar,4326,77,4,7
5550,2,Denny Hamlin,1361,11,5,6
5550,2,Justin Haley,4172,7,6,5
5550,2,Ty Gibbs,4368,54,7,4
5550,2,Ryan Blaney,4023,12,8,3
5550,2,Chase Briscoe,4228,19,9,2
5550,2,Tyler Reddick,4065,45,10,1
5555,1,Kyle Larson,4030,5,1,10
5555,1,William Byron,4184,24,2,9
5555,1,Ricky Stenhouse Jr,3888,47,3,8
5555,1,Chase Elliott,4062,9,4,7
5555,1,Bubba Wallace,4025,23,5,6
5555,1,Denny Hamlin,1361,11,6,5
5555,1,AJ Allmendinger,3774,16,7,4
5555,1,Cody Ware,4125,51,8,3
5555,1,Riley Herbst,4269,35,9,2
5555,1,Ty Dillon,4013,10,10,1
5555,2,Bubba Wallace,4025,23,1,10
5555,2,Kyle Larson,4030,5,2,9
5555,2,Austin Cindric,4180,2,3,8
5555,2,Carson Hocevar,4326,77,4,7
5555,2,Tyler Reddick,4065,45,5,6
5555,2,Todd Gilliland,4231,34,6,5
5555,2,Zane Smith,4272,38,7,4
5555,2,Josh Berry,4123,21,8,3
5555,2,Justin Haley,4172,7,9,2
5555,2,AJ Allmendinger,3774,16,10,1
5554,1,Austin Cindric,4180,2,1,10
5554,1,Tyler Reddick,4065,45,2,9
5554,1,Josh Berry,4123,21,3,8
5554,1,Kyle Larson,4030,5,4,7
5554,1,Chris Buescher,3989,17,5,6
5554,1,Carson Hocevar,4326,77,6,5
5554,1,William Byron,4184,24,7,4
5554,1,Ty Gibbs,4368,54,8,3
5554,1,Michael McDowell,3832,71,9,2
5554,1,Erik Jones,4059,43,10,1
5554,2,Kyle Larson,4030,5,1,10
5554,2,Tyler Reddick,4065,45,2,9
5554,2,Alex Bowman,4045,48,3,8
5554,2,Ryan Preece,4070,60,4,7
5554,2,Bubba Wallace,4025,23,5,6
5554,2,Carson Hocevar,4326,77,6,5
5554,2,William Byron,4184,24,7,4
5554,2,Ryan Blaney,4023,12,8,3
5554,2,Joey Logano,3859,22,9,2
5554,2,Kyle Busch,454,8,10,1
5557,1,Kyle Larson,4030,5,1,10
5557,1,Chase Elliott,4062,9,2,9
5557,1,Christopher Bell,4153,20,3,8
5557,1,Ryan Blaney,4023,12,4,7
5557,1,Austin Cindric,4180,2,5,6
5557,1,Alex Bowman,4045,48,6,5
5557,1,Denny Hamlin,1361,11,7,4
5557,1,Ryan Preece,4070,60,8,3
5557,1,Joey Logano,3859,22,9,2
5557,1,Zane Smith,4272,38,10,1
5557,2,Kyle Larson,4030,5,1,10
5557,2,Chase Elliott,4062,9,2,9
5557,2,Ryan Blaney,4023,12,3,8
5557,2,Josh Berry,4123,21,4,7
5557,2,Christopher Bell,4153,20,5,6
5557,2,Brad Keselowski,1816,6,6,5
5557,2,Alex Bowman,4045,48,7,4
5557,2,Denny Hamlin,1361,11,8,3
5557,2,Zane Smith,4272,38,9,2
5557,2,Ryan Preece,4070,60,10,1
5563,1,William Byron,4184,24,1,10
5563,1,Tyler Reddick,4065,45,2,9
5563,1,Christopher Bell,4153,20,3,8
5563,1,John H. Nemechek,4092,42,4,7
5563,1,AJ Allmendinger,3774,16,5,6
5563,1,Chris Buescher,3989,17,6,5
5563,1,Denny Hamlin,1361,11,7,4
5563,1,Noah Gragson,4224,4,8,3
5563,1,Chase Elliott,4062,9,9,2
5563,1,Michael McDowell,3832,71,10,1
5563,2,William Byron,4184,24,1,10
5563,2,Denny Hamlin,1361,11,2,9
5563,2,Tyler Reddick,4065,45,3,8
5563,2,Carson Hocevar,4326,77,4,7
5563,2,John H. Nemechek,4092,42,5,6
5563,2,AJ Allmendinger,3774,16,6,5
5563,2,Ross Chastain,4001,1,7,4
5563,2,Erik Jones,4059,43,8,3
5563,2,Noah Gragson,4224,4,9,2
5563,2,Chase Elliott,4062,9,10,1
5563,3,William Byron,4184,24,1,10
5563,3,Denny Hamlin,1361,11,2,9
5563,3,Carson Hocevar,4326,77,3,8
5563,3,Tyler Reddick,4065,45,4,7
5563,3,Ross Chastain,4001,1,5,6
5563,3,AJ Allmendinger,3774,16,6,5
5563,3,Christopher Bell,4153,20,7,4
5563,3,Chase Elliott,4062,9,8,3
5563,3,Chase Briscoe,4228,19,9,2
5563,3,Ryan Preece,4070,60,10,1
5568,1,Denny Hamlin,1361,11,1,10
5568,1,Tyler Reddick,4065,45,2,9
5568,1,Chase Briscoe,4228,19,3,8
5568,1,William Byron,4184,24,4,7
5568,1,Christopher Bell,4153,20,5,6
5568,1,Chase Elliott,4062,9,6,5
5568,1,Ryan Blaney,4023,12,7,4
5568,1,Michael McDowell,3832,71,8,3
5568,1,Joey Logano,3859,22,9,2
5568,1,Ross Chastain,4001,1,10,1
5568,2,Ryan Blaney,4023,12,1,10
5568,2,William Byron,4184,24,2,9
5568,2,Denny Hamlin,1361,11,3,8
5568,2,Joey Logano,3859,22,4,7
5568,2,Erik Jones,4059,43,5,6
5568,2,Austin Cindric,4180,2,6,5
5568,2,Carson Hocevar,4326,77,7,4
5568,2,Zane Smith,4272,38,8,3
5568,2,Josh Berry,4123,21,9,2
5568,2,Christopher Bell,4153,20,10,1
5573,1,Chris Buescher,3989,17,1,10
5573,1,William Byron,4184,24,2,9
5573,1,Denny Hamlin,1361,11,3,8
5573,1,Chase Briscoe,4228,19,4,7
5573,1,Josh Berry,4123,21,5,6
5573,1,Ryan Blaney,4023,12,6,5
5573,1,Kyle Larson,4030,5,7,4
5573,1,Bubba Wallace,4025,23,8,3
5573,1,Kyle Busch,454,8,9,2
5573,1,Carson Hocevar,4326,77,10,1
5573,2,William Byron,4184,24,1,10
5573,2,Austin Cindric,4180,2,2,9
5573,2,Carson Hocevar,4326,77,3,8
5573,2,Tyler Reddick,4065,45,4,7
5573,2,Ross Chastain,4001,1,5,6
5573,2,Ryan Preece,4070,60,6,5
5573,2,Bubba Wallace,4025,23,7,4
5573,2,Denny Hamlin,1361,11,8,3
5573,2,Ty Dillon,4013,10,9,2
5573,2,Erik Jones,4059,43,10,1
5552,1,Ryan Preece,4070,60,1,10
5552,1,Ryan Blaney,4023,12,2,9
5552,1,Ross Chastain,4001,1,3,8
5552,1,Michael McDowell,3832,71,4,7
5552,1,Todd Gilliland,4231,34,5,6
5552,1,Erik Jones,4059,43,6,5
5552,1,Carson Hocevar,4326,77,7,4
5552,1,Bubba Wallace,4025,23,8,3
5552,1,Chase Elliott,4062,9,9,2
5552,1,Daniel Suárez,4113,99,10,1
5552,2,Shane Van Gisbergen,4469,88,1,10
5552,2,Christopher Bell,4153,20,2,9
5552,2,Alex Bowman,4045,48,3,8
5552,2,Ryan Blaney,4023,12,4,7
5552,2,Michael McDowell,3832,71,5,6
5552,2,Austin Dillon,3873,3,6,5
5552,2,Chris Buescher,3989,17,7,4
5552,2,Riley Herbst,4269,35,8,3
5552,2,Carson Hocevar,4326,77,9,2
5552,2,Daniel Suárez,4113,99,10,1
5570,1,Denny Hamlin,1361,11,1,10
5570,1,Chris Buescher,3989,17,2,9
5570,1,Tyler Reddick,4065,45,3,8
5570,1,Chase Briscoe,4228,19,4,7
5570,1,Erik Jones,4059,43,5,6
5570,1,Zane Smith,4272,38,6,5
5570,1,Joey Logano,3859,22,7,4
5570,1,Chase Elliott,4062,9,8,3
5570,1,William Byron,4184,24,9,2
5570,1,Alex Bowman,4045,48,10,1
5570,2,Chase Briscoe,4228,19,1,10
5570,2,Josh Berry,4123,21,2,9
5570,2,Chase Elliott,4062,9,3,8
5570,2,William Byron,4184,24,4,7
5570,2,Chris Buescher,3989,17,5,6
5570,2,Denny Hamlin,1361,11,6,5
5570,2,Austin Cindric,4180,2,7,4
5570,2,Ryan Blaney,4023,12,8,3
5570,2,Kyle Larson,4030,5,9,2
5570,2,Carson Hocevar,4326,77,10,1
5510,1,Austin Hill,4133,21,1,10
5510,1,Sheldon Creed,4204,00,2,9
5510,1,Nicholas Sanchez,4416,48,3,8
5510,1,Jeb Burton,4018,27,4,7
5510,1,Anthony Alfredo,4301,42,5,6
5510,1,Leland Honeyman,4449,70,6,5
5510,1,Justin Allgaier,34,7,7,4
5510,1,Dean Thompson,4414,26,8,3
5510,1,Jesse Love,4463,2,9,2
5510,1,Taylor Gray,4406,54,10,1
5510,2,Austin Hill,4133,21,1,10
5510,2,Ryan Sieg,3884,39,2,9
5510,2,Sheldon Creed,4204,00,3,8
5510,2,Justin Allgaier,34,7,4,7
5510,2,Dean Thompson,4414,26,5,6
5510,2,Jeb Burton,4018,27,6,5
5510,2,Taylor Gray,4406,54,7,4
5510,2,William Sawalich,4459,18,8,3
5510,2,Anthony Alfredo,4301,42,9,2
5510,2,Harrison Burton,4217,25,10,1
5511,1,Austin Hill,4133,21,1,10
5511,1,Jesse Love,4463,2,2,9
5511,1,Sam Mayer,4327,41,3,8
5511,1,Taylor Gray,4406,54,4,7
5511,1,Carson Kvapil,4467,1,5,6
5511,1,Connor Zilisch,4481,88,6,5
5511,1,Justin Allgaier,34,7,7,4
5511,1,Christian Eckes,4268,16,8,3
5511,1,Harrison Burton,4217,25,9,2
5511,1,Sheldon Creed,4204,00,10,1
5511,2,Austin Hill,4133,21,1,10
5511,2,Sam Mayer,4327,41,2,9
5511,2,Sheldon Creed,4204,00,3,8
5511,2,Justin Allgaier,34,7,4,7
5511,2,Jesse Love,4463,2,5,6
5511,2,Aric Almirola,40,19,6,5
5511,2,Sammy Smith,4441,8,7,4
5511,2,Connor Zilisch,4481,88,8,3
5511,2,Jeb Burton,4018,27,9,2
5511,2,Christian Eckes,4268,16,10,1
5514,1,William Byron,4184,17,1,0
5514,1,Ross Chastain,4001,9,2,0
5514,1,Corey Heim,4387,24,3,0
5514,1,Sam Mayer,4327,41,4,7
5514,1,Justin Allgaier,34,7,5,6
5514,1,Austin Hill,4133,21,6,5
5514,1,Christian Eckes,4268,16,7,4
5514,1,Sammy Smith,4441,8,8,3
5514,1,Anthony Alfredo,4301,42,9,2
5514,1,Alex Labbe,4225,07,10,1
5514,2,Harrison Burton,4217,25,1,10
5514,2,Daniel Dye,4451,10,2,9
5514,2,Sammy Smith,4441,8,3,8
5514,2,Jeb Burton,4018,27,4,7
5514,2,Ryan Sieg,3884,39,5,6
5514,2,Brennan Poole,4144,44,6,5
5514,2,Alex Labbe,4225,07,7,4
5514,2,Josh Williams,4106,11,8,3
5514,2,Sage Karam,4409,53,9,2
5514,2,Kyle Sieg,4388,28,10,1
5513,1,Alex Bowman,4045,17,1,0
5513,1,Aric Almirola,40,19,2,9
5513,1,Justin Allgaier,34,7,3,8
5513,1,Connor Zilisch,4481,88,4,7
5513,1,Sheldon Creed,4204,00,5,6
5513,1,Sammy Smith,4441,8,6,5
5513,1,Nicholas Sanchez,4416,48,7,4
5513,1,Brandon Jones,4085,20,8,3
5513,1,Jesse Love,4463,2,9,2
5513,1,Sam Mayer,4327,41,10,1
5513,2,Justin Allgaier,34,7,1,10
5513,2,Aric Almirola,40,19,2,9
5513,2,Alex Bowman,4045,17,3,0
5513,2,Brandon Jones,4085,20,4,7
5513,2,Sammy Smith,4441,8,5,6
5513,2,Sam Mayer,4327,41,6,5
5513,2,Jesse Love,4463,2,7,4
5513,2,Taylor Gray,4406,54,8,3
5513,2,Carson Kvapil,4467,1,9,2
5513,2,Ryan Sieg,3884,39,10,1
5512,1,Justin Allgaier,34,7,1,10
5512,1,Aric Almirola,40,19,2,9
5512,1,Carson Kvapil,4467,1,3,8
5512,1,Connor Zilisch,4481,88,4,7
5512,1,Taylor Gray,4406,54,5,6
5512,1,Sammy Smith,4441,8,6,5
5512,1,Austin Hill,4133,21,7,4
5512,1,Jesse Love,4463,2,8,3
5512,1,Sam Mayer,4327,41,9,2
5512,1,Ryan Sieg,3884,39,10,1
5512,2,Aric Almirola,40,19,1,10
5512,2,Justin Allgaier,34,7,2,9
5512,2,Connor Zilisch,4481,88,3,8
5512,2,Sammy Smith,4441,8,4,7
5512,2,Sam Mayer,4327,41,5,6
5512,2,Carson Kvapil,4467,1,6,5
5512,2,Taylor Gray,4406,54,7,4
5512,2,Brandon Jones,4085,20,8,3
5512,2,Sheldon Creed,4204,00,9,2
5512,2,Jesse Love,4463,2,10,1
5540,1,Sammy Smith,4441,8,1,10
5540,1,Kyle Sieg,4388,28,2,9
5540,1,Ryan Sieg,3884,39,3,8
5540,1,Kyle Larson,4030,17,4,0
5540,1,Sam Mayer,4327,41,5,6
5540,1,Justin Allgaier,34,7,6,5
5540,1,Leland Honeyman,4449,70,7,4
5540,1,Sheldon Creed,4204,00,8,3
5540,1,Jesse Love,4463,2,9,2
5540,1,Austin Hill,4133,21,10,1
5540,2,Kyle Larson,4030,17,1,0
5540,2,Sam Mayer,4327,41,2,9
5540,2,Sheldon Creed,4204,00,3,8
5540,2,Austin Hill,4133,21,4,7
5540,2,Connor Zilisch,4481,88,5,6
5540,2,Nicholas Sanchez,4416,48,6,5
5540,2,Jesse Love,4463,2,7,4
5540,2,Justin Allgaier,34,7,8,3
5540,2,Sammy Smith,4441,8,9,2
5540,2,Brandon Jones,4085,20,10,1
5516,1,Connor Zilisch,4481,88,1,10
5516,1,Carson Kvapil,4467,1,2,9
5516,1,Brandon Jones,4085,20,3,8
5516,1,Justin Allgaier,34,7,4,7
5516,1,Aric Almirola,40,19,5,6
5516,1,Taylor Gray,4406,54,6,5
5516,1,Austin Hill,4133,21,7,4
5516,1,Sammy Smith,4441,8,8,3
5516,1,Christian Eckes,4268,16,9,2
5516,1,Dean Thompson,4414,26,10,1
5516,2,Connor Zilisch,4481,88,1,10
5516,2,Carson Kvapil,4467,1,2,9
5516,2,William Sawalich,4459,18,3,8
5516,2,Daniel Dye,4451,10,4,7
5516,2,Nicholas Sanchez,4416,48,5,6
5516,2,Aric Almirola,40,19,6,5
5516,2,Josh Williams,4106,11,7,4
5516,2,Justin Allgaier,34,7,8,3
5516,2,Taylor Gray,4406,54,9,2
5516,2,Blaine Perkins,4376,31,10,1
5520,1,Harrison Burton,4217,25,1,10
5520,1,Justin Allgaier,34,7,2,9
5520,1,Brennan Poole,4144,44,3,8
5520,1,Kyle Sieg,4388,28,4,7
5520,1,Anthony Alfredo,4301,42,5,6
5520,1,Brandon Jones,4085,20,6,5
5520,1,Christian Eckes,4268,16,7,4
5520,1,Josh Bilicki,4213,91,8,3
5520,1,Ross Chastain,4001,9,9,0
5520,1,Sheldon Creed,4204,00,10,1
5520,2,Justin Allgaier,34,7,1,10
5520,2,Christian Eckes,4268,16,2,9
5520,2,Ross Chastain,4001,9,3,0
5520,2,Brandon Jones,4085,20,4,7
5520,2,Harrison Burton,4217,25,5,6
5520,2,Carson Kvapil,4467,1,6,5
5520,2,Christopher Bell,4153,19,7,0
5520,2,Chase Elliott,4062,17,8,0
5520,2,Jesse Love,4463,2,9,2
5520,2,Sheldon Creed,4204,00,10,1
5530,1,Sam Mayer,4327,41,1,10
5530,1,Ryan Sieg,3884,39,2,9
5530,1,Kyle Larson,4030,17,3,0
5530,1,Sammy Smith,4441,8,4,7
5530,1,Justin Allgaier,34,7,5,6
5530,1,Connor Zilisch,4481,88,6,5
5530,1,Nicholas Sanchez,4416,48,7,4
5530,1,Jesse Love,4463,2,8,3
5530,1,Carson Kvapil,4467,1,9,2
5530,1,Brandon Jones,4085,20,10,1
5530,2,Kyle Larson,4030,17,1,0
5530,2,Justin Allgaier,34,7,2,9
5530,2,Sammy Smith,4441,8,3,8
5530,2,Carson Kvapil,4467,1,4,7
5530,2,Connor Zilisch,4481,88,5,6
5530,2,Jesse Love,4463,2,6,5
5530,2,Brandon Jones,4085,20,7,4
5530,2,Corey Heim,4387,24,8,0
5530,2,William Sawalich,4459,18,9,2
5530,2,Sam Mayer,4327,41,10,1
5515,1,Nicholas Sanchez,4416,48,1,10
5515,1,Parker Retzlaff,4419,4,2,9
5515,1,Ryan Sieg,3884,39,3,8
5515,1,Anthony Alfredo,4301,42,4,7
5515,1,Jeb Burton,4018,27,5,6
5515,1,Kyle Sieg,4388,28,6,5
5515,1,Carson Kvapil,4467,1,7,4
5515,1,Matt DiBenedetto,3916,99,8,3
5515,1,Jeremy Clements,595,51,9,2
5515,1,Brandon Jones,4085,20,10,1
5515,2,Dean Thompson,4414,26,1,10
5515,2,Jeb Burton,4018,27,2,9
5515,2,Jeremy Clements,595,51,3,8
5515,2,Matt DiBenedetto,3916,99,4,7
5515,2,Anthony Alfredo,4301,42,5,6
5515,2,Brandon Jones,4085,20,6,5
5515,2,Carson Kvapil,4467,1,7,4
5515,2,Kyle Sieg,4388,28,8,3
5515,2,Taylor Gray,4406,54,9,2
5515,2,Sam Mayer,4327,41,10,1
5518,1,Jesse Love,4463,2,1,10
5518,1,Austin Hill,4133,21,2,9
5518,1,Sheldon Creed,4204,00,3,8
5518,1,Christian Eckes,4268,16,4,7
5518,1,Ryan Sieg,3884,39,5,6
5518,1,Josh Williams,4106,11,6,5
5518,1,Nicholas Sanchez,4416,48,7,4
5518,1,Harrison Burton,4217,25,8,3
5518,1,Justin Allgaier,34,7,9,2
5518,1,Jeb Burton,4018,27,10,1
5518,2,Austin Hill,4133,21,1,10
5518,2,Jesse Love,4463,2,2,9
5518,2,Aric Almirola,40,19,3,8
5518,2,Nicholas Sanchez,4416,48,4,7
5518,2,Sammy Smith,4441,8,5,6
5518,2,Connor Zilisch,4481,88,6,5
5518,2,Jeb Burton,4018,27,7,4
5518,2,Justin Allgaier,34,7,8,3
5518,2,William Sawalich,4459,18,9,2
5518,2,Harrison Burton,4217,25,10,1
5517,1,Justin Allgaier,34,7,1,10
5517,1,Kyle Larson,4030,88,2,0
5517,1,Nicholas Sanchez,4416,48,3,8
5517,1,Austin Hill,4133,21,4,7
5517,1,Sam Mayer,4327,41,5,6
5517,1,Sheldon Creed,4204,00,6,5
5517,1,Ryan Sieg,3884,39,7,4
5517,1,Brandon Jones,4085,20,8,3
5517,1,Jeb Burton,4018,27,9,2
5517,1,Anthony Alfredo,4301,42,10,1
5517,2,Austin Hill,4133,21,1,10
5517,2,Justin Allgaier,34,7,2,9
5517,2,Sheldon Creed,4204,00,3,8
5517,2,Nicholas Sanchez,4416,48,4,7
5517,2,Sam Mayer,4327,41,5,6
5517,2,Riley Herbst,4269,19,6,0
5517,2,Jesse Love,4463,2,7,4
5517,2,Corey Day,4502,17,8,3
5517,2,Brandon Jones,4085,20,9,2
5517,2,Taylor Gray,4406,54,10,1
5521,1,William Byron,4184,17,1,0
5521,1,Connor Zilisch,4481,88,2,9
5521,1,Justin Allgaier,34,7,3,8
5521,1,Sam Mayer,4327,41,4,7
5521,1,Jeb Burton,4018,27,5,6
5521,1,Ryan Sieg,3884,39,6,5
5521,1,Taylor Gray,4406,54,7,4
5521,1,Nicholas Sanchez,4416,48,8,3
5521,1,Brandon Jones,4085,20,9,2
5521,1,Jesse Love,4463,2,10,1
5521,2,William Byron,4184,17,1,0
5521,2,Justin Allgaier,34,7,2,9
5521,2,Connor Zilisch,4481,88,3,8
5521,2,Taylor Gray,4406,54,4,7
5521,2,Brandon Jones,4085,20,5,6
5521,2,Sam Mayer,4327,41,6,5
5521,2,Ryan Sieg,3884,39,7,4
5521,2,Jesse Love,4463,2,8,3
5521,2,Sheldon Creed,4204,00,9,2
5521,2,Carson Kvapil,4467,1,10,1
5526,1,Justin Allgaier,34,7,1,10
5526,1,Jeremy Clements,595,51,2,9
5526,1,Matt DiBenedetto,3916,99,3,8
5526,1,Austin Hill,4133,21,4,7
5526,1,Sheldon Creed,4204,00,5,6
5526,1,Sam Mayer,4327,41,6,5
5526,1,Carson Kvapil,4467,1,7,4
5526,1,Brandon Jones,4085,20,8,3
5526,1,Connor Zilisch,4481,88,9,2
5526,1,Aric Almirola,40,19,10,1
5526,2,Justin Allgaier,34,7,1,10
5526,2,Sheldon Creed,4204,00,2,9
5526,2,Aric Almirola,40,19,3,8
5526,2,Connor Zilisch,4481,88,4,7
5526,2,Ross Chastain,4001,9,5,0
5526,2,Sam Mayer,4327,41,6,5
5526,2,Austin Hill,4133,21,7,4
