race_id,stage_number,driver_fullname,driver_id,car_number,finishing_position,stage_points
5431,2,Justin Allgaier,34,7,4,7
5431,2,AJ Allmendinger,3774,16,5,6
5431,2,Austin Hill,4133,21,6,5
5431,2,Jesse Love,4463,2,7,4
5431,2,Parker Kligerman,3914,48,8,3
5431,2,Cole Custer,4104,00,9,2
5431,2,Ryan Sieg,3884,39,10,1
5432,1,Chandler Smith,4312,81,1,10
5432,1,Cole Custer,4104,00,2,9
5432,1,Justin Allgaier,34,7,3,8
5432,1,Aric Almirola,40,19,4,7
5432,1,Riley Herbst,4269,98,5,6
5432,1,Brandon Jones,4085,9,6,5
5432,1,Sam Mayer,4327,1,7,4
5432,1,Corey Heim,4387,26,8,0
5432,1,John H. Nemechek,4092,20,9,0
5432,1,Jesse Love,4463,2,10,1
5432,2,Cole Custer,4104,00,1,10
5432,2,Justin Allgaier,34,7,2,9
5432,2,Aric Almirola,40,19,3,8
5432,2,Chandler Smith,4312,81,4,7
5432,2,Riley Herbst,4269,98,5,6
5432,2,John H. Nemechek,4092,20,6,0
5432,2,Sam Mayer,4327,1,7,4
5432,2,Jesse Love,4463,2,8,3
5432,2,Brandon Jones,4085,9,9,2
5432,2,Austin Hill,4133,21,10,1
5434,1,Parker Kligerman,3914,48,1,10
5434,1,Sammy Smith,4441,8,2,9
5434,1,Sage Karam,4409,26,3,8
5434,1,Parker Retzlaff,4419,31,4,7
5434,1,Riley Herbst,4269,98,5,6
5434,1,Austin Hill,4133,21,6,5
5434,1,Alex Labbe,4225,35,7,4
5434,1,AJ Allmendinger,3774,16,8,3
5434,1,Josh Bilicki,4213,92,9,2
5434,1,Shane Van Gisbergen,4469,97,10,1
5434,2,Riley Herbst,4269,98,1,10
5434,2,Cole Custer,4104,00,2,9
5434,2,AJ Allmendinger,3774,16,3,8
5434,2,Kyle Larson,4030,17,4,0
5434,2,Shane Van Gisbergen,4469,97,5,6
5434,2,Alex Labbe,4225,35,6,5
5434,2,Ryan Sieg,3884,39,7,4
5434,2,Josh Bilicki,4213,92,8,3
5434,2,Ty Gibbs,4368,19,9,0
5434,2,Chandler Smith,4312,81,10,1
5435,1,Aric Almirola,40,20,1,10
5435,1,Brennan Poole,4144,44,2,9
5435,1,Corey Heim,4387,26,3,0
5435,1,Justin Allgaier,34,7,4,7
5435,1,Sam Mayer,4327,1,5,6
5435,1,Riley Herbst,4269,98,6,5
5435,1,Chandler Smith,4312,81,7,4
5435,1,Cole Custer,4104,00,8,3
5435,1,Taylor Gray,4406,19,9,0
5435,1,Sammy Smith,4441,8,10,1
5435,2,Aric Almirola,40,20,1,10
5435,2,Sam Mayer,4327,1,2,9
5435,2,Chandler Smith,4312,81,3,8
5435,2,Taylor Gray,4406,19,4,0
5435,2,Corey Heim,4387,26,5,0
5435,2,Justin Allgaier,34,7,6,5
5435,2,Austin Hill,4133,21,7,4
5435,2,Parker Retzlaff,4419,31,8,3
5435,2,Cole Custer,4104,00,9,2
5435,2,Logan Bearden,4394,14,10,1
5456,1,Justin Allgaier,34,7,1,10
5456,1,Chandler Smith,4312,81,2,9
5456,1,Riley Herbst,4269,98,3,8
5456,1,Brandon Jones,4085,9,4,7
5456,1,Cole Custer,4104,00,5,6
5456,1,Ryan Truex,3952,20,6,5
5456,1,Austin Hill,4133,21,7,4
5456,1,Ryan Sieg,3884,39,8,3
5456,1,AJ Allmendinger,3774,16,9,2
5456,1,Parker Kligerman,3914,48,10,1
5456,2,Justin Allgaier,34,7,1,10
5456,2,Cole Custer,4104,00,2,9
5456,2,Riley Herbst,4269,98,3,8
5456,2,Brandon Jones,4085,9,4,7
5456,2,Ryan Sieg,3884,39,5,6
5456,2,Sammy Smith,4441,8,6,5
5456,2,Austin Hill,4133,21,7,4
5456,2,Jesse Love,4463,2,8,3
5456,2,AJ Allmendinger,3774,16,9,2
5456,2,Sam Mayer,4327,1,10,1
5437,1,Jesse Love,4463,2,1,10
5437,1,Parker Kligerman,3914,48,2,9
5437,1,Austin Hill,4133,21,3,8
5437,1,Chandler Smith,4312,81,4,7
5437,1,AJ Allmendinger,3774,16,5,6
5437,1,Ryan Truex,3952,20,6,5
5437,1,Shane Van Gisbergen,4469,97,7,4
5437,1,Brandon Jones,4085,9,8,3
5437,1,Riley Herbst,4269,98,9,2
5437,1,Cole Custer,4104,00,10,1
5437,2,Austin Hill,4133,21,1,10
5437,2,Jesse Love,4463,2,2,9
5437,2,AJ Allmendinger,3774,16,3,8
5437,2,Ryan Sieg,3884,39,4,7
5437,2,Brandon Jones,4085,9,5,6
5437,2,Chandler Smith,4312,81,6,5
5437,2,Parker Kligerman,3914,48,7,4
5437,2,Riley Herbst,4269,98,8,3
5437,2,Jeb Burton,4018,27,9,2
5437,2,Cole Custer,4104,00,10,1
5438,1,Justin Allgaier,34,7,1,10
5438,1,Brandon Jones,4085,9,2,9
5438,1,Cole Custer,4104,00,3,8
5438,1,Sheldon Creed,4204,18,4,7
5438,1,Riley Herbst,4269,98,5,6
5438,1,Austin Hill,4133,21,6,5
5438,1,Chandler Smith,4312,81,7,4
5438,1,AJ Allmendinger,3774,16,8,3
5438,1,Ryan Truex,3952,20,9,2
5438,1,Sam Mayer,4327,1,10,1
5438,2,Cole Custer,4104,00,1,10
5438,2,Austin Hill,4133,21,2,9
5438,2,Jesse Love,4463,2,3,8
5438,2,Parker Retzlaff,4419,31,4,7
5438,2,Sheldon Creed,4204,18,5,6
5438,2,Justin Allgaier,34,7,6,5
5438,2,Riley Herbst,4269,98,7,4
5438,2,Chandler Smith,4312,81,8,3
5438,2,Sammy Smith,4441,8,9,2
5438,2,Ryan Truex,3952,20,10,1
5439,1,Justin Allgaier,34,7,1,10
5439,1,Austin Hill,4133,21,2,9
5439,1,Sam Mayer,4327,1,3,8
5439,1,AJ Allmendinger,3774,16,4,7
5439,1,Parker Kligerman,3914,48,5,6
5439,1,Chandler Smith,4312,81,6,5
5439,1,Aric Almirola,40,20,7,4
5439,1,Jesse Love,4463,2,8,3
5439,1,Riley Herbst,4269,98,9,2
5439,1,Sheldon Creed,4204,18,10,1
5439,2,Justin Allgaier,34,7,1,10
5439,2,Austin Hill,4133,21,2,9
5439,2,Parker Kligerman,3914,48,3,8
5439,2,Sam Mayer,4327,1,4,7
5439,2,Aric Almirola,40,20,5,6
5439,2,AJ Allmendinger,3774,16,6,5
5439,2,Jesse Love,4463,2,7,4
5439,2,Brandon Jones,4085,9,8,3
5439,2,Riley Herbst,4269,98,9,2
5439,2,Chandler Smith,4312,81,10,1
5440,1,Justin Allgaier,34,7,1,10
5440,1,Ty Gibbs,4368,20,2,0
5440,1,Kyle Busch,454,33,3,0
5440,1,Brandon Jones,4085,9,4,7
5440,1,AJ Allmendinger,3774,16,5,6
5440,1,Sammy Smith,4441,8,6,5
5440,1,Austin Hill,4133,21,7,4
5440,1,Chandler Smith,4312,81,8,3
5440,1,Ryan Sieg,3884,39,9,2
5440,1,Cole Custer,4104,00,10,1
5440,2,Justin Allgaier,34,7,1,10
5440,2,Kyle Busch,454,33,2,0
5440,2,Austin Hill,4133,21,3,8
5440,2,Sam Mayer,4327,1,4,7
5440,2,Sheldon Creed,4204,18,5,6
5440,2,Ty Gibbs,4368,20,6,0
5440,2,Ryan Sieg,3884,39,7,4
5440,2,Chandler Smith,4312,81,8,3
5440,2,Jesse Love,4463,2,9,2
5440,2,Noah Gragson,4224,30,10,0
5441,1,Justin Allgaier,34,7,1,10
5441,1,Riley Herbst,4269,98,2,9
5441,1,Sheldon Creed,4204,18,3,8
5441,1,Josh Bilicki,4213,19,4,7
5441,1,Parker Kligerman,3914,48,5,6
5441,1,Sammy Smith,4441,8,6,5
5441,1,Cole Custer,4104,00,7,4
5441,1,Ryan Truex,3952,20,8,3
5441,1,Austin Hill,4133,21,9,2
5441,1,Sage Karam,4409,26,10,1
5441,2,Justin Allgaier,34,7,1,10
5441,2,Sheldon Creed,4204,18,2,9
5441,2,Josh Bilicki,4213,19,3,8
5441,2,Cole Custer,4104,00,4,7
5441,2,Shane Van Gisbergen,4469,97,5,6
5441,2,Chandler Smith,4312,81,6,5
5441,2,Riley Herbst,4269,98,7,4
5441,2,Sage Karam,4409,26,8,3
5441,2,Sam Mayer,4327,1,9,2
5441,2,Ed Jones,4454,24,10,1
5442,1,Shane Van Gisbergen,4469,97,1,10
5442,1,AJ Allmendinger,3774,16,2,9
5442,1,Austin Hill,4133,21,3,8
5442,1,Parker Kligerman,3914,48,4,7
5442,1,John H. Nemechek,4092,20,5,0
5442,1,Chandler Smith,4312,81,6,5
5442,1,Sammy Smith,4441,8,7,4
5442,1,Anthony Alfredo,4301,5,8,3
5442,1,Parker Retzlaff,4419,31,9,2
5442,1,Riley Herbst,4269,98,10,1
5442,2,Ty Gibbs,4368,19,1,0
5442,2,Shane Van Gisbergen,4469,97,2,9
5442,2,Jesse Love,4463,2,3,8
5442,2,Sheldon Creed,4204,18,4,7
5442,2,Cole Custer,4104,00,5,6
5442,2,Chandler Smith,4312,81,6,5
5442,2,John H. Nemechek,4092,20,7,0
5442,2,Parker Kligerman,3914,48,8,3
5442,2,Justin Allgaier,34,7,9,2
5442,2,Parker Retzlaff,4419,31,10,1
5430,1,Chandler Smith,4312,81,1,10
5430,1,Sheldon Creed,4204,18,2,9
5430,1,Sam Mayer,4327,1,3,8
5430,1,Justin Allgaier,34,7,4,7
5430,1,Sammy Smith,4441,8,5,6
5430,1,Cole Custer,4104,00,6,5
5430,1,Brett Moffitt,4038,19,7,0
5430,1,Corey Heim,4387,26,8,0
5430,1,John H. Nemechek,4092,20,9,0
5430,1,Jesse Love,4463,2,10,1
5430,2,Chandler Smith,4312,81,1,10
5430,2,Sam Mayer,4327,1,2,9
5430,2,Ross Chastain,4001,92,3,0
5430,2,Corey Heim,4387,26,4,0
5430,2,Sammy Smith,4441,8,5,6
5430,2,Sheldon Creed,4204,18,6,5
5430,2,Justin Allgaier,34,7,7,4
5430,2,Riley Herbst,4269,98,8,3
5430,2,Cole Custer,4104,00,9,2
5430,2,Austin Hill,4133,21,10,1
5446,1,Sam Mayer,4327,1,1,10
5446,1,Sammy Smith,4441,8,2,9
5446,1,Riley Herbst,4269,98,3,8
5446,1,AJ Allmendinger,3774,16,4,7
5446,1,Justin Allgaier,34,7,5,6
5446,1,Alex Bowman,4045,17,6,0
5446,1,Carson Kvapil,4467,88,7,4
5446,1,Ryan Sieg,3884,39,8,3
5446,1,Jeb Burton,4018,27,9,2
5446,1,Justin Bonsignore,4495,19,10,1
5446,2,Christopher Bell,4153,20,1,0
5446,2,Justin Bonsignore,4495,19,2,9
5446,2,Cole Custer,4104,00,3,8
5446,2,Sheldon Creed,4204,18,4,7
5446,2,Chandler Smith,4312,81,5,6
5446,2,Justin Allgaier,34,7,6,5
5446,2,Corey Heim,4387,26,7,0
5446,2,Brandon Jones,4085,9,8,3
5446,2,Austin Hill,4133,21,9,2
5446,2,Parker Kligerman,3914,48,10,1
5443,1,Ty Gibbs,4368,19,1,0
5443,1,AJ Allmendinger,3774,16,2,9
5443,1,Brandon Jones,4085,9,3,8
5443,1,Cole Custer,4104,00,4,7
5443,1,Justin Allgaier,34,7,5,6
5443,1,Noah Gragson,4224,30,6,0
5443,1,Riley Herbst,4269,98,7,4
5443,1,John H. Nemechek,4092,20,8,0
5443,1,Chandler Smith,4312,81,9,2
5443,1,Ryan Sieg,3884,39,10,1
5443,2,John H. Nemechek,4092,20,1,0
5443,2,AJ Allmendinger,3774,16,2,9
5443,2,Cole Custer,4104,00,3,8
5443,2,Ty Gibbs,4368,19,4,0
5443,2,Chandler Smith,4312,81,5,6
5443,2,Noah Gragson,4224,30,6,0
5443,2,Jesse Love,4463,2,7,4
5443,2,Brandon Jones,4085,9,8,3
5443,2,Justin Allgaier,34,7,9,2
5443,2,Riley Herbst,4269,98,10,1
5444,1,Shane Van Gisbergen,4469,97,1,10
5444,1,Kyle Larson,4030,17,2,0
5444,1,Ty Gibbs,4368,19,3,0
5444,1,Connor Mosack,4433,88,4,0
5444,1,Cole Custer,4104,00,5,6
5444,1,AJ Allmendinger,3774,16,6,5
5444,1,Jesse Love,4463,2,7,4
5444,1,Austin Hill,4133,21,8,3
5444,1,Sam Mayer,4327,1,9,2
5444,1,Parker Kligerman,3914,48,10,1
5444,2,Austin Hill,4133,21,1,10
5444,2,Sammy Smith,4441,8,2,9
5444,2,Jesse Love,4463,2,3,8
5444,2,Justin Allgaier,34,7,4,7
5444,2,Sheldon Creed,4204,18,5,6
5444,2,Ty Gibbs,4368,19,6,0
5444,2,Parker Kligerman,3914,48,7,4
5444,2,Sam Mayer,4327,1,8,3
5444,2,John H. Nemechek,4092,20,9,0
5444,2,Shane Van Gisbergen,4469,97,10,1
5447,1,Justin Allgaier,34,7,1,10
5447,1,Cole Custer,4104,00,2,9
5447,1,Chandler Smith,4312,81,3,8
5447,1,William Byron,4184,17,4,0
5447,1,AJ Allmendinger,3774,16,5,6
5447,1,Austin Hill,4133,21,6,5
5447,1,Riley Herbst,4269,98,7,4
5447,1,Ryan Sieg,3884,39,8,3
5447,1,Sammy Smith,4441,8,9,2
5447,1,Sheldon Creed,4204,18,10,1
5447,2,Cole Custer,4104,00,1,10
5447,2,Chandler Smith,4312,81,2,9
5447,2,Austin Hill,4133,21,3,8
5447,2,Riley Herbst,4269,98,4,7
5447,2,Ryan Sieg,3884,39,5,6
5447,2,AJ Allmendinger,3774,16,6,5
5447,2,Sheldon Creed,4204,18,7,4
5447,2,Sammy Smith,4441,8,8,3
5447,2,Corey Heim,4387,26,9,0
5447,2,Justin Allgaier,34,7,10,1
5450,1,Riley Herbst,4269,98,1,10
5450,1,AJ Allmendinger,3774,16,2,9
5450,1,Ryan Sieg,3884,39,3,8
5450,1,Brandon Jones,4085,9,4,7
5450,1,Justin Allgaier,34,7,5,6
5450,1,Cole Custer,4104,00,6,5
5450,1,Parker Kligerman,3914,48,7,4
5450,1,Aric Almirola,40,20,8,3
5450,1,Carson Kvapil,4467,88,9,2
5450,1,Matt DiBenedetto,3916,38,10,1
5450,2,Ryan Sieg,3884,39,1,10
5450,2,Aric Almirola,40,20,2,9
5450,2,Riley Herbst,4269,98,3,8
5450,2,AJ Allmendinger,3774,16,4,7
5450,2,Justin Allgaier,34,7,5,6
5450,2,Cole Custer,4104,00,6,5
5450,2,Shane Van Gisbergen,4469,97,7,4
5450,2,Austin Hill,4133,21,8,3
5450,2,Leland Honeyman,4449,42,9,2
5450,2,Sheldon Creed,4204,18,10,1
5449,1,Ryan Sieg,3884,39,1,10
5449,1,Brandon Jones,4085,9,2,9
5449,1,Chandler Smith,4312,81,3,8
5449,1,Justin Allgaier,34,7,4,7
5449,1,Lawless Alan,4371,15,5,0
5449,1,Austin Hill,4133,21,6,5
5449,1,Riley Herbst,4269,98,7,4
5449,1,Kyle Sieg,4388,28,8,3
5449,1,AJ Allmendinger,3774,16,9,2
5449,1,Parker Kligerman,3914,48,10,1
5449,2,John H. Nemechek,4092,20,1,0
5449,2,Jesse Love,4463,2,2,9
5449,2,AJ Allmendinger,3774,16,3,8
5449,2,Taylor Gray,4406,19,4,0
5449,2,Sammy Smith,4441,8,5,6
5449,2,Chandler Smith,4312,81,6,5
5449,2,Justin Allgaier,34,7,7,4
5449,2,Sheldon Creed,4204,18,8,3
5449,2,Jeb Burton,4018,27,9,2
5449,2,Anthony Alfredo,4301,5,10,1
5452,1,Justin Allgaier,34,7,1,10
5452,1,Chandler Smith,4312,81,2,9
5452,1,AJ Allmendinger,3774,16,3,8
5452,1,Sheldon Creed,4204,18,4,7
5452,1,Parker Kligerman,3914,48,5,6
5452,1,Ryan Truex,3952,20,6,5
5452,1,Anthony Alfredo,4301,5,7,4
5452,1,Joe Graf Jr,4313,19,8,3
5452,1,Sammy Smith,4441,8,9,2
5452,1,Jeremy Clements,595,51,10,1
5452,2,Justin Allgaier,34,7,1,10
5452,2,Riley Herbst,4269,98,2,9
5452,2,Ryan Truex,3952,20,3,8
5452,2,AJ Allmendinger,3774,16,4,7
5452,2,Jeb Burton,4018,27,5,6
5452,2,Parker Kligerman,3914,48,6,5
5452,2,Sheldon Creed,4204,18,7,4
5452,2,Chandler Smith,4312,81,8,3
5452,2,Brandon Jones,4085,9,9,2
5452,2,Josh Williams,4106,11,10,1
5453,1,Christopher Bell,4153,20,1,0
5453,1,Austin Hill,4133,21,2,9
5453,1,AJ Allmendinger,3774,16,3,8
5453,1,Parker Kligerman,3914,48,4,7
5453,1,Sheldon Creed,4204,18,5,6
5453,1,Sammy Smith,4441,8,6,5
5453,1,Justin Allgaier,34,7,7,4
5453,1,Chad Finchum,4232,14,8,3
5453,1,Cole Custer,4104,00,9,2
5453,1,Chandler Smith,4312,81,10,1
5453,2,Sheldon Creed,4204,18,1,10
5453,2,Christopher Bell,4153,20,2,0
5453,2,AJ Allmendinger,3774,16,3,8
5453,2,Sammy Smith,4441,8,4,7
5453,2,Justin Allgaier,34,7,5,6
5453,2,Cole Custer,4104,00,6,5
5453,2,Austin Hill,4133,21,7,4
5453,2,Parker Kligerman,3914,48,8,3
5453,2,Noah Gragson,4224,30,9,0
5453,2,Chase Elliott,4062,17,10,0
5445,1,Justin Allgaier,34,7,1,10
5445,1,Austin Hill,4133,21,2,9
5445,1,Riley Herbst,4269,98,3,8
5445,1,Sheldon Creed,4204,18,4,7
5445,1,Jesse Love,4463,2,5,6
5445,1,Sam Mayer,4327,1,6,5
5445,1,Brandon Jones,4085,9,7,4
5445,1,Cole Custer,4104,00,8,3
5445,1,Chandler Smith,4312,81,9,2
5445,1,Taylor Gray,4406,19,10,0
5445,2,AJ Allmendinger,3774,16,1,10
5445,2,Sammy Smith,4441,8,2,9
5445,2,Cole Custer,4104,00,3,8
5445,2,Riley Herbst,4269,98,4,7
5445,2,Justin Allgaier,34,7,5,6
5445,2,Jesse Love,4463,2,6,5
5445,2,Taylor Gray,4406,19,7,0
5445,2,Chandler Smith,4312,81,8,3
5445,2,Shane Van Gisbergen,4469,97,9,2
5445,2,Austin Hill,4133,21,10,1
5451,1,Connor Zilisch,4481,88,1,10
5451,1,Justin Allgaier,34,7,2,9
5451,1,Aric Almirola,40,20,3,8
5451,1,Chandler Smith,4312,81,4,7
5451,1,Sheldon Creed,4204,18,5,6
5451,1,Cole Custer,4104,00,6,5
5451,1,Jesse Love,4463,2,7,4
5451,1,Riley Herbst,4269,98,8,3
5451,1,Ryan Sieg,3884,39,9,2
5451,1,Jeremy Clements,595,51,10,1
5451,2,William Byron,4184,17,1,0
5451,2,Ty Gibbs,4368,19,2,0
5451,2,Connor Zilisch,4481,88,3,8
5451,2,Sam Mayer,4327,1,4,7
5451,2,Justin Allgaier,34,7,5,6
5451,2,Cole Custer,4104,00,6,5
5451,2,Riley Herbst,4269,98,7,4
5451,2,Austin Hill,4133,21,8,3
5451,2,Ryan Sieg,3884,39,9,2
5451,2,Jeremy Clements,595,51,10,1
5455,1,Chandler Smith,4312,81,1,10
5455,1,Jesse Love,4463,2,2,9
5455,1,Sheldon Creed,4204,18,3,8
5455,1,AJ Allmendinger,3774,16,4,7
5455,1,Anthony Alfredo,4301,5,5,6
5455,1,Jeremy Clements,595,51,6,5
5455,1,Cole Custer,4104,00,7,4
5455,1,Jeffrey Earnhardt,3894,26,8,0
5455,1,Ryan Truex,3952,20,9,2
5455,1,Joe Graf Jr,4313,19,10,1
5455,2,Jeremy Clements,595,51,1,10
5455,2,Cole Custer,4104,00,2,9
5455,2,Ryan Truex,3952,20,3,8
5455,2,Sheldon Creed,4204,18,4,7
5455,2,Chandler Smith,4312,81,5,6
5455,2,Jesse Love,4463,2,6,5
5455,2,Riley Herbst,4269,98,7,4
5455,2,Sam Mayer,4327,1,8,3
5455,2,Dale Earnhardt Jr,915,88,9,2
5455,2,Parker Kligerman,3914,48,10,1
5462,1,Johnny Sauter,2911,45,1,10
5462,1,Ty Majeski,4235,98,2,9
5462,1,Bayley Currey,4257,41,3,8
5462,1,Tyler Ankrum,4296,18,4,7
5462,1,Taylor Gray,4406,17,5,6
5462,1,Bret Holmes,4373,32,6,5
5462,1,Jack Wood,4391,91,7,4
5462,1,Christian Eckes,4268,19,8,3
5462,1,Dean Thompson,4414,5,9,2
5462,1,Corey Heim,4387,11,10,1
5462,2,Tyler Ankrum,4296,18,1,10
5462,2,Christian Eckes,4268,19,2,9
5462,2,Matt Crafton,694,88,3,8
5462,2,Daniel Dye,4451,43,4,7
5462,2,Ben Rhodes,4107,99,5,6
5462,2,Ty Majeski,4235,98,6,5
5462,2,Corey LaJoie,4096,7,7,0
5462,2,Grant Enfinger,3978,9,8,3
5462,2,Nicholas Sanchez,4416,2,9,2
5462,2,Corey Heim,4387,11,10,1
5464,1,Christian Eckes,4268,19,1,10
5464,1,Tyler Ankrum,4296,18,2,9
5464,1,Grant Enfinger,3978,9,3,8
5464,1,Ty Majeski,4235,98,4,7
5464,1,Ben Rhodes,4107,99,5,6
5464,1,Jake Garcia,4423,13,6,5
5464,1,Kyle Busch,454,7,7,0
5464,1,Jack Wood,4391,91,8,3
5464,1,Daniel Dye,4451,43,9,2
5464,1,Bayley Currey,4257,41,10,1
5464,2,Kyle Busch,454,7,1,0
5464,2,Tyler Ankrum,4296,18,2,9
5464,2,Grant Enfinger,3978,9,3,8
5464,2,Tanner Gray,4342,15,4,7
5464,2,Corey Heim,4387,11,5,6
5464,2,Nicholas Sanchez,4416,2,6,5
5464,2,Ty Majeski,4235,98,7,4
5464,2,Rajah Caruth,4422,71,8,3
5464,2,Taylor Gray,4406,17,9,2
5464,2,Bayley Currey,4257,41,10,1
5463,1,Ty Majeski,4235,98,1,10
5463,1,Rajah Caruth,4422,71,2,9
5463,1,Stewart Friesen,4205,52,3,8
5463,1,Tyler Ankrum,4296,18,4,7
5463,1,Corey Heim,4387,11,5,6
5463,1,Christopher Bell,4153,1,6,0
5463,1,Taylor Gray,4406,17,7,4
5463,1,Kyle Busch,454,7,8,0
5463,1,Grant Enfinger,3978,9,9,2
5463,1,Matt Crafton,694,88,10,1
5463,2,Ty Majeski,4235,98,1,10
5463,2,Corey Heim,4387,11,2,9
5463,2,Rajah Caruth,4422,71,3,8
5463,2,Taylor Gray,4406,17,4,7
5463,2,Kyle Busch,454,7,5,0
5463,2,Nicholas Sanchez,4416,2,6,5
5463,2,Grant Enfinger,3978,9,7,4
5463,2,Zane Smith,4272,91,8,0
5463,2,Stewart Friesen,4205,52,9,2
5463,2,Matt Crafton,694,88,10,1
5467,1,Kyle Busch,454,7,1,0
5467,1,Christian Eckes,4268,19,2,9
5467,1,Nicholas Sanchez,4416,2,3,8
5467,1,Ty Majeski,4235,98,4,7
5467,1,Zane Smith,4272,91,5,0
5467,1,Taylor Gray,4406,17,6,5
5467,1,Tyler Ankrum,4296,18,7,4
5467,1,Ben Rhodes,4107,99,8,3
5467,1,Kaden Honeycutt,4427,45,9,2
5467,1,Grant Enfinger,3978,9,10,1
5467,2,Kyle Busch,454,7,1,0
5467,2,Nicholas Sanchez,4416,2,2,9
5467,2,Christian Eckes,4268,19,3,8
5467,2,Ty Majeski,4235,98,4,7
5467,2,Zane Smith,4272,91,5,0
5467,2,Tyler Ankrum,4296,18,6,5
5467,2,Stewart Friesen,4205,52,7,4
5467,2,Matt Crafton,694,88,8,3
5467,2,Ben Rhodes,4107,99,9,2
5467,2,Layne Riggs,4446,38,10,1
5465,1,Nicholas Sanchez,4416,2,1,10
5465,1,Ty Majeski,4235,98,2,9
5465,1,Tanner Gray,4342,15,3,8
5465,1,Tyler Ankrum,4296,18,4,7
5465,1,Christian Eckes,4268,19,5,6
5465,1,Ben Rhodes,4107,99,6,5
5465,1,Chase Purdy,4295,77,7,4
5465,1,Matt Crafton,694,88,8,3
5465,1,Jack Wood,4391,91,9,2
5465,1,Ty Dillon,4013,25,10,1
5465,2,Corey Heim,4387,11,1,10
5465,2,Ty Majeski,4235,98,2,9
5465,2,Jack Hawksworth,4337,1,3,0
5465,2,Ben Rhodes,4107,99,4,7
5465,2,Taylor Gray,4406,17,5,6
5465,2,Connor Zilisch,4481,7,6,5
5465,2,Rajah Caruth,4422,71,7,4
5465,2,Tyler Ankrum,4296,18,8,3
5465,2,Dean Thompson,4414,5,9,2
5465,2,Matt Crafton,694,88,10,1
5468,1,Christian Eckes,4268,19,1,10
5468,1,Ty Majeski,4235,98,2,9
5468,1,Layne Riggs,4446,38,3,8
5468,1,Corey Heim,4387,11,4,7
5468,1,Nicholas Sanchez,4416,2,5,6
5468,1,Ben Rhodes,4107,99,6,5
5468,1,Tyler Ankrum,4296,18,7,4
5468,1,Jake Garcia,4423,13,8,3
5468,1,Kaden Honeycutt,4427,45,9,2
5468,1,Chase Purdy,4295,77,10,1
5468,2,Christian Eckes,4268,19,1,10
5468,2,Tyler Ankrum,4296,18,2,9
5468,2,Chase Purdy,4295,77,3,8
5468,2,Ty Majeski,4235,98,4,7
5468,2,Kaden Honeycutt,4427,45,5,6
5468,2,Jake Garcia,4423,13,6,5
5468,2,Dean Thompson,4414,5,7,4
5468,2,Bayley Currey,4257,41,8,3
5468,2,Taylor Gray,4406,17,9,2
5468,2,William Sawalich,4459,1,10,1
5466,1,Kyle Busch,454,7,1,0
5466,1,Christian Eckes,4268,19,2,9
5466,1,Nicholas Sanchez,4416,2,3,8
5466,1,Zane Smith,4272,91,4,0
5466,1,Stewart Friesen,4205,52,5,6
5466,1,Daniel Dye,4451,43,6,5
5466,1,Layne Riggs,4446,38,7,4
5466,1,Grant Enfinger,3978,9,8,3
5466,1,Corey Heim,4387,11,9,2
5466,1,Taylor Gray,4406,17,10,1
5466,2,Kyle Busch,454,7,1,0
5466,2,Nicholas Sanchez,4416,2,2,9
5466,2,Christian Eckes,4268,19,3,8
5466,2,Corey Heim,4387,11,4,7
5466,2,Taylor Gray,4406,17,5,6
5466,2,Layne Riggs,4446,38,6,5
5466,2,Zane Smith,4272,91,7,0
5466,2,Daniel Dye,4451,43,8,3
5466,2,Grant Enfinger,3978,9,9,2
5466,2,Johnny Sauter,2911,45,10,1
5469,1,Corey Heim,4387,11,1,10
5469,1,Zane Smith,4272,91,2,0
5469,1,Christian Eckes,4268,19,3,8
5469,1,Chase Purdy,4295,77,4,7
5469,1,Kaden Honeycutt,4427,45,5,6
5469,1,Ben Rhodes,4107,99,6,5
5469,1,Connor Mosack,4433,7,7,4
5469,1,Tyler Ankrum,4296,18,8,3
5469,1,Ty Dillon,4013,25,9,2
5469,1,Daniel Dye,4451,43,10,1
5469,2,Zane Smith,4272,91,1,0
5469,2,Corey Heim,4387,11,2,9
5469,2,Christian Eckes,4268,19,3,8
5469,2,Kaden Honeycutt,4427,45,4,7
5469,2,Chase Purdy,4295,77,5,6
5469,2,Brett Moffitt,4038,1,6,5
5469,2,Nicholas Sanchez,4416,2,7,4
5469,2,Rajah Caruth,4422,71,8,3
5469,2,Connor Mosack,4433,7,9,2
5469,2,Ben Rhodes,4107,99,10,1
5470,1,Corey Heim,4387,11,1,10
5470,1,Christian Eckes,4268,19,2,9
5470,1,Ty Majeski,4235,98,3,8
5470,1,Taylor Gray,4406,17,4,7
5470,1,Layne Riggs,4446,38,5,6
5470,1,Ross Chastain,4001,45,6,0
5470,1,Dean Thompson,4414,5,7,4
5470,1,Ben Rhodes,4107,99,8,3
5470,1,Stewart Friesen,4205,52,9,2
5470,1,Grant Enfinger,3978,9,10,1
5470,2,Corey Heim,4387,11,1,10
5470,2,Rajah Caruth,4422,71,2,9
5470,2,Christian Eckes,4268,19,3,8
5470,2,Ty Majeski,4235,98,4,7
5470,2,Grant Enfinger,3978,9,5,6
5470,2,Matt Crafton,694,88,6,5
5470,2,Layne Riggs,4446,38,7,4
5470,2,Ross Chastain,4001,45,8,0
5470,2,Taylor Gray,4406,17,9,2
