season,series_id,race_num,race_date,race_short_id,race_track_name,race_track_id,race_car_count,race_winner_name,race_winner_real_id,race_winner_starting_pos,race_winner_make,race_lap_len,race_track_surface,race_miles_completed,race_purse_completed,race_pole_time,race_cautions,race_speed,race_lead_changes,race_url,race_track_url,race_winner_url
2014,C,1,02/21/14,2014_01,Daytona,Daytona_International_Speedway,36,Kyle Busch,buschky01,7,Toyota ,2.500,P,250,603589,NTT,4,142.631,8,https://www.racing-reference.info/race-results/2014_NextEra_Energy_Resources_250/C, https://www.racing-reference.info/tracks/Daytona_International_Speedway,https://www.racing-reference.info/driver/buschky01/
2014,C,2,03/30/14,2014_02,Martinsville,Martinsville_Speedway,36,Matt Crafton,craftma01,10,Toyota ,0.526,P,135,412476,NTT,10,68.741,17,https://www.racing-reference.info/race-results/2014_Kroger_250/C, https://www.racing-reference.info/tracks/Martinsville_Speedway,https://www.racing-reference.info/driver/craftma01/
2014,C,3,05/09/14,2014_03,Kansas,Kansas_Speedway,31,Kyle Busch,buschky01,1,Toyota ,1.500,P,251,447376,178.921,9,107.039,15,https://www.racing-reference.info/race-results/2014_SFP_250/C, https://www.racing-reference.info/tracks/Kansas_Speedway,https://www.racing-reference.info/driver/buschky01/
2014,C,4,05/16/14,2014_04,Charlotte,Charlotte_Motor_Speedway,33,Kyle Busch,buschky01,1,Toyota ,1.500,P,201,399166,183.773,9,100.584,2,https://www.racing-reference.info/race-results/2014_North_Carolina_Education_Lottery_200/C, https://www.racing-reference.info/tracks/Charlotte_Motor_Speedway,https://www.racing-reference.info/driver/buschky01/
2014,C,5,05/30/14,2014_05,Dover,Dover_International_Speedway,35,Kyle Busch,buschky01,1,Toyota ,1.000,P,200,501491,NTT,7,102.389,6,https://www.racing-reference.info/race-results/2014_Lucas_Oil_200/C, https://www.racing-reference.info/tracks/Dover_International_Speedway,https://www.racing-reference.info/driver/buschky01/
2014,C,6,06/06/14,2014_06,Fort Worth,Texas_Motor_Speedway,27,Matt Crafton,craftma01,2,Toyota ,1.500,P,251,393181,179.677,4,132.970,8,https://www.racing-reference.info/race-results/2014_Winstar_World_Casino_And_Resort_400/C, https://www.racing-reference.info/tracks/Texas_Motor_Speedway,https://www.racing-reference.info/driver/craftma01/
2014,C,7,06/14/14,2014_07,Gateway,Worldwide_Technology_Raceway_at_Gateway,32,"Darrell Wallace, Jr.",wallada01,2,Toyota ,1.250,P,200,367606,136.426,7,95.037,12,https://www.racing-reference.info/race-results/2014_Drivin_for_Linemen_200/C, https://www.racing-reference.info/tracks/Worldwide_Technology_Raceway_at_Gateway,https://www.racing-reference.info/driver/wallada01/
2014,C,8,06/26/14,2014_08,Kentucky,Kentucky_Speedway,32,Kyle Busch,buschky01,1,Toyota ,1.500,P,225,421611,175.884,6,130.962,7,https://www.racing-reference.info/race-results/2014_UNOH_225/C, https://www.racing-reference.info/tracks/Kentucky_Speedway,https://www.racing-reference.info/driver/buschky01/
2014,C,9,07/11/14,2014_09,Iowa,Iowa_Speedway,36,Erik Jones,joneser02,2,Toyota ,0.875,P,175,400924,137.279,4,110.429,6,https://www.racing-reference.info/race-results/2014_American_Ethanol_200_Presented_by_Enogen/C, https://www.racing-reference.info/tracks/Iowa_Speedway,https://www.racing-reference.info/driver/joneser02/
2014,C,10,07/23/14,2014_10,Eldora,Eldora_Speedway,30,"Darrell Wallace, Jr.",wallada01,6,Toyota ,0.500,D,75,309874,90.393,7,50.195,5,https://www.racing-reference.info/race-results/2014_1-800_Car_Cash_Mudsummer_Classic/C, https://www.racing-reference.info/tracks/Eldora_Speedway,https://www.racing-reference.info/driver/wallada01/
2014,C,11,08/02/14,2014_11,Pocono,Pocono_Raceway,32,Austin Dillon,dilloau01,2,Chevrolet ,2.500,P,160,359296,168.913,4,121.365,10,https://www.racing-reference.info/race-results/2014_Pocono_Mountains_150/C, https://www.racing-reference.info/tracks/Pocono_Raceway,https://www.racing-reference.info/driver/dilloau01/
2014,C,12,08/16/14,2014_12,Michigan,Michigan_International_Speedway,29,Johnny Sauter,sautejo01,5,Toyota ,2.000,P,200,365106,173.152,1,161.110,10,https://www.racing-reference.info/race-results/2014_Careers_for_Veterans_200/C, https://www.racing-reference.info/tracks/Michigan_International_Speedway,https://www.racing-reference.info/driver/sautejo01/
2014,C,13,08/20/14,2014_13,Bristol,Bristol_Motor_Speedway,36,Brad Keselowski,keselbr01,4,Ford ,0.533,P,107,409601,124.662,4,91.919,5,https://www.racing-reference.info/race-results/2014_UNOH_200_Presented_by_ZLOOP/C, https://www.racing-reference.info/tracks/Bristol_Motor_Speedway,https://www.racing-reference.info/driver/keselbr01/
2014,C,14,08/31/14,2014_14,Bowmanville,Canadian_Tire_Motorsports_Park,28,Ryan Blaney,blanery01,14,Ford ,2.459,R,157,484206,109.889,2,92.514,8,https://www.racing-reference.info/race-results/2014_Chevrolet_Silverado_250/C, https://www.racing-reference.info/tracks/Canadian_Tire_Motorsports_Park,https://www.racing-reference.info/driver/blanery01/
