season,series_id,race_num,race_date,race_track_name,race_track_id,race_car_count,race_winner_name,race_winner_real_id,race_winner_starting_pos,race_winner_make,race_lap_len,race_track_surface,race_miles_completed,race_purse_completed,race_pole_time,race_cautions,race_speed,race_lead_changes,race_url,race_track_url,race_winner_url
1996,NA,1,05/25/96,Lime Rock,Lime_Rock_Park,10,David Donohue,donohda01,8,Dodge Stratus ,1.530,R,38,,,,96.226,3,https://www.racing-reference.info/race-results/1996_Dodge_Dealers_Grand_Prix_Race_1/NA, https://www.racing-reference.info/tracks/Lime_Rock_Park,https://www.racing-reference.info/driver/donohda01/
1996,NA,2,05/27/96,Lime Rock,Lime_Rock_Park,10,Dominic Dobson,dobsodo01,1,Dodge Stratus ,1.530,R,41,,,,96.194,0,https://www.racing-reference.info/race-results/1996_Dodge_Dealers_Grand_Prix_Race_2/NA, https://www.racing-reference.info/tracks/Lime_Rock_Park,https://www.racing-reference.info/driver/dobsodo01/
1996,NA,3,06/08/96,Belle Isle,The_Raceway_at_Belle_Isle,9,Darren Law,lawda01,4,BMW 318is ,2.100,S,32,,,,71.456,2,https://www.racing-reference.info/race-results/1996_ITT_Automotive_Detroit_Grand_Prix_Race_1/NA, https://www.racing-reference.info/tracks/The_Raceway_at_Belle_Isle,https://www.racing-reference.info/driver/lawda01/
1996,NA,4,06/08/96,Belle Isle,The_Raceway_at_Belle_Isle,9,Dominic Dobson,dobsodo01,5,Dodge Stratus ,2.100,S,29,,,,68.638,2,https://www.racing-reference.info/race-results/1996_ITT_Automotive_Detroit_Grand_Prix_Race_2/NA, https://www.racing-reference.info/tracks/The_Raceway_at_Belle_Isle,https://www.racing-reference.info/driver/dobsodo01/
1996,NA,5,06/22/96,Portland,Portland_Intenational_Raceway,8,Randy Pobst,pobstra01,1,Honda Accord ,1.950,R,37,,80.342,,85.830,0,https://www.racing-reference.info/race-results/1996_Budweiser-G.I._Joes_200_Race_1/NA, https://www.racing-reference.info/tracks/Portland_Intenational_Raceway,https://www.racing-reference.info/driver/pobstra01/
1996,NA,6,06/22/96,Portland,Portland_Intenational_Raceway,8,Randy Pobst,pobstra01,3,Honda Accord ,1.950,R,37,,79.723,,86.442,1,https://www.racing-reference.info/race-results/1996_Budweiser-_G.I._Joes_200_Race_2/NA, https://www.racing-reference.info/tracks/Portland_Intenational_Raceway,https://www.racing-reference.info/driver/pobstra01/
1996,NA,7,07/13/96,Toronto,Exhibition_Place,12,Randy Pobst,pobstra01,2,Honda Accord ,1.784,S,34,,77.024,,82.505,1,https://www.racing-reference.info/race-results/1996_Molson_Indy_Toronto_Race_1/NA, https://www.racing-reference.info/tracks/Exhibition_Place,https://www.racing-reference.info/driver/pobstra01/
1996,NA,8,07/13/96,Toronto,Exhibition_Place,12,Peter Hardman,hardmpe01,3,Honda Accord ,1.784,S,36,,76.168,,83.516,2,https://www.racing-reference.info/race-results/1996_Molson_Indy_Toronto_Race_2/NA, https://www.racing-reference.info/tracks/Exhibition_Place,https://www.racing-reference.info/driver/hardmpe01/
1996,NA,9,08/03/96,Trois-Rivieres,Circuit_de_Trois-Rivieres,9,Dominic Dobson,dobsodo01,3,Dodge Stratus ,1.521,S,30,,71.992,,70.882,1,https://www.racing-reference.info/race-results/1996_Grand_Prix_Players_de_Trois-Rivieres_Race_1/NA, https://www.racing-reference.info/tracks/Circuit_de_Trois-Rivieres,https://www.racing-reference.info/driver/dobsodo01/
1996,NA,10,08/04/96,Trois-Rivieres,Circuit_de_Trois-Rivieres,9,Randy Pobst,pobstra01,1,Honda Accord ,1.521,S,33,,70.445,,77.023,0,https://www.racing-reference.info/race-results/1996_Grand_Prix_Players_de_Trois-Rivieres_Race_2/NA, https://www.racing-reference.info/tracks/Circuit_de_Trois-Rivieres,https://www.racing-reference.info/driver/pobstra01/
