race_id,series_id,run_id,car_number,bonus_points,delta_leader,delta_next,first_name,driver_id,is_in_chase,is_points_eligible,is_rookie,last_name,membership_id,points,points_position,points_earned_this_race,stage_1_points,stage_1_winner,stage_2_points,stage_2_winner,stage_3_points,stage_3_winner,wins,top_5,top_10,poles
5143,1,0,,0,0,0,Kurt,453,False,True,False,Busch,1754,0,0,0,0,False,0,False,0,False,1,6,14,0
5143,1,0,,0,0,0,David,3170,False,False,False,Starr,2809,0,0,0,0,False,0,False,0,False,0,0,0,0
5143,1,0,,0,0,0,Derrike,666,False,True,False,Cope,3726,0,0,0,0,False,0,False,0,False,0,0,0,0
5143,1,0,,0,0,0,Ryan,2394,False,True,False,Newman,8859,0,0,0,0,False,0,False,0,False,0,2,5,0
5143,1,0,,0,0,0,Jamie,2208,False,True,False,Mcmurray,39567,0,0,0,0,False,0,False,0,False,0,0,1,0
5143,1,0,,0,0,0,Brad,1816,False,True,False,Keselowski,70634,0,0,0,0,False,0,False,0,False,1,10,17,0
5143,1,0,,0,0,0,Andy,3816,False,False,False,Lally,90461,0,0,0,0,False,0,False,0,False,0,0,0,0
5143,1,0,,0,0,0,David,2674,False,True,False,Ragan,114952,0,0,0,0,False,0,False,0,False,0,0,0,0
5143,1,0,,0,0,0,Jj,3669,False,False,False,Yeley,126843,0,0,0,0,False,0,False,0,False,0,0,0,0
5143,1,0,,0,0,0,Aric,40,False,True,False,Almirola,127822,0,0,0,0,False,0,False,0,False,1,2,5,1
5143,1,0,,0,0,0,Justin,34,False,False,False,Allgaier,137055,0,0,0,0,False,0,False,0,False,0,0,0,0
5143,1,0,,0,0,0,Ryan,4029,False,False,False,Ellis,143389,0,0,0,0,False,0,False,0,False,0,0,0,0
5143,1,0,,0,0,0,Landon,3808,False,False,False,Cassill,155459,0,0,0,0,False,0,False,0,False,0,0,0,0
5143,1,0,,0,0,0,Matt,3916,False,False,False,Dibenedetto,158586,0,0,0,0,False,0,False,0,False,0,3,9,0
5143,1,0,,0,0,0,Ty,4013,False,True,False,Dillon,160071,0,0,0,0,False,0,False,0,False,0,0,0,0
5143,1,0,,0,0,0,Stewart,4205,False,False,False,Friesen,161076,0,0,0,0,False,0,False,0,False,0,0,0,0
5143,1,0,,0,0,0,Corey,4096,False,True,False,Lajoie,165679,0,0,0,0,False,0,False,0,False,0,0,1,0
5143,1,0,,0,0,0,Ross,4001,False,True,False,Chastain,165715,0,0,0,0,False,0,False,0,False,0,3,8,0
5143,1,0,,0,0,0,Chris,3989,False,True,False,Buescher,165972,0,0,0,0,False,0,False,0,False,0,1,8,0
5143,1,0,,0,0,0,Bj,3973,False,True,False,Mcleod,167149,0,0,0,0,False,0,False,0,False,0,0,1,0
5143,1,0,,0,0,0,Parker,3914,False,False,False,Kligerman,171192,0,0,0,0,False,0,False,0,False,0,0,0,0
5143,1,0,,0,0,0,Josh,4123,False,False,False,Berry,173178,0,0,0,0,False,0,False,0,False,0,0,0,0
5143,1,0,,0,0,0,Joey,4004,False,False,False,Gase,174701,0,0,0,0,False,0,False,0,False,0,0,0,0
5143,1,0,,0,0,0,Timmy,3984,False,False,False,Hill,175565,0,0,0,0,False,0,False,0,False,0,0,0,0
5143,1,0,,0,0,0,Alex,4045,False,True,False,Bowman,180815,0,0,0,0,False,0,False,0,False,4,8,16,1
5143,1,0,,0,0,0,Chad,4232,False,False,False,Finchum,180834,0,0,0,0,False,0,False,0,False,0,0,0,0
5143,1,0,,0,0,0,Ben,4107,False,False,False,Rhodes,184721,0,0,0,0,False,0,False,0,False,0,0,0,0
5143,1,0,,0,0,0,Quin,4229,False,True,False,Houff,185441,0,0,0,0,False,0,False,0,False,0,0,0,0
5143,1,0,,0,0,0,Bayley,4257,False,False,False,Currey,187267,0,0,0,0,False,0,False,0,False,0,0,0,0
5143,1,0,,0,0,0,James,4211,False,True,False,Davison,191865,0,0,0,0,False,0,False,0,False,0,0,0,0
5143,1,0,,0,0,0,Scott,4200,False,True,False,Heckert,193647,0,0,0,0,False,0,False,0,False,0,0,0,0
5143,1,0,,0,0,0,Kaz,4191,False,False,False,Grala,193736,0,0,0,0,False,0,False,0,False,0,0,1,0
5143,1,0,,0,0,0,Cody,4125,False,True,False,Ware,196009,0,0,0,0,False,0,False,0,False,0,0,0,0
5143,1,0,,0,0,0,Shane,4380,False,True,False,Golobic,196396,0,0,0,0,False,0,False,0,False,0,0,0,0
5143,1,0,,0,0,0,Garrett,4142,False,False,False,Smithley,204298,0,0,0,0,False,0,False,0,False,0,0,0,0
5143,1,0,,0,0,0,Noah,4224,False,False,False,Gragson,204852,0,0,0,0,False,0,False,0,False,0,0,0,0
5143,1,0,,0,0,0,Anthony,4301,False,True,False,Alfredo,208506,0,0,0,0,False,0,False,0,False,0,0,1,0
5143,1,0,,0,0,0,Matt,4209,False,False,False,Mills,209611,0,0,0,0,False,0,False,0,False,0,0,0,0
5143,1,0,,0,0,0,Austin,4180,False,True,False,Cindric,211649,0,0,0,0,False,0,False,0,False,0,0,1,0
5143,1,0,,0,0,0,Josh,4213,False,False,False,Bilicki,217449,0,0,0,0,False,0,False,0,False,0,0,1,0
5143,1,0,,0,0,0,Chris,4238,False,True,False,Windom,222302,0,0,0,0,False,0,False,0,False,0,0,0,0
5143,1,0,,0,0,0,Mike,4329,False,True,False,Marlar,231842,0,0,0,0,False,0,False,0,False,0,0,0,0
5143,1,0,,0,0,0,Rc,4360,False,True,False,Enerson,235139,0,0,0,0,False,0,False,0,False,0,0,0,0
5143,1,0,,0,0,0,Kyle,4389,False,False,False,Tilley,237043,0,0,0,0,False,0,False,0,False,0,0,0,0
5143,1,0,,0,0,0,Ryan,4398,False,True,False,Eversley,238524,0,0,0,0,False,0,False,0,False,0,0,0,0
5143,1,0,,0,0,0,Joey,4413,False,True,False,Hand,239585,0,0,0,0,False,0,False,0,False,0,0,0,0
5143,1,0,18,0,0,0,Kyle,454,False,True,False,Busch,85071,0,0,0,0,False,0,False,0,False,2,14,22,0
5143,1,0,8,0,0,0,Tyler,4065,False,True,False,Reddick,191864,0,0,0,0,False,0,False,0,False,0,3,16,1
5143,1,0,31,0,0,0,Justin,4172,False,True,False,Haley,199837,0,0,0,0,False,0,False,0,False,0,0,2,0
5143,1,0,22,0,0,0,Joey,3859,False,True,False,Logano,151509,0,0,0,0,False,0,False,0,False,1,10,19,0
5143,1,0,99,0,0,0,Daniel,4113,False,True,False,Suarez,175323,0,0,0,0,False,0,False,0,False,0,1,4,0
5143,1,0,14,0,0,0,Chase,4228,False,True,False,Briscoe,198496,0,0,0,0,False,0,False,0,False,0,0,3,0
5143,1,0,24,0,0,0,William,4184,False,True,False,Byron,201058,0,0,0,0,False,0,False,0,False,1,12,20,2
5143,1,0,5,0,0,0,Kyle,4030,False,True,False,Larson,187538,0,0,0,0,False,0,False,0,False,10,20,26,2
5143,1,0,47,0,0,0,Ricky,3888,False,True,False,Stenhouse Jr.,159009,0,0,0,0,False,0,False,0,False,0,1,2,0
5143,1,0,3,0,0,0,Austin,3873,False,True,False,Dillon,150743,0,0,0,0,False,0,False,0,False,0,1,8,0
5143,1,0,20,0,0,0,Christopher,4153,False,True,False,Bell,204988,0,0,0,0,False,0,False,0,False,1,7,16,0
5143,1,0,34,0,0,0,Michael,3832,False,True,False,McDowell,158758,0,0,0,0,False,0,False,0,False,1,2,5,0
5143,1,0,12,0,0,0,Ryan,4023,False,True,False,Blaney,181615,0,0,0,0,False,0,False,0,False,3,11,20,0
5143,1,0,41,0,0,0,Cole,4104,False,True,False,Custer,183847,0,0,0,0,False,0,False,0,False,0,0,2,0
