race_id,series_id,run_id,car_number,bonus_points,delta_leader,delta_next,first_name,driver_id,is_in_chase,is_points_eligible,is_rookie,last_name,membership_id,points,points_position,points_earned_this_race,stage_1_points,stage_1_winner,stage_2_points,stage_2_winner,stage_3_points,stage_3_winner,wins,top_5,top_10,poles
4871,1,0,95,0,-34,-3,Christopher,4153,False,True,True,Bell #,204988,16,21,16,0,False,0,False,0,False,0,0,0,0
4871,1,0,48,0,-37,-3,Jimmie,1717,False,True,False,Johnson,35846,13,22,13,6,False,5,False,0,False,0,3,12,1
4871,1,0,19,0,-38,-1,Martin,3368,False,True,False,Truex Jr.,45125,12,23,12,0,False,7,False,0,False,7,15,24,0
4871,1,0,18,0,-38,0,Kyle,454,False,True,False,Busch,85071,12,24,12,0,False,9,False,0,False,5,17,27,1
4871,1,0,8,0,-41,-3,Tyler,4065,False,True,True,Reddick #,191864,9,25,9,0,False,0,False,0,False,0,0,1,0
4871,1,0,37,0,-42,-1,Ryan,4070,False,True,False,Preece,149024,8,26,8,0,False,0,False,0,False,0,1,3,0
4871,1,0,13,0,-42,0,Ty,4013,False,True,False,Dillon,160071,8,27,8,1,False,0,False,0,False,0,1,3,0
4871,1,0,27,0,-44,-2,* Reed,3120,False,True,False,Sorenson,128516,6,28,6,0,False,0,False,0,False,0,0,0,0
4871,1,0,1,0,-46,-2,Kurt,453,False,True,False,Busch,1754,4,29,4,0,False,0,False,0,False,1,6,18,0
4871,1,0,2,0,-49,-3,Brad,1816,False,True,False,Keselowski,70634,1,30,1,0,False,0,False,0,False,3,13,19,3
4871,1,0,41,0,-49,0,Cole,4104,False,True,True,Custer #,183847,1,31,1,0,False,0,False,0,False,0,0,0,0
4871,1,0,00,0,-49,0,Quin,4229,False,True,True,Houff #,185441,1,32,1,0,False,0,False,0,False,0,0,0,0
4871,1,0,24,0,-49,0,William,4184,False,True,False,Byron,201058,1,33,1,0,False,0,False,0,False,0,5,13,5
4871,1,0,62,0,-50,-1,* Brendan,1165,False,False,False,Gaughan(i),15777,0,34,0,0,False,0,False,0,False,0,0,1,0
4871,1,0,38,0,-50,0,John Hunter,4092,False,False,True,Nemechek #,178750,0,35,0,0,False,0,False,0,False,0,0,0,0
4871,1,0,16,0,-50,0,* Justin,4172,False,False,False,Haley(i),199837,0,36,0,0,False,0,False,0,False,1,1,1,0
4871,1,0,51,0,-50,0,Joey,4004,False,False,False,Gase(i),174701,0,37,0,0,False,0,False,0,False,0,0,0,0
4871,1,0,77,0,-50,0,Ross,4001,False,False,False,Chastain(i),165715,0,38,0,0,False,0,False,0,False,0,0,1,0
4871,1,0,66,0,-50,0,* Timmy,3984,False,False,False,Hill(i),175565,0,39,0,0,False,0,False,0,False,0,0,0,0
4871,1,0,52,0,-50,0,BJ,3973,False,False,False,McLeod(i),167149,0,40,0,0,False,0,False,0,False,0,0,0,0
4871,1,0,,0,-50,0,Chad,4232,False,False,False,Finchum,180834,0,41,0,0,False,0,False,0,False,0,0,0,0
4871,1,0,,0,-50,0,Jamie,2208,False,True,False,Mcmurray,39567,0,42,0,0,False,0,False,0,False,0,0,0,0
4871,1,0,,0,-50,0,Paul,2225,False,True,False,Menard,69496,0,43,0,0,False,0,False,0,False,0,0,4,0
4871,1,0,,0,-50,0,Casey,2215,False,True,False,Mears,104147,0,44,0,0,False,0,False,0,False,0,0,0,0
4871,1,0,,0,-50,0,Ryan,3952,False,False,False,Truex,161491,0,45,0,0,False,0,False,0,False,0,0,0,0
4871,1,0,,0,-50,0,Parker,3914,False,False,False,Kligerman,171192,0,46,0,0,False,0,False,0,False,0,0,0,0
4871,1,0,,0,-50,0,Dj,3709,False,False,False,Kennington,57275,0,47,0,0,False,0,False,0,False,0,0,0,0
4871,1,0,,0,-50,0,Daniel,4113,False,True,False,Suarez,175323,0,48,0,0,False,0,False,0,False,0,4,11,1
4871,1,0,,0,-50,0,Gray,4103,False,False,False,Gaulding,179916,0,49,0,0,False,0,False,0,False,0,0,0,0
4871,1,0,,0,-50,0,Jeb,4018,False,False,False,Burton,165212,0,50,0,0,False,0,False,0,False,0,0,0,0
4871,1,0,,0,-50,0,Daniel,4093,False,True,False,Hemric,171262,0,51,0,0,False,0,False,0,False,0,1,2,1
4871,1,0,,0,-50,0,Stanton,157,False,True,False,Barrett,7605,0,52,0,0,False,0,False,0,False,0,0,0,0
4871,1,0,,0,-50,0,Jeffrey,3894,False,False,False,Earnhardt,144921,0,53,0,0,False,0,False,0,False,0,0,0,0
4871,1,0,,0,-50,0,Bayley,4257,False,False,False,Currey,187267,0,54,0,0,False,0,False,0,False,0,0,0,0
4871,1,0,,0,-50,0,Cody,4125,False,False,False,Ware,196009,0,55,0,0,False,0,False,0,False,0,0,0,0
4871,1,0,,0,-50,0,Matt,4131,False,True,False,Tifft,185504,0,56,0,0,False,0,False,0,False,0,0,1,0
4871,1,0,,0,-50,0,Landon,3808,False,False,False,Cassill,155459,0,57,0,0,False,0,False,0,False,0,0,0,0
4871,1,0,,0,-50,0,Jj,3669,False,False,False,Yeley,126843,0,58,0,0,False,0,False,0,False,0,0,0,0
4871,1,0,,0,-50,0,Andy,4064,False,True,False,Seuss,117888,0,59,0,0,False,0,False,0,False,0,0,0,0
4871,1,0,,0,-50,0,Austin,4114,False,True,False,Theriault,175595,0,60,0,0,False,0,False,0,False,0,0,0,0
4871,1,0,,0,-50,0,Kyle,4187,False,False,False,Weatherman,211663,0,61,0,0,False,0,False,0,False,0,0,0,0
4871,1,0,,0,-50,0,Josh,4213,False,False,False,Bilicki,217449,0,62,0,0,False,0,False,0,False,0,0,0,0
4871,1,0,,0,-50,0,Ryan,3884,False,False,False,Sieg,124597,0,63,0,0,False,0,False,0,False,0,0,0,0
4871,1,0,,0,-50,0,Garrett,4142,False,False,False,Smithley,204298,0,64,0,0,False,0,False,0,False,0,0,0,0
4871,1,0,,0,-50,0,Spencer,4192,False,False,False,Boyd,197800,0,65,0,0,False,0,False,0,False,0,0,0,0
4871,1,0,,0,-50,0,Blake,4215,False,True,False,Jones,183811,0,66,0,0,False,0,False,0,False,0,0,0,0
4871,1,0,,0,-50,0,Matt,694,False,False,False,Crafton,5848,0,67,0,0,False,0,False,0,False,0,0,0,0
4871,1,0,,0,-50,0,Joe,2384,False,False,False,Nemechek,3631,0,68,0,0,False,0,False,0,False,0,0,0,0
4871,1,0,,0,-50,0,Drew,3957,False,True,False,Herring,124984,0,69,0,0,False,0,False,0,False,0,0,0,0
4873,1,0,12,0,0,0,Ryan,4023,False,True,False,Blaney,181615,85,1,42,7,False,9,False,0,False,0,1,1,0
4873,1,0,22,0,-3,-3,Joey,3859,False,True,False,Logano,151509,82,2,52,6,False,6,False,0,False,0,0,0,0
4873,1,0,4,0,-4,-1,Kevin,1416,False,True,False,Harvick,6987,81,3,42,8,False,5,False,0,False,0,1,1,0
4873,1,0,11,0,-15,-11,Denny,1361,False,True,False,Hamlin,21682,70,4,20,0,False,0,False,0,False,1,1,1,0
4873,1,0,42,0,-15,0,Kyle,4030,False,True,False,Larson,187538,70,5,35,4,False,3,False,0,False,0,0,1,0
4873,1,0,47,0,-19,-4,Ricky,3888,False,True,False,Stenhouse Jr.,159009,66,6,34,0,False,0,False,0,False,0,0,0,1
4873,1,0,9,0,-20,-1,Chase,4062,False,True,False,Elliott,171485,65,7,31,10,True,10,True,0,False,0,0,0,0
4873,1,0,3,0,-22,-2,Austin,3873,False,True,False,Dillon,150743,63,8,33,0,False,0,False,0,False,0,0,0,0
4873,1,0,17,0,-24,-2,Chris,3989,False,True,False,Buescher,165972,61,9,23,0,False,0,False,0,False,0,1,1,0
4873,1,0,21,0,-25,-1,Matt,3916,False,True,False,DiBenedetto,158586,60,10,35,0,False,0,False,0,False,0,0,0,0
4873,1,0,48,0,-25,0,Jimmie,1717,False,True,False,Johnson,35846,60,11,38,2,False,4,False,0,False,0,0,0,0
4873,1,0,43,0,-26,-1,Bubba,4025,False,True,False,Wallace,171098,59,12,31,0,False,0,False,0,False,0,0,0,0
4873,1,0,14,0,-29,-3,Clint,339,False,True,False,Bowyer,48591,56,13,25,0,False,0,False,0,False,0,0,1,0
4873,1,0,88,0,-34,-5,Alex,4045,False,True,False,Bowman,180815,51,14,29,3,False,2,False,0,False,0,0,0,0
4873,1,0,32,0,-35,-1,Corey,4096,False,True,False,LaJoie,165679,50,15,21,0,False,0,False,0,False,0,0,1,0
4873,1,0,19,0,-35,0,Martin,3368,False,True,False,Truex Jr.,45125,50,16,34,9,False,8,False,0,False,0,0,0,0
4873,1,0,10,0,-37,-2,Aric,40,False,True,False,Almirola,127822,48,17,16,0,False,0,False,0,False,0,0,0,0
4873,1,0,38,0,-46,-9,John Hunter,4092,False,True,True,Nemechek #,178750,39,18,13,0,False,0,False,0,False,0,0,0,0
4873,1,0,2,0,-47,-1,Brad,1816,False,True,False,Keselowski,70634,38,19,30,0,False,0,False,0,False,0,0,0,0
4873,1,0,20,0,-47,0,Erik,4059,False,True,False,Jones,194863,38,20,14,0,False,0,False,0,False,0,0,0,0
4873,1,0,24,0,-47,0,William,4184,False,True,False,Byron,201058,38,21,27,5,False,7,False,0,False,0,0,0,0
4873,1,0,,0,-49,-2,Ryan,2394,False,True,False,Newman,8859,36,22,0,0,False,0,False,0,False,0,0,1,0
4873,1,0,13,0,-50,-1,Ty,4013,False,True,False,Dillon,160071,35,23,27,0,False,0,False,0,False,0,0,0,0
4873,1,0,18,0,-50,0,Kyle,454,False,True,False,Busch,85071,35,24,23,0,False,1,False,0,False,0,0,0,0
4873,1,0,,0,-52,-2,David,2674,False,True,False,Ragan,114952,33,25,0,0,False,0,False,0,False,0,1,1,0
4873,1,0,15,0,-56,-4,Brennan,4144,False,True,True,Poole #,167532,29,26,8,0,False,0,False,0,False,0,0,0,0
4873,1,0,8,0,-56,0,Tyler,4065,False,True,True,Reddick #,191864,29,27,19,0,False,0,False,0,False,0,0,0,0
4873,1,0,41,0,-60,-4,Cole,4104,False,True,True,Custer #,183847,25,28,18,0,False,0,False,0,False,0,0,0,0
4873,1,0,34,0,-61,-1,Michael,3832,False,True,False,McDowell,158758,24,29,1,0,False,0,False,0,False,0,0,0,0
4873,1,0,95,0,-63,-2,Christopher,4153,False,True,True,Bell #,204988,22,30,4,0,False,0,False,0,False,0,0,0,0
4873,1,0,1,0,-66,-3,Kurt,453,False,True,False,Busch,1754,19,31,12,0,False,0,False,0,False,0,0,0,0
4873,1,0,37,0,-76,-10,Ryan,4070,False,True,False,Preece,149024,9,32,1,0,False,0,False,0,False,0,0,0,0
4873,1,0,77,0,-76,0,Reed,3120,False,True,False,Sorenson,128516,9,33,3,0,False,0,False,0,False,0,0,0,0
4873,1,0,96,0,-78,-2,* Daniel,4113,False,True,False,Suarez,175323,7,34,7,0,False,0,False,0,False,0,0,0,0
4873,1,0,00,0,-79,-1,Quin,4229,False,True,True,Houff #,185441,6,35,5,0,False,0,False,0,False,0,0,0,0
4873,1,0,51,0,-83,-4,Garrett,4142,False,True,False,Smithley,204298,2,36,2,0,False,0,False,0,False,0,0,0,0
4873,1,0,,0,-85,-2,Brendan,1165,False,True,False,Gaughan,15777,0,37,0,0,False,0,False,0,False,0,0,1,0
4873,1,0,,0,-85,0,Justin,4172,False,False,False,Haley,199837,0,38,0,0,False,0,False,0,False,0,0,0,0
4873,1,0,53,0,-85,0,Joey,4004,False,False,False,Gase(i),174701,0,39,0,0,False,0,False,0,False,0,0,0,0
4873,1,0,6,0,-85,0,Ross,4001,False,False,False,Chastain(i),165715,0,40,0,0,False,0,False,0,False,0,0,0,0
4873,1,0,66,0,-85,0,* Timmy,3984,False,False,False,Hill(i),175565,0,41,0,0,False,0,False,0,False,0,0,0,0
4873,1,0,52,0,-85,0,JJ,3669,False,False,False,Yeley(i),126843,0,42,0,0,False,0,False,0,False,0,0,0,0
4873,1,0,,0,-85,0,Bj,3973,False,False,False,Mcleod,167149,0,43,0,0,False,0,False,0,False,0,0,0,0
4873,1,0,,0,-85,0,Chad,4232,False,False,False,Finchum,180834,0,44,0,0,False,0,False,0,False,0,0,0,0
4875,1,0,12,0,0,0,Ryan,4023,False,True,False,Blaney,181615,122,1,37,9,False,10,True,0,False,0,1,1,0
4875,1,0,22,0,-11,-11,Joey,3859,False,True,False,Logano,151509,111,2,29,4,False,0,False,0,False,1,1,1,0
4875,1,0,88,0,-12,-1,Alex,4045,False,True,False,Bowman,180815,110,3,59,10,True,9,False,0,False,0,0,0,0
4875,1,0,4,0,-12,0,Kevin,1416,False,True,False,Harvick,6987,110,4,29,0,False,1,False,0,False,0,1,2,0
4875,1,0,48,0,-16,-4,Jimmie,1717,False,True,False,Johnson,35846,106,5,46,8,False,8,False,0,False,0,1,1,0
4875,1,0,9,0,-17,-1,Chase,4062,False,True,False,Elliott,171485,105,6,40,2,False,5,False,0,False,0,0,0,0
4875,1,0,11,0,-28,-11,Denny,1361,False,True,False,Hamlin,21682,94,7,34,0,False,3,False,0,False,1,1,1,0
4875,1,0,21,0,-35,-7,Matt,3916,False,True,False,DiBenedetto,158586,87,8,27,3,False,0,False,0,False,0,1,1,0
4875,1,0,42,0,-36,-1,Kyle,4030,False,True,False,Larson,187538,86,9,16,0,False,0,False,0,False,0,0,2,0
4875,1,0,10,0,-38,-2,Aric,40,False,True,False,Almirola,127822,84,10,36,7,False,0,False,0,False,0,0,0,0
4875,1,0,47,0,-39,-1,Ricky,3888,False,True,False,Stenhouse Jr,159009,83,11,17,0,False,0,False,0,False,0,1,1,1
4875,1,0,17,0,-40,-1,Chris,3989,False,True,False,Buescher,165972,82,12,21,0,False,0,False,0,False,0,1,1,0
4875,1,0,2,0,-40,0,Brad,1816,False,True,False,Keselowski,70634,82,13,44,5,False,7,False,0,False,0,0,1,0
4875,1,0,19,0,-43,-3,Martin,3368,False,True,False,Truex Jr,45125,79,14,29,0,False,6,False,0,False,0,0,0,0
4875,1,0,3,0,-46,-3,Austin,3873,False,True,False,Dillon,150743,76,15,13,0,False,0,False,0,False,0,1,1,0
4875,1,0,14,0,-52,-6,Clint,339,False,True,False,Bowyer,48591,70,16,14,0,False,0,False,0,False,0,0,1,0
4875,1,0,43,0,-53,-1,Bubba,4025,False,True,False,Wallace,171098,69,17,10,0,False,0,False,0,False,0,0,1,0
4875,1,0,20,0,-55,-2,Erik,4059,False,True,False,Jones,194863,67,18,29,0,False,2,False,0,False,0,0,0,0
4875,1,0,18,0,-57,-2,Kyle,454,False,True,False,Busch,85071,65,19,40,1,False,4,False,0,False,0,0,0,0
4875,1,0,24,0,-62,-5,William,4184,False,True,False,Byron,201058,60,20,22,0,False,0,False,0,False,0,0,0,0
4875,1,0,1,0,-63,-1,Kurt,453,False,True,False,Busch,1754,59,21,40,6,False,0,False,0,False,0,0,0,0
4875,1,0,32,0,-64,-1,Corey,4096,False,True,False,LaJoie,165679,58,22,8,0,False,0,False,0,False,0,0,1,0
4875,1,0,8,0,-67,-3,Tyler,4065,False,True,True,Reddick #,191864,55,23,26,0,False,0,False,0,False,0,0,0,0
4875,1,0,38,0,-71,-4,John Hunter,4092,False,True,True,Nemechek #,178750,51,24,12,0,False,0,False,0,False,0,0,0,0
4875,1,0,13,0,-76,-5,Ty,4013,False,True,False,Dillon,160071,46,25,11,0,False,0,False,0,False,0,0,1,0
4875,1,0,41,0,-78,-2,Cole,4104,False,True,True,Custer #,183847,44,26,19,0,False,0,False,0,False,0,0,0,0
