race_id,series_id,run_id,car_number,bonus_points,delta_leader,delta_next,first_name,driver_id,is_in_chase,is_points_eligible,is_rookie,last_name,membership_id,points,points_position,points_earned_this_race,stage_1_points,stage_1_winner,stage_2_points,stage_2_winner,stage_3_points,stage_3_winner,wins,top_5,top_10,poles
5006,1,0,,0,0,0,David,3170,False,False,False,Starr,2809,0,0,0,0,False,0,False,0,False,0,0,0,0
5006,1,0,,0,0,0,Stanton,157,False,True,False,Barrett,7605,0,0,0,0,False,0,False,0,False,0,0,0,0
5006,1,0,,0,0,0,Matt,1810,False,True,False,Kenseth,8188,0,0,0,0,False,0,False,0,False,0,1,2,0
5006,1,0,,0,0,0,Brendan,1165,False,True,False,Gaughan,15777,0,0,0,0,False,0,False,0,False,0,0,2,0
5006,1,0,,0,0,0,Jimmie,1717,False,True,False,Johnson,35846,0,0,0,0,False,0,False,0,False,0,5,10,0
5006,1,0,,0,0,0,Clint,339,False,True,False,Bowyer,48591,0,0,0,0,False,0,False,0,False,0,2,12,1
5006,1,0,,0,0,0,David,2674,False,True,False,Ragan,114952,0,0,0,0,False,0,False,0,False,0,1,1,0
5006,1,0,,0,0,0,Jj,3669,False,False,False,Yeley,126843,0,0,0,0,False,0,False,0,False,0,0,0,0
5006,1,0,,0,0,0,Reed,3120,False,True,False,Sorenson,128516,0,0,0,0,False,0,False,0,False,0,0,0,0
5006,1,0,,0,0,0,Justin,34,False,False,False,Allgaier,137055,0,0,0,0,False,0,False,0,False,0,0,0,0
5006,1,0,,0,0,0,Ryan,4070,False,True,False,Preece,149024,0,0,0,0,False,0,False,0,False,0,0,2,0
5006,1,0,,0,0,0,Michael,3832,False,True,False,Mcdowell,158758,0,0,0,0,False,0,False,0,False,0,0,4,0
5006,1,0,,0,0,0,Corey,4096,False,True,False,Lajoie,165679,0,0,0,0,False,0,False,0,False,0,0,1,0
5006,1,0,,0,0,0,Ross,4001,False,True,False,Chastain,165715,0,0,0,0,False,0,False,0,False,0,0,0,0
5006,1,0,,0,0,0,Bj,3973,False,False,False,Mcleod,167149,0,0,0,0,False,0,False,0,False,0,0,0,0
5006,1,0,,0,0,0,Brennan,4144,False,True,False,Poole,167532,0,0,0,0,False,0,False,0,False,0,0,1,0
5006,1,0,,0,0,0,Bubba,4025,False,True,False,Wallace,171098,0,0,0,0,False,0,False,0,False,0,1,5,0
5006,1,0,,0,0,0,Joey,4004,False,True,False,Gase,174701,0,0,0,0,False,0,False,0,False,0,0,0,0
5006,1,0,,0,0,0,Daniel,4113,False,True,False,Suarez,175323,0,0,0,0,False,0,False,0,False,0,0,0,0
5006,1,0,,0,0,0,Timmy,3984,False,False,False,Hill,175565,0,0,0,0,False,0,False,0,False,0,0,0,0
5006,1,0,,0,0,0,John Hunter,4092,False,False,False,Nemechek,178750,0,0,0,0,False,0,False,0,False,0,0,3,0
5006,1,0,,0,0,0,Gray,4103,False,False,False,Gaulding,179916,0,0,0,0,False,0,False,0,False,0,0,0,0
5006,1,0,,0,0,0,Chad,4232,False,False,False,Finchum,180834,0,0,0,0,False,0,False,0,False,0,0,0,0
5006,1,0,,0,0,0,Quin,4229,False,True,False,Houff,185441,0,0,0,0,False,0,False,0,False,0,0,0,0
5006,1,0,,0,0,0,Bayley,4257,False,False,False,Currey,187267,0,0,0,0,False,0,False,0,False,0,0,0,0
5006,1,0,,0,0,0,Kyle,4030,False,True,False,Larson,187538,0,0,0,0,False,0,False,0,False,0,1,3,0
5006,1,0,,0,0,0,James,4211,False,True,False,Davison,191865,0,0,0,0,False,0,False,0,False,0,0,0,0
5006,1,0,,0,0,0,Kaz,4191,False,True,False,Grala,193736,0,0,0,0,False,0,False,0,False,0,0,1,0
5006,1,0,,0,0,0,Cody,4125,False,True,False,Ware,196009,0,0,0,0,False,0,False,0,False,0,0,0,0
5006,1,0,,0,0,0,Justin,4172,False,False,False,Haley,199837,0,0,0,0,False,0,False,0,False,0,0,0,0
5006,1,0,,0,0,0,Garrett,4142,False,False,False,Smithley,204298,0,0,0,0,False,0,False,0,False,0,0,0,0
5006,1,0,,0,0,0,Christopher,4153,False,True,False,Bell,204988,0,0,0,0,False,0,False,0,False,0,2,7,0
5006,1,0,,0,0,0,Josh,4213,False,True,False,Bilicki,217449,0,0,0,0,False,0,False,0,False,0,0,0,0
5006,1,0,12,0,0,0,Ryan,4023,False,True,False,Blaney,181615,0,0,0,0,False,0,False,0,False,1,11,17,0
5006,1,0,48,0,0,0,Alex,4045,False,True,False,Bowman,180815,0,0,0,0,False,0,False,0,False,1,6,15,0
5006,1,0,11,0,0,0,Denny,1361,False,True,False,Hamlin,21682,0,0,0,0,False,0,False,0,False,7,18,21,0
5006,1,0,2,0,0,0,Brad,1816,False,True,False,Keselowski,70634,0,0,0,0,False,0,False,0,False,4,13,24,0
5006,1,0,24,0,0,0,William,4184,False,True,False,Byron,201058,0,0,0,0,False,0,False,0,False,1,4,14,0
5006,1,0,8,0,0,0,Tyler,4065,False,True,False,Reddick,191864,0,0,0,0,False,0,False,0,False,0,3,9,0
5006,1,0,9,0,0,0,Chase,4062,False,True,False,Elliott,171485,0,0,0,0,False,0,False,0,False,5,15,22,2
5006,1,0,41,0,0,0,Cole,4104,False,True,False,Custer,183847,0,0,0,0,False,0,False,0,False,1,2,7,0
5006,1,0,43,0,0,0,Erik,4059,False,True,False,Jones,194863,0,0,0,0,False,0,False,0,False,0,9,13,0
5006,1,0,22,0,0,0,Joey,3859,False,True,False,Logano,151509,0,0,0,0,False,0,False,0,False,3,12,21,0
5006,1,0,6,0,0,0,Ryan,2394,False,True,False,Newman,8859,0,0,0,0,False,0,False,0,False,0,0,2,0
5006,1,0,21,0,0,0,Matt,3916,False,True,False,DiBenedetto,158586,0,0,0,0,False,0,False,0,False,0,3,11,0
5006,1,0,17,0,0,0,Chris,3989,False,True,False,Buescher,165972,0,0,0,0,False,0,False,0,False,0,2,8,0
5006,1,0,23,0,0,0,Ty,4013,False,False,False,Dillon(i),160071,0,0,0,0,False,0,False,0,False,0,1,2,0
5006,1,0,1,0,0,0,Kurt,453,False,True,False,Busch,1754,0,0,0,0,False,0,False,0,False,1,7,19,1
5006,1,0,18,0,0,0,Kyle,454,False,True,False,Busch,85071,0,0,0,0,False,0,False,0,False,1,14,20,0
5006,1,0,4,0,0,0,Kevin,1416,False,True,False,Harvick,6987,0,0,0,0,False,0,False,0,False,9,20,27,0
5006,1,0,19,0,0,0,Martin,3368,False,True,False,Truex Jr.,45125,0,0,0,0,False,0,False,0,False,1,14,23,0
5006,1,0,3,0,0,0,Austin,3873,False,True,False,Dillon,150743,0,0,0,0,False,0,False,0,False,1,4,9,0
5006,1,0,47,0,0,0,Ricky,3888,False,True,False,Stenhouse Jr.,159009,0,0,0,0,False,0,False,0,False,0,3,4,1
5006,1,0,10,0,0,0,Aric,40,False,True,False,Almirola,127822,0,0,0,0,False,0,False,0,False,0,6,18,0
5007,1,0,10,0,0,0,Aric,40,False,True,False,Almirola,127822,10,1,10,0,False,0,False,0,False,0,6,18,0
5007,1,0,20,0,-1,-1,Christopher,4153,False,True,False,Bell,204988,9,2,9,0,False,0,False,0,False,0,2,7,0
5007,1,0,6,0,-2,-1,Ryan,2394,False,True,False,Newman,8859,8,3,8,0,False,0,False,0,False,0,0,2,0
5007,1,0,22,0,-3,-1,Joey,3859,False,True,False,Logano,151509,7,4,7,0,False,0,False,0,False,3,12,21,0
5007,1,0,37,0,-4,-1,* Ryan,4070,False,True,False,Preece,149024,6,5,6,0,False,0,False,0,False,0,0,2,0
5007,1,0,5,0,-6,-2,Kyle,4030,False,True,False,Larson,187538,4,6,4,0,False,0,False,0,False,0,1,3,0
5007,1,0,99,0,-7,-1,Daniel,4113,False,True,False,Suarez,175323,3,7,3,0,False,0,False,0,False,0,0,0,0
