season,series_id,race_num,race_date,race_track_name,race_track_id,race_car_count,race_winner_name,race_winner_real_id,race_winner_starting_pos,race_winner_make,race_lap_len,race_track_surface,race_miles_completed,race_purse_completed,race_pole_time,race_cautions,race_speed,race_lead_changes,race_url,race_track_url,race_winner_url
1993,IL,1,04/04/93,Phoenix,Phoenix_International_Raceway,15,Sandy Brody,brodysa01,4,Lola / Buick ,1.000,P,75,65250,149.694,2,94.881,3,https://www.racing-reference.info/race-results/1993-01/IL, https://www.racing-reference.info/tracks/Phoenix_International_Raceway,https://www.racing-reference.info/driver/brodysa01/
1993,IL,2,04/18/93,Long Beach,Long_Beach_Street_Circuit,22,Steve Robertson,roberst01,2,Lola / Buick ,1.590,S,75,71250,98.300,1,85.616,1,https://www.racing-reference.info/race-results/1993-02/IL, https://www.racing-reference.info/tracks/Long_Beach_Street_Circuit,https://www.racing-reference.info/driver/roberst01/
1993,IL,3,06/06/93,Milwaukee,Milwaukee_Mile,19,Bryan Herta,hertabr01,3,Lola / Buick ,1.000,P,75,70250,138.095,3,108.433,3,https://www.racing-reference.info/race-results/1993-03/IL, https://www.racing-reference.info/tracks/Milwaukee_Mile,https://www.racing-reference.info/driver/hertabr01/
1993,IL,4,06/13/93,Belle Isle,The_Raceway_at_Belle_Isle,21,Steve Robertson,roberst01,2,Lola / Buick ,2.100,S,69,71250,95.172,2,84.996,1,https://www.racing-reference.info/race-results/1993-04/IL, https://www.racing-reference.info/tracks/The_Raceway_at_Belle_Isle,https://www.racing-reference.info/driver/roberst01/
1993,IL,5,06/27/93,Portland,Portland_Intenational_Raceway,18,Franck Freon,freonfr01,4,Lola / Buick ,1.949,R,76,69150,104.567,2,79.081,1,https://www.racing-reference.info/race-results/1993-05/IL, https://www.racing-reference.info/tracks/Portland_Intenational_Raceway,https://www.racing-reference.info/driver/freonfr01/
1993,IL,6,07/11/93,Cleveland,Burke_Lakefront_Airport,23,Bryan Herta,hertabr01,1,Lola / Buick ,2.369,R,76,71250,127.659,1,108.103,2,https://www.racing-reference.info/race-results/1993-06/IL, https://www.racing-reference.info/tracks/Burke_Lakefront_Airport,https://www.racing-reference.info/driver/hertabr01/
1993,IL,7,07/18/93,Toronto,Exhibition_Place,19,Bryan Herta,hertabr01,2,Lola / Buick ,1.780,S,75,69150,100.501,0,98.452,1,https://www.racing-reference.info/race-results/1993-07/IL, https://www.racing-reference.info/tracks/Exhibition_Place,https://www.racing-reference.info/driver/hertabr01/
1993,IL,8,08/08/93,Loudon,New_Hampshire_International_Speedway,17,Steve Robertson,roberst01,2,Lola / Buick ,1.058,P,70,65700,149.330,4,111.146,1,https://www.racing-reference.info/race-results/1993-08/IL, https://www.racing-reference.info/tracks/New_Hampshire_International_Speedway,https://www.racing-reference.info/driver/roberst01/
1993,IL,9,08/29/93,Vancouver,Pacific_Place,19,Bryan Herta,hertabr01,2,Lola / Buick ,1.648,S,76,70750,99.604,1,90.817,1,https://www.racing-reference.info/race-results/1993-09/IL, https://www.racing-reference.info/tracks/Pacific_Place,https://www.racing-reference.info/driver/hertabr01/
1993,IL,10,09/12/93,Mid-Ohio,Mid-Ohio_Sports_Car_Course,19,Bryan Herta,hertabr01,1,Lola / Buick ,2.250,R,77,71250,107.650,1,88.390,0,https://www.racing-reference.info/race-results/1993-10/IL, https://www.racing-reference.info/tracks/Mid-Ohio_Sports_Car_Course,https://www.racing-reference.info/driver/hertabr01/
1993,IL,11,09/19/93,Nazareth,Nazareth_Speedway,15,Bryan Herta,hertabr01,1,Lola / Buick ,1.000,P,55,65250,NTT,1,96.292,0,https://www.racing-reference.info/race-results/1993-11/IL, https://www.racing-reference.info/tracks/Nazareth_Speedway,https://www.racing-reference.info/driver/hertabr01/
1993,IL,12,10/03/93,Laguna Seca,Laguna_Seca_Raceway,23,Bryan Herta,hertabr01,1,Lola / Buick ,2.214,R,69,72250,101.209,2,82.945,0,https://www.racing-reference.info/race-results/1993-12/IL, https://www.racing-reference.info/tracks/Laguna_Seca_Raceway,https://www.racing-reference.info/driver/hertabr01/
