season,series_id,race_id,race_id_short,finish_position,starting_position,driver_number,driver_nationality,driver_id,driver_name,sponsor,owner_id,car,race_laps_run,race_status,race_laps_lead,points_earned,playoff_points_earned
1973,G,1973_Hickory_276,1973_01_G,1,1,71,usa,Buddy_Baker,Buddy Baker,K&K Insurance,,'73 Dodge,276,1000,running,218,
1973,G,1973_Hickory_276,1973_01_G,2,3,24,usa,Bobby_Allison,Bobby Allison,Cecil Gordon,,'73 Chevrolet,276,650,running,58,
1973,G,1973_Hickory_276,1973_01_G,3,-,45,canada,Vic_Parsons,Vic Parsons,Bill Seifert,,'71 Ford,274,,running,0,
1973,G,1973_Hickory_276,1973_01_G,4,2,90,usa,Harry_Gant,Harry Gant,Junie Donlavey,,'71 Mercury,273,,running,0,
1973,G,1973_Hickory_276,1973_01_G,5,6,92,usa,Charlie_Blanton,Charlie Blanton,Toy Bolton,,'73 Chevrolet,272,,running,0,
1973,G,1973_Hickory_276,1973_01_G,6,-,11,usa,Cale_Yarborough,Cale Yarborough,Kar-Kare,,'73 Chevrolet,272,,running,0,
1973,G,1973_Hickory_276,1973_01_G,7,-,06,usa,Neil_Castles,Neil Castles,Howard Furniture,,'73 Dodge,272,,running,0,
1973,G,1973_Hickory_276,1973_01_G,8,-,87,usa,Buck_Baker,Buck Baker,Buck Baker,,'72 Pontiac,271,,running,0,
1973,G,1973_Hickory_276,1973_01_G,9,-,97,usa,Wayne_Andrews,Wayne Andrews,Jack St. Clair,,'70 Ford,270,,running,0,
1973,G,1973_Hickory_276,1973_01_G,10,-,55,usa,Tiny_Lund,Tiny Lund,Toy Bolton,,'72 Chevrolet,267,,running,0,
1973,G,1973_Hickory_276,1973_01_G,11,-,30,usa,Richie_Panch,Richie Panch,Vic Ballard,,'71 Mercury,267,,running,0,
1973,G,1973_Hickory_276,1973_01_G,12,-,51,usa,Richard_D_Brown,Richard D. Brown,William Strong,,'71 Chevrolet,267,,running,0,
1973,G,1973_Hickory_276,1973_01_G,13,-,2,usa,Dave_Marcis,Dave Marcis,Dave Marcis,,'70 Dodge,267,,running,0,
1973,G,1973_Hickory_276,1973_01_G,14,-,57,usa,David_Ray_Boggs,David Ray Boggs,R.L. Boggs,,'70 Dodge,265,,running,0,
1973,G,1973_Hickory_276,1973_01_G,15,-,54,usa,Bobby_Fleming,Bobby Fleming,Bobby Fleming,,'73 Chevrolet,259,,running,0,
1973,G,1973_Hickory_276,1973_01_G,16,-,17,usa,Ernie_Shaw,Ernie Shaw,Ernie Shaw,,'70 Ford,259,,running,0,
1973,G,1973_Hickory_276,1973_01_G,17,-,13,usa,Eddie_Yarboro,Eddie Yarboro,Eddie Yarboro,,'70 Plymouth,252,,running,0,
1973,G,1973_Hickory_276,1973_01_G,18,-,20,usa,Rick_Newsom,Rick Newsom,Rick Newsom,,'71 Ford,137,,oil leak,0,
1973,G,1973_Hickory_276,1973_01_G,19,-,16,usa,Max_Berrier,Max Berrier,Reid Shaw,,'70 Mercury,79,,push rod,0,
1973,G,1973_Hickory_276,1973_01_G,20,-,34,usa,Wendell_Scott,Wendell Scott,William Scott,,'71 Ford,63,,wheel bearing,0,
1973,G,1973_Hickory_276,1973_01_G,21,-,79,usa,Elmo_Langley,Elmo Langley,Frank Warren,,'73 Dodge,63,,overheating,0,
1973,G,1973_Hickory_276,1973_01_G,22,-,74,usa,Bill_Shirey,Bill Shirey,Bill Shirey,,'71 Plymouth,57,,oil leak,0,
1973,G,1973_Hickory_276,1973_01_G,23,-,96,usa,Richard_Childress,Richard Childress,Richard Childress,,'73 Chevrolet,53,,rear end,0,
1973,G,1973_Hickory_276,1973_01_G,24,14,17,usa,Bill_Dennis,Bill Dennis,Bill Dennis,,'72 Chevrolet,0,,did not start,0,
1973,G,1973_Columbia_200,1973_02_G,1,1,24,usa,Bobby_Allison,Bobby Allison,Coca-Cola,,'72 Chevrolet,200,1000,running,185,
1973,G,1973_Columbia_200,1973_02_G,2,5,8,usa,Tiny_Lund,Tiny Lund,Ed Negre,,'71 Mercury,200,600,running,15,
1973,G,1973_Columbia_200,1973_02_G,3,2,45,canada,Vic_Parsons,Vic Parsons,Bill Seifert,,'71 Ford,200,400,running,0,
1973,G,1973_Columbia_200,1973_02_G,4,4,64,usa,Elmo_Langley,Elmo Langley,Langley Racing,,'70 Mercury,198,350,running,0,
1973,G,1973_Columbia_200,1973_02_G,5,8,44,usa,Richard_D_Brown,Richard D. Brown,Jerry Brown,,'72 Chevrolet,196,320,running,0,
1973,G,1973_Columbia_200,1973_02_G,6,15,57,usa,David_Ray_Boggs,David Ray Boggs,R.L. Boggs,,'70 Dodge,195,300,running,0,
1973,G,1973_Columbia_200,1973_02_G,7,10,70,usa,Rick_Newsom,Rick Newsom,J.D. McDuffie,,'71 Chevrolet,192,275,running,0,
1973,G,1973_Columbia_200,1973_02_G,8,12,13,usa,Eddie_Yarboro,Eddie Yarboro,Eddie Yarboro,,'70 Plymouth,187,270,running,0,
1973,G,1973_Columbia_200,1973_02_G,9,16,17,usa,Ernie_Shaw,Ernie Shaw,Ernie Shaw,,'70 Ford,182,265,engine,0,
1973,G,1973_Columbia_200,1973_02_G,10,19,08,usa,Ed_Negre,Ed Negre,Ed Negre,,'70 Ford,176,260,running,0,
1973,G,1973_Columbia_200,1973_02_G,11,18,34,usa,Wendell_Scott,Wendell Scott,William Scott,,'70 Ford,175,255,running,0,
1973,G,1973_Columbia_200,1973_02_G,12,11,74,usa,Bill_Shirey,Bill Shirey,Bill Shirey,,'70 Plymouth,169,250,oil pressure,0,
1973,G,1973_Columbia_200,1973_02_G,13,17,40,usa,D_K_Ulrich,D.K. Ulrich,D.K. Ulrich,,'71 Ford,149,245,running,0,
1973,G,1973_Columbia_200,1973_02_G,14,14,54,usa,Bobby_Fleming,Bobby Fleming,Bobby Fleming,,'70 Chevrolet,140,240,overheating,0,
1973,G,1973_Columbia_200,1973_02_G,15,13,79,usa,Baxter_Price,Baxter Price,Frank Warren,,'70 Plymouth,128,235,coil,0,
1973,G,1973_Columbia_200,1973_02_G,16,3,06,usa,Neil_Castles,Neil Castles,Howard Furniture,,'73 Dodge,100,430,crash,0,
1973,G,1973_Columbia_200,1973_02_G,17,7,96,usa,Richard_Childress,Richard Childress,Richard Childress,,'72 Chevrolet,73,225,engine,0,
1973,G,1973_Columbia_200,1973_02_G,18,6,97,usa,Wayne_Andrews,Wayne Andrews,Jack St. Clair,,'72 Ford,49,220,axle,0,
1973,G,1973_Columbia_200,1973_02_G,19,9,87,usa,Buck_Baker,Buck Baker,Buck Baker,,'71 Pontiac,33,215,wiring,0,
1973,G,1973_Orange_County_100,1973_03_G,1,2,71,usa,Buddy_Baker,Buddy Baker,K&K Insurance,,'72 Dodge,267,1000,running,267,
1973,G,1973_Orange_County_100,1973_03_G,2,1,24,usa,Cecil_Gordon,Cecil Gordon,Gordon Racing,,'72 Chevrolet,264,600,running,0,
1973,G,1973_Orange_County_100,1973_03_G,3,3,64,usa,Elmo_Langley,Elmo Langley,Langley Racing,,'71 Ford,261,400,running,0,
1973,G,1973_Orange_County_100,1973_03_G,4,4,44,usa,Richard_D_Brown,Richard D. Brown,Brown Racing,,'72 Chevrolet,260,350,running,0,
1973,G,1973_Orange_County_100,1973_03_G,5,7,96,usa,Richard_Childress,Richard Childress,L.C. Newton Trucking,,'72 Chevrolet,259,325,running,0,
1973,G,1973_Orange_County_100,1973_03_G,6,14,13,usa,Eddie_Yarboro,Eddie Yarboro,Eddie Yarboro,,'70 Plymouth,254,300,running,0,
1973,G,1973_Orange_County_100,1973_03_G,7,9,79,usa,Baxter_Price,Baxter Price,Baxter Price,,'70 Plymouth,251,275,running,0,
1973,G,1973_Orange_County_100,1973_03_G,8,8,06,usa,Neil_Castles,Neil Castles,Howard Furniture,,'73 Dodge,249,470,running,0,
1973,G,1973_Orange_County_100,1973_03_G,9,16,17,usa,Ernie_Shaw,Ernie Shaw,Ernie Shaw,,'70 Ford,247,265,running,0,
1973,G,1973_Orange_County_100,1973_03_G,10,11,8,usa,Donnie_Watson,Donnie Watson,Donnie Watson,,'71 Ford,244,255,running,0,
1973,G,1973_Orange_County_100,1973_03_G,11,10,74,usa,Bill_Shirey,Bill Shirey,Bill Shirey,,'70 Plymouth,191,250,engine,0,
1973,G,1973_Orange_County_100,1973_03_G,12,5,97,usa,Wayne_Andrews,Wayne Andrews,Thomas Brothers Country Hams,,'70 Ford,176,245,engine,0,
1973,G,1973_Orange_County_100,1973_03_G,13,6,57,usa,David_Ray_Boggs,David Ray Boggs,R.L. Boggs,,'70 Dodge,163,240,rear gear,0,
1973,G,1973_Orange_County_100,1973_03_G,14,13,54,usa,Bobby_Fleming,Bobby Fleming,Bobby Fleming,,'73 Chevrolet,94,240,engine,0,
1973,G,1973_Orange_County_100,1973_03_G,15,18,20,usa,Rick_Newsom,Rick Newsom,Rick Newsom,,'70 Mercury,74,235,crash,0,
1973,G,1973_Orange_County_100,1973_03_G,16,12,37,usa,Jerry_Hufflin,Jerry Hufflin,Kent Cothran,,'73 Chevrolet,68,230,overheating,0,
