season,series_id,race_id,race_id_short,finish_position,starting_position,driver_number,driver_nationality,driver_id,driver_name,sponsor,owner_id,car,race_laps_run,race_status,race_laps_lead,points_earned,playoff_points_earned
1972,G,1972_Bold_City_200,1972_01_G,1,6,94,usa,David_Pearson,David Pearson,Toy Bolton,,'70 Chevrolet,200,1000,running,170,
1972,G,1972_Bold_City_200,1972_01_G,2,1,95,usa,Charlie_Blanton,Charlie Blanton,Toy Bolton,,'69 Chevrolet,198,600,running,26,
1972,G,1972_Bold_City_200,1972_01_G,3,8,87,usa,Buck_Baker,Buck Baker,Buck Baker,,'71 Pontiac,194,400,running,0,
1972,G,1972_Bold_City_200,1972_01_G,4,12,34,usa,Wendell_Scott,Wendell Scott,Wendell Scott,,'71 Ford,190,350,running,0,
1972,G,1972_Bold_City_200,1972_01_G,5,11,35,usa,James_Hylton,James Hylton,Bub Strickler,,'70 Chevrolet,189,325,running,0,
1972,G,1972_Bold_City_200,1972_01_G,6,10,19,usa,Glenn_Brewer,Glenn Brewer,Bobby Brewer,,'69 Chevrolet,180,300,running,0,
1972,G,1972_Bold_City_200,1972_01_G,7,14,17,usa,Ernie_Shaw,Ernie Shaw,Ernie Shaw,,'70 Ford,175,275,running,0,
1972,G,1972_Bold_City_200,1972_01_G,8,16,90,usa,Jimmy_Lee_Capps,Jimmy Lee Capps,Jimmy Lee Capps,,'69 Chevrolet,169,270,running,0,
1972,G,1972_Bold_City_200,1972_01_G,9,4,33,usa,Joe_Dean_Huss,Joe Dean Huss,Joe Dean Huss,,'69 Chevrolet,127,265,running,0,
1972,G,1972_Bold_City_200,1972_01_G,10,9,76,usa,Bob_Williams,Bob Williams,T.V. Garraway,,'70 Ford,80,260,distributor,0,
1972,G,1972_Bold_City_200,1972_01_G,11,5,29,usa,Bill_Hollar,Bill Hollar,Bill Hollar,,'69 Ford,49,255,overheating,0,
1972,G,1972_Bold_City_200,1972_01_G,12,7,7,usa,Jimmy_Vaughn,Jimmy Vaughn,Wayne Vaughn,,'69 Chevrolet,41,250,head gasket,0,
1972,G,1972_Bold_City_200,1972_01_G,13,15,4,usa,John_Sears,John Sears,J. Marvin Mills,,'69 Plymouth,15,245,overheating,0,
1972,G,1972_Bold_City_200,1972_01_G,14,3,97,usa,Wayne_Andrews,Wayne Andrews,Jack St. Clair,,'70 Ford,13,240,crash,0,
1972,G,1972_Bold_City_200,1972_01_G,15,13,24,usa,Bobby_Wilson,Bobby Wilson,David Colvin,,'69 Chevrolet,7,235,overheating,0,
1972,G,1972_Bold_City_200,1972_01_G,16,2,55,usa,Tiny_Lund,Tiny Lund,John McConnell,,'70 Dodge,5,430,rear end,4,
1972,G,1972_Bold_City_200,1972_01_G,17,17,23,usa,Herb_Kanady,Herb Kanady,Herb Kanady,,'69 Chevrolet,1,225,rear end,0,
1972,G,1972_Hickory_276,1972_02_G,1,1,12,usa,Bobby_Allison,Bobby Allison,Coca-Cola,,'71 Chevrolet,276,1000,running,196,
1972,G,1972_Hickory_276,1972_02_G,2,2,71,usa,Bobby_Isaac,Bobby Isaac,K&K Insurance,,'70 Dodge,275,600,running,34,
1972,G,1972_Hickory_276,1972_02_G,3,5,2,usa,Dave_Marcis,Dave Marcis,Marcis Racing,,'70 Dodge,275,400,running,0,
1972,G,1972_Hickory_276,1972_02_G,4,3,06,usa,Neil_Castles,Neil Castles,Neil Castles,,'71 Dodge,274,350,running,46,
1972,G,1972_Hickory_276,1972_02_G,5,12,87,usa,Buck_Baker,Buck Baker,Buck Baker,,'71 Pontiac,272,325,running,0,
1972,G,1972_Hickory_276,1972_02_G,6,17,21,usa,Frank_Sessoms,Frank Sessoms,W.G. Barnett,,'70 Chevrolet,270,300,running,0,
1972,G,1972_Hickory_276,1972_02_G,7,14,7,usa,Jimmy_Vaughn,Jimmy Vaughn,Wayne Vaughn,,'69 Chevrolet,268,275,running,0,
1972,G,1972_Hickory_276,1972_02_G,8,9,94,usa,Mike_Humphreys,Mike Humphreys,Toy Bolton,,'70 Chevrolet,267,270,running,0,
1972,G,1972_Hickory_276,1972_02_G,9,20,97,usa,Wayne_Andrews,Wayne Andrews,Jack St. Clair,,'70 Ford,267,265,running,0,
1972,G,1972_Hickory_276,1972_02_G,10,6,14,usa,Jim_Paschal,Jim Paschal,H.C. Stewart,,'72 Pontiac,267,260,running,0,
1972,G,1972_Hickory_276,1972_02_G,11,9,41,usa,Gary_Myers_(2),Gary Myers,Taylor Myers,,'70 Ford,267,255,running,0,
1972,G,1972_Hickory_276,1972_02_G,12,22,3,usa,Baxter_Price,Baxter Price,Patsy Long Price,,'69 Chevrolet,262,250,running,0,
1972,G,1972_Hickory_276,1972_02_G,13,21,25,usa,Roy_Stamey,Roy Stamey,Roy Stamey,,'69 Chevrolet,260,245,running,0,
1972,G,1972_Hickory_276,1972_02_G,14,16,4,usa,Richard_Childress,Richard Childress,Roscoe Leonard,,'71 AMC,195,240,oil pressure,0,
1972,G,1972_Hickory_276,1972_02_G,15,13,26,usa,Tiny_Lund,Tiny Lund,Jimmy Justice,,'69 Chevrolet,116,435,oil leak,0,
1972,G,1972_Hickory_276,1972_02_G,16,18,5,usa,Pee_Wee_Wentz,Pee Wee Wentz,Jerry Wentz,,'69 Chevrolet,90,230,engine,0,
1972,G,1972_Hickory_276,1972_02_G,17,7,64,usa,Elmo_Langley,Elmo Langley,Langley Racing,,'71 Ford,64,225,overheating,0,
1972,G,1972_Hickory_276,1972_02_G,18,8,95,usa,Charlie_Blanton,Charlie Blanton,Toy Bolton,,'69 Chevrolet,62,220,overheating,0,
1972,G,1972_Hickory_276,1972_02_G,19,11,36,usa,H_B_Bailey,H.B. Bailey,H.B. Bailey,,'71 Pontiac,43,215,engine,0,
1972,G,1972_Hickory_276,1972_02_G,20,4,91,usa,Richard_D_Brown,Richard D. Brown,Ralph McNabb,,'72 Chevrolet,32,210,engine,0,
1972,G,1972_Hickory_276,1972_02_G,21,15,8,usa,Ed_Negre,Ed Negre,Ed Negre,,'70 Dodge,26,205,brakes,0,
1972,G,1972_Hickory_276,1972_02_G,22,10,85,usa,Ronnie_Daniel,Ronnie Daniel,Ronnie Daniel,,'70 Chevrolet,16,200,engine,0,
1972,G,1972_Greenville_200,1972_03_G,1,2,06,usa,Neil_Castles,Neil Castles,Howard Furniture,,'71 Dodge,200,1300,running,69,
1972,G,1972_Greenville_200,1972_03_G,2,1,64,usa,Elmo_Langley,Elmo Langley,Langley Racing,,'71 Ford,200,900,running,124,
1972,G,1972_Greenville_200,1972_03_G,3,7,94,usa,David_Pearson,David Pearson,Toy Bolton,,'72 Chevrolet,200,550,running,7,
1972,G,1972_Greenville_200,1972_03_G,4,3,45,usa,LeeRoy_Yarbrough,LeeRoy Yarbrough,Bill Seifert,,'71 Ford,199,350,running,0,
1972,G,1972_Greenville_200,1972_03_G,5,4,95,usa,Charlie_Blanton,Charlie Blanton,Toy Bolton,,'69 Chevrolet,194,325,running,0,
1972,G,1972_Greenville_200,1972_03_G,6,16,7,usa,Jimmy_Vaughn,Jimmy Vaughn,Wayne Vaughn,,'69 Chevrolet,194,300,running,0,
1972,G,1972_Greenville_200,1972_03_G,7,13,15,usa,Max_Berrier,Max Berrier,Reid Shaw,,'72 Ford,193,275,running,0,
1972,G,1972_Greenville_200,1972_03_G,8,17,26,usa,Randy_Bannister,Randy Bannister,Jimmy Justice,,'69 Chevrolet,191,270,running,0,
1972,G,1972_Greenville_200,1972_03_G,9,21,3,usa,Baxter_Price,Baxter Price,Patsy Long Price,,'69 Chevrolet,191,265,running,0,
1972,G,1972_Greenville_200,1972_03_G,10,23,34,usa,Wendell_Scott,Wendell Scott,Scott Racing,,'71 Ford,190,260,running,0,
1972,G,1972_Greenville_200,1972_03_G,11,22,19,usa,Glenn_Brewer,Glenn Brewer,Bobby Brewer,,'69 Chevrolet,190,255,running,0,
1972,G,1972_Greenville_200,1972_03_G,12,26,17,usa,Ernie_Shaw,Ernie Shaw,Ernie Shaw,,'70 Ford,189,250,running,0,
1972,G,1972_Greenville_200,1972_03_G,13,28,54,usa,Bobby_Fleming,Bobby Fleming,Bobby Fleming,,'72 Chevrolet,171,245,running,0,
1972,G,1972_Greenville_200,1972_03_G,14,27,50,usa,Gordon_Birkett,Gordon Birkett,Ray Carnel,,'69 Chevrolet,158,240,running,0,
1972,G,1972_Greenville_200,1972_03_G,15,11,57,usa,Buck_Baker,Buck Baker,R.L. Boggs,,'70 Dodge,150,235,head gasket,0,
1972,G,1972_Greenville_200,1972_03_G,16,18,5,usa,Pee_Wee_Wentz,Pee Wee Wentz,Jerry Wentz,,'69 Chevrolet,114,230,distributor,0,
1972,G,1972_Greenville_200,1972_03_G,17,20,60,usa,Phil_Gibson,Phil Gibson,Phil Gibson,,'69 Chevrolet,108,225,crash,0,
1972,G,1972_Greenville_200,1972_03_G,18,8,14,usa,Jim_Paschal,Jim Paschal,H.C. Stewart,,'72 Pontiac,49,220,oil pan,0,
1972,G,1972_Greenville_200,1972_03_G,19,5,97,usa,Wayne_Andrews,Wayne Andrews,Thomas Brothers Hams,,'70 Ford,25,215,distributor,0,
1972,G,1972_Greenville_200,1972_03_G,20,12,32,usa,Johnny_Halford,Johnny Halford,Johnny Halford,,'70 Plymouth,16,210,oil pressure,0,
1972,G,1972_Greenville_200,1972_03_G,21,15,79,usa,Frank_Warren,Frank Warren,Frank Warren,,'70 Plymouth,15,205,oil pressure,0,
1972,G,1972_Greenville_200,1972_03_G,22,9,8,usa,Tiny_Lund,Tiny Lund,Ed Negre,,'69 Ford,14,400,oil pressure,0,
1972,G,1972_Greenville_200,1972_03_G,23,14,85,usa,Ronnie_Daniel,Ronnie Daniel,Ronnie Daniel,,'70 Chevrolet,13,200,oil pressure,0,
1972,G,1972_Greenville_200,1972_03_G,24,10,96,usa,Richard_Childress,Richard Childress,Richard Childress,,'72 Chevrolet,12,200,valve,0,
1972,G,1972_Greenville_200,1972_03_G,25,6,24,usa,Cecil_Gordon,Cecil Gordon,Gordon Racing,,'71 Mercury,4,200,fuel pump,0,
1972,G,1972_Greenville_200,1972_03_G,26,19,48,usa,James_Hylton,James Hylton,Pop Kola,,'71 Ford,3,200,water in gas,0,
1972,G,1972_Greenville_200,1972_03_G,27,24,76,usa,Bob_Williams,Bob Williams,T.V. Garraway,,'70 Ford,2,200,overheating,0,
1972,G,1972_Greenville_200,1972_03_G,28,25,74,usa,Bill_Shirey,Bill Shirey,Bill Shirey,,'70 Plymouth,1,200,spring shackle,0,
1972,G,1972_Greenville_200,1972_03_G,29,30,30,usa,Walter_Ballard,Walter Ballard,Vic Ballard,,'71 Mercury,1,200,oil leak,0,
1972,G,1972_Greenville_200,1972_03_G,30,29,87,usa,David_Ray_Boggs,David Ray Boggs,Buck Baker,,'71 Pontiac,1,200,bent valve,0,
1972,G,1972_Columbia_200,1972_04_G,1,7,15,usa,Max_Berrier,Max Berrier,Reid Shaw,,'72 Ford,200,1300,running,37,
1972,G,1972_Columbia_200,1972_04_G,2,2,06,usa,Neil_Castles,Neil Castles,Howard Furniture,,'71 Dodge,200,800,running,147,
1972,G,1972_Columbia_200,1972_04_G,3,3,64,usa,Elmo_Langley,Elmo Langley,Langley Racing,,'71 Ford,200,500,running,16,
1972,G,1972_Columbia_200,1972_04_G,4,5,97,usa,Wayne_Andrews,Wayne Andrews,Jack St. Clair,,'70 Ford,199,350,running,0,
1972,G,1972_Columbia_200,1972_04_G,5,8,21,usa,Frank_Sessoms,Frank Sessoms,W.C. Barnett,,'69 Chevrolet,198,325,running,0,
1972,G,1972_Columbia_200,1972_04_G,6,4,49,usa,Bobby_Allison,Bobby Allison,Coca-Cola,,'69 Ford,195,300,running,0,
1972,G,1972_Columbia_200,1972_04_G,7,14,17,usa,Ernie_Shaw,Ernie Shaw,Ernie Shaw,,'70 Ford,194,275,running,0,
